tdg_iter_descent_v4[10000, 1, 25]
time,|TSS|,sol
413.6915934085846,319,3041&1304&6448&4525&3402&4627&1547&1951&983&5872&4745&4744&2190&870&159&3966&3758&1908&568&6490&1667&467&5501&1352&2149&2612&569&1205&446&3805&4232&2673&3104&4352&5816&420&1513&1266&3906&4308&327&7048&2893&157&4690&2641&5341&5927&2840&1809&4805&2002&2336&644&2781&3256&3071&3417&7192&3080&3022&2449&1448&5780&2513&639&3936&3126&3581&5032&2081&988&2789&2654&8346&2771&3006&3019&850&1791&488&4986&688&3221&757&1537&2638&4901&3718&2158&292&1540&3307&2725&1095&5685&2214&5565&5530&4021&1687&2437&3910&2936&1059&1968&4449&558&3214&311&353&1618&6714&2577&7154&4293&3419&200&6606&4471&7421&1990&1436&3046&4534&4639&5413&694&4322&434&3533&1740&380&1697&6101&6657&5111&1330&169&1219&72&4698&785&1974&6766&3841&5246&5631&2667&5522&5767&2429&247&565&2211&3623&3365&2115&948&1111&6270&112&7354&3356&3258&5726&4305&2539&89&6061&1247&196&2516&3128&7765&634&27&1140&1895&7279&7604&553&7020&1808&1753&2415&4194&3139&1732&1246&3596&2220&1414&4740&3636&1157&1674&1106&2552&1945&2511&6693&2588&1807&1207&1581&148&5887&1098&4228&6076&1768&2222&1533&2590&3536&5683&6321&964&1942&354&1116&3366&2708&4735&2558&1981&337&5077&426&2675&7943&2546&4961&6262&1437&11&3025&1421&6221&3288&5188&6954&4216&2686&6768&687&1935&5929&2302&1089&1864&1538&6468&5409&7378&4132&417&7262&2301&7578&1858&5812&4325&1181&2499&175&4533&111&6074&2829&499&1190&6446&5885&244&6203&4151&5704&3537&3857&3349&2986&1392&2213&139&3927&834&2613&3999&3559&2583&1427&5105&4782&1441&5430&1228&6907&6844&4161&6163&43&1627&529&2487&5648&5617&31&1231&2818&2343&4894&3579&6365&2900&4949&1792&2058
417.1059818267822,291,3041&1304&4479&567&6448&4525&2408&3402&1641&1547&905&983&5872&3057&4745&1146&3866&369&3713&3966&67&1908&6490&4630&1170&5501&350&2612&2149&315&569&1205&446&3104&5816&420&3434&3740&6622&1513&1266&3906&1802&4690&2641&6082&5017&1782&6231&2184&1992&4805&2336&3071&3417&3080&3022&3936&3126&3581&2081&5915&1869&5100&2789&854&2654&3838&3475&2771&3006&2561&3019&850&1628&198&2939&1537&1701&719&320&889&3718&2158&2642&292&1540&1281&3307&2725&5685&2214&2936&1290&1059&558&7197&1501&353&1618&2577&7154&1273&5882&3419&6144&6331&200&6606&2448&4471&7421&284&2485&909&607&408&2244&512&195&1552&3121&1203&1237&4749&2797&3680&4322&1729&434&3533&5026&7139&1697&1194&956&6101&6361&1330&169&3175&72&4698&2510&2200&6216&3673&785&1601&5631&2667&5522&247&4778&3623&5227&948&112&3356&532&3258&2921&89&698&6061&3246&1247&3128&7765&2528&27&1895&2625&7020&1753&2415&1732&1246&1884&3596&1718&815&1414&3636&1157&1674&1945&6964&6693&1384&1152&1207&1581&148&191&5635&4921&6076&2911&672&3431&2222&352&2665&2590&3536&5683&6321&964&1942&1311&1116&3366&4691&1282&2558&1981&5114&337&3050&7347&6262&1437&3896&6221&3868&3288&88&4216&2686&1935&1631&3138&2302&1864&1538&7378&1206&417&824&2880&7578&7623&5812&2499&175&2321&111&6074&2829&499&1527&6446&840&5014&7503&5241&3857&6494&7671&3347&2986&2365&4059&1225&3559&2753&1427&1441&5430&1228&5126&6163&43&4161&2487&6836&5561&5174&730&341&5610&4027&4894&1647&3579&5355&6365&356&1792&8286
404.02577018737793,303,4479&6448&3402&1547&983&4745&4744&1178&369&1713&159&4995&1361&568&178&1723&6861&4630&5501&2612&315&569&1205&446&2479&1438&4352&2659&420&3434&3740&1513&1266&2861&4842&327&2893&157&4690&8504&1408&2641&5017&4748&1992&4805&2336&2781&3417&156&1431&3225&5870&3080&3022&3936&3126&3581&5609&2081&5915&5100&2789&854&351&3019&850&198&488&4986&2173&115&3221&1426&204&1537&719&2826&4901&889&3718&2158&2217&2642&292&1540&7562&4835&1281&2725&5685&4330&811&5565&3791&5493&2936&1290&558&3214&1501&1618&6714&2577&7154&1273&4293&4649&200&6606&4471&272&284&607&5937&1436&1777&408&512&195&4692&4942&4210&2221&1729&3533&899&1458&1194&6101&6657&1330&4971&169&4698&2510&6216&3673&785&1974&3658&5117&1886&7533&2667&5522&636&5227&1111&112&3356&3258&2539&698&6061&2888&1247&7765&634&27&8068&7279&553&2625&3436&7020&1604&1753&2415&4194&5510&1732&1246&4405&7079&725&815&1414&3636&4740&1157&1674&2552&1945&6964&4289&1384&1807&1207&1581&148&191&294&4921&6076&2760&3431&2222&6893&2665&3112&2525&6321&2057&4121&274&1942&4734&1116&2558&1981&5478&337&5077&426&2546&6262&1437&1421&858&6221&3288&5188&6954&88&4216&1935&2686&4183&687&5929&6852&2302&1864&1538&2823&5409&7378&4132&417&824&7262&2880&2380&7578&5812&1268&2499&4159&5405&317&175&2321&638&1527&6446&5885&6531&4151&5704&1828&1889&7503&7757&3857&3347&1211&2986&7539&4403&1392&3927&221&2613&3559&3999&1427&5105&4313&1441&5430&5126&43&1627&529&2487&6850&1756&5561&7941&3668&1231&341&23&7543&2343&4894&1647&3579&1989&4195&2938&8286
418.2421386241913,293,3041&4479&2024&6448&2408&3402&7203&983&5872&4745&4744&2190&369&3713&6103&3966&1658&6490&6861&5501&2149&315&569&1205&2417&446&7119&5816&4352&420&3434&3740&1513&1357&1266&3906&7048&157&4690&2641&6231&1154&1992&4805&2041&2781&3071&3417&1431&3080&3022&2449&6155&1448&5780&3936&3581&5032&2988&2656&2081&988&2789&456&3081&854&2660&3475&2771&3006&2561&3076&3019&850&1628&488&4986&688&655&3221&7783&1537&2826&4901&2087&3718&2158&2217&292&1540&2725&5685&4330&1687&2437&2936&1290&558&3214&353&2817&7112&7154&6331&7421&1990&272&2485&1436&1777&549&195&3121&5952&1237&4749&7658&4322&1729&660&1458&1697&7571&1194&1731&6101&5111&1330&3969&1672&4971&169&1404&1219&588&3004&4698&2510&72&3673&785&1974&1886&1943&2032&5631&2667&2211&5227&6681&948&112&7354&28&3356&5604&89&6061&1247&3128&336&634&27&4951&7279&553&7020&1753&1944&2415&5510&1732&1246&3596&1014&3971&815&1414&3636&4740&1157&2552&2816&6693&1384&4670&1152&1207&1581&148&3592&191&776&1098&4228&6076&2468&2222&2665&2590&3536&5683&2489&2231&6321&964&1942&1311&1116&4056&1282&2558&1981&5478&5114&337&5077&2275&813&4961&3651&6262&1437&8330&6221&3868&3288&88&4216&2686&1935&687&2097&2302&1864&1538&6468&7378&2699&3655&4444&417&824&2301&7578&5812&1268&2499&5405&175&6074&1527&5885&3120&6531&244&4151&1817&5704&1828&7503&3857&5483&2598&1392&4059&3927&3559&2537&6637&3788&1427&1441&5430&1228&6907&5126&6163&4161&529&2487&1623&6836&730&1231&5610&7383&2689&3579&5355&6365&2574&8286
413.03429985046387,302,3041&6448&2408&441&1547&983&5872&4744&2190&1713&159&3966&54&6490&7982&5501&350&2149&315&569&1205&446&3104&5816&420&3434&1513&2861&2893&157&4690&4230&2641&4092&1782&6231&1154&4805&2002&2336&2781&3256&3071&3417&156&3080&3022&3936&3126&3581&2081&5915&2789&2654&2771&3006&3019&850&488&688&2173&3221&1537&1701&2826&4901&889&2158&2217&292&1540&1074&4835&1281&4330&2936&1059&2762&558&3214&353&1618&2577&7154&1273&4293&3419&6144&6534&6331&6606&3912&2448&4471&7421&1985&1990&284&2485&909&4844&1436&2244&512&195&4823&3121&1203&1237&694&5680&4144&4322&1729&0&945&1194&6101&6657&1330&4971&169&588&1219&72&4698&2510&3673&785&1974&1886&5631&2667&5522&2429&247&2211&3623&5227&948&4043&404&112&7354&3356&2902&532&3258&5604&89&6061&1247&3128&7765&2528&634&27&4972&4951&7279&553&2625&7020&1753&2415&4194&5510&1732&1246&4477&2649&1414&815&4740&1157&1674&1945&806&6910&6693&1384&4670&1807&6718&1152&1207&1581&148&191&4228&6076&1768&6893&2222&2665&2590&3536&5683&6321&2057&1942&1311&1116&3366&354&1282&2558&5114&2940&337&5077&426&6262&1437&1024&6221&2605&3868&88&4216&2686&4183&687&1935&2302&1864&3275&6468&2823&1538&7378&4132&824&7262&394&2301&5812&1268&1181&307&2587&2499&1195&175&2321&6074&499&6446&5885&6531&4151&5704&1828&5014&8534&7503&3857&6494&7671&5483&3349&7001&1392&139&2775&3927&221&3559&3863&1427&5105&1441&5430&6907&2534&5126&5326&43&6163&1627&4161&2487&367&80&6836&5174&3668&730&1231&3367&4894&1647&7293&3579&5355&3851&6365&5764&1989&986&2574&4949
403.9455499649048,305,3041&4250&6448&3402&409&1547&983&5872&4745&2824&2190&1146&4268&369&1713&3172&3758&6490&6861&4630&5501&350&2612&6962&315&569&1205&446&5816&4352&420&1513&1266&7514&2893&157&4690&2641&6231&1154&2184&1992&2413&4805&2002&2336&2781&3256&3071&3417&1431&2455&3080&3022&843&5780&3936&3126&3581&5032&5609&2081&988&2789&2654&3475&2771&3006&3019&850&488&688&2173&115&3221&1426&1537&1701&2638&292&1540&4835&1281&6524&2725&7327&1371&4021&1687&2936&558&353&1618&2577&7154&4293&3419&200&6606&3912&7421&1990&284&2485&909&1436&1777&408&195&694&4210&7658&4322&1729&3533&7139&1458&1194&1731&6101&6657&1330&169&6824&588&72&3673&785&1974&3658&5246&1943&2032&1067&5631&2667&5522&247&636&3365&2115&5227&1763&948&4043&112&322&3356&3258&5604&89&6061&1247&3128&634&27&7279&553&1927&6608&7020&1303&1753&1944&2415&4194&5510&1246&1884&2649&2242&2527&815&1414&4740&1157&268&1209&3648&2552&1945&659&806&2816&6693&1384&6718&1152&1207&1581&148&191&3481&1098&4228&6076&2468&2911&3156&3431&2222&2665&3536&5683&2006&6321&964&1942&264&1116&3366&354&12&1282&2558&1981&8495&5114&5077&4611&6262&1437&6221&5695&3288&876&4216&2686&1935&687&2302&1864&1538&6468&5409&7378&4132&417&7262&824&2092&2301&7578&7623&5812&1885&462&68&903&2587&8246&4244&2499&6074&499&1527&6446&6531&244&4151&5704&1828&8534&7503&5241&3857&7671&2986&7001&6987&1392&215&3927&221&3559&1003&1427&5105&5430&1228&6907&2534&5126&5326&6163&4161&1627&529&2487&3037&7941&5174&2881&730&1231&2343&3579&5355&6365&5764&1989&2900&3639&4949&8286
411.32591342926025,325,3041&1304&4479&2388&1656&3402&1547&7203&983&5872&2190&369&1713&159&54&178&6490&6289&4630&5501&1352&350&2612&2149&315&569&3645&2722&1205&446&3396&3104&4352&5816&420&3434&3740&1513&7818&1266&327&2893&157&2641&1154&5927&1992&4805&2002&3781&2336&313&2781&3071&3417&3080&3022&3581&5609&2081&2423&988&3160&2789&854&2654&2660&398&2771&2561&3019&850&198&488&4986&688&2173&1537&1701&2826&4901&889&3718&3692&2158&2217&292&1540&4835&1281&3307&2725&32&4330&2375&5565&4103&5493&4021&2936&2762&3214&353&1618&2817&2577&4293&1273&3419&2644&6331&200&6606&4471&7421&1990&284&2485&1102&607&4844&408&195&4692&3121&4639&694&5680&2797&4210&4322&1729&3533&0&6473&8309&483&1697&1458&1194&1904&6657&6361&1330&4971&169&588&1219&72&2510&785&1974&1886&7533&5246&7886&2667&5522&2429&4128&3623&2115&5227&948&4043&112&3356&3859&532&3258&2539&89&6061&1247&571&3128&2528&634&6807&27&4972&4951&7279&553&2625&6997&7020&1303&1753&2415&4194&300&1246&5606&2649&815&4740&3636&1157&1674&2552&1728&887&6693&640&1384&2492&4670&2166&1807&1152&1207&1581&148&6945&2767&4228&6076&1056&2222&6893&4827&2665&3536&5683&1549&1942&1311&1116&4423&1282&2558&1981&4621&337&5077&426&1359&2713&4611&1437&3868&3288&6954&88&4216&2686&4183&687&1935&2302&1864&3275&6468&2823&1538&7378&4132&417&824&7623&5812&1268&307&2499&175&111&6074&3248&2829&205&1527&5885&3120&6531&244&4151&5704&1828&7503&3857&6494&3349&2986&7001&1392&215&1253&5406&139&833&3927&3559&2537&5859&1427&5105&1441&5430&4161&5326&43&6163&1627&529&2487&507&5561&5174&2881&2171&730&1231&341&5610&2343&4027&1647&3579&5355&6365&5764&1989&4949&1792
411.0261688232422,308,3041&1304&6448&2408&3402&7203&983&5872&4745&2190&1146&5825&1713&159&3966&178&6490&2935&6861&7982&4630&5501&350&2149&315&569&1205&446&4352&420&3434&1513&1266&2861&2893&4285&157&4690&2641&5017&1154&4748&1992&2442&3011&4805&124&2336&3071&3417&1233&1431&234&3225&3080&3022&2391&5780&3126&3581&5609&2081&176&2423&988&5915&2452&2789&2654&2660&2771&3019&850&198&488&4986&688&655&1537&1701&2826&4901&3718&2158&2217&292&3307&2725&7327&4330&4103&2437&2936&558&3214&353&2577&4293&1273&3419&6223&3989&6331&200&6606&241&4067&4471&7421&1990&2485&607&3046&195&4823&3121&694&5680&4322&1729&3533&0&899&1697&1194&1731&6101&6657&1330&4971&169&72&4698&2510&3673&785&942&1974&1886&3991&7886&2667&2429&247&2115&5227&112&7354&3356&2902&532&3258&89&6061&675&1247&3128&7765&634&27&7279&1498&553&2625&7020&1604&1303&4413&1753&2415&1578&3139&5510&1246&5606&3596&2649&2527&815&4740&1157&1209&2552&6693&1384&4670&1152&1207&1581&148&5371&191&1098&4228&3156&2222&5454&2665&2590&3536&5683&523&6321&2057&964&355&1116&3366&5914&2558&1981&808&2940&5077&1359&4961&2713&6262&1437&8330&6221&3868&6954&88&4216&2686&1935&687&2302&1864&3275&1538&3605&5409&7378&4132&417&7262&824&2092&2301&839&7578&7623&5812&5299&2499&175&4208&111&6074&1190&1527&6446&5885&6531&244&5704&840&3650&8534&7503&3857&3349&2986&7001&2598&8467&1392&139&3927&221&712&3999&3559&3863&1427&5105&4612&5430&1228&5487&1217&2534&5126&6163&43&4161&1627&529&2487&1623&5561&822&730&1231&341&2343&4894&3579&5355&3851&6365&1989&2574&4949&837&830
