tdg_iter_descent_v4[10000, 1, 75]
time,|TSS|,sol
221.72004008293152,175,169&1890&1620&399&1181&151&521&693&108&5788&1749&1200&125&3962&5196&1459&6071&310&1399&3163&1389&2523&4324&3615&3599&4004&1098&146&3823&3285&1466&1814&2114&5504&5406&1854&3405&963&3364&1717&2332&923&2761&3926&2279&1765&1669&1048&4107&1834&2231&1198&2654&5939&797&4344&1163&3613&2638&1030&961&479&1703&279&1556&3715&4285&390&55&4769&1992&1644&196&180&335&1610&1969&3310&3833&1685&1877&4334&3771&303&1025&2228&1751&2244&2384&5177&1579&3309&607&1002&3033&44&1657&428&1286&2575&2225&2942&2653&922&4204&636&1478&193&4880&64&1462&2828&133&804&2039&1659&3858&3866&1946&3475&948&1626&1527&881&1699&2362&326&1402&1075&1698&5925&4434&1785&111&244&3462&5154&350&1758&736&537&2292&3408&3312&667&4810&2890&1734&1882&2017&2498&3066&531&1445&576&4793&3930&1237&1365&3813&307&22&3934&4689&109&3160&66&5572&2345&1674&896&4891&2199&1742&1191
218.7566273212433,204,2293&169&1890&1620&399&1181&2275&5285&382&151&521&1318&693&4628&1218&108&4319&2798&5788&1749&1200&389&125&571&2710&6071&4109&310&659&3163&2523&4324&3615&3599&1400&448&2532&1098&146&760&1307&1466&2114&5504&4041&4196&4005&963&1692&3364&3568&2761&3926&1765&1669&3137&3281&3716&3296&1834&2231&3616&1198&2654&3095&955&4362&1403&3613&327&4183&2638&5537&138&961&1703&1354&279&247&1556&3715&390&439&80&4769&1992&1644&180&1859&1969&3310&3833&4334&1685&1877&3771&2596&2007&2228&3571&1751&2384&1141&4746&2048&1579&1002&4781&44&2049&1657&428&742&1805&2653&5096&636&2486&1675&192&1478&193&5775&866&64&370&1369&2039&2828&804&1659&2948&3931&98&948&1626&1699&680&1856&2362&326&253&1361&3406&2862&1075&4140&2471&4434&2871&1229&111&1930&3016&469&1404&3462&1815&873&5154&2053&1086&537&2055&3312&667&2890&411&20&1994&1415&1390&1882&1636&2017&5645&2498&3066&1445&1250&576&3930&3270&1237&4438&2399&4738&478&1562&4180&39&3934&4689&769&66&2102&5572&2345&1674&896&1753&2199&3475&1742
225.96110796928406,181,2293&169&1890&3244&1620&1181&2275&151&521&1318&693&6152&1027&136&108&4319&5788&1749&1200&1923&125&6071&310&4109&3163&1019&2523&4324&3615&3599&448&146&760&236&647&2666&1814&2114&5504&5406&4196&3405&548&1692&3364&902&2761&1222&3926&4107&3716&1834&2231&3616&705&2654&1198&251&4362&5750&4344&1403&1163&3078&3613&2646&4183&2638&5537&1030&961&1703&1279&1424&1556&3715&390&55&3246&684&4769&1992&1644&1666&1108&335&2134&180&4908&1748&1969&3310&1685&1877&4334&3771&1724&1026&2007&3409&4293&3571&2384&1579&1002&3573&44&2049&1657&938&428&412&264&3919&1193&2050&2653&5096&636&192&1478&1168&193&64&370&1462&133&804&3178&1659&2948&948&1626&1527&629&326&1361&289&1075&1698&4434&2871&1785&111&4093&3462&5154&736&2904&2485&3312&667&2201&20&1636&2017&5645&2498&3066&576&3930&1237&2399&3813&1562&1476&4180&4856&3934&4689&769&66&2102&5572&2345&1275&1753&1891&490&3475&1742
219.11170649528503,186,2293&169&1620&1181&786&2275&5285&521&693&473&4628&108&4319&5788&1749&1200&1040&125&310&1301&3163&2523&4004&3615&3344&1098&821&146&236&1466&1814&2114&5504&4005&3405&963&1692&3364&3933&2761&3926&3232&1834&4686&5113&3616&1198&2654&3095&955&4362&1403&1163&129&2646&5537&1030&961&1703&3742&247&1556&3715&390&439&55&2569&4769&1992&1666&196&1108&335&2134&180&3676&165&1969&3833&3310&679&1877&3771&1025&2007&2596&3571&1751&2244&43&2384&3259&2048&1579&4369&2723&2049&1657&428&248&2942&2653&5096&636&1478&1333&193&886&64&1462&1369&2828&804&3178&1659&1827&3866&2948&98&948&1626&629&1856&2362&1075&3346&3115&4434&1785&1229&4093&4721&3733&2907&3016&3462&1815&873&1670&350&1758&736&537&962&3312&667&2890&20&5291&1636&1882&2017&5645&110&2498&3066&728&1445&1541&531&3038&576&3930&1237&31&478&2944&1562&39&3934&4689&49&66&5572&2345&1674&1209&896&4891&2199&1891&3475&1742&1651&131&3363
229.18058395385742,168,2293&1620&4&1890&1181&786&2275&3179&151&521&1772&1318&693&1218&108&136&5788&1749&3607&1200&1260&125&310&2086&1399&1540&3163&3599&4324&4004&484&1504&1098&146&3285&236&1466&1343&4137&2114&5504&5406&175&548&3405&3364&4355&2761&3926&4206&1669&3137&4107&3716&2562&3296&2231&1198&2654&955&4362&1403&3613&4207&1001&5537&138&961&2001&1703&1556&390&3140&4769&1992&1644&1397&180&335&3833&3310&1685&1877&3396&967&4334&2596&3886&3571&1751&2244&3220&2384&27&1579&801&4369&1002&4781&4815&1549&1396&2049&428&248&2942&1805&636&1675&192&1168&193&4880&64&4839&2828&133&804&2039&1659&3858&948&1626&1699&680&1361&1075&3120&359&3346&1785&1930&1534&926&3566&1815&873&5154&736&537&2055&667&2451&20&1636&2017&3066&67&1445&2593&576&3256&1836&478&3813&1562&1945&3934&66&1454&2345&1275&896&1753&2199&2069&3475&1742
220.4947853088379,182,169&1620&1890&1181&382&5285&151&521&1318&693&108&427&5788&1749&1200&125&238&1438&1459&6071&310&659&2086&3163&1019&2523&4324&3599&1400&146&3823&1466&1814&5504&5406&3405&5052&1692&3364&2761&6062&3564&1765&4107&1834&1198&2654&416&3776&4344&1403&1163&2875&3613&2646&4183&5537&4158&961&2001&1703&247&1556&3715&2398&390&439&55&1117&4769&1992&1644&1323&180&335&1748&1969&1582&3833&3310&1685&1877&303&2596&33&3571&2244&43&1141&989&3309&801&1002&1396&44&2049&1657&428&4417&351&248&1805&2653&4944&4204&192&193&4880&5775&64&370&2828&1005&804&3178&1659&3866&2948&98&4631&948&1626&1856&2949&2375&1441&289&1698&3346&4434&2871&111&3956&469&422&3462&1815&5154&350&1758&736&537&2055&475&2683&3312&667&2451&4467&1734&1022&2017&5645&110&3066&531&703&1445&576&1258&1237&1999&478&2897&3813&1365&1562&22&3934&4689&1172&66&2102&5572&2345&1674&896&2199&3475&1742&2094&2906
226.44225144386292,172,2293&169&1890&1620&399&5285&382&521&1318&693&136&108&5788&1749&3358&1200&496&1192&125&859&1520&6071&310&4109&3100&3599&4004&3615&1400&3247&146&635&236&1466&2114&5504&5406&3405&1692&3364&4355&2761&3926&1118&4107&3716&3616&1198&2654&955&4362&4344&1403&1163&3913&2646&2638&5537&3135&1030&961&1703&279&247&1556&2193&3715&390&1137&4769&1992&1644&1666&1108&335&180&655&1847&1969&3310&1877&3771&2596&4293&1751&2244&43&2384&2048&989&4124&516&3846&4781&1317&999&1396&44&1657&428&1305&2575&248&2942&1805&5096&636&192&193&4880&1462&370&133&2039&804&3178&1659&3866&2948&1946&2248&948&1626&1972&1856&1361&1402&3045&1075&1698&3346&4434&1785&1229&1534&2907&3462&873&5154&1758&736&537&3312&667&2201&20&1636&5423&2017&5645&3066&1445&3038&576&1429&1237&1792&1836&2944&3981&39&3934&109&769&1674&1275&896&825&3475&1742&2906&3363
224.33638167381287,169,169&1181&958&750&786&151&521&382&693&4539&1218&108&2798&5788&1749&1200&859&6071&310&659&3163&2523&3599&3615&4004&5931&1338&1307&5504&3405&963&1692&1717&3364&4355&2761&2279&3926&1569&1669&3232&3716&3296&0&4686&3616&1198&2654&955&4362&2773&3613&5618&3311&878&5537&138&852&1703&1354&554&279&1424&3715&390&439&55&3480&4769&1992&1666&250&180&335&1818&5578&1859&3310&679&1685&1877&3771&1713&2596&3409&43&2384&1141&1028&989&1579&606&999&1396&2939&2049&1657&44&719&428&1305&264&1286&3046&243&579&198&192&700&5775&1398&1369&370&2828&804&3178&1659&2948&948&1626&2362&1820&289&1075&5347&4434&2871&1785&2907&3257&3016&3462&873&1758&736&2055&667&2890&20&411&1636&2017&2498&1917&1250&576&8&3930&1429&31&1792&1896&559&4890&478&1476&846&39&3934&4689&109&66&2102&1674&896&2199&1742&131&3363
