tdg_iter_descent_v4[10000, 1, 75]
time,|TSS|,sol
274.4426894187927,226,1709&759&2244&5504&4263&475&2942&418&2384&66&5645&252&307&999&1229&667&370&2761&1478&3926&2221&1657&4781&3358&125&55&2852&3716&326&3312&4324&1237&2654&3310&5537&169&3405&2017&1556&1717&3613&2888&1275&1610&873&1181&2871&948&1620&961&1167&1025&945&1787&6046&3179&4004&1847&2862&2360&390&3178&1459&2134&1815&2596&5406&1920&3363&2345&2719&1445&1674&3813&310&1834&1389&303&412&236&1075&4628&32&2948&1974&4617&1943&1626&3066&151&4285&537&5096&1644&3033&521&1692&3771&416&2798&726&1973&5545&248&554&2288&3295&1946&133&636&2053&896&325&1163&703&1117&4319&192&955&3615&4689&1836&1466&1749&111&1343&4293&20&1462&2329&279&2391&527&1930&886&2184&531&1814&1579&4434&478&1108&4180&3259&1596&1877&5171&1765&1497&108&1098&1198&3956&4369&75&5754&4204&2080&4362&3296&3981&3966&1675&1317&422&1040&2451&1742&4769&0&3934&1992&4041&1792&5788&193&2049&4782&3038&138&1751&2690&1200&3056&1281&3163&1403&3364&4539&1318&1734&804&180&2199&1753&1969&2275&1785&1746&3599&3616&786&2007&655&929&693&1669&1735&3200&439&1307&3715&1305&4686&33&341&4098&5220&428&2411&1666&2498&2362&473&1758&736
272.4401288032532,224,1301&5504&3558&2942&4109&2384&3676&66&667&999&816&1229&370&2761&2102&1137&3926&1657&1168&750&81&3358&1209&125&55&4741&326&2743&1476&4324&3310&5537&3117&1237&2654&1005&1191&2017&1556&3613&1610&873&1181&2871&1620&948&961&1025&4891&679&4004&1398&390&1459&4068&1815&131&3363&1534&2345&194&1445&1674&3813&49&1834&1048&1389&236&1075&203&32&2948&4617&3991&2723&1424&63&1626&4355&3066&1030&4846&537&5096&1644&1141&3033&1692&3771&2870&1260&726&2653&385&248&116&1888&554&2001&1999&636&896&703&1163&1117&3904&4319&955&3615&2907&2638&719&2228&1636&111&4875&1713&20&825&129&279&4735&399&1930&886&736&490&3220&3507&175&1814&1579&4434&3259&1890&1108&4180&5670&1877&1765&1497&108&5078&65&4369&1193&146&4362&3296&3475&769&5016&5417&1317&422&1742&1992&4344&64&1562&5788&2523&193&2049&4124&516&2338&138&5425&3095&576&1751&1648&11&247&3&1200&3056&2115&2364&1281&1212&3846&3364&4539&1318&804&62&180&2199&3305&2275&1785&1544&1548&2086&1361&3616&1541&786&3115&2007&655&228&929&693&2471&1735&1307&1305&2657&382&33&44&4551&428&5220&3900&2498&473&1758&3326&2314
272.5302805900574,237,1301&2244&5504&191&2474&2942&418&2278&2384&66&307&999&667&1229&370&5177&2102&3926&1657&4781&3358&6071&1506&4093&125&1743&4159&5154&334&55&4741&2852&326&3312&1369&1476&4324&2654&3310&5537&43&1237&169&2017&1556&3613&2888&962&1610&873&1181&948&1620&961&2646&1025&6046&4183&1847&2360&390&1459&2596&1815&3244&5406&3363&1534&2345&2719&1674&1445&3813&49&310&1834&6039&1389&303&2906&1075&3913&4628&105&32&2948&4617&1424&1002&1943&3333&1626&4355&3066&1030&4694&537&4285&5096&1644&1141&1692&3771&416&2870&1260&726&3634&3120&2532&636&896&1173&1163&238&3930&4319&192&955&3615&4689&2907&1382&2638&1827&1466&1749&111&1343&20&1713&1462&209&279&2391&335&399&736&886&1698&175&4629&1814&1579&4434&1890&478&1108&963&1877&5253&2293&2114&1765&1497&108&3833&1198&4369&75&146&579&926&3296&797&3981&769&1317&422&1742&4769&0&3934&64&1562&1992&4041&21&5788&165&193&2049&2338&3038&138&3095&1751&2690&247&1200&3056&1281&3846&1403&922&3364&5168&4539&804&1685&580&2199&180&1753&1969&2275&979&1785&1544&2086&2094&136&3599&243&786&2575&606&2007&655&929&693&1735&1669&439&1307&1305&4686&33&44&4551&428&5220&2498&2362&2231&473&2314
270.9875020980835,214,2244&191&5504&475&4381&2384&66&5645&999&667&1229&370&2761&2102&1478&3926&1657&1947&1168&81&4490&6071&859&125&55&1369&3023&1476&4324&2654&3310&5537&43&1237&169&2017&1556&285&3613&873&1181&2871&948&1620&961&1025&3016&679&2890&4004&1847&2862&390&1459&2134&1815&2596&3244&131&1534&2345&194&2719&1674&49&310&1834&1389&412&1286&236&1075&32&2948&3080&4617&226&60&1002&4235&1626&4694&244&151&4285&1404&5096&1644&1141&1692&3771&1260&248&554&2288&1856&896&4216&1163&325&3930&4319&3933&955&4689&719&2638&1466&5994&111&1749&20&1462&279&335&399&1930&886&736&2444&5052&2039&531&175&1814&1579&4434&478&3259&1877&2114&1765&2529&108&3833&1198&1399&4369&5754&4204&146&4362&3296&797&3981&3475&1317&2148&2451&1742&4769&1992&64&1792&5788&2523&193&2049&516&700&3095&2826&576&2690&1200&3056&2115&3163&3866&3846&3364&1862&4539&1318&1748&804&1685&180&2199&1753&1969&2275&1785&1544&2086&1361&3599&786&3115&5616&1654&655&929&693&1735&1669&4334&1307&2821&4686&5585&2657&33&3346&5220&428&1666&196&2498&2362&2231&3797&1758&2314
270.37485218048096,220,1301&2244&5504&4914&1989&475&2942&2384&66&5645&307&999&1942&4242&667&1229&370&2761&2102&2314&3926&1657&1168&3358&125&1743&55&5154&2852&3716&326&3312&1476&1237&2654&3310&5537&43&169&2017&1556&3613&1610&873&1181&2871&948&1620&961&1025&2898&945&1787&679&4004&2890&1847&2862&2360&3178&1459&2134&1815&2596&131&1247&250&2361&3823&2719&1445&1674&3813&49&310&1834&6039&697&958&412&236&2906&1075&32&2948&3046&4176&1943&1626&3066&151&4285&5096&3033&1692&3771&726&1973&2288&2678&1856&636&896&4282&1163&1218&3886&3933&192&955&3615&4689&2638&1365&2228&1827&1466&1749&111&1343&20&110&1462&279&2391&1429&335&399&2225&886&938&2039&175&356&1814&1579&4434&478&1108&963&1877&2114&1765&1497&3411&108&1198&1399&4369&75&4204&146&579&4362&926&31&5613&1317&1040&2451&1742&4769&1992&4344&3934&1562&1792&5788&2523&193&2049&516&700&138&5425&1751&4944&2690&247&1200&3056&1281&448&1318&804&1685&62&2199&180&1753&1969&881&2275&1785&1544&2375&3599&398&786&2007&1654&228&655&693&1735&1669&3200&439&1307&3715&4686&33&2666&5220&428&1666&2498&2362&3797&736
281.21648383140564,224,5504&3160&475&2942&418&2384&66&5645&999&2048&667&1229&4012&370&2314&1478&3926&3524&2710&1657&1947&1168&4781&125&55&5154&334&2852&3312&4324&1237&2654&3310&5537&43&169&2017&1143&3613&3703&873&1181&2871&948&1620&961&1025&351&1396&679&2890&4004&1847&2862&390&1459&2596&1815&5406&3081&3363&3823&2345&2719&1445&1674&3863&310&1834&801&697&1389&1531&303&412&3733&715&2906&1075&236&32&1943&1626&4355&3066&4694&560&537&4285&1644&1090&1141&5270&1692&2798&3771&1260&3171&3587&3232&248&2288&1856&636&896&4282&325&1163&192&955&289&3615&719&2897&2638&1636&1466&5994&111&1749&20&1462&279&410&251&399&886&3309&2444&1698&2068&1814&1579&4434&478&1108&1649&1596&1877&2114&1765&1497&2529&108&1098&3833&1198&1399&4369&146&579&5677&797&3296&3981&3475&1027&422&1040&2332&2451&1742&4769&1992&64&1562&4041&1792&5788&2523&4459&2049&193&516&700&138&576&1751&1200&1426&2115&3163&448&3866&1403&1972&1385&4539&804&1685&180&2199&1753&3003&881&2275&4587&2094&136&3599&3616&1346&786&2007&655&929&693&572&1735&439&3715&1305&4686&3791&33&44&3346&5220&428&1666&2498&2362&1048&736
265.23848032951355,242,1301&5504&475&2942&2278&4109&2384&66&5645&307&667&1942&1229&370&2102&1478&3926&680&1703&1657&1947&1168&4781&3358&125&55&4741&5154&2852&3716&3312&4324&1237&2654&3310&878&5063&169&2017&1556&3613&5682&962&1275&873&1610&1181&948&1620&3016&2871&1025&2639&1787&558&1396&2890&4004&1847&390&3178&2596&1815&1354&1534&2345&49&310&6039&801&303&715&1075&4628&450&32&2948&629&4617&1002&1626&4355&5285&1848&1030&560&3066&4694&151&4285&1404&5096&1644&1141&521&1692&3771&416&1260&3815&1019&3921&3232&2079&5545&248&554&1856&636&896&1163&767&4319&955&1004&3615&4689&719&2638&350&1365&1466&39&111&321&1462&1041&4740&279&335&399&1930&886&490&1698&531&175&4629&1814&1579&4434&1890&3259&1649&1108&478&1668&1877&2293&1971&1765&1497&108&1098&3833&1198&968&1839&4369&75&5754&4362&5677&270&31&3981&1855&769&1026&2559&1027&1317&422&1040&1742&4769&1992&3934&64&1562&4041&659&5788&2523&193&2049&700&1751&11&2690&4295&1162&1200&3056&1281&3866&1403&1385&1318&804&1981&1685&62&2199&180&1753&3865&2275&979&1522&1785&1712&1544&2086&2094&1361&3599&786&3115&606&655&929&2007&693&1669&439&1307&2821&1305&4686&3715&44&2343&5220&428&196&2498&2322&2362&1758&355&736
277.41471767425537,196,1301&5504&2942&418&4109&2384&66&5645&999&667&868&1229&559&370&2314&3926&1657&1124&3358&125&55&4741&2852&3716&326&3312&1369&1476&1237&2654&3310&5537&43&5653&1400&169&2017&1556&2158&1143&873&1181&948&1620&961&3016&1025&1167&3179&679&4004&1484&1847&2360&390&1459&1815&131&5406&1920&2719&1445&310&1389&412&1075&4628&4577&32&2948&4617&1424&2723&4235&2460&1626&5285&4694&3066&151&537&1644&1141&1692&2798&2961&416&3542&1260&1019&2001&1856&636&896&1117&1218&3886&22&192&1882&955&3615&4689&2907&2638&719&1836&4343&1749&111&4293&1462&2329&389&279&4740&4431&335&399&886&3220&2039&531&175&1814&3259&4434&1108&1649&1877&1497&108&1198&4369&75&146&4362&3296&3981&3475&1027&3344&1317&422&1742&1992&3934&64&1562&1792&21&5788&2523&193&2049&516&138&3095&1751&4721&2690&1454&1200&1212&1403&3364&198&1318&804&1685&180&2199&3305&2275&1785&4587&1544&2086&1361&3599&655&929&693&1735&439&1305&4686&5585&33&5220&428&3900&2362&4107&1758&736
