tdg_iter_descent_v4[10000, 1, 125]
time,|TSS|,sol
420.94395089149475,295,7503&6490&5409&3927&909&5764&8087&3205&2893&1231&2158&247&4159&1990&2211&1945&4479&3999&3867&353&6468&426&2336&234&983&315&2081&3022&5246&7229&1194&5227&1992&1908&6099&6836&4744&4971&1537&6893&4307&2574&4338&5634&1527&3533&6101&2587&5100&2528&1864&5522&1753&0&417&4745&3402&5077&1604&529&5650&2861&2149&2577&2499&687&4323&356&4352&5609&889&4857&3559&6321&2343&785&5915&5885&7550&6115&967&148&4690&1246&588&730&7671&4471&5501&5749&5812&200&268&2826&3536&1627&2190&4894&2654&7020&3019&5105&4635&420&488&2588&2403&512&1618&1014&3623&4398&27&3537&4961&3857&5631&1547&1540&169&3356&383&2641&1942&6910&1498&5561&5914&6216&6531&964&2598&54&3434&7421&673&1935&6657&7117&4228&2527&43&2789&558&292&3112&10&815&4298&3771&3966&6076&1732&5683&824&1290&1674&4132&6163&3126&4986&1782&657&2302&4322&903&7765&2552&5174&3374&221&679&1427&1273&3080&569&4250&5344&7623&1384&5193&199&5510&1538&2558&1610&3417&89&2665&4835&1807&1219&2537&248&5839&1177&175&6861&6262&544&144&5430&1729&1927&6448&1024&111&3752&3645&8246&2423&1266&11&434&2487&7004&2470&5355&2686&3349&215&1282&5610&830&2936&2301&178&4630&4692&6231&1304&2087&7378&2220&6221&2781&4844&2986&1205&5138&1157&12&5704&2510&1330&23&3120&532&406&2492&1443&1513&1713&159&4496&3579&3902&182&2605&1647&2590&3581&3214&1392&1116&2667&195&5685&694&369&191&3419&3221&4293&2173&2912&988&2115&4151&5872&6061&7279&1441&870&3121&3041&7578&341&3690&553&1207&1943&5617&1437&72
408.90232157707214,332,7503&4639&6490&5409&3927&542&5764&8087&688&1791&2893&6603&1231&5816&2158&247&1796&1968&1990&806&397&499&1945&4479&353&6468&426&2336&2338&983&3128&2408&315&2081&3022&5246&5227&5565&1992&2675&1707&6836&2002&4971&1537&6893&2574&3104&1527&6534&3533&6101&2528&1864&5522&0&417&7982&4010&3402&331&6074&5077&4183&1604&6964&529&3906&2861&2534&2149&2577&2499&687&607&4805&4352&889&3559&6321&4194&785&5915&7943&5885&4362&2823&1152&1974&5340&157&148&4690&4949&3004&1246&730&284&5501&2415&5812&200&1628&2065&6259&2826&3258&3536&2190&4894&2654&2217&7020&1895&5126&1247&948&1431&3019&5105&420&488&8330&1886&512&1618&3623&6223&7327&1303&1697&27&4961&880&3857&2771&169&1547&1540&3356&2641&8632&1942&4103&5561&8534&4901&6216&6531&2598&2410&3434&7421&1935&3071&6657&567&1601&4544&4228&43&2789&1458&1067&558&292&1281&327&4959&815&2429&1656&3966&6076&1732&1154&5683&824&2649&301&3076&6163&1414&4216&4986&3126&634&1981&4322&903&2302&7765&2552&5174&7262&6714&1946&221&679&1427&1989&112&3080&569&2902&905&7623&1384&2733&2640&5510&1538&2485&3156&2824&2558&3417&115&89&3868&2665&4835&6954&1219&7247&461&854&175&2539&6861&4823&6262&3398&1729&6606&3740&408&6103&6448&850&111&3645&630&7818&1119&7886&2625&6144&1266&2487&5355&2171&2686&3349&2714&1282&6365&2936&4630&4692&1304&7378&350&6221&2781&4844&1209&2986&1205&6446&2561&1157&8286&80&5704&2510&1330&6331&244&1513&1713&7941&159&7658&3579&182&3307&1581&4623&4043&1647&3214&3581&5326&1392&1116&2667&195&5685&694&191&3419&355&139&3612&4293&6073&2173&7203&988&4151&4525&5872&3718&4897&6061&4161&7279&2147&1441&870&341&3041&7578&4951&1207&2704&2612&1437&72&8065&2057
436.66616773605347,302,7503&4639&3377&6490&1828&7757&3927&5764&2893&1231&7177&247&1990&499&2211&1945&4479&3867&353&6468&373&983&2408&315&2081&3022&5246&1194&5227&5565&1992&6836&4744&4971&1537&1730&5076&6893&2574&6962&3104&1527&3533&5100&8134&1864&5522&1753&5478&0&417&5077&4183&529&2861&2534&4283&2149&2577&6060&2499&2816&687&4805&446&307&889&3559&6321&214&4194&785&3421&5915&5885&2457&1436&2823&1974&4740&157&6784&1817&148&2638&1246&588&272&730&284&4670&4471&7354&1904&5812&200&2415&6259&2826&3258&3536&1627&2190&6718&4894&2654&2217&1247&5126&948&3019&420&488&8330&4419&1886&1618&3623&6223&3517&1303&4330&27&880&2771&5631&1547&1540&169&3356&2641&1942&6910&4103&1268&4901&337&6531&2340&3434&7421&1935&3071&6657&3673&4972&4228&2527&43&2789&5111&3436&558&292&3112&815&3966&6076&1732&1154&5683&824&2649&1290&7125&301&3993&2222&1674&6693&4132&6163&1414&3126&3713&634&2762&657&2302&4322&903&7765&2552&7262&1427&1989&112&1273&3080&569&2902&905&1384&5510&1538&2485&3156&2558&204&3417&115&89&3868&2665&248&6861&6262&3398&5430&4698&1729&6606&901&6448&711&850&111&8246&6144&1266&2487&5355&2092&2171&3349&2184&1282&2686&3336&6365&639&2936&2301&4630&6231&1304&3275&7378&350&2781&1209&1205&1098&6446&1157&8286&5704&2510&1330&532&406&6331&244&8013&1713&7941&159&5859&3636&3579&1581&3851&4043&876&1647&5056&3581&3214&1392&1116&2667&195&88&5685&694&369&191&3419&139&2839&2173&2115&4151&4525&5872&6061&4161&7279&483&1558&3121&3041&553&4951&1207&2612&2725&6494&1437&7154&72&2057
427.7877540588379,311,7503&5409&1828&5764&688&5483&2893&5816&2158&247&499&1945&3867&353&6468&4331&426&698&2336&2244&983&315&2081&3022&2613&1194&5227&1111&1992&4956&6836&4744&4971&1537&6893&1527&1228&3533&1864&314&5522&1753&5478&0&417&4745&3402&6203&6074&5077&4183&529&3906&2861&2534&1225&2149&2577&2146&5218&2499&687&4805&446&307&5609&889&4352&3559&6321&5349&4194&785&5885&1436&2823&1974&4740&157&148&4949&1246&588&730&2242&3159&284&4471&5501&7354&2415&5812&3256&1628&3884&6824&3536&1627&4894&2654&7020&1247&5126&1431&3019&6934&5105&3143&2437&4621&420&488&1886&8495&6766&6681&3623&1311&6223&4111&1697&8357&672&4055&27&3006&2771&1547&1540&3356&2641&1942&8534&337&290&6524&2598&1701&1533&3434&7421&1935&3071&6657&567&3673&1183&4228&2413&43&2789&1458&660&5111&7780&558&292&3288&815&291&3966&6076&1732&1154&5683&824&2649&3519&2222&1674&6693&4132&6163&79&5606&1414&4216&4986&3126&4035&634&2762&2302&4322&1981&7262&221&3866&1427&112&3080&2591&569&905&3142&5344&67&1384&187&1538&2631&509&2558&4850&3417&89&3868&3475&4835&1421&6954&1807&5299&1219&3788&248&175&6861&6262&3859&5680&4698&1729&1927&3740&408&6448&850&111&3658&6118&7969&7818&2423&7886&1121&5521&434&2171&2686&3349&4070&1282&2829&5610&6365&2936&2301&4630&6231&1304&3275&7378&350&6221&2781&2986&1205&3081&1157&8286&80&5704&1330&3120&532&2492&1513&159&5859&3636&3579&2452&1581&3851&4043&1647&3214&3581&1392&1116&2667&195&88&2848&5685&694&191&2173&7783&988&4151&5872&3718&2204&6061&7279&2147&1441&3936&341&3041&553&1207&1943&2725&5617&4902&1437&72&2057
395.47631192207336,316,7503&4639&5409&7757&3927&5764&543&688&5483&2893&1231&5816&2158&4159&1990&499&1945&4479&353&2336&2338&983&3128&2408&315&2081&3022&5246&2613&1194&5227&1992&4444&1707&6836&2002&4744&4971&1537&6893&2574&1884&3104&1527&1228&3533&6101&2474&1864&858&5522&1753&5882&4465&0&7982&4745&3402&4010&331&5077&6964&529&3906&2861&2534&2149&2577&2499&687&607&446&5017&4352&889&3559&214&4194&785&5885&640&2823&1152&4740&8589&157&6784&148&4690&4949&3004&1246&730&2242&4748&284&4670&5501&4471&2415&5812&200&2826&3258&3536&5453&1627&2190&6718&2654&2217&1247&897&3019&4059&5105&3143&2437&420&8330&5268&1886&8495&512&5726&907&3623&4508&1311&4398&1697&6608&27&3006&4961&3857&2771&169&1547&1540&3356&2641&2188&1942&5561&4901&337&6531&2598&545&6739&3434&7421&1935&6657&2380&4228&7244&43&2789&1458&3436&401&3211&558&5178&292&502&638&815&7546&2259&6795&5683&6076&7125&5780&1154&824&2649&1290&3693&1732&2222&1674&6693&212&6163&1414&4216&4986&3126&634&2762&3038&1063&1981&4322&2302&7765&2552&5174&221&1427&3080&569&5344&7623&1384&5510&1538&2485&2558&3741&2468&3417&115&89&2665&1807&854&175&6861&6262&5430&1729&2117&6448&25&850&111&3645&2911&1119&7886&1266&2660&11&2487&5355&2686&3349&215&1282&4995&899&5610&6365&2936&2301&1117&5114&4630&4692&1304&3275&7378&2220&7476&6221&2781&4844&2986&1205&6446&1157&1792&8286&5704&2510&1330&532&6331&1513&1217&4496&3636&3579&2452&404&3307&1581&3851&1647&3214&3581&1392&1116&2667&195&1242&5685&694&369&191&3419&355&3639&4293&1979&6471&2173&4151&5872&6061&7279&1441&3936&3121&3041&7578&553&1207&2725&1437&2057
405.71469616889954,356,7503&4639&6490&1828&3927&909&5764&688&5483&2893&1231&5816&247&1990&806&499&1945&4479&353&6468&2032&698&2336&4749&983&3128&2408&315&2081&3022&2613&1194&5227&5565&1111&1264&6836&2002&2880&4744&3758&4971&1537&1730&6893&2574&1884&3104&1527&1228&6534&3533&6101&1359&4268&2528&1864&5522&1753&5478&0&3366&887&417&4745&3402&647&452&6074&4183&5077&1947&1604&6964&529&3906&68&2861&2534&1731&2149&2577&2499&687&607&446&4805&4352&5609&889&3559&6321&2343&785&5915&7943&5885&3863&1436&2823&1974&6115&157&5032&148&4690&4949&1246&588&272&730&7671&4748&284&4670&5501&4471&7354&2415&5812&2826&3258&3536&1627&2190&4894&2654&2217&7020&1247&948&1431&5147&3019&5105&2437&420&488&8330&1886&512&6681&6766&3623&3347&1311&6223&2881&1002&1303&4330&27&3006&4961&4937&3857&2771&5631&1547&1540&169&3356&2641&1942&4903&1268&4901&337&6531&2598&3434&7421&1935&3071&3648&3673&4228&2789&3436&558&292&815&2862&2429&1656&3966&6076&1732&5780&1154&5683&2649&1290&824&2222&6693&4132&6163&4611&1414&4216&4986&3126&1985&6997&634&1981&4322&903&2302&7765&2552&5174&1427&1989&2525&1273&3080&569&2902&916&1384&5510&1538&2485&3156&2558&2689&3417&89&3475&2665&4835&1857&1807&2197&1219&2537&854&248&175&4532&6861&837&6262&3859&5604&5430&4698&1729&6606&3740&408&6448&1024&850&111&3645&1388&2423&2722&7886&198&6144&2487&5355&2686&3349&1282&6365&2936&2301&5114&4692&6231&1304&2087&7378&350&6221&2781&4844&2986&1205&6446&2561&1157&1792&8286&80&5704&2510&1330&2619&3120&532&5691&6331&244&3431&1513&1713&7941&159&3636&7658&3579&2452&404&3307&1581&3851&1583&1647&2590&3581&3214&1392&2667&195&88&5685&694&369&191&3419&139&3221&4293&6073&2173&988&2115&4151&4525&5872&3718&6061&4161&7279&2147&1441&3936&870&3121&3041&7578&341&553&1207&2725&1437&7154&72&667&2057
431.8615221977234,304,7503&2672&4639&3377&6490&3927&909&5764&8087&688&2532&5593&2893&1231&2158&247&7516&2567&499&1945&4479&353&6468&2336&4749&983&3128&2408&315&2081&3022&1194&5227&5565&1111&1992&217&2699&4971&1537&6893&2574&1884&3104&1527&1228&3533&6101&2587&1359&1864&858&5522&1753&5478&5166&417&7982&4745&3402&6074&5077&4183&1604&529&3906&2534&2149&2499&687&4805&495&5609&889&3559&6321&214&785&5885&4362&2823&1152&4740&6115&157&148&4690&4949&1246&730&7671&4471&5501&7354&2415&5812&200&780&2826&3258&3536&1627&4894&2654&2478&2217&2214&1895&5126&7020&1247&1431&3019&1222&420&488&1886&512&1618&3623&4477&6223&1311&2881&27&3857&2771&5631&1547&1540&169&3356&2641&1942&271&1268&5561&4901&1639&6531&545&1701&54&3434&7421&1935&3071&2380&2449&3673&3261&1095&2413&2789&1458&558&292&3288&815&4298&2259&1732&6076&463&1154&5683&824&2649&1290&2222&1674&6693&4132&6163&3126&4986&2257&3713&6997&634&657&1981&4322&7765&2552&5174&6714&2428&221&1427&112&1273&3080&905&7623&1384&5510&1538&2485&3156&2558&3417&115&89&3868&5732&2665&6700&854&248&175&1177&6861&6262&5604&4698&1729&408&6448&850&7508&7969&3645&2423&5745&1119&6144&5521&1266&2487&7004&5355&2171&2686&3349&1282&5610&6365&2936&2301&5114&5117&4692&4630&6231&1304&7378&6221&2781&4844&1205&6844&6446&1157&1792&8286&80&5704&299&1330&2510&3120&532&8238&6331&1513&1713&159&3636&3579&1581&3214&3581&1392&2667&195&88&5685&694&191&3419&139&3221&2173&2912&2115&4151&5872&3718&6061&4161&7279&1441&3121&3041&7578&553&2775&1207&2612&5617&1437&7154&72
423.4441385269165,293,7503&1828&3927&5764&909&2893&1231&5689&2158&247&1990&806&2211&499&1945&3867&353&2336&6128&956&983&315&2081&3022&2613&1194&5227&5565&4444&114&6836&2699&4744&4971&1730&2574&1884&3104&1527&3533&1027&1864&5522&1753&5927&0&2354&3366&887&417&4745&4183&1604&6964&529&2534&2149&2577&4734&2499&687&4805&446&307&3559&6321&4194&1016&785&5885&2823&1974&4740&157&148&4949&1246&588&730&4748&4670&4471&5501&2415&5812&268&3258&3536&5453&1627&2190&6718&2654&2217&7020&1247&5126&1431&3019&1944&5105&790&3700&420&488&1886&4121&1618&3623&1311&3517&1303&4266&4330&1697&4055&27&3857&1138&2771&5631&1547&1540&169&3356&383&2641&1942&5561&8534&337&6531&1701&54&1533&3434&985&7421&1935&6657&3673&4228&2413&43&2789&1458&5541&558&292&327&815&2429&3966&6076&1732&5780&945&5683&7125&824&5493&2222&1674&596&6163&4216&3126&4986&1985&634&6045&2302&4322&7765&2552&5174&5241&221&1427&1989&1273&3080&569&7623&1384&199&5510&1538&7539&2558&3417&1988&115&89&3475&2665&6954&3865&854&175&6861&4823&6262&5680&5430&4698&1729&1777&6448&1024&850&4285&3645&8246&2321&1119&7886&2625&1121&1266&2660&11&434&1917&2487&185&5355&2171&2686&2184&830&6365&3793&2936&5114&4630&4692&6231&350&7556&6221&2781&2986&6446&2561&1157&5704&1330&2492&6331&3431&1513&1713&159&3579&1581&3851&1647&2260&3581&5326&2590&3214&1116&2667&195&88&5685&191&139&3221&4293&4519&2173&5872&8113&6061&7279&4990&3936&870&3139&3121&3041&341&553&1207&2612&2725&6494&1437&7154&72
