tdg_iter_descent_v4[10000, 1, 50]
time,|TSS|,sol
232.32482981681824,184,1815&3285&3405&1992&66&4107&804&1307&1666&4285&3813&4769&3571&3926&1305&2524&3462&528&2862&4041&2134&2384&1400&3066&1685&3163&39&873&125&1534&3615&963&2653&4362&4004&637&5406&1556&1237&225&2114&108&1403&859&896&4293&2828&2890&1703&1579&3179&32&2048&866&1742&1654&1466&1644&2017&1198&2088&2654&1805&1692&3312&1877&516&1792&6071&1141&193&948&4444&1200&111&390&2279&680&2332&5775&3833&2102&1749&667&1002&3296&4093&2666&335&1649&64&2907&4159&5931&2199&3225&1659&1385&4539&846&715&1230&576&2523&2596&3846&2485&1636&2050&169&3178&2942&1108&1445&5220&1753&3033&20&1674&1882&4583&1834&3364&370&2231&264&5504&3771&55&1398&4324&1751&1343&2244&1218&439&1275&693&769&1836&1562&3930&1620&2293&1030&478&192&1989&1541&1856&2888&3475&955&4434&138&5285&2288&736&1497&248&759&786&1657&961&5537&484&5788&732&1610&49&3599&1626&381&1318&151&3310&2094&1361&2345&3468&2761&146&428&175
224.02898144721985,191,1815&3405&3095&2007&1992&1476&4107&804&703&1168&1307&279&4769&3926&3462&1229&2134&2384&1369&3066&3163&2948&873&3810&3615&2653&4362&4004&2049&5406&1556&133&1462&1237&3823&2114&108&1403&859&896&43&4293&4686&2828&2890&5241&5154&1703&1579&410&2615&1974&1098&2048&1742&1687&5645&1466&2575&1644&4754&3866&1198&2654&3716&4944&1805&3312&1692&1877&4319&1792&2115&6071&1141&3913&193&948&4334&2086&1200&111&496&390&1424&350&5775&3815&3244&3715&1749&667&310&4891&1890&335&64&1917&2055&1765&4689&2039&2199&3363&3934&5177&1659&1075&1163&1230&576&180&2523&2596&3846&1636&2486&3178&303&399&2942&1753&3033&20&1834&1924&3364&370&2231&264&4109&2362&4158&5504&3771&55&537&3398&1973&2396&988&1751&1218&521&3374&1275&693&1669&1785&236&1287&1562&3930&1620&2293&1030&1758&478&196&679&1294&1396&1969&1856&3475&955&4434&1281&636&44&736&2719&1181&989&786&1657&961&5537&5788&4629&1610&3599&1626&1318&151&3310&1361&2761&146&428&2530
234.5798077583313,175,1815&3405&2007&1992&1476&4107&804&1547&1666&2638&416&4769&3926&3670&1305&105&4587&2808&1229&326&906&2134&2384&1369&3066&3163&873&63&1534&3615&963&2653&3634&4798&3514&2049&133&3246&1237&3247&2114&108&1403&896&43&4293&2890&5154&1703&1579&351&1999&3&1974&1478&3558&1098&2048&1742&5645&1466&1644&2017&1198&418&411&2654&1692&3312&1877&2115&6071&193&948&1200&390&2279&680&1413&4896&3833&667&1002&310&4891&1890&4093&335&64&1765&2039&2199&1004&3363&3934&2226&1163&576&180&2523&2596&169&136&2942&1108&1445&3396&5220&1753&20&1834&3364&370&2362&5113&5504&3771&55&1701&1068&537&4369&2244&439&521&1275&693&769&1698&1836&3930&2241&2451&1620&2293&1758&478&192&1362&1734&1891&1396&1969&1856&3475&955&4204&4434&138&1520&5285&636&736&248&1181&989&786&1657&961&5537&5788&1582&1610&3599&1626&1318&3310&3542&606&1361&2345&1025&2761&146&428
226.14143896102905,170,1815&6062&2657&1992&66&1476&1301&4107&804&279&307&1666&2638&3926&4908&2498&326&2927&2134&2384&3066&3163&2948&873&39&1118&1286&130&1212&3615&2871&4880&4004&2049&5406&133&747&116&2114&108&1403&859&896&2828&4686&5154&867&3179&32&2048&1742&288&5645&5572&2275&1644&3866&1198&2654&3716&4196&2193&1692&3312&1399&1877&2115&1141&3913&193&948&1200&111&999&390&3244&3715&1749&667&310&4891&198&1890&335&1649&64&2055&1765&4689&2039&2199&469&1659&1075&3613&1717&1163&576&180&2523&3846&5227&1636&303&399&5618&2942&1108&1445&1753&20&1834&3364&370&2231&5504&3771&55&537&1675&4324&1751&1459&439&521&3346&693&3981&1669&769&1698&1836&1562&3930&1620&196&1030&478&679&1396&1969&3475&955&1814&4434&4766&636&44&736&4139&1181&1972&1657&961&5537&705&5788&3599&1626&719&1318&151&3310&606&1855&1025&2761&146&428&1548
220.9447524547577,185,1815&3285&6062&1389&1992&66&129&804&3566&78&1168&279&3140&1666&2638&4769&3571&2498&3462&191&2134&2384&1685&3163&2948&873&125&2906&3615&963&2653&4362&2646&4004&2049&5406&1556&133&1462&238&208&98&3247&1987&108&1403&859&896&3616&2890&5154&1703&410&1864&450&1478&1742&1654&2494&5645&1466&5572&1644&2554&2017&4741&4935&1198&2654&3716&887&3232&1805&922&3312&1877&1692&3284&6071&2892&193&4206&1700&948&718&1984&1200&111&390&289&3728&5404&3833&3715&1749&667&1002&310&4891&4093&335&64&1765&4689&2039&3363&3934&1075&1930&1163&27&576&180&2523&2596&1636&2318&169&2942&1108&1445&1753&20&1674&1854&1834&3364&2231&2248&5504&1701&3771&55&475&4282&4324&1751&5529&2244&521&693&1785&236&1698&3930&2399&1620&356&2293&1758&478&192&679&1030&647&1969&1856&3475&955&4434&138&4694&1281&5285&3463&636&736&1181&253&1657&961&5537&5788&1610&2617&1626&381&1318&3310&1361&1855&2761&146&428&65
216.04666757583618,175,4344&3305&1992&66&1476&4107&804&2635&1666&2638&416&4769&3571&967&3926&3462&326&4041&972&2384&1369&1354&3066&1685&3163&2948&873&2897&125&3393&3615&2653&4004&2049&2069&2398&1943&116&355&108&859&43&1019&3791&5154&1579&226&32&2425&3102&3191&1098&1742&5645&2275&5572&2017&1198&2654&3716&1399&1805&3312&1877&4319&4137&1792&6071&892&193&250&2952&948&2086&1200&999&3728&390&2080&2181&350&2102&1749&667&310&929&4093&2666&335&1411&1649&131&2039&3934&3742&197&3613&1163&576&180&2523&2596&169&3344&303&136&2942&1191&1445&1753&3033&20&1674&1882&3038&1453&5504&3771&55&1068&4282&2702&2205&537&3398&2396&4324&1751&2244&521&3346&4940&693&1404&244&1698&1836&3930&2451&1620&196&1030&478&192&1396&2944&1856&2888&3475&3056&4204&962&4781&4434&700&636&736&2253&1589&1657&3115&961&5537&5788&1626&3355&719&1041&1318&3310&1361&2761&2079&146&428
223.8798520565033,171,3405&1992&66&804&279&3140&1547&2638&967&3571&3926&3670&2524&2498&3462&326&2134&2384&3066&3163&2948&873&125&1534&2906&3615&3369&2871&2646&4004&2049&637&17&133&2014&1462&1237&108&1403&531&43&3358&4293&777&2890&5154&1579&1478&1098&2048&243&866&1742&4421&2275&1466&3137&2017&1198&4935&418&1827&2654&3716&1399&3312&1877&2133&1920&193&250&948&389&4334&5096&1200&111&390&2080&3715&1749&667&3296&310&473&335&2907&1440&1765&2199&5082&1659&1075&3613&1163&576&2523&2596&2485&1527&169&399&2942&1191&3396&1753&4277&3033&1674&20&2639&3364&3038&370&264&1533&2362&5504&55&3771&1724&475&537&4324&1751&439&521&1839&1275&693&1785&236&554&1287&3930&1620&2293&1030&904&478&192&1396&1969&1856&955&1814&4434&654&2338&3259&736&636&1181&1972&1657&3676&961&5537&5788&2228&1626&2091&719&1318&3310&2743&2904&3468&2079&146&428
224.31381154060364,186,4344&3095&1992&66&129&804&3140&1040&1307&4285&2638&416&3571&105&2498&3462&326&2134&2384&1369&1685&3163&2948&873&39&2897&125&3810&1286&2906&2821&3615&2653&4362&2646&4004&5406&1556&1462&1237&108&5154&4400&1579&32&11&2425&1478&1098&2048&243&1742&2364&2184&5645&1466&2275&1644&3521&5572&1198&1827&2654&3716&3232&516&1692&3312&1877&4319&1792&4137&2115&1920&193&250&948&5096&1200&111&390&2279&1232&5508&350&3815&3833&3715&1749&667&1002&310&1890&4093&2666&335&1649&131&1765&4689&3363&3934&1193&1659&1075&1163&576&180&2523&327&1636&2050&3178&5565&2942&1108&5220&1753&20&1854&2056&4058&3364&370&4109&2362&548&5504&1743&3771&55&4282&537&4324&1751&4825&1275&693&1404&1785&769&236&80&1562&3930&1620&2293&1030&196&478&904&647&1396&1969&1856&1541&3475&955&1814&4781&4434&138&5285&636&44&736&2253&248&1699&786&3115&961&1657&5537&984&5788&3599&1626&1318&3310&218&1361&2761&146&428&4263
