tdg_iter_descent_v4[10000, 1, 75]
time,|TSS|,sol
439.36537313461304,384,28&327&341&185&175&3761&2771&6711&1604&2111&3636&2302&7539&655&6144&4690&79&4194&7941&353&6714&2900&184&488&2222&983&1392&5685&3046&6836&1436&369&7503&2986&3156&6365&2880&350&815&5131&5974&1246&1207&3419&5764&694&1311&6601&3673&404&411&195&5062&4375&6221&2839&2423&3857&4972&3732&1359&1992&486&1527&6344&3851&4805&3417&7578&151&854&956&2510&6962&4625&3104&2912&4322&3932&417&5249&3434&499&1228&5522&2171&1908&1063&824&5174&1457&4621&67&2823&1631&6074&1672&1729&1935&8330&607&4228&6784&426&2081&2861&3537&2932&3668&1869&4982&6047&2768&44&159&1116&6061&1989&1458&1290&2380&4362&6076&1480&219&5077&4161&1807&5877&2722&579&89&4183&1886&1273&6861&3969&136&2173&5493&5227&1628&1103&7354&5482&1427&2558&2829&2166&191&0&1609&3216&2999&1945&2343&943&2781&2623&125&4611&2537&2437&3121&4464&54&2474&5430&1437&3256&3421&5111&4105&352&6231&1828&7020&88&6039&1547&553&6378&2487&5076&6700&523&2321&6844&5812&7757&988&241&1697&148&4266&2686&182&4986&1024&446&4285&4479&1513&3037&5409&5816&3771&2762&3221&7077&3126&284&7420&4330&4293&3868&5915&244&3579&8286&1154&3536&315&1441&5859&4749&785&6262&2217&3596&1217&247&730&986&2336&4959&198&3019&1404&876&6331&2665&2085&215&6163&373&4744&2041&200&3581&248&1864&1656&3080&4894&1647&5825&4670&5885&5884&5565&4835&3559&2828&1674&2525&4745&3356&5260&7262&2485&5704&1920&1431&2887&3658&529&5593&292&72&3003&1581&806&1420&1942&3347&672&1205&1402&4639&5680&2552&903&1432&7658&139&390&4010&2539&3041&5100&1011&2725&2642&3288&2625&6574&317&3139&3740&7197&8292&2301&1266&2408&2115&1348&5126&4352&3475&951&1988&1194&4635&6940&2881&1981&559&1330&2057&3112&688&212&1540&588&1002&915&3214&3645&1181&2032&1618&27&1303&1231&7378&4961&5683&3889&3927&1040&3906&3402&1247&2826&948&4844&1713&3572&2415&2149&6766&2158&5355&3120&2654&5609&889&3533&2667&5604&1282&420&666&4630&1426&6321&4471&337&3758&698&2492&169&850
441.18640971183777,386,28&341&175&3933&2771&5699&7373&2111&6657&2302&1157&655&1532&4690&2911&1141&4194&3114&7941&5105&353&6714&7533&6216&488&2222&1392&1701&6836&675&7503&2182&2986&3156&2704&6824&6365&634&5765&6479&350&558&815&4043&5974&6017&1246&3419&3752&5056&5764&2146&1946&1311&6601&4375&195&790&5872&2428&3857&3022&1359&1992&1527&2147&4805&3417&2612&6045&2510&6962&3781&3690&6889&4322&5778&111&417&3434&499&2171&4798&80&1908&824&5174&4887&5264&6074&1672&1729&1935&607&6369&2516&1361&307&2081&2861&1869&4982&6997&2413&6166&3159&6448&1121&159&44&6061&1989&5399&1290&3441&2380&532&4362&6076&4161&2452&2713&300&89&4183&1886&6861&4144&3969&204&5493&5227&7354&1268&1427&5482&2558&2829&452&0&1945&2781&1564&2623&4901&6490&2442&4611&3121&54&3128&1833&481&7765&5430&1437&1281&352&88&6039&1547&553&6091&456&3260&6700&6844&2321&5812&3242&988&657&241&1697&2686&3175&4986&1024&4285&4479&1513&3037&3655&5816&7379&208&5042&2454&3771&380&7231&6307&4489&3247&2762&3221&1117&5211&3126&1890&4298&1152&5915&5501&3579&4065&1154&3536&315&785&6262&2217&2818&3596&730&2336&3723&198&3019&1404&2025&2893&876&6331&2665&6027&1382&3366&215&6163&373&200&3581&248&3336&1864&3354&3080&4894&1647&4698&1927&5885&6954&178&5565&1985&2828&1674&4745&4325&7262&5260&3356&2613&2360&2485&4956&4850&2634&1920&1431&2887&2441&4975&3658&2936&529&292&10&72&1581&806&1942&20&3347&672&571&1205&4639&271&5680&2499&8534&3644&2552&3006&903&7658&139&2221&1947&3041&3288&2725&2642&5530&3812&1304&2625&2242&2608&3139&7671&569&112&1266&173&43&2408&2115&5126&3475&1718&951&1194&4635&2881&1974&6101&1330&2534&3112&4210&688&4294&5780&74&1540&588&1659&5745&1059&3645&1181&1618&27&1303&6046&7378&1497&2023&4713&4937&5683&2567&3927&7057&679&2826&948&1247&22&1498&3572&1641&1106&3867&2641&2415&2149&4328&2158&5114&1894&299&2654&1384&4624&2667&1731&3713&5694&687&420&2817&4630&1426&6321&4471&337&1627&2492&1016&169&3214
446.5779678821564,399,5281&341&1791&175&6361&1146&8028&4560&3761&1604&5699&3744&4554&2111&3636&6657&2302&2590&655&4690&79&31&2911&7941&5105&4842&353&2900&7533&983&1392&2333&3046&6836&369&7503&2986&1478&3156&2097&6365&634&5765&2880&815&4043&5974&3396&1246&1207&2315&5056&5764&2146&694&1311&3673&512&4360&411&195&790&4375&5872&2429&3857&3022&1359&1992&1527&6344&4805&3859&3417&7578&2789&956&2510&6962&3781&6889&261&7110&6606&111&5726&417&3434&499&1063&1908&824&5174&4621&157&2823&6074&4520&6693&2577&1935&607&4228&2516&2659&426&2861&3537&3071&3668&2690&7818&477&1869&4982&1116&159&5399&1458&1290&7521&2380&532&4362&1480&3038&39&4112&5877&4398&300&2722&89&4183&1886&6892&1273&6861&2173&964&1628&1103&1427&2558&2829&3692&7203&191&1218&2092&732&1187&2999&1945&5775&639&2781&2623&3852&4748&6768&355&2751&357&2699&2437&3121&54&7106&4845&5430&2489&1437&8087&1276&2024&5111&352&2886&6548&3613&1547&5157&553&2487&221&4902&6700&2321&5812&988&241&1697&148&5138&2686&4692&3175&4986&1024&446&4285&3655&1513&3037&4519&5816&945&1678&3771&2087&3349&2762&5610&1890&3868&5501&3579&1154&3536&1720&315&5859&785&3596&2217&1753&2818&730&1732&2336&4959&293&3330&198&3019&1404&2893&556&2064&876&6331&2665&6163&373&2935&2041&200&3581&1864&3080&4894&1230&1927&5885&6954&178&5565&1985&1748&2828&5483&4745&1944&6468&7262&5260&2352&3356&3936&5704&1920&292&870&72&1581&6226&806&1942&7287&510&711&1885&4639&2499&2552&3006&903&1432&7193&139&390&5561&1263&3041&5100&3288&2725&2642&5530&7192&1304&3149&1014&3740&2002&4313&112&1266&173&755&7514&2408&1348&5126&3475&2377&1988&1256&1317&1194&4092&4635&3398&2881&1974&1330&2057&3112&2534&4294&1667&212&1540&588&1203&915&4035&7623&4525&3645&2032&2241&2649&1303&4827&6046&27&7378&6223&1111&1501&5683&3927&2124&3402&1247&2826&22&4844&1498&3572&2391&2415&2149&7248&5114&5355&6494&3120&2654&1384&4951&1535&465&5609&889&1884&2667&5371&3713&5604&687&420&2817&4630&1426&2122&6321&11&4471&461&5623&3989&1627&3758&698&6214&169
435.2742369174957,419,28&327&341&180&175&6361&909&1146&6711&4532&2302&2590&1157&1533&655&4690&4117&2265&4194&7941&5105&353&6714&2168&7533&6216&488&2222&983&1392&5685&1701&6836&7503&369&4896&2986&3156&2097&2704&6572&1003&6365&634&5765&887&350&2880&815&558&4043&5974&6017&1246&3419&4251&2315&5056&5764&2146&694&1311&6601&404&512&843&4375&195&790&2839&6221&5872&2429&3857&3022&1992&1527&1447&176&4805&3417&2184&1689&956&6962&6889&3104&4322&5726&5249&3434&499&6115&1228&5117&2171&4798&80&1908&824&3585&5174&7014&2823&1631&6074&1672&7619&6693&1729&2577&1935&8330&607&4228&2861&477&1869&4982&5606&2768&6448&1121&159&44&1116&7838&1989&1290&1458&2380&4362&6076&7154&219&5077&39&34&5877&2713&7177&3116&89&4183&1273&905&3969&2173&964&5227&7354&5482&1427&2558&765&2829&7203&191&0&2092&7722&3000&2999&1945&115&2781&2623&2437&1951&3121&1388&5691&5478&7765&5430&1437&8246&1281&4105&2163&7020&88&6039&1547&6910&553&5246&2487&221&3260&6700&6844&2321&5812&988&241&1067&1697&148&3160&169&2686&4692&4495&3175&4986&1024&4285&4479&1513&3037&3655&5409&5816&826&3004&3771&1552&2762&5188&5610&3126&1449&3138&4330&4293&1890&5915&5501&4400&3579&8286&1154&3536&315&4749&3623&785&6262&3596&247&1027&730&6453&1732&719&3330&198&3019&2025&5084&876&6331&2665&2085&3366&6096&215&6163&373&4744&200&3581&3246&1583&1864&1656&3080&4894&1647&5825&4698&4670&2264&1927&5885&5565&4835&1985&2215&5767&2828&822&2511&1674&2525&4745&1944&6468&2619&5260&7262&3356&4391&1504&2485&462&3936&5704&3339&1920&2936&3658&292&870&72&7279&1581&806&1942&7943&672&1538&1205&2499&8534&2552&3006&903&1432&390&830&805&3041&2725&2642&2625&4284&3139&3740&569&112&2301&1266&43&7514&2115&1348&5126&4352&2244&1256&1194&2519&4092&4635&3398&2881&2782&1974&1981&6101&1330&2534&5780&688&1540&588&1002&1659&818&915&4525&2032&27&1303&7378&2574&5683&3927&5826&3906&3402&2760&1247&2826&22&6305&1498&1641&3867&2415&1771&2149&4726&4604&5114&5355&6531&3120&2654&234&5609&465&4103&889&3533&3976&1731&2667&3713&1374&5604&420&687&2817&1282&1426&4630&6321&11&4471&5929&337&1627&3758&4283&4444&3214
436.5656132698059,422,28&327&341&1791&175&6361&5241&6893&5699&5302&840&2111&6657&2302&7125&2590&655&2190&6144&4690&1728&4194&353&6941&4957&2222&1392&6499&1701&983&3902&6836&1436&5671&369&3156&3838&634&5765&2880&350&558&815&2777&4043&5974&6017&1246&1990&1207&3419&4268&4251&5764&2146&694&1311&3673&4360&404&4375&195&790&2981&5872&2429&3857&3732&1992&3022&1527&6344&4805&3417&7578&5340&854&956&2510&6962&6889&3104&2912&4322&111&879&3932&417&5249&3434&499&2171&4798&80&1908&2700&5174&4621&7014&4887&157&2823&1631&6074&1672&684&6693&1729&1935&8330&607&4228&426&307&2081&2861&3071&7818&1869&4982&6448&1116&159&6061&1989&5399&1290&7521&532&4362&6076&7154&219&5077&39&1807&2452&4398&3116&89&4183&1886&1273&6861&4132&905&2173&5493&5227&1628&1103&1427&2558&401&7203&191&0&2092&2999&1945&4566&2781&115&5510&2623&1022&1209&1730&4748&4901&858&3158&2437&1249&3121&1388&3128&2824&2474&3077&7765&5430&1437&8087&1281&2024&5111&4105&352&6231&2163&7020&1547&4216&6556&553&2487&221&6700&6844&2321&5812&7421&988&241&1697&148&3351&2686&1878&4986&7543&1024&446&4285&4479&1513&3037&3655&5409&5816&5617&4888&3771&2762&3221&924&4330&1890&3868&5915&5501&3579&1154&3536&315&5859&4749&3623&785&6262&2217&1219&1217&3596&247&1027&730&196&719&1732&1421&2336&4959&198&3019&1404&6331&2665&6027&2085&215&373&200&3581&248&1864&6363&3080&4894&1647&5825&4698&4670&1927&5885&6954&5565&596&2828&4745&356&4325&7262&5260&2352&6468&3356&2485&4956&4850&1943&1920&1431&529&292&870&522&72&7279&1581&806&1942&3347&1205&4639&5680&2499&2552&3006&903&3603&1432&7193&7658&139&390&5561&1947&3041&5100&3288&2725&5530&2625&1119&3139&3740&7197&4740&2301&112&2449&7537&1266&173&3442&2408&2115&5126&4352&3475&951&1194&2881&1974&1981&6101&1330&2057&3112&2534&688&4294&5780&1540&588&1659&2561&3214&4525&1181&1618&2649&978&1303&27&6046&8436&7378&4961&6223&4937&3927&3906&3402&4823&679&2826&1247&22&124&4844&1498&3572&1641&2415&2149&2158&5114&5355&6531&3120&2654&4951&1384&234&5609&2231&889&3533&4898&2667&3713&687&420&666&2817&4630&1426&6321&4471&7011&461&6524&1627&3758&698&2492&4283&169&850
446.4403483867645,420,28&341&1660&175&909&2771&1604&4532&2111&3636&6657&2302&2590&655&2190&1532&4690&6777&79&1728&5158&4338&7941&353&6714&184&488&2222&983&1392&6499&1436&749&7503&3431&1541&6365&634&2880&350&558&815&144&5131&5974&6017&1990&3419&4251&5764&4303&2146&694&1311&3673&4360&4375&195&790&580&6221&2423&5872&2429&3857&3022&1992&1527&2147&6344&7281&3851&4805&3417&7578&2612&956&2510&6962&6889&3104&2912&1666&111&5726&417&3434&499&1228&4798&1908&2902&5174&622&4621&7014&67&157&2823&6074&1672&351&6693&4949&1729&2577&1935&8330&607&4228&2516&426&2081&3071&4208&1001&7435&1869&4982&2768&44&159&1116&5399&6060&1458&1290&2380&4362&6076&1480&7154&5077&4161&1807&2452&5877&4398&2598&579&89&4183&1886&1273&6861&4132&905&3969&982&2173&964&3307&1628&1103&7354&1268&1427&5482&2558&2829&401&191&2092&2999&1945&2781&5510&3903&1730&858&357&4611&2699&1573&2437&3121&1388&54&2824&1833&7765&5430&1437&6446&2527&8087&776&2470&4105&352&4151&2886&6231&3718&2163&1828&7020&88&1547&4216&553&5246&2487&5003&2260&6700&6844&2321&5812&3242&7421&988&241&1697&148&2686&4692&4986&1024&4285&4479&1513&3037&3655&5409&5816&826&2259&3771&3247&2762&3126&4293&1890&1152&3868&5915&5501&3579&1154&3536&315&1441&1792&785&6262&1753&3596&7886&3648&1253&1027&1219&408&730&1732&2336&198&3019&2893&556&876&6331&2665&6027&2587&2085&215&6163&373&200&1864&3566&3080&4894&4670&5372&1124&1927&5885&6845&178&5565&1748&822&2511&1674&4745&1944&4325&6468&3356&7262&2613&5858&3936&5704&2634&1920&6748&2936&529&292&870&1581&1868&806&1942&672&1538&1205&271&2499&2552&3006&903&1432&139&390&5561&2848&3041&2725&2642&2625&1119&3139&3740&7197&2301&112&1266&2408&2115&1105&1348&5126&4352&3475&375&3887&1988&1194&4635&3398&2881&1981&6101&1330&2057&3112&2534&688&4294&4210&74&1540&588&1002&1659&4525&3645&1181&1618&27&1303&1231&7378&4961&1111&4937&5683&3927&1040&4823&1247&2826&948&4844&1498&1713&3572&1641&2888&3867&2641&2415&2149&2158&5114&5355&6494&6531&3120&2654&4951&1384&5609&889&3533&2667&1731&5694&687&420&666&2817&4630&1426&6321&4471&7011&461&337&1627&3758&3980&6072&169&3214
445.9817245006561,394,341&180&1791&175&6361&4532&3261&3636&6657&7125&2590&1157&434&655&1728&880&4194&5326&7941&2168&353&6714&2900&7533&184&488&2222&983&1392&3902&6836&1436&7503&369&2986&1478&3156&1763&6365&5765&2880&558&815&144&6017&3396&1246&1207&3419&4268&5764&1584&1311&6608&4360&512&6802&4375&195&790&2230&5872&2429&3857&3732&1359&1992&3022&1527&6344&4805&3417&7578&854&2184&2612&956&2510&6962&6889&2912&111&4500&5726&417&3434&499&205&5117&5522&2171&3387&824&5174&4621&157&2058&2823&6074&1672&6693&1729&2577&607&4228&1112&426&307&2081&2861&3537&3071&3668&1869&2768&1116&159&6061&5399&1458&1290&2380&4362&3054&6076&1480&7154&5077&1178&34&1807&2452&5877&4398&3116&89&4183&1886&6861&3969&204&2173&964&7418&1103&1427&2558&2829&6731&401&191&1218&2092&3216&2999&1945&115&2623&280&858&2437&3121&4464&3128&2824&7765&1437&1448&2470&352&6231&1828&389&88&6039&1547&4216&553&2487&221&5076&3260&6700&6844&2321&5812&7421&988&657&4492&241&1697&148&4266&4692&2660&182&4986&4285&4479&3655&3037&5409&5816&3771&3247&2762&3221&924&3126&284&7420&3138&6807&4330&133&1152&5501&676&2117&3579&8286&1154&3536&315&1441&2716&1792&3623&1098&785&4749&6262&2217&1753&3596&730&1732&2336&916&1404&5084&2922&3019&2893&2797&2665&1382&3366&373&4744&3581&1864&1656&6363&3080&4894&1647&1927&5885&6845&320&5565&4835&1674&4653&4325&6468&3356&5260&2352&356&2485&850&5147&3339&1920&529&292&806&5344&1942&3347&672&1538&1205&5680&2499&3006&903&390&4010&5561&3041&5100&3288&2642&2725&1304&2625&1119&6574&3367&3740&1789&7671&112&2301&1266&173&2408&2115&1348&5126&4352&951&7079&4612&1194&839&2519&4635&3398&2881&6101&1330&2534&3112&688&4294&212&1540&588&1203&1659&818&6888&3214&6155&1181&188&1618&2649&1303&1231&27&7378&5683&6964&3889&3927&3906&3402&1247&2826&22&1498&2888&2391&2415&2149&2158&5114&5355&6531&3120&2654&4951&3436&1384&5609&3741&889&3533&2667&1731&5604&687&420&666&2817&4630&1426&5108&6321&4471&7218&337&1627&698&2492&1016&169&3729
439.9365906715393,406,28&341&1791&175&2771&1604&4532&4554&4027&3636&4383&2302&2590&655&1141&3584&1530&5326&4338&7941&5089&5105&353&2900&184&488&2222&983&5685&1392&6499&6836&4465&1436&5442&5671&7503&369&4896&2986&3156&6824&5057&5765&2880&350&558&815&5131&4043&5974&6017&1246&1990&1207&3419&4251&5056&5764&1946&1311&512&4375&195&790&5637&6221&2230&2423&2429&3857&3022&1359&1992&6344&3966&3851&4805&3417&854&2789&2612&8380&2510&6962&6889&3104&111&3592&417&5249&3434&499&2816&6115&6622&2171&4798&80&824&5174&3856&4621&120&1917&157&1631&6074&1672&6693&6099&3569&4228&426&307&3397&8574&2861&3537&3071&1869&4982&5606&6448&2460&44&159&1989&3441&2380&4362&6076&7154&219&8259&1807&2452&5877&300&4183&6861&4544&905&982&204&964&2173&3153&5227&1628&7354&1268&1427&1904&5482&2558&2829&5541&2466&2092&1945&2343&115&2781&2623&860&4121&3158&294&6490&4611&2017&2437&406&3121&1388&866&5478&3128&636&7765&5430&1437&3256&8379&2527&8087&1895&2024&4105&352&220&6231&1828&7020&88&6039&1547&4216&5157&553&6041&1640&2487&379&221&6700&6844&2321&397&5812&988&241&1697&148&2686&4692&182&3175&354&4986&8145&1024&4285&7010&3655&1513&3037&446&5816&826&977&985&4888&3771&3221&3138&4330&4293&1890&133&1152&3579&8286&315&3536&1896&3623&785&6262&2217&1753&1217&1027&730&196&2336&198&3019&2893&876&6331&2665&215&6163&4744&200&3581&2353&3246&248&4090&2857&1864&770&6363&3080&4894&1647&4698&2347&1927&5885&6954&7169&1939&1985&822&1674&4745&3356&5260&2360&5704&5593&292&72&1581&806&1420&1942&510&4857&5882&1205&4639&5680&2552&903&139&5561&2848&1639&3041&5100&1011&2725&3288&2242&2625&3139&6603&8292&7197&4740&2301&1266&173&3442&3335&4897&1105&5126&7127&6808&951&1194&4635&3398&1558&1974&6101&1330&2534&3112&4210&688&212&1540&588&1002&1659&3547&4525&2649&27&1303&7378&1111&5683&6964&92&5826&6850&7057&3402&816&1247&948&1498&3572&2415&2149&6766&7248&2158&5114&6494&6531&3120&2654&4951&889&4518&3533&2667&1233&3713&5694&5371&687&420&1282&2817&666&4630&2122&4471&841&3989&337&1627&3758&3950&169&3214
