tdg_iter_descent_v4[10000, 1, 125]
time,|TSS|,sol
219.16046857833862,210,3981&2278&55&1222&3312&1743&2094&33&110&3178&1734&1626&2523&1749&4781&1847&4369&2530&2719&804&2199&4109&1666&3615&5096&1544&1856&2638&175&4362&5220&108&2007&3346&4344&1740&2384&1534&4539&1462&1228&2039&2223&886&1657&4689&979&3066&3613&5788&66&999&873&4769&98&3926&3558&1459&697&62&1117&736&236&326&2364&2014&180&1805&5545&4004&1343&2345&1026&1398&521&125&2828&2761&390&44&1497&655&693&4617&2114&3310&2575&3813&32&439&20&636&3405&1742&2852&868&719&1108&1992&2244&5417&4242&2314&3805&1969&1620&1698&5504&428&732&1301&193&3933&1692&962&3886&2049&1877&4041&1814&2102&2275&1260&864&3823&2360&2907&1396&4355&629&1390&1765&3716&1882&5645&2362&5537&4629&896&385&1028&4324&43&1382&1751&2086&415&3033&825&192&2906&3355&2654&146&1389&1317&1200&2134&1075&2871&2596&399&64&5154&668&1753&3865&335&537&1815&3433&4434&1025&1987&3771&1644&3599&3833&1562&2690&370&777&1522&1237&1040&5168&2017&4107&303&1305&111&786&1834&955&1181&412&3232&310&1247&929&2862&4295&1785&961&948&667&334&169&248&1445
227.3797128200531,211,3981&1556&2278&1404&516&3220&55&3312&5406&1743&2094&138&3866&3178&1626&2523&1749&4781&2225&1847&4369&2719&804&1666&3615&1544&1856&2638&175&4362&5220&108&105&4344&2384&1462&2948&886&1657&4973&4689&279&3613&5788&66&873&325&1649&4769&704&1772&8&3558&531&1459&3095&2451&151&736&4459&1579&321&4694&180&5545&4004&1343&2411&2345&1026&346&3364&521&2375&2761&2440&44&1497&655&693&3310&3813&422&32&718&439&1098&636&1742&606&868&719&1108&1992&1792&3934&659&1287&27&3462&1969&1620&3728&478&4533&75&1698&5504&428&1301&3296&193&1735&1692&2049&1877&418&4041&1400&2102&1814&2391&78&2360&4355&982&1765&5645&2362&5537&896&1709&1890&4324&1654&43&2653&4596&1659&2498&1751&2086&1002&6071&3033&3963&192&2654&146&1389&1307&1317&1200&1075&2596&3246&2942&399&64&5154&1753&3865&1669&1815&4434&1025&4628&1674&1644&289&3771&1229&1854&1562&2322&1198&777&1946&3149&988&1237&1981&6039&2017&303&1137&1305&111&786&1834&955&1181&412&310&351&3056&929&2862&1785&961&2079&948&1445&3160&667&1476&334&1163&169&248&2798
239.5312352180481,212,4293&1556&516&55&3220&1222&3135&3312&138&1626&2523&1749&165&243&4781&1847&4369&2228&2719&2199&2635&1666&65&759&3615&5096&4686&1856&2638&4362&5220&108&4739&3797&307&1466&2384&1534&1462&4539&2948&4721&886&1657&250&267&4689&979&3066&475&2115&244&3613&5788&66&1943&873&4769&1930&4285&4235&3926&1459&2451&554&151&736&326&1579&4788&109&180&989&1343&2345&4319&1026&2904&3364&125&2828&390&44&1497&655&693&2114&32&3086&136&20&1098&636&3405&1250&1742&1365&719&3337&1108&1992&2244&1792&3846&4242&2314&247&3305&191&1969&1620&478&5504&428&1301&1141&1735&1692&3564&551&962&3475&2049&881&1877&418&1814&22&2360&1396&4355&1041&2362&416&5537&2281&896&1836&1751&1002&6071&3033&2080&192&700&2050&5994&2024&146&1317&1200&2134&4093&1075&2596&2942&399&64&5131&1403&1753&3865&1669&3468&131&335&537&1815&4434&4628&1025&1674&5585&3771&1644&2944&5104&3599&1562&2690&370&1946&1167&1237&576&1867&2017&1685&484&1305&2399&111&786&1834&955&1181&412&310&1318&3056&4295&929&1785&961&2288&948&1445&667&1163&169&2798&2890
249.81129717826843,198,2278&516&5406&2094&138&3178&2723&1626&2523&243&4741&4781&3115&4369&1847&2719&804&5102&2199&4109&2927&1223&3615&1544&1856&2638&175&4362&3&5220&108&2007&958&4935&307&1466&2384&1462&2039&2948&886&1657&4689&3066&475&279&5788&1758&66&999&873&3309&4769&3926&531&1459&62&554&151&1399&736&1232&1579&3571&4551&180&129&989&4004&1343&2345&3542&1026&3364&125&2761&390&44&655&1402&693&3310&32&1354&3929&636&1098&1250&1742&2852&719&1365&3396&2244&797&1792&3934&2821&2314&247&680&27&1620&478&75&5504&428&1301&3296&193&1735&3933&1692&3475&2049&1877&1814&2798&4940&1396&4355&5645&1041&2362&896&1890&43&1748&2498&1002&2639&3033&192&1338&2654&146&1307&1317&1200&2134&4093&2596&2871&399&64&5154&668&1403&1669&2743&2593&3468&335&537&253&1815&2285&1025&1674&3771&1644&1229&3599&17&370&2690&1562&682&1198&1237&1040&576&2017&1685&3962&303&1305&111&786&1834&955&412&3232&310&49&1318&3056&4684&1785&961&948&667&1163&5063&169&248&1445&2890
223.6712348461151,246,3981&4293&1556&2278&1404&516&55&3312&4778&2094&33&3866&1734&2723&1626&2523&1749&2657&1847&4369&2719&804&1947&2199&1666&65&3615&5096&4686&1544&1856&175&4362&5220&108&2007&958&767&307&1466&2384&4539&1462&2039&2948&886&356&1657&4689&979&3066&475&279&5788&66&999&873&4769&1930&6093&3930&3926&1459&3095&554&736&3742&326&1579&321&1541&801&4551&4694&180&1787&6062&4004&1275&1454&1279&3364&521&1369&125&2761&1820&1424&390&4204&44&1497&655&693&4617&3310&4263&422&718&852&1362&32&439&490&1098&636&3405&1742&2852&719&1365&2293&1992&2244&3846&3934&2314&247&1974&3200&191&2114&1969&478&75&5504&428&1301&3296&193&1141&1735&2143&3933&1692&4740&196&3886&2049&3900&1877&4041&1814&1173&2102&1478&2068&2275&5385&1260&3823&4593&76&3715&3716&5645&416&5537&4629&896&1890&5677&679&4324&43&1382&2498&1751&2086&1922&3033&2080&192&700&2050&5994&2906&2654&146&1389&1307&1317&2134&1200&1075&2596&2942&399&64&5154&668&1403&1753&3865&1669&131&335&537&386&579&1025&4434&1118&3616&3771&1644&1229&3599&3833&1562&2690&2322&1218&370&1198&1039&1237&1040&576&2017&1685&1305&21&786&686&955&1834&1181&310&3363&1318&4635&5754&2358&929&2862&3016&1785&961&948&1827&1352&667&169&248&1281
225.34639382362366,259,3981&1596&1404&516&5285&1743&138&1626&1749&804&65&1544&2638&175&5220&108&3358&307&1466&2384&1462&1657&475&5788&1758&873&325&4769&1930&1281&531&1459&1030&62&5291&236&1579&180&5545&1343&2411&116&2375&2828&2761&1700&390&44&1497&3310&422&2055&726&4643&1108&2293&1992&1359&797&2244&247&3305&1969&1620&478&5504&428&1301&193&1877&5653&2102&2391&1260&4355&1765&5537&679&2221&2498&1751&2086&2654&146&1389&2134&4093&1075&2871&2942&537&1385&1815&4628&4159&1025&3771&1644&289&1229&3599&1562&3266&1237&4206&1981&2017&1685&686&955&1181&412&310&3363&961&2288&948&3810&667&5063&39&169&248&2798&1556&2278&55&1222&5406&2094&33&4781&2719&2199&5939&1666&3615&4686&1856&4362&560&2007&4344&769&1534&2039&2948&886&4689&979&279&3613&66&999&1793&4285&2231&1361&3926&3095&554&151&2898&736&1232&4551&4694&129&4004&4319&3364&1369&125&1168&1424&655&693&4617&2575&3813&32&439&20&1098&636&3405&2852&719&1792&3934&4242&659&2821&2314&27&75&1698&3296&1735&1692&3475&3886&2049&3900&418&1814&1478&2275&3815&3823&2360&2907&3716&1882&5645&2362&416&5177&1890&1533&4324&43&4&3524&192&1307&1317&1200&2596&399&64&5154&1753&131&4434&1674&3616&3833&370&1198&1946&1610&6039&4107&1305&111&786&1834&1318&963&3056&3163&929&2862&1476&1649&1163&4216&1445
232.6798768043518,213,355&516&5285&3220&55&3312&2094&3866&3178&1734&1626&2523&1749&1413&1847&4369&2719&922&804&2199&1666&3615&5096&4686&1856&175&4362&108&3247&1289&2007&767&307&1466&2384&4539&1462&2039&2948&886&1657&4689&998&1866&279&3613&5788&1758&66&999&873&1930&4285&2231&1361&3930&3926&3966&1459&2451&62&554&151&736&1941&1579&180&989&3137&6062&4004&1343&4319&1026&3364&1369&125&2761&1168&390&44&1497&693&2114&4617&2087&3310&3813&422&32&3086&3863&136&490&439&726&1098&636&1742&606&1365&1992&2244&1792&3396&3934&1287&3285&3014&1974&1969&1620&75&1698&5504&428&193&6123&1141&3256&496&4282&1692&3475&2049&1877&1814&4041&22&2798&3823&2907&629&4355&479&5763&178&5537&896&385&679&4324&4815&2653&2498&1751&2086&1002&4402&3033&192&2654&146&1389&1317&1200&4093&1075&2596&2942&399&64&5154&1403&1753&3865&2048&1385&1815&6070&4434&1025&1674&3616&3771&1644&289&1229&3599&1218&2690&370&1562&1946&1237&1981&576&5168&6039&2017&1685&3398&786&1834&955&412&310&3363&1318&4635&3056&1247&929&2862&961&2288&1445&948&1352&667&169&248&1281
230.31179285049438,214,3981&1556&2278&1404&516&3312&5406&1626&2523&1749&1212&4741&243&1847&4369&2719&804&3171&2199&2148&1636&3615&4686&654&1243&473&2638&175&4362&5220&108&2007&958&3346&1534&4539&1462&2039&4721&886&1657&4689&475&279&3613&5788&1758&66&1943&873&999&4769&1930&4285&4388&4235&1453&1361&3930&3926&1333&3966&3558&1281&1030&5682&62&736&341&3463&1941&326&1579&321&381&2014&180&1787&4004&1426&4319&695&1019&125&2375&2828&2761&2617&390&655&1497&1402&693&4617&2114&3310&448&422&32&439&1098&636&1742&2852&606&719&1108&2293&1992&3846&1792&2821&2314&27&1969&1620&478&5504&428&1301&3296&193&1141&1735&1692&4334&3475&962&2049&1877&418&5653&4041&2102&1400&1478&2275&450&864&2907&169&1882&416&5537&4629&896&679&2498&1751&6071&192&146&1389&1317&1200&2134&1945&1075&3092&2942&4880&64&5154&1403&1753&1669&846&131&537&4631&1815&4434&4628&1025&1674&3771&1644&289&1229&3599&1562&370&1198&1610&1237&1981&576&6039&2017&1685&21&111&1675&2897&786&955&1834&1181&412&310&1027&351&1318&5754&3056&929&961&948&4180&667&4216&411&2798&2890
