tdg_iter_descent_v2[5000, 1]
time,|TSS|,sol
129.9998173713684,266,1385&4539&3866&606&2384&62&1237&66&1703&1141&1399&4206&5626&2114&2653&2777&5537&1040&962&1402&416&1098&5788&307&43&289&4694&3135&136&1229&1847&1556&1478&4355&1785&2375&2596&1743&1854&490&949&3095&5545&576&310&1579&3715&1669&929&629&715&1753&20&1657&4740&3797&1877&3599&2360&3102&668&1396&4781&1389&2314&3115&279&1287&4617&2205&1318&125&193&1636&1250&248&2275&2719&700&4362&3716&922&2345&1301&636&32&108&4319&303&955&2798&44&2278&334&2049&999&1920&1359&3033&3615&1163&2942&4041&3016&2888&2638&3913&5645&146&3200&2017&428&1620&3405&131&1520&247&138&1260&1792&151&4628&2654&804&1827&75&2828&726&2001&2523&4502&2391&2948&2906&693&4337&1181&2761&469&2309&521&2094&2055&1692&801&3296&335&2199&886&370&6046&1644&537&2231&769&2102&948&1814&4689&4196&2244&667&180&1735&767&2852&64&175&2907&945&6039&478&655&896&736&1462&4769&3364&554&3616&5272&5504&659&2530&211&4285&2451&3056&1108&3813&1445&39&2039&3066&4107&1354&1562&4324&2014&1305&2690&2322&3833&6186&1815&1466&439&236&873&3771&4369&979&3930&2293&5154&989&1742&631&680&1969&1200&1361&1856&418&1025&1787&2821&4434&3926&1765&3571&1476&3310&3613&1075&390&1698&4551&3312&192&226&2411&1751&1834&111&652&2823&961&786&1992&4004&1453&1626&3981&1228&3963&1534&1403&165&3305&1317&399&516&4800&1369&412
131.33189868927002,293,1385&606&3866&1971&2384&62&1237&66&1544&326&2364&1141&4206&1222&2114&2653&2777&4880&5537&1040&962&1247&654&1402&1098&1946&1666&5788&1030&289&4694&136&1229&2362&5063&1847&1556&1478&65&981&1785&2375&1743&3358&5545&576&310&422&1579&3715&1669&929&1398&1973&1753&20&1657&4740&3475&3797&2007&1877&3599&2360&3102&5096&1396&1748&4781&5220&668&1389&3115&3810&279&4617&963&2392&5775&1318&125&193&2871&1890&2719&700&4362&2345&4721&4093&1301&636&32&108&4319&303&955&2798&44&2278&2049&999&1920&6071&1359&1674&3033&3615&1163&2942&4041&3462&3900&1699&3016&4204&3285&2638&3232&3913&146&3200&2017&428&1620&3405&131&1520&2835&4293&247&1260&1792&151&4628&2654&1382&3363&4344&75&2828&1805&2523&475&1343&2391&2948&693&2906&1413&1181&1943&521&2094&1692&1068&686&1497&3728&3296&335&4109&2199&886&370&6046&1644&537&2231&769&2102&948&1814&1749&4689&2244&667&180&1735&4686&325&1307&767&2852&64&175&2907&6039&478&655&896&1659&736&1462&5406&4769&3364&554&3616&5504&659&4815&2530&3934&3886&4285&3056&1108&3813&3171&1445&39&2039&4107&1354&3634&2086&1562&4324&2862&2115&1305&1002&1981&2288&1815&1466&439&873&3771&1281&4369&3930&2293&5154&2898&989&1742&680&4334&1969&1888&4741&1198&1200&797&1361&1856&418&1025&1787&196&2821&4434&3926&1765&3571&560&1476&3310&390&33&1075&3613&4551&1698&1882&192&55&1751&719&1834&111&961&1365&1992&786&382&4004&1626&3981&1403&5168&3305&1459&1317&399&516&1369&4459&5238&169&412
133.7088816165924,235,1805&2523&1385&475&3137&2948&693&1181&62&2384&1943&1143&1237&521&66&2094&326&1692&1141&3296&3178&4109&2199&2653&886&370&1644&537&4880&769&5537&356&1040&1402&948&1814&1404&1098&1749&4689&2244&852&667&180&5788&3309&1735&307&1307&43&767&2852&64&175&4694&6039&655&136&1229&2362&1137&896&5063&1847&3823&736&1478&2471&1462&4355&4159&679&1556&5406&3364&554&981&2596&3616&5504&4815&2530&3934&211&2451&1218&1223&3095&1780&576&310&3038&3056&1108&3813&1445&39&3066&3715&1669&4107&929&1354&715&1758&20&2086&1657&1562&3475&2007&647&1877&1305&3599&1002&2288&3129&668&5220&4781&1389&5285&2322&2314&279&1815&4617&1466&439&873&3771&4369&1318&3846&1294&3838&193&5154&1636&2871&2898&1742&2275&2719&700&4362&1969&4093&1301&636&32&98&108&3670&1200&4319&303&1361&955&2798&44&1856&418&1025&2049&999&1275&196&5939&1675&4434&3926&1649&1765&3571&1674&3033&3615&3310&3613&1163&1075&390&4551&2942&4041&3900&1882&3312&192&1751&719&1834&8&3232&111&5645&1333&2017&2343&428&1620&961&786&1992&4004&1520&1626&4293&247&138&1260&1792&151&1403&4060&1026&4628&2654&5168&3305&1459&1317&4&399&516&804&1947&3363&4459&4344&2529&169&412
134.73533725738525,240,2134&2523&4539&693&1181&1400&2761&2384&62&469&699&521&1237&66&1544&2094&1703&1692&1497&3296&4109&2199&886&370&1644&3160&537&4880&769&5537&0&1040&1402&416&948&1814&1098&4689&1946&3719&667&1666&5788&3865&3309&109&1735&4890&4686&307&1307&43&2852&289&64&175&533&6039&478&655&136&1229&2362&896&1847&1026&1659&1556&1478&736&1462&341&386&5406&4769&3364&554&1785&2375&2596&5504&2530&3934&1286&490&5653&3886&4285&2451&3358&3095&576&310&3056&1108&3813&3171&1445&5151&1579&3066&1669&929&1758&715&1354&4008&1753&20&1657&2086&3475&1562&4324&3564&2007&1877&3599&2360&1396&1748&4781&5220&2314&279&1815&4617&1466&1168&439&236&873&3771&1281&4369&1318&3846&63&1294&125&193&27&979&3930&2293&5154&1636&2871&2898&1890&989&1742&2719&112&700&4362&938&703&3716&922&2345&1969&4093&636&32&108&1198&1200&303&2868&955&3635&44&1856&418&4745&1025&2049&999&2024&1787&196&4434&3926&1765&3571&1674&3033&3615&2498&3310&1163&33&390&3613&4551&2942&4041&3312&192&3016&719&1834&3285&2638&3232&111&5645&146&2017&428&3405&961&5754&110&1365&1520&1992&786&4004&1626&138&1260&1792&1534&151&1403&4628&1459&1317&399&516&804&1947&3363&4180&4459&1827&169&412
132.22841501235962,275,4539&3866&1971&2384&1237&66&326&2666&1141&3163&2710&2777&4880&1596&5537&1040&1402&654&49&1404&1098&1946&1666&1547&5788&3865&1030&43&289&4694&1229&2362&5063&1847&1556&1478&4159&981&1785&2375&2596&1743&1397&490&3095&5545&576&310&1579&3179&3715&1669&929&1398&1973&1753&1657&4740&3475&3797&2007&1877&3599&1994&2360&3102&5096&5220&4781&1389&2314&3115&3810&279&4617&963&5775&3846&125&193&1917&1636&1890&2275&2719&700&4362&3716&4093&1301&636&32&108&4319&303&955&2798&44&2278&2049&999&2498&3033&3615&1163&2942&4041&3900&2888&2638&3913&146&2017&428&1620&3405&5754&131&1520&4293&138&1260&151&2654&804&1382&3363&2485&4344&1827&2828&726&1805&2523&1165&1343&2391&2948&693&2906&1181&2761&1943&521&1692&686&1497&3728&3296&335&2199&886&370&6046&1644&537&2231&769&2102&948&1814&1749&4689&2244&667&180&1735&4686&325&1307&767&2852&64&175&945&6039&478&655&896&1026&736&1462&3616&5504&1019&2530&3934&3886&4285&2451&3056&1108&3813&3171&1445&2039&3066&1758&1354&2086&1562&4324&2014&2862&2690&1981&2322&1815&1168&439&236&873&3771&1281&4369&979&3930&2293&1974&5154&1742&703&680&4334&1969&1198&1200&4245&1361&1856&418&4745&1025&1275&4434&3926&1765&3571&1476&3310&390&1075&3613&4551&4739&1698&3312&192&226&55&1751&719&1834&868&111&961&1365&1992&786&382&4004&1626&1685&3981&3963&1534&1403&3305&1459&399&516&1369&4459&169&412
130.92293334007263,255,2134&2001&2523&3866&2948&693&3962&1181&2384&62&1943&1548&1237&66&665&326&1703&2055&1692&686&1497&4206&68&2474&2114&2494&2199&2193&2653&2777&886&1767&370&2231&769&5537&356&1402&1247&416&948&1814&1896&1749&4689&762&1654&667&1666&180&5788&109&1735&4686&325&1307&43&5238&289&175&881&902&945&478&655&136&1229&2362&1847&736&1556&1462&5406&4769&3364&1561&448&2596&5504&3934&3886&4285&1951&3095&5804&310&3149&3056&3171&39&4420&422&1579&3066&1669&4107&929&1758&1973&1753&20&1657&4740&3475&2086&2007&1877&3599&1605&1981&2360&30&5096&1396&4781&5285&2314&3833&5931&279&572&4230&1815&4617&963&1168&439&236&873&4768&5775&3771&1907&559&4369&1318&3846&250&125&193&882&3930&1917&2329&1636&2871&5154&4846&2898&1742&926&2275&2719&700&4362&922&2345&1888&4093&4620&636&32&4741&108&3670&1198&1200&5578&4245&410&1361&955&2798&44&4402&418&2278&4745&2049&999&2024&3004&1427&3246&3926&1765&6071&1674&3033&3615&3310&3613&1163&1075&390&1698&1326&2942&4041&4295&3312&192&1793&825&1751&719&3396&3285&2638&573&1028&3232&3913&5645&116&146&2017&111&428&1620&2823&961&786&4004&131&1520&1626&1685&3981&247&1260&1792&1534&548&151&3929&1403&2529&4628&2654&3305&1459&1317&516&399&804&1947&1111&1493&4344&1827&75&2828&412&3222
130.07105231285095,246,1805&1385&475&4539&2948&693&3962&1181&2761&2384&62&1943&699&521&1237&5106&66&1544&2094&1692&3933&2053&1399&1497&3728&2890&3296&3163&2114&2325&2199&886&370&6046&1644&537&4880&5537&3&1040&6170&1402&2102&416&654&948&1814&1749&4689&667&1666&180&5788&3865&1735&4890&1307&64&2907&478&2635&655&1229&2362&896&1847&1026&736&1556&1478&3823&1462&4159&65&78&579&4769&3364&1785&1207&2596&1743&5504&3934&490&2451&2946&3095&310&3056&1108&3171&1445&39&422&3179&1579&3066&3715&1669&929&629&2657&20&2086&1657&1562&4324&2014&2862&2115&2007&1877&3599&4431&31&1981&2360&2288&3102&3129&5220&4781&1389&5956&2314&279&105&1815&4617&4423&1466&1168&439&873&5775&3771&2048&4369&1318&3522&125&193&3566&2293&1974&1636&5154&4846&1890&1250&989&248&1742&2719&700&4362&2723&75&2870&4334&1969&1301&32&108&1200&209&303&410&955&2798&44&1856&418&2278&1025&4684&2049&999&4434&3926&1765&3571&2225&1674&3033&3615&2498&2279&1163&1476&3613&3310&390&2942&1075&4041&1698&3312&192&2411&3016&1751&719&1972&1834&2888&2638&4438&3232&3913&5645&111&146&2017&428&1620&961&5754&1365&786&131&1520&4004&1626&1685&3981&1792&1534&151&1403&2654&3305&1459&399&804&1382&3363&4432&253&1827&5238&169&726&412&1836
134.21150732040405,238,2134&1165&2523&1385&4539&1343&2948&693&1181&2384&62&1943&2440&1237&66&326&1692&3933&1141&1497&2890&3296&3178&2199&886&1230&1644&3822&2285&1193&1040&1402&2248&416&5629&948&1814&1404&1098&4793&1749&4689&91&732&667&1666&180&5788&109&1117&1735&455&4686&325&307&1307&43&6039&478&655&136&1229&896&1847&4043&1659&3823&1478&736&341&1462&2281&4769&3364&554&981&1785&448&2596&3616&5504&2593&659&5915&3934&3886&285&5653&2451&2184&3095&576&3149&422&1579&3066&3244&929&1758&715&1973&1753&20&1657&2086&3475&2862&3564&2115&1877&3599&2690&1002&2360&1118&5096&5220&4781&2322&473&2314&1815&4617&1466&1168&2205&873&3771&1281&3846&1294&193&979&3930&2329&1636&5154&5994&918&1742&2719&4362&3716&4721&1969&3220&636&32&108&4741&98&1198&4319&303&1200&5783&1212&1361&955&2798&44&1856&4402&2278&418&1025&2049&1279&999&1787&4434&1765&6071&1674&3033&3615&2498&1668&3310&3613&1075&390&1698&2942&4041&1882&4746&3312&192&55&4204&1751&719&1834&2828&2638&3232&111&5645&1333&146&2017&428&1620&1365&5754&961&4004&1992&131&1520&786&1453&1626&1685&1228&138&1260&411&151&1403&4628&2654&3305&1459&1317&399&516&804&1947&1382&1369&4459&4344&75&169&412&1836
133.1252646446228,242,2134&1805&2523&1385&4539&5200&4754&2391&693&1181&2761&2384&66&1544&327&1692&1399&3728&3295&3296&4109&2114&2199&886&370&1644&537&5537&1402&416&2897&948&1814&1098&1749&1946&4631&2244&852&667&1666&458&180&5788&109&1735&4686&307&43&1930&289&64&175&4694&2907&945&478&2635&655&136&1229&4669&896&1610&1847&1026&736&1556&238&2347&4355&1462&679&5406&3364&554&1785&2596&3616&2887&5504&4815&1308&2530&3934&2451&3358&3095&576&310&3056&3813&1579&2039&929&1758&1354&2657&1753&20&1657&4740&3475&2086&3797&1562&1877&3599&4431&2360&2288&484&3102&668&5220&1389&5285&2314&3810&279&105&1287&4617&1466&963&3700&439&236&873&5775&1989&3771&1281&4369&1318&250&125&193&979&5154&1636&2871&2898&5273&1890&248&1742&2275&2719&700&4362&3716&922&2345&4334&4721&4093&636&32&4741&108&1200&797&955&1856&44&1816&334&1025&2049&999&1275&2821&4434&1765&1649&1359&2225&1674&3033&3615&2498&3613&1163&390&1075&33&1698&2942&3312&192&1751&719&1834&3285&2638&3232&111&5645&146&2017&759&428&1620&961&1365&1992&786&131&1520&382&4004&1626&1685&3981&247&385&138&1260&1792&151&181&1403&4628&2654&5168&228&1459&1317&399&516&804&1947&1382&3363&4191&1369&4180&4344&2828&726&412
