tdg_iter_descent[5000, 5]
time,|TSS|,sol
133.72960138320923,209,3616&4754&961&3615&2498&4203&2761&1882&804&2654&169&1685&4769&2646&3066&43&4041&3715&4293&2231&4745&108&1369&180&3926&3178&2148&66&4689&3728&3810&1579&1191&193&490&1692&4334&1098&4285&4891&49&1222&1657&3475&4344&1969&1365&399&2391&310&1743&1403&586&1218&1999&3503&2596&1834&572&5775&1305&1659&3599&469&1669&55&2831&4739&1814&146&896&1929&636&5504&3232&1462&1815&478&5788&537&4434&2362&1459&125&1765&1005&3405&2244&1198&4628&5537&1028&4004&279&1758&3716&1620&1989&1785&248&5096&1674&1318&1396&922&736&439&576&5267&3163&938&4204&133&1644&521&1108&2017&5007&1504&1286&289&2114&1301&2049&3933&1118&4781&192&3296&105&111&1400&44&3358&929&2770&1361&859&370&65&5645&4362&4741&6071&2199&3833&1805&1945&1856&1649&3613&3571&4771&667&2890&3312&1426&1168&3820&3934&3981&1200&1478&732&4159&1749&1625&2134&236&955&1973&1002&1992&418&3179&2653&2384&864&4815&1547&1742&3396&786&64&3033&1237&138&1075&958&33&1026&3310&428&416&27&528&390&5154&101&20&1025&1877&1398&2828&1359&4109&693&1307&2275
135.26904106140137,236,873&668&1868&1411&2523&4164&961&1855&3615&2871&2498&4176&1792&1882&804&2654&136&169&4769&1275&2646&3066&355&43&2039&3462&886&4041&4293&11&2231&108&1369&180&4533&3926&3285&1181&1636&66&2862&4689&244&3810&1579&131&193&5220&226&1692&963&1098&3363&4285&4891&1698&49&680&1657&3475&1969&2391&399&310&1403&2906&350&335&2596&5291&1834&345&1534&1890&5775&4338&1305&1659&4324&3409&1669&2007&1814&146&1466&896&636&5504&3232&1476&1827&1462&1815&478&5788&537&949&3930&4434&1459&3813&1040&125&1765&3096&3405&1198&5537&4004&279&3115&3716&1424&1620&4369&1382&4432&1785&5096&1946&1562&1930&1030&1445&1674&1318&1396&439&736&576&989&3163&769&1644&1904&521&1108&2314&3797&2017&2049&1141&967&3933&4781&4235&192&3866&3296&111&1400&44&1361&859&382&370&65&5645&4741&6071&4107&4319&3833&3865&1805&1856&1649&3613&2048&5338&3571&667&3312&5406&247&686&2638&3934&1200&6046&3981&2345&1478&1749&236&955&1703&1626&1002&5897&303&1992&418&3815&4196&2653&2384&1666&1163&1742&786&3033&1229&5545&138&1075&1237&33&992&3310&3364&428&2086&1647&416&2798&390&2942&1404&5154&3095&5285&20&1025&4206&1877&1398&2375&2907&1556&693&4539&326&1307&1753&1497
134.81326293945312,218,873&2988&3616&2523&961&1855&3615&3468&2871&2115&2498&1792&2761&804&2654&1685&4769&3066&2962&355&2039&715&2835&3715&4041&108&110&2053&180&679&3926&3178&1636&66&2862&3810&1579&1191&131&193&1692&4334&963&1098&4285&1698&1222&680&3846&1657&2391&399&2974&1743&310&1403&2906&350&496&335&2596&1834&2356&4324&2639&1669&55&3771&1814&146&1466&896&636&5504&1827&1675&1815&4937&478&5788&3930&2362&1459&3813&125&1889&3405&1198&846&1654&5537&4004&279&1758&3716&1620&1382&1785&5096&1562&1930&1445&1674&123&1307&1318&2388&1396&5168&736&439&922&576&1910&473&989&151&2221&3163&4204&769&2904&1644&521&1108&2017&2314&4553&1438&606&1286&289&2114&2049&1974&3933&264&4781&192&111&1400&44&370&5645&4362&6071&3833&3865&1805&1856&4388&2048&667&1297&247&2638&3934&1200&6046&1230&2345&1478&732&4159&1625&3266&236&955&1703&1002&303&1992&418&2384&1666&1163&1742&786&64&3033&1229&3514&5545&1237&1075&33&992&1026&3310&175&428&990&3549&4093&3956&416&528&3818&390&2942&5154&5285&20&5682&1025&1877&1398&2828&647&1556&821&693&4539&326&2451&4447&866&1753
132.03478503227234,236,873&668&3616&1734&2523&2871&2498&1792&1882&804&2654&169&136&1685&4769&2646&3066&43&948&4215&3462&886&4041&4293&3913&2231&108&1751&3926&3285&3178&1494&1181&1636&66&4689&4098&1548&3728&3810&1579&131&193&5220&226&4334&1692&1098&963&4285&3363&1698&4891&4880&680&1657&4344&1969&2391&399&1743&310&1403&586&350&4242&1218&335&2596&1834&1890&1922&1305&4324&3599&1669&55&3197&3771&2007&1814&146&1466&896&636&5504&3232&1476&1462&1675&1815&478&5788&537&3930&2666&4434&2362&1459&125&22&1765&196&3405&2244&4740&4628&1198&5537&5149&4004&279&1758&3115&1424&4369&1382&1989&1785&248&1946&1562&1445&1030&1674&1318&1396&922&736&439&576&989&151&3991&4204&2288&133&1644&1904&521&1108&2017&3797&2338&606&289&1301&2049&1610&2407&1141&967&1118&4781&192&3866&3296&111&44&1361&859&4362&4741&6071&2199&4319&3833&1805&1856&2376&2048&3571&667&3312&5406&2638&3934&1200&3981&2821&2345&1478&1749&2134&236&1703&1626&1002&0&303&1992&418&4230&3179&2653&1163&1742&786&64&1229&5545&1237&1075&33&3310&3364&428&2086&4093&416&2451&528&2798&390&2942&3095&5285&2948&20&1025&4206&1877&1398&2375&5200&2907&2828&1359&1556&4109&693&4539&326&1307&2275&1497
131.83488607406616,236,873&3616&2523&961&3615&1429&1792&3200&2761&804&2654&169&1275&136&1685&4769&5804&2646&43&948&2039&2087&886&5106&3715&4041&3913&2231&108&1751&180&1369&3926&3285&1181&1636&66&4689&752&3728&3810&1579&131&193&1692&226&1098&4285&2293&1698&49&4891&4880&680&3846&4721&1657&3475&399&5227&310&1403&2906&350&496&335&2596&5291&1834&1534&1305&1659&4324&3599&55&3771&1466&146&896&636&5504&3232&1462&1815&478&5788&537&3930&2666&4434&2362&1459&1393&1040&1765&196&3405&2244&4740&1198&5537&4004&279&2490&1522&3716&1424&1620&4051&4369&1785&248&1946&1562&1930&1445&1318&439&736&3016&576&1601&989&151&4204&133&1644&521&1108&2017&2314&3797&1668&606&289&2049&6196&1610&1141&967&3933&5761&3866&3296&111&1400&44&1361&859&382&4741&6071&2199&4107&4319&3833&1805&1856&3613&2048&3571&667&2890&3312&5406&247&1168&1297&2638&3934&1200&6046&2094&1478&1749&2134&236&6175&955&1703&1973&1626&1002&303&1992&418&4230&3179&4106&2653&2384&421&4815&1666&1163&2392&1742&64&3033&1229&1237&138&1075&958&33&3310&3364&428&1287&4093&27&2798&390&191&2942&3551&1404&5154&3095&5285&2948&20&1025&4206&1847&1877&1398&2375&1359&1556&693&4539&2451&2275&1753&1497
134.3321714401245,213,873&668&3616&113&2523&5508&961&3615&2871&797&2761&1882&804&1685&2654&169&4769&3066&5978&43&2039&3462&4041&2231&108&2053&1751&180&1369&679&3926&3285&3178&1181&1636&4180&66&4689&752&148&1579&2223&5510&193&1692&963&1098&4285&5418&4880&359&1657&3475&1816&1969&1365&399&310&1403&2906&350&1218&335&2596&4263&4875&1834&1294&1890&1659&4324&3599&1669&55&3771&146&896&636&5504&3232&1827&1462&1815&478&5788&537&3156&2666&4434&2485&2362&1459&3813&1040&125&1889&3405&4740&1198&5537&4004&279&1758&1424&2952&5944&4369&1943&1989&1785&1946&1562&1445&1674&381&1318&2530&1396&439&736&576&4813&151&4204&133&521&1108&4441&2017&3797&629&289&4282&2114&2049&1610&967&3933&192&3866&3296&111&999&1361&859&382&370&5645&4362&4741&2278&2199&4107&3833&1805&1856&1649&3613&2048&667&5406&247&1168&2638&3934&1200&3981&2821&2345&1478&1193&1749&236&955&1973&1626&1992&418&2384&112&1742&64&3033&1247&1237&1075&33&992&1026&3310&3364&428&3463&416&544&390&2942&5154&5285&2948&20&1025&4206&1877&1398&2828&366&1556&4539&2859&2451&2275&1497
135.28238677978516,222,873&2523&961&3615&2498&1792&3200&2761&804&2654&169&4769&3066&4360&948&3462&886&4041&3715&2231&4745&108&1751&180&1369&3926&3285&3178&1181&1636&66&4689&3728&2024&1579&1191&131&193&5220&5304&226&490&1692&1098&4334&4285&963&1698&49&680&2474&1657&3475&4344&1969&1365&1724&399&310&1403&335&2596&1834&1534&1890&1659&4324&3599&3893&1669&3790&55&3771&4260&6111&1814&896&636&5504&1476&1827&1462&1815&5788&537&3930&116&2666&1459&3813&1765&2279&196&3405&1198&5537&4004&279&1758&3115&3716&1620&4051&1382&1785&5096&689&1562&1445&1030&1674&655&1396&473&5168&439&576&989&151&3163&3991&3465&4204&769&1644&521&1108&2017&2314&3797&606&289&2102&2114&1301&2049&2532&1610&1118&4235&3866&3296&111&1400&44&4330&1361&370&195&3791&4362&741&4741&6071&2199&4107&4319&3833&1856&3613&2048&3571&667&2890&3312&5406&737&2559&243&2638&3934&1200&2094&1478&1749&1625&2134&955&1703&1973&1626&1002&739&1992&418&4200&4230&574&2653&2384&1163&1742&786&64&1229&5545&1237&1075&33&1026&3310&3364&428&2086&390&191&2942&5154&3095&2948&20&1025&1877&1398&2375&2828&1556&4109&693&326&1307&1753
137.3908610343933,213,873&668&3616&1868&1041&2523&961&3615&2871&2498&2761&804&2654&4769&1275&904&2646&3066&5572&2039&3462&4041&4293&180&4533&679&3926&3285&3178&1181&1636&66&1579&1191&131&193&490&1692&4334&963&1098&3363&49&3846&4721&1657&3475&1969&4344&399&2391&310&1403&350&1999&335&1834&2205&1534&1305&1659&4324&3599&1669&55&3771&2007&1814&146&1466&636&5504&1476&1462&1815&478&5788&537&4434&2362&1627&1459&125&228&3405&2244&1198&5537&4004&279&3115&1424&1620&4051&4369&1785&2329&5096&1562&3997&1319&1930&655&1445&1674&1307&1318&1396&1161&736&3016&576&1601&989&3163&4207&769&3690&1644&521&1108&2017&2314&3797&606&1286&289&2114&1301&2049&1974&3933&192&1540&3866&3296&111&2055&39&44&5102&370&65&5645&4362&2199&1856&3613&2048&3571&667&247&1168&1289&2559&2638&3934&1200&3981&2821&2345&1478&1749&1625&2134&659&236&548&1626&1992&418&3179&2653&2384&1666&1163&1742&3396&786&64&3033&1247&4416&1237&1075&984&33&3310&3364&428&4355&390&5154&2529&3095&3564&2032&2948&20&1025&1877&1398&2375&2828&165&1556&821&3536&693&2888&2451&1753&1497
131.7931592464447,205,873&3616&2523&961&3615&2871&2498&1290&1792&484&2761&1882&804&2654&1685&4769&3066&43&3462&4293&108&180&679&3926&1181&4180&1636&66&2862&4689&244&1579&131&193&1692&490&4334&1098&3363&4285&4891&1698&49&1657&3475&399&4140&310&1403&4516&350&1999&335&2596&1834&4324&3599&5425&55&3771&2007&4782&1466&146&896&636&1086&5504&1476&1497&1675&1815&478&5788&3930&4434&2362&1459&3813&1393&1040&125&1765&3405&1198&4628&5537&4004&279&1758&3716&1424&1620&2952&1382&1989&1785&248&5096&1946&1445&1030&1674&881&1318&922&439&736&576&989&151&3163&938&2904&769&2275&559&1644&521&2052&1108&2017&1387&2102&2049&192&3296&105&6152&44&4748&3358&1361&859&382&370&5645&4362&3833&2014&1856&1649&3613&2048&3571&4771&667&2890&3312&1168&2638&6046&1200&2094&1749&955&1973&1626&1002&303&3259&1992&418&3179&4245&2653&2384&1666&1742&786&64&1247&1229&1237&958&1075&33&3310&3364&428&1287&3463&2451&198&2798&390&191&2942&5154&3095&5285&20&1025&4206&1847&1877&1398&2828&1556&693&2888&326&1307&4502&1729
