tdg_iter_descent[10000, 5]
time,|TSS|,sol
274.593234539032,220,2828&1400&1556&5276&2055&180&2719&961&3823&3833&31&126&1398&2949&3594&3771&310&111&1856&4124&3285&1847&1181&146&3813&4041&2942&2049&521&1765&418&1792&864&5154&979&369&1301&1108&108&1229&1877&2420&1424&4434&1793&390&478&3967&1692&431&5343&49&4369&1497&3616&1026&3797&3327&3033&4686&1657&1307&2134&2314&4628&279&3926&3095&3115&516&1534&4880&697&3102&3613&2761&3066&1644&1625&1943&719&1459&4741&629&4781&98&4122&999&2654&1445&2617&2086&2093&1582&576&131&1531&1699&1742&3100&2007&4004&3507&2871&5168&1098&3310&2948&412&1920&4081&1753&66&2653&472&2523&667&5220&654&3934&175&1930&370&27&1163&786&2798&2596&5925&1666&2017&64&636&2907&1992&3846&1172&1198&955&248&950&4324&3930&4539&43&5537&2425&537&1317&2114&2898&439&2498&5504&3981&3716&3137&886&804&1369&44&2079&1328&4689&1318&5788&2275&1025&1547&1815&4551&1748&20&2199&1805&1620&3405&4078&2591&5096&335&3462&4319&2384&1385&2471&1834&4235&2337&110&3475&133&1232&1969&2638&196&2961&4617&1659&873&3305&4285&3660&2094&138&3312&4769&896&3615&3929&736&1814&4334&693&1019&1389&606&1703&1466&1200
272.8501555919647,208,1785&1556&1400&180&1402&961&856&1636&31&3364&3771&310&111&2767&1181&1847&146&5629&3813&700&151&2049&1289&521&1765&238&418&1237&5645&1792&699&5154&797&165&2529&2451&1301&108&1877&1424&4434&390&1692&1734&475&2635&938&1497&1026&1462&247&1712&1657&3866&1307&1626&2314&428&1028&1654&3095&3115&4189&516&1534&4880&548&32&1217&3613&2761&3066&1644&3831&490&1943&1459&4741&4781&1625&2329&129&2654&2093&2050&284&424&576&131&91&2362&1742&1476&1165&2007&4004&2871&3310&2948&1399&66&2653&1478&1168&2523&667&1685&5220&4788&1917&175&102&370&906&1163&786&929&2798&5406&2596&2017&33&1454&1992&1137&144&1198&1143&1749&4324&1758&3930&2460&43&5537&537&1317&1361&3363&1002&726&439&1377&1279&2498&5504&3016&334&4390&2068&886&136&1389&1735&2904&4689&1318&5788&2275&1025&125&1815&1890&20&1922&2199&65&3296&1620&2852&2253&4107&2384&3599&1579&1834&75&1075&1969&2638&196&4617&5177&1698&873&4344&4109&2821&4285&2388&579&3312&4769&896&3615&422&736&2992&1068&1674&2360&1814&4811&693&1648&4686&1200&1533
284.48840403556824,201,2828&1785&1556&5285&1844&180&961&1636&31&2862&1398&4896&310&3771&111&303&2338&3285&1181&4362&146&977&3813&2942&4846&2049&2666&416&63&3179&3886&165&1297&1301&1108&108&1544&4447&1229&1877&922&390&478&1692&637&572&475&2635&3406&938&4369&769&3616&3797&1462&466&4686&1657&3866&1307&1267&2314&428&264&279&3926&516&1534&697&381&3613&2761&3066&169&1644&1562&11&109&490&719&1459&1625&999&2654&1445&1411&427&62&131&1742&1476&2244&4004&5168&3310&2948&1610&5625&1753&1168&1118&667&5220&3922&244&1917&3810&559&370&39&4825&786&5406&64&1992&2890&1198&1143&4207&955&248&4355&2826&4324&1749&878&1260&652&4539&43&1067&5537&2260&537&1317&1305&2114&3363&6279&2498&5504&4792&192&949&4839&750&1453&3716&136&804&1369&4689&1318&5788&1025&125&3171&1815&4551&1890&3966&2221&1620&3405&2852&2593&5096&335&2384&1971&686&1579&989&3475&1075&2014&3956&873&4109&5909&4285&1403&138&3312&4769&896&1999&3615&422&736&2039&4159&1674&2360&1814&1429&693&1389&1466&2193&1200
271.5381278991699,216,2828&228&1785&1556&2181&2055&180&5618&2897&1945&1854&243&3364&1398&310&3771&303&1181&1847&1009&3056&146&3813&2942&2049&3220&1767&229&418&1792&5154&979&2451&655&1108&108&1229&1877&4434&1424&455&390&478&3897&1692&5224&1989&5073&49&769&1497&1026&4369&1462&4686&734&1657&2134&1626&2314&428&264&1307&3926&963&516&1787&4880&3613&2761&1601&169&1562&109&1943&1459&4781&129&2654&1445&427&1411&3468&2093&1836&424&576&3355&4852&2362&1742&2007&4004&4664&3321&3310&2948&1610&1484&1753&66&2653&2523&667&1685&1040&5220&2053&244&3934&175&2690&370&3232&1163&1701&5754&786&929&2798&2596&1666&2017&636&1992&4295&1198&554&299&1143&955&551&2375&1749&4324&4355&3930&4539&43&4036&2237&5537&537&2114&3363&1002&726&439&2498&5504&4792&3346&949&250&407&2376&886&804&5195&1389&1735&4689&5788&1025&125&1815&1882&1540&1890&617&2199&3296&1620&3405&4319&1669&1834&3475&133&2638&1942&196&5202&1698&3140&679&873&4344&3078&2381&1403&2388&138&3312&4769&896&1004&3615&422&715&736&2039&2360&558&1814&4761&1287&78&984&1429&693&1654&606&1703&3163&1649
268.71912145614624,203,2828&1785&2719&1556&180&6039&961&3833&55&3364&1398&2646&2939&3771&310&1856&2767&425&2391&1181&1847&4362&146&6067&2069&4041&2942&151&399&2049&695&1765&418&1237&5645&198&5154&4360&1987&165&979&1301&108&5542&1229&1877&1424&4434&390&958&411&1692&475&4369&769&1462&4935&582&5104&4293&307&1657&1307&2134&1626&428&4628&279&3926&1654&516&1534&4880&1787&3613&2761&3066&863&2226&169&1644&1562&1419&1943&719&1459&4741&4781&2654&4432&421&2086&130&1723&2115&1836&62&576&131&2231&1341&1742&1476&236&1098&3310&2948&4282&321&2657&1478&1168&667&1685&5220&654&175&559&2690&370&1163&786&929&5406&2017&3933&64&2907&1992&1333&1143&955&1749&998&5537&2048&1317&2114&1002&439&5504&3981&949&3716&886&804&44&136&149&4689&5788&752&2275&962&1025&1670&1815&5486&1890&20&1743&2199&3296&1620&1564&4319&1669&2384&4107&3599&1579&1834&353&1969&2638&196&3096&1659&873&2859&4109&4285&1403&138&3312&896&193&38&3615&736&4159&1946&1674&2360&351&1814&1287&868&693&1019&4686&1649&1200
280.48432755470276,215,2828&1400&473&2055&6071&6039&961&3833&55&2670&3364&1398&310&3771&1856&111&1947&1675&1222&1181&3571&1847&4362&146&386&3813&2942&399&2049&3295&521&1765&418&1792&797&5154&2529&2451&655&2228&1108&108&9&1877&922&1424&390&1343&411&1692&475&703&769&1497&4369&5670&247&1657&5063&2134&1626&1267&428&279&3926&4204&680&5616&1787&1534&4880&267&1217&3613&863&169&1644&1562&1426&1459&4741&4781&866&999&1445&2617&2086&22&2050&2723&2115&576&131&2231&1048&1742&1476&236&2244&4004&1098&2336&3310&1610&1753&66&2657&1478&2523&667&1685&5220&654&175&3810&370&1163&181&786&2596&2798&2411&1666&64&636&1992&2890&1333&1198&554&955&1749&4324&3160&3930&652&43&5537&537&1317&1305&2114&1361&3363&726&5504&3981&192&2376&881&886&804&136&149&1388&1735&2345&4689&5788&2275&1025&125&1547&1815&3966&2199&4459&1805&1620&355&3405&2852&5096&335&1669&4107&1385&3599&1579&3396&1834&3475&724&2638&4617&3129&1659&873&4344&4109&2821&3890&1403&209&138&4769&896&193&8&3615&422&4754&736&2039&2360&4740&1141&1397&759&4334&693&1389&1703&1466&1200
276.7018597126007,216,2828&112&1785&1400&2055&180&1370&1945&6039&961&55&3364&1398&2949&2102&1856&111&1354&1222&3285&1181&1847&3023&4362&146&2148&3913&3813&2942&2049&4738&2666&416&1237&3179&63&1792&864&699&3358&979&1301&1108&108&2881&1877&922&390&478&1692&1218&3178&703&49&4369&769&1462&4686&247&1657&1307&2314&2485&428&3926&3095&3115&680&516&1534&267&548&3613&2761&169&1644&1562&3207&1625&629&1459&4741&3635&98&4781&4973&2654&1445&2617&2086&4502&821&1212&576&131&2001&4732&1742&1476&236&5304&2007&4004&2871&5168&1098&3310&2948&66&1478&1168&2523&667&1685&5220&1973&3934&175&2690&370&5754&786&929&2798&2596&5406&2299&1454&636&1992&3846&3411&1198&2143&248&2375&1749&1758&3514&2237&5537&1247&537&1317&4469&2114&3363&1002&726&2898&2498&5504&949&750&250&886&4093&1369&1389&1735&4689&2904&647&5788&3337&1030&1027&962&1025&125&1522&1815&1882&1890&20&2199&4459&1620&5096&3568&4319&1669&686&2384&1579&1834&3475&75&2638&4617&5052&1659&873&4344&2821&1403&1864&138&3312&251&4769&896&193&8&3615&736&191&2039&2360&1814&868&693&1654&1649&1200&1117
279.1885600090027,220,2828&228&1785&1556&5285&2055&180&6039&961&3833&55&2304&4692&243&1398&3771&310&1856&2338&3285&1181&1847&1222&4362&146&3551&3813&4041&700&399&2049&521&3220&2666&238&1365&418&3865&3309&3670&3886&1301&108&1229&1877&4434&3676&390&478&1692&703&898&4369&1497&3616&3797&1462&582&4293&1657&5063&1626&2314&428&1549&1028&4204&1787&1534&3985&3613&2761&3102&1419&169&1644&1562&557&719&1459&866&4781&5682&999&2654&1411&2086&4180&2093&22&3149&576&131&3355&1742&236&2244&4004&1098&3310&2948&1610&1041&1338&1753&66&2653&2523&667&1685&5220&3934&175&2690&370&3232&1163&786&2596&5406&2017&4005&64&636&1992&1333&1198&955&1749&4324&2826&1260&3930&43&2237&5537&1317&1086&2114&1361&3363&726&439&2498&5504&3981&3716&886&804&1369&44&136&2079&1389&4689&1318&5788&2275&962&1025&125&1815&1743&2199&1223&2952&1637&1620&3405&2852&335&3462&1669&2384&1385&3396&1579&4235&1834&1075&1969&2638&731&3796&4617&2279&1589&3956&1659&2773&2821&1403&138&3312&4769&896&193&3615&422&4754&736&4338&387&4159&1674&1266&1814&3765&4277&868&4334&2080&5510&693&2683&4686&1019&1703&1466&1200
286.8531002998352,209,2828&352&1785&1556&2790&2055&180&961&55&1281&2492&310&3771&1856&111&303&2293&1847&4362&176&659&386&3813&2942&399&2049&3295&2743&238&5645&767&5154&3886&123&1843&1297&2451&1301&1108&108&2228&1544&469&1229&1877&922&3676&390&1343&478&1692&1218&572&3178&49&4369&1497&3616&3797&1462&3033&247&307&1657&1626&2314&4230&428&4628&3115&1787&516&1534&1396&3613&2761&3066&169&1644&1562&2223&4741&4781&129&2654&5171&2086&3558&2986&1212&576&131&3398&1742&4004&3822&4813&3310&2948&1610&1753&4282&4533&66&2653&122&1168&2523&667&1118&1685&5220&1917&175&1930&559&370&27&1163&1701&4242&786&2091&929&2798&2596&1794&5406&2017&64&636&1198&4324&326&1234&4539&5537&537&1317&1305&2114&1361&1251&1002&726&2898&2498&5504&3981&3716&484&3244&886&2345&4689&1318&5788&2275&962&1025&125&718&1815&1890&3522&3966&2199&3962&3296&4790&1620&496&2852&1669&686&2384&1579&1834&2224&3475&75&1075&1969&2014&196&4617&3956&3096&873&4344&2821&4285&1403&3312&4769&896&3615&3246&422&736&1674&1814&1287&4334&3466&4443&693&1703&1200
