tdg_iter_descent_IMP[5000, 1]
time,|TSS|,sol
51.797855854034424,200,3364&2948&5645&859&2543&1469&1579&2871&1200&2596&3615&769&886&2444&1898&3266&1369&3931&1814&4487&4369&2529&2370&143&1301&1626&3138&3310&2581&20&192&1030&4107&521&3705&736&4940&4324&2399&5504&1922&136&4906&478&5220&4769&1534&5154&1644&2199&3926&2451&2039&1974&3566&3285&151&6182&680&3866&3363&1414&1168&2048&234&2198&1286&4304&175&2798&104&1792&5788&1396&2953&948&55&6071&3475&1198&6000&1466&1424&381&3466&1620&2646&3771&667&1462&1478&1867&2719&1685&1815&4230&108&5406&49&1749&1305&3558&1556&1137&5168&3571&1481&2384&4781&2114&4880&1795&2666&2391&686&1108&274&3797&1398&2094&606&558&997&193&1361&125&4319&3517&1765&289&3163&146&4876&3179&3981&169&3066&5875&1992&76&1181&4041&2293&1659&804&2244&3930&922&1877&5020&1191&180&3715&3358&2942&3613&1648&1742&106&2523&2828&2498&1669&344&31&334&2402&1218&2663&390&3810&335&911&5572&963&1440&1856&5290&2654&1758&910&2638&3312&576&1866&2049&3&4434&303&5537&3813&1275&1403&693&3716&4004&2653&1318&4109&370
52.670509815216064,200,2209&3364&2890&2520&2948&5645&2871&1200&3989&3615&769&886&4017&967&2440&1369&490&1814&1437&3409&1873&4400&1626&1520&3310&20&1763&1025&192&1030&1927&4654&521&100&736&4324&5504&136&2639&4307&478&5220&2128&1534&2007&5154&1644&2199&3926&1653&5681&2451&2039&1974&3566&3285&1383&680&3866&4402&4411&2048&441&3296&122&1404&2798&5788&1396&4095&1365&1699&1696&3703&948&2992&3475&6071&1198&3362&1620&4423&3771&1780&667&1675&1462&2963&1478&316&1815&4230&1389&108&129&5406&49&1749&3865&874&431&1556&3571&1882&4781&2114&4880&2666&1656&2391&3797&1398&2094&852&4256&193&125&4319&6109&3163&146&1698&3179&979&1426&169&3066&3708&4656&1992&1098&1181&651&4041&1659&804&2244&3930&1397&922&2483&786&1191&180&3715&363&2942&3613&1648&1742&1636&2523&2498&4689&3232&1994&2086&4408&390&900&3810&335&1562&1273&1691&3728&5572&963&4891&1856&648&2654&1758&1354&1703&5431&427&2638&1751&560&3312&2288&576&2049&2332&4434&303&5537&3813&1275&5182&825&693&2331&3716&4004&2653&407&1318&370
54.74001097679138,200,2890&4293&3364&2948&5645&859&1243&2871&1200&2596&3615&886&1369&322&1814&964&253&176&1626&3310&2267&20&2853&2285&1053&192&1030&1027&542&2794&1927&521&736&4362&4324&2399&5504&567&1922&136&1165&478&5220&4769&1534&5154&1644&1367&2199&5096&428&3926&2451&2039&1974&3749&3566&151&680&4884&3357&1168&2761&1286&1792&5788&1396&1429&1307&4699&948&55&6071&3475&1198&572&3096&6000&1424&439&1620&1449&3055&3771&667&1675&1462&1685&1815&4230&108&129&5406&1694&4085&49&80&1749&3865&1305&2626&1556&423&3571&2384&1882&4781&1924&2114&4203&2666&475&1945&2019&2391&1108&243&3797&1398&2094&3256&852&193&125&3203&3163&146&3833&1219&1698&3179&3846&3981&169&699&5131&109&1992&1657&1098&1181&3318&4041&2293&412&3930&1827&922&1877&4439&786&1191&180&3715&3109&2942&3613&1648&1742&3966&1701&2523&2828&2498&4689&2930&390&472&335&1562&5572&963&138&2654&1758&1703&2599&2638&1921&3312&4219&576&2049&4501&4434&303&5537&3813&1275&2231&1403&693&3468&3716&4004&407&2782&1318&4109&370
53.87963056564331,200,2890&3364&1772&2948&5645&859&5273&5477&1004&5285&4686&2092&2871&1200&2596&3615&769&886&1369&4376&4027&1814&873&4487&4369&1626&3310&20&192&1030&2291&4684&165&521&736&4324&5504&136&478&5220&4769&1534&5154&1644&750&2199&5096&3926&2451&2039&867&1974&3566&151&680&3866&4285&2048&1318&1217&382&1930&1792&5788&1396&1115&847&574&948&794&55&6071&3475&1198&573&655&1424&1620&3771&1780&667&1675&65&1462&1478&1685&1815&108&129&2279&1005&2411&49&4221&537&1749&3865&1305&548&3815&3558&2384&1882&4781&4298&2114&4880&4859&4105&2666&1243&2763&1108&3797&1398&2094&3241&2870&760&997&1476&3568&193&125&4319&3079&4642&1753&914&3471&2725&3163&146&53&3179&3846&3981&169&4315&291&3066&5875&1992&869&1181&4041&2293&1659&804&3930&922&1877&786&180&3715&2193&3358&2942&3613&1648&1742&410&1636&2523&2828&2498&4689&3232&399&390&2098&3810&335&1562&1273&3616&5572&963&4891&1856&2654&2638&1751&1888&576&559&2049&2428&2134&303&5537&3813&1275&2231&693&3716&4004&3717&1707&370
52.57860279083252,200,3364&2948&5645&4686&1200&2596&3615&769&886&2356&473&906&1369&1814&3327&1167&2530&1626&3310&20&1143&192&1030&2184&521&736&4324&2399&5504&1922&136&478&5220&4769&1534&5154&1644&2055&1184&2199&1402&284&3926&2862&3371&2451&2039&1132&3285&151&680&3866&2874&3634&4285&2048&122&232&1920&1854&637&4805&4737&1396&1429&1307&474&144&948&3475&6071&1198&4403&251&1091&1466&1424&3362&1620&2646&3055&3771&667&5006&1478&1685&1815&4230&108&3469&1211&49&1749&3865&1556&5168&3571&2384&1882&4781&2309&2345&2114&4880&5538&3206&2666&21&1118&2657&686&1108&1267&3797&5070&1582&1398&2094&606&4639&193&1346&4319&125&2050&866&3046&289&3163&146&1698&3179&4892&4774&3981&4130&3066&102&267&1709&109&1992&1657&2188&1181&4041&2293&1659&804&6245&2522&922&1877&4635&786&1019&180&3715&1297&3358&2942&3613&2573&1648&133&2327&1742&1636&2523&2828&2498&4689&198&4754&2086&1682&3200&390&335&5572&4891&2654&1758&2638&1751&5245&3312&576&4434&1625&2134&1275&5866&693&3716&4004&2653&1097&1318&370
54.5031635761261,200,2890&3364&2948&859&1981&1200&2596&3615&769&886&5110&3115&3299&1369&490&941&1814&4400&4369&1459&4058&1626&3310&20&1025&192&1030&736&902&4324&3405&5504&249&1922&136&478&5220&4769&1534&5154&1644&2199&3926&2451&2039&3145&4180&1411&3285&680&3866&241&484&4285&1168&2048&5761&0&2798&382&1834&1792&5788&1396&1307&948&55&6071&3475&1198&1794&1466&1424&2635&1620&2646&3771&667&1675&1462&1978&1478&1685&1815&4230&108&2279&5406&531&49&1749&3865&1305&579&1556&5168&3571&2384&1882&4781&1943&2309&2345&2114&5221&1118&2570&2391&686&1108&3797&1398&2094&193&125&4032&700&288&731&3163&146&3228&516&1698&3179&169&3066&2766&109&1992&1181&4041&1659&804&2187&922&1877&3023&1041&5332&4499&1262&719&1191&180&3715&4741&2193&2942&3613&3109&1648&1297&133&1742&1636&2523&2498&4689&3232&2338&228&4766&4754&3200&390&3810&335&1562&1248&2888&5510&5572&4151&11&1856&2654&1758&2638&3312&576&559&1866&2049&3&3934&236&4434&43&507&303&5537&2792&693&4083&4004&424&1318&4109&370
53.50537872314453,200,2890&3364&955&2948&5645&5285&1579&2871&1200&2596&3615&2618&886&1042&4150&1369&1814&636&4369&163&1626&3310&2267&20&192&1982&521&736&3405&4324&249&5504&136&478&5220&1534&5154&1644&2054&750&2199&428&3926&1392&502&2451&2039&788&1974&455&151&680&3866&4285&1168&2048&1920&2798&3684&382&1930&1792&5788&1396&1307&4095&1628&948&1255&3386&55&6071&1198&1418&2904&2255&4953&1424&1620&2646&3771&667&5931&4&1462&1685&1815&108&5406&49&537&1749&3865&1556&5483&3571&2384&1882&4781&1555&5221&2114&4880&2059&103&4203&2666&475&243&110&3797&1398&606&193&279&125&4319&248&2364&1111&1765&3467&3163&146&725&2044&327&864&53&1698&89&3179&549&3846&3066&1964&1713&1992&1850&1181&4041&2293&1659&804&2747&922&1877&786&180&3715&2942&3613&1648&1742&3966&3858&2067&2523&2828&2498&1701&67&3133&4754&1228&390&335&2088&3728&5572&963&1856&2654&1758&1354&2014&2638&1751&780&560&3312&2288&576&2049&4434&4192&303&5537&1275&1385&1403&693&1141&3716&4004&3102&2875&1318&4109&370
55.333768129348755,200,3962&3364&1075&2948&5645&859&5477&5285&2871&1200&3615&886&1769&1814&3543&3327&4369&2530&1626&1520&3310&20&2546&1237&192&521&100&318&736&902&4324&4362&5504&2124&478&5220&4769&1534&2007&5154&1644&2199&2362&3926&2451&3220&3285&151&3866&1168&2048&164&2798&522&1792&3826&5788&1396&41&948&55&6071&572&1847&1466&1424&2635&1620&2646&3283&1250&3771&667&2012&1678&1462&1478&316&2719&1120&1815&264&108&1941&5406&49&1749&1670&1305&1540&874&5168&3571&2384&1882&4781&793&821&4298&2114&4880&4105&4203&285&2391&385&3797&1398&2094&606&1334&193&2102&125&2485&2050&1193&1765&2566&3202&3163&146&174&3179&3981&169&1541&3066&1713&1181&4041&2293&1659&804&2244&3930&412&922&1877&409&2483&786&180&3715&2193&2942&3613&695&1648&1742&1636&2523&2828&2498&3232&1994&3200&177&390&38&335&1562&2376&5572&963&1856&2985&2654&1758&1354&1703&3753&73&2638&1751&2024&448&2575&3312&2288&576&2049&5498&43&5580&303&5537&3813&1275&5629&693&3468&1141&3716&3515&4004&2653&1318&4109&370
53.65086078643799,200,569&2890&3364&2948&859&2444&1200&3615&769&1369&370&941&1814&131&1873&2952&1626&4768&3310&3138&20&2845&192&2184&74&521&736&4324&5504&136&310&1129&2337&478&4769&1534&4202&1868&5154&1644&2199&5096&3926&2451&3701&1974&4180&151&2908&5775&3866&1195&1168&2048&444&29&2798&522&1930&582&5788&1396&1429&4200&948&55&6071&3475&1198&1171&2474&1466&1424&381&1620&2615&3771&667&1675&4&1462&1478&1815&416&108&1749&1989&1540&3862&4401&2068&3571&2384&4781&4298&1943&1909&1793&2114&161&401&4334&2392&2974&3797&1398&2094&465&3599&1334&558&4639&193&279&125&4319&2485&2552&731&3163&146&1596&4703&2757&1698&283&1860&3597&3846&3981&1541&5190&1426&3627&5875&1992&1181&4041&2293&1659&804&3930&4767&1877&786&3406&180&3715&2942&3613&1648&1742&1281&1636&2523&2498&4689&3232&2338&1666&3216&1218&1658&390&3810&335&1562&3616&5572&963&4891&2654&1758&1703&427&2638&1751&780&4355&3312&1969&576&141&2049&2524&2428&4434&2134&303&5537&2613&693&4016&4004&2653&3823&2539&1318&3474&3887
