tdg_iter_descent_IMP[5000, 1]
time,|TSS|,sol
60.25543737411499,227,736&1200&3930&1648&66&285&44&5285&2047&2385&2094&1286&259&335&2575&4362&151&2654&3599&2141&2910&1935&3981&2048&3797&1644&1758&693&1877&4689&2862&1613&521&4399&576&1021&5788&1462&1424&3615&2401&152&859&410&1396&2293&2666&2523&2199&5087&1731&961&170&2615&55&3715&2049&1002&2488&1454&370&3865&969&3571&2948&108&1749&3364&3475&3066&98&5316&1856&1103&2858&2039&1742&1275&3115&2440&3837&125&428&2498&3270&1108&886&5096&1962&797&475&3312&1685&1400&5925&1959&1429&249&1494&2529&193&821&3471&3163&2384&1765&2888&1163&948&1620&2086&1625&4959&1558&584&1025&60&250&1262&1398&636&3514&3466&3613&922&873&2208&1917&4769&102&4422&680&2890&3866&5804&77&4041&4880&5434&5775&5719&5537&2599&1394&1181&165&2405&4063&20&1478&3846&1263&2198&2638&2761&3346&4176&3463&192&180&1408&1698&136&124&2927&2358&3810&5504&80&1117&769&1493&642&1666&2596&1668&1626&1992&2429&1724&5220&4434&1028&3290&1659&5328&1814&2730&1675&326&6071&1466&3771&1815&786&4324&1517&3926&1198&2828&1834&1930&3179&5152&1882&834&133&1318&1785&3310&2451&1924&1030&5899&2063&4004&667&5572&2114&799&5725&2752&1657&169&146&390&3748
61.31973624229431,227,736&1200&3930&1648&3934&236&4029&5462&5645&4553&335&1041&151&2654&3599&1337&3981&2048&3797&1644&4305&1758&693&2091&1556&1877&4689&521&76&576&5788&1424&3615&1943&859&1396&2666&2523&382&2199&2784&961&6040&3715&2049&1307&5277&1002&370&3865&3154&3571&3616&2948&108&1749&3364&3309&3475&3066&3897&906&4235&747&2039&1742&1228&4781&3676&125&428&4890&2498&1388&1108&2653&478&3312&107&2025&4537&1498&703&1685&1141&3361&1959&3940&3768&1793&193&179&3163&5196&1683&0&2384&1765&437&4303&948&1620&2086&2148&1625&33&1615&177&1398&3613&922&873&1403&2208&390&4769&680&2890&3866&4791&1476&2279&3405&3093&337&889&2288&1999&1973&1056&1193&804&1181&2780&2942&1223&963&2268&1478&1459&473&695&3462&1068&647&2345&2638&2635&1212&192&180&1784&136&380&1452&1974&4285&3810&5504&80&559&2904&1167&49&3614&2683&1666&21&2596&1626&316&4580&1992&412&2352&579&5220&4434&1369&967&1680&1287&4964&351&1659&1709&1814&326&560&6071&1466&3771&1815&4319&3926&4915&3371&1198&1890&1834&1930&3179&1882&3059&133&1365&1318&3310&2451&1030&5909&4004&1214&1854&667&5406&5572&2114&516&289&4538&1657&169&1165&7&146&1520
58.86268067359924,227,736&1200&3930&1648&66&4773&1294&3086&2630&2522&5285&2892&2102&1286&5645&303&335&2575&4362&151&2654&3599&2428&32&1168&3981&2048&1644&1758&693&5479&1556&1877&4689&521&576&5788&1424&3615&859&410&1396&1222&2666&1256&2523&2191&2199&2267&961&55&3715&2049&1002&370&3571&2948&108&4156&3364&2400&3475&3066&1989&4825&1189&1856&1228&2039&1742&1581&5814&1275&3115&4180&125&3165&428&2498&5735&2653&886&1108&478&855&3312&1385&1685&1141&193&867&3163&4957&0&2384&1026&2848&2485&948&1620&2086&5890&5471&1319&4948&1305&264&60&1322&2906&1398&238&1900&1089&3613&2294&4721&922&873&4769&970&4741&680&2890&3866&3363&386&3016&1476&4041&2897&5775&5537&2599&1780&804&697&1181&3717&3563&22&2942&3007&963&1478&3846&1415&1759&647&991&2638&4304&169&1537&2761&192&180&1698&136&872&1658&4285&3810&80&802&769&5068&2209&3695&3826&1626&2032&3558&4898&1992&1259&5220&4434&4700&531&840&1659&1814&326&1562&560&8&518&6071&3680&1466&3771&454&1815&786&4324&4319&2410&1198&1834&1882&4858&3883&1751&133&64&1318&1785&3310&1030&5154&4004&2080&1461&4770&667&5572&2114&272&3311&2781&5278&1165&690&14&146&390
61.38520383834839,227,736&1200&1648&3758&5285&1266&5192&2765&2055&5645&4007&2770&2090&303&335&2654&3599&32&2048&1644&933&1612&1758&693&1556&1877&4689&2862&3191&521&576&5788&1424&421&3615&4768&859&1251&1222&1396&2293&4020&5305&2523&927&2199&961&55&3715&2049&1477&1002&1509&2620&370&3865&3893&6159&3742&3571&2948&108&3364&3475&3066&1989&91&1521&1856&2039&1742&1275&125&428&552&2498&902&2653&5096&886&3278&230&3312&635&3886&2979&1075&3490&243&2881&1317&4125&193&2859&2186&2384&5304&2888&1677&1026&248&948&1620&2086&183&33&1726&1931&99&3123&706&60&1601&2906&1398&298&3613&3166&873&3899&3607&4517&680&2890&3866&1354&1476&2279&1414&337&1946&1580&4041&146&1419&5537&4109&804&1181&575&637&2942&20&473&2467&3462&3846&4206&2638&2635&2761&4247&2484&192&180&2927&1698&136&2007&1974&3810&5504&80&4555&769&49&1316&2596&2391&1684&2455&549&1626&510&3685&1992&1794&4434&1369&3279&455&3229&717&762&1814&1562&2223&1466&1534&3771&2297&1815&786&4324&4319&3926&1198&2828&1930&3179&2147&1887&3807&1882&955&1751&3821&1318&1785&3310&2088&3301&1692&1030&5154&4004&3465&667&1886&5572&2114&3989&1657&169&3137&2309&390
61.08049440383911,227,736&1200&3930&1648&5484&409&4546&1533&426&110&44&5285&5645&39&335&1041&151&2654&2428&3981&2048&3797&1644&1612&1758&693&1040&2978&1877&317&4689&2862&3191&521&576&5788&1462&1424&3615&4260&1396&2293&2666&1829&2523&2199&3568&961&424&6040&55&3715&2049&1963&186&1002&370&3865&3571&3616&2948&108&1749&2502&2565&3066&906&4200&1712&3269&1856&747&2039&1742&3417&1275&4781&125&428&1895&2498&2295&2653&5096&930&3312&4703&1566&2672&1141&2789&215&3785&3019&1317&2329&149&1499&1052&193&821&867&3714&280&2384&1765&3215&4303&1043&948&1620&3096&1197&239&1615&60&2906&514&540&1398&3613&1522&873&4769&4741&680&3866&3272&1476&534&2279&1636&4041&2288&4704&1973&5537&718&3203&804&1181&637&2942&1223&2970&963&1478&473&3462&992&2639&2345&2638&3587&3443&2761&4051&3463&192&180&2927&136&4495&1974&4285&3810&5504&2663&3200&30&1117&769&1670&1&1666&1626&1992&1630&2429&2024&585&5220&4434&531&1659&1814&2079&326&1976&1562&6071&1466&1534&3771&1815&786&4324&5801&5291&4937&3926&904&1198&1834&1930&3179&1098&1882&427&1751&133&1785&3310&2451&1030&4004&2534&2080&1776&667&5572&976&1657&169&14&146&390
60.99677562713623,227,736&1200&3930&1648&1533&1126&5285&1417&2094&753&2770&5645&4239&303&335&2575&1723&2654&3599&32&2304&3981&2048&1644&1284&1758&693&1556&1877&4124&521&576&1176&5788&1462&314&410&2293&554&1225&2523&2267&961&3715&2049&2552&1307&541&1002&5781&3813&370&2231&3571&2948&108&1749&3364&4009&3475&3066&1431&4897&1856&3324&3980&118&1045&2039&1742&747&1275&4781&4223&125&428&1108&2653&886&797&478&4539&520&1075&703&1685&2794&1317&4997&193&821&3163&1951&231&5503&2384&1765&1237&437&723&3969&948&1620&2669&264&60&355&2906&1398&117&3613&873&2193&3853&255&4769&1298&1488&680&2890&3866&1476&2279&12&3867&2281&4704&2392&1973&5492&5537&3777&1780&4298&718&804&556&1181&2780&2942&404&963&20&4502&1459&3462&1759&1051&2638&1397&192&180&136&1974&3810&5504&80&2904&4829&1970&769&4286&111&2424&2391&3140&1626&1867&1992&1541&2228&2798&2056&2024&912&5220&4434&1579&1814&142&2730&326&1562&2530&8&1466&1534&3771&1815&1792&786&4324&2395&241&1349&3926&1198&6046&2828&1930&3702&3179&1098&938&4270&1882&2470&1751&133&1318&1785&3310&2451&4093&1030&1226&5154&4004&105&667&5406&2114&289&1657&169&146&390
61.41031455993652,227,736&1200&3930&1648&5285&1694&2094&5645&303&335&4028&3581&151&2654&3599&2048&1644&1293&1758&693&1556&1877&3895&1246&521&576&5931&5788&1424&6185&3615&320&1943&2396&1396&2293&554&2523&382&2199&2784&2267&961&853&55&3715&2049&2494&2552&3813&370&3865&1657&108&1749&3364&3475&3066&175&989&1856&4363&2039&1742&1511&1275&4781&125&3769&428&1148&2498&1048&1108&2653&5096&930&478&1207&448&988&761&832&1494&193&3471&3163&2384&437&746&4303&948&1620&813&33&4402&1025&1080&1416&355&2906&1540&341&2168&1398&2574&2332&2340&3931&873&2193&2208&390&200&680&3866&1476&666&2279&4911&4041&2103&104&2202&3922&1973&2300&5537&2599&129&804&1181&1405&2942&1893&1223&963&2343&20&473&3462&992&2638&169&2761&4051&3549&572&3463&192&1698&1974&3810&5504&80&802&2218&1316&3541&681&1666&2391&3253&1626&1867&173&1992&4823&5040&412&5220&5207&2205&1659&1814&326&4833&2160&3517&1562&1582&2996&1192&2253&109&6071&1866&1466&1534&3771&1815&1792&4324&3926&2098&1490&2828&1834&1930&2270&3179&114&3807&1247&2726&1751&38&1318&3310&2451&659&1030&1692&5154&4004&777&667&5572&2114&551&289&3058&427&5278&3137&146&1699
60.22298812866211,227,736&1200&1648&17&5447&1761&1596&5645&303&335&151&2654&3599&1202&116&3981&2048&3797&1644&27&1758&693&2647&1556&1877&2898&2862&4150&2403&521&1613&576&5788&1462&1424&3615&1396&3266&2666&2523&1191&2192&2199&2784&961&55&3715&2049&2134&1307&3813&1942&370&3865&3571&108&1749&3364&4156&3475&3160&98&1856&2039&1742&1275&4781&2440&125&428&3250&2498&2336&1795&1108&2653&886&1962&478&930&3312&46&1404&864&852&1232&1171&4659&4046&193&3163&2384&161&4281&1026&2471&1043&948&1620&97&1025&2203&4948&1734&563&2216&1398&636&3613&539&366&873&4769&680&2890&3866&946&2279&1669&4830&3405&2288&4041&1713&1419&757&1973&5537&2599&2291&804&1181&575&1031&2942&242&963&5099&2268&1478&3344&473&1071&3462&1759&432&2345&2638&3963&169&1047&3463&192&180&1408&136&1974&1320&4285&3810&5504&80&4098&559&1117&49&1666&2596&1626&1867&1992&2228&5220&1428&323&4434&1369&3709&1006&967&4220&531&5601&1659&1814&1675&326&2253&8&6071&1460&3771&1815&786&4324&1517&3926&2050&1198&2828&1834&1930&3716&1882&2981&1751&133&2724&3310&2451&94&5154&4004&4095&2063&667&5572&2114&3311&3989&4005&546&1657&5278&2068&146&390
61.74883556365967,227,736&1200&3930&1648&1896&2431&1286&39&1631&303&335&151&2654&3599&2428&5241&1798&3797&1644&334&693&896&1556&1877&5133&2862&521&576&5931&5788&1462&1424&3615&606&320&1943&28&1222&1396&2293&2666&554&2523&2199&55&3715&2049&2494&1604&1920&1486&1002&370&958&1764&4141&3571&2948&108&1749&3364&3167&2870&3475&3066&1431&752&1856&1950&2039&1742&2486&1275&125&359&428&552&5245&962&1108&2943&797&1413&635&1885&1479&1525&852&2794&2329&1429&2598&5936&193&179&1308&3163&2384&1161&3215&2875&3969&948&1620&4344&4394&3684&264&537&1398&2332&3613&1853&2750&874&528&873&4769&4422&680&3866&4107&3016&1476&2279&337&4041&2281&5775&2392&5537&129&4821&910&3203&3&1181&2942&4221&1112&963&2343&20&3462&3846&2639&1687&2638&4505&2761&408&572&192&180&5473&136&965&1974&3810&5504&80&3200&4414&16&49&2424&1626&173&1992&4196&2798&412&2973&1474&5016&3208&4434&455&2262&5244&1659&1709&1814&1562&560&109&6071&1866&3712&1534&3771&2628&1815&241&786&2641&1753&3926&1679&2050&2828&1930&3179&1838&675&2217&1882&2470&4334&133&1318&1785&3310&2451&138&4004&667&5406&5572&2114&2913&1657&671&3796&146&390&2425
