tdg_iter_descent_v4[10000, 1]
time,|TSS|,sol
364.94773602485657,312,6962&2487&4835&1990&3857&4744&2826&4949&157&1606&1618&499&2654&1697&1268&1920&1290&988&1674&1116&1027&1513&5355&815&6223&4823&6076&4479&350&964&7421&452&139&195&3636&292&1974&2539&6836&5522&4322&5409&3740&1246&1359&1205&2577&2499&1989&248&272&5344&1154&2452&3863&2665&3851&5885&2893&5105&1121&3612&5565&3006&353&8246&1231&3022&909&7623&2722&2598&341&3713&6144&488&2171&8087&3356&3128&6893&6471&532&1207&889&1436&6861&5478&1157&2649&408&3936&6163&688&3868&3080&175&2789&1441&854&4043&315&148&558&916&4690&4103&1583&1659&4971&3579&4251&1690&3214&404&3434&1427&2343&3999&4352&1219&3867&3417&3927&426&5510&6490&4293&1273&3436&5270&2902&7818&1266&446&4901&569&983&1884&5077&1282&2771&2081&4313&2423&4525&2528&2725&3859&3121&2638&1693&1935&80&3041&3533&6221&3349&2149&1864&200&4951&1732&2057&5609&5680&2667&6061&1330&4740&1538&6531&5704&2190&4745&3536&5915&430&1942&3221&7020&88&6101&2408&5227&6262&3256&800&7229&54&4216&1537&1828&1581&2574&698&7378&1527&4957&880&4894&2641&1304&1945&5683&5816&2336&4850&4194&7125&6954&4986&89&337&7354&417&3856&5812&3559&4228&730&6657&1431&27&4132&1992&5430&3104&4630&5126&3906&1792&3402&6714&3645&1384&4937&2558&7543&3071&3258&4151&6331&2485&1701&2144&191&3288&221&7943&4670&2415&5246&7503&159&2686&1437&2625&1247&7765&2587&1753&2552&687&2173&112&3019&1458&2222&529&3581&553&2510&1392&4781&244&824&2147&373&2115&7279&942&1647&111&367&2936&1388&1540&4161&657&876&1715&785&3120&6231&4748&4805&5501&1194&7001&5174&7117&2537&850&567&2660&115&2158&1886&694&2301&1627
375.2643299102783,313,1263&2487&4835&1990&3857&4744&2826&4949&157&1618&1748&1628&2654&2861&1697&1268&7203&1290&988&1674&1116&870&1513&5355&815&6076&4479&350&7421&719&4195&195&3636&292&1729&1974&6836&5764&6784&4322&6321&1817&250&1246&1604&1359&6606&1205&512&2577&2499&1989&1414&2665&2360&2470&5245&245&3246&2024&2893&5483&3758&5885&5105&3006&822&6032&1231&3884&3022&909&5610&7623&2986&341&6144&488&3356&6893&532&1207&889&4330&6861&4698&4961&1157&408&688&6163&2612&3080&175&1228&1441&315&148&558&7578&4690&8436&4971&4887&3579&3623&43&1895&3214&404&394&3434&1427&1219&3867&3417&3927&3112&905&426&5510&1146&215&4293&1273&3436&2902&1266&1111&446&4901&5111&569&983&1282&2771&3992&2081&1547&806&2725&420&3121&5561&2638&1935&4876&80&4749&3041&5685&5114&4308&3349&2149&1311&2911&1864&1732&369&2057&5609&5680&2667&6061&1330&5825&1538&4740&2817&6531&5704&3004&6446&2190&4745&4444&2217&1942&7020&6101&2408&5227&6262&54&4216&1610&1537&7671&1828&1581&830&6365&7378&2429&1527&2002&4894&2641&1945&5683&5816&4471&2336&4194&5364&2590&2781&4986&5872&89&337&417&5812&3559&4228&730&1431&27&1992&5430&3104&5126&3301&544&3906&1792&3402&6714&7262&1384&2558&2823&2613&507&7543&3071&6494&4151&6331&2485&1701&191&3912&221&2415&7503&1981&159&2686&1437&2625&7765&5952&1753&2552&112&3019&1458&2222&529&2257&7757&284&3581&553&2510&5399&3126&5188&1392&244&3431&824&247&6448&5617&2377&7279&300&3966&1647&111&1444&6610&2936&1540&4161&5593&169&3120&6231&1946&4805&5501&1194&4676&1713&2537&850&2660&1782&115&4495&2158&3718&4995&694&2301&3644&72&6964&198
370.1939916610718,304,2487&4835&1777&1990&3857&4744&2826&4949&1618&2654&1697&3012&1268&7203&1920&1290&988&1116&4639&1513&815&6534&4823&6076&3639&350&964&7421&139&195&3636&292&1729&7658&5694&1974&3658&2539&6836&5764&5522&4322&6321&5240&1246&6606&1205&1989&4519&248&1154&2452&4692&1414&2665&8545&3246&3758&2893&5483&5885&5105&5565&3006&353&6032&219&1231&3022&2525&858&2986&2598&3713&6144&488&3356&3128&532&1207&889&1436&4330&6861&5478&4698&4961&1157&2649&408&688&1303&3080&175&2789&1228&854&5106&2275&315&148&558&916&2380&7578&4690&4103&8436&6850&4971&3579&1895&3214&7323&404&3434&986&1427&5371&2343&2006&1219&3417&5990&905&1791&5510&426&2644&6490&6017&3436&3156&1266&569&983&1884&2771&2081&1498&1547&806&2528&420&3121&2900&1693&80&3041&3533&2302&5114&2149&1311&7154&1864&1732&3307&369&5609&5680&2667&6061&1330&1538&2817&6531&5704&3475&679&2190&4745&3536&5915&5032&1942&3221&7020&88&6101&2408&5227&6262&54&397&4216&1537&1581&2574&830&839&6365&7378&2429&2316&1527&4894&2824&2641&3053&5683&1730&5816&4471&2336&4194&2590&5453&6954&2781&4986&89&337&5872&417&5812&4228&730&6657&1431&2699&27&1992&5430&3104&4630&5126&3906&3402&3645&1384&2558&1281&507&7543&3071&6494&3258&4151&2485&1701&327&191&221&5246&2415&7503&159&3419&1437&1247&2244&5299&7765&1753&2552&687&3019&1458&529&284&3581&411&915&2510&3126&4183&6374&1392&4781&824&5194&3387&6448&2115&7279&3966&1647&111&6610&314&2936&1201&1540&6047&785&169&2117&1946&5501&4010&7001&1678&8534&5174&2537&2158&6693&3718&144&694&1627&6964&198
382.01693511009216,281,2487&4835&1990&3857&4744&2826&4949&157&1656&1618&499&2654&2861&1697&4027&1290&988&4639&1513&5355&4057&815&6664&4823&6076&4479&6073&7421&139&195&3636&292&1729&1974&2539&5764&6836&5522&4322&3740&1246&1359&1205&512&2577&1989&1890&248&272&1154&2452&1414&2665&588&5885&2893&5105&3006&353&1231&3022&2525&725&858&7623&2598&341&6144&488&2171&3356&532&1207&889&4698&5478&1157&2649&408&3936&6163&688&3868&3080&175&1303&2789&1441&315&148&558&7578&4690&4103&1659&4971&5631&3579&3623&7436&3214&404&3434&1427&4352&3417&3927&199&905&1791&5510&426&215&1273&3436&2902&1111&5042&569&983&2771&2081&2423&1547&2528&2725&3242&420&2900&5561&1935&3041&5685&2302&5114&3153&2149&1311&7154&1864&4951&1732&369&2057&5609&2667&6061&1330&4740&1538&2713&6531&5704&3475&6446&679&2190&4745&5915&3536&1942&88&6101&5227&6262&4021&54&1537&1828&1581&2574&6365&7378&2429&1527&2641&1945&5683&5816&1315&2336&4194&1074&7418&2590&6954&2781&5872&1807&337&766&7354&417&3856&5667&5812&3559&4228&730&6657&1431&7886&27&1992&5430&5126&659&3402&7262&1384&2558&1281&2613&2527&3258&4151&2485&327&1059&221&4670&2415&7503&159&2686&1437&1203&1247&7765&1753&2552&6103&687&2173&112&3019&1458&2222&529&7757&284&3581&2510&1501&4183&1392&2147&6448&6074&7279&942&3966&1647&1444&2936&1201&2672&1540&4161&785&169&3120&434&6231&1946&579&4805&5501&1002&0&1194&816&549&2537&850&307&567&115&2158&7785&1627
369.23570680618286,318,6962&4532&2487&4835&1990&3857&4744&2826&4949&1618&1628&2654&1697&1268&1290&988&1643&1116&4639&1513&5355&4057&815&6223&6076&4479&2656&6073&139&719&4683&195&3636&292&1729&1974&3648&6836&5764&4322&3740&1246&6606&1205&512&2577&2499&1989&3038&1154&2665&2360&3851&2321&588&2751&573&5885&5105&5302&822&353&219&1231&3022&909&5610&383&858&2986&2722&4842&2598&341&6144&488&2171&3356&3128&6893&6471&1207&889&184&4330&6861&4698&4961&1157&2649&408&688&6163&2612&3868&3080&175&1303&2492&2789&1441&854&4043&1687&315&148&558&887&4690&4971&4940&43&3214&404&749&1427&208&4352&3417&3927&905&426&5510&215&5493&1584&3596&5448&5689&3436&2902&697&1266&1111&446&4901&983&1884&5077&2771&2081&4093&4525&1547&806&805&2725&420&1098&2211&2097&5561&1935&80&3041&6524&4956&3533&5685&2302&6221&5114&3349&2149&1311&3729&1864&4362&1732&369&5609&2667&6061&1330&4740&1538&6531&5704&6446&2190&4745&3536&5915&2217&5032&1942&88&6101&5780&5227&6262&2408&4216&1828&1581&698&180&6365&7378&2429&1527&2002&2824&2641&5683&1730&4471&2336&4194&4844&6954&2781&4986&89&5872&417&5812&3559&4228&6657&7886&6997&27&5430&3104&5126&3267&1792&565&3402&3645&1384&2558&2823&2613&507&6494&3258&4151&6331&2485&1701&327&2144&3288&5246&4670&2415&2608&7503&2686&3419&1437&1247&712&7765&5952&1753&2552&687&2173&112&3019&1458&7757&284&3581&553&2510&2354&3126&4183&3398&824&247&1046&6448&3037&6074&2115&7279&3966&1647&111&3668&2936&1388&6766&1540&4161&785&169&3120&1946&5056&4748&6681&1402&4261&4805&1002&4010&1194&7030&8534&5174&2537&3537&307&25&462&115&2158&3718&1886&694&2301&6964
380.247022151947,279,6962&2487&4835&1990&3857&2826&4949&1618&499&1628&2654&2861&1697&7941&1268&1290&1513&5355&815&6076&350&7421&195&292&1729&1974&3658&3648&2539&2489&6836&5764&5522&4322&6321&3673&1246&1604&6606&1205&2577&2499&1989&272&1154&2452&2665&588&5885&2893&3006&2184&353&1231&6115&3022&909&725&7623&2986&341&3713&488&3356&3128&532&1207&6861&4698&4961&1157&408&6163&2612&3868&3080&175&1303&2789&854&4043&315&148&558&2454&7578&4690&1578&4971&3579&3623&43&3214&404&271&409&3434&1427&5371&6907&3867&3417&3112&5510&215&6490&1273&3436&3156&1266&446&569&983&5077&1282&2771&2081&6454&806&2528&2725&3242&420&3121&3041&1814&3533&5685&2302&5114&2437&1915&3349&2149&1311&7154&2911&1864&2667&6061&1330&5825&1538&4740&2817&6531&5704&3475&6446&679&2190&4745&3536&2217&1942&2231&6101&2408&5227&6262&5780&54&4216&1537&1581&2574&6365&7378&1527&4894&2641&1945&5683&5816&4471&2336&7125&7418&6913&6954&2781&4986&89&5872&417&5812&3559&4228&1431&27&1992&5430&3104&4630&5126&544&3402&3645&1384&2558&2823&1281&2613&2527&3071&6494&4151&2485&1701&191&1404&4670&2415&7503&1421&159&2686&3419&1437&1247&4734&2244&5299&7765&1753&2552&687&2173&112&2222&3019&529&7757&553&915&2510&7004&1501&5399&6824&4183&1392&824&2147&247&6448&6074&2115&7279&111&7982&314&2936&3347&1024&1540&4161&5454&785&169&6231&4805&5501&0&1194&5406&5174&7117&2537&850&115&2158&6693&767&694&2301&5661&1627&8330
376.5769383907318,286,6962&2487&1990&3857&4744&2826&4949&157&34&1606&2375&499&1628&2654&2861&1697&7941&7203&1268&2168&1290&4639&870&1513&5355&815&6534&4888&6076&4479&350&7421&719&195&3636&292&11&1729&1974&2539&5764&5522&4322&5409&1817&1246&6606&1205&2297&7192&1989&1890&3139&6302&5344&2452&4692&1414&5178&2665&5885&2893&5105&1249&353&8246&1231&3022&909&7623&2986&2598&341&1541&488&3356&3128&6893&532&1207&2983&889&6861&1157&2649&688&3080&175&2789&1228&2455&6487&1441&854&4043&315&148&558&2449&7578&887&4690&1659&4971&3579&3623&3214&404&3434&1427&1219&3417&3927&3138&905&1791&5510&426&2644&215&6490&379&4293&1273&3054&3517&1266&446&4901&5111&569&983&1884&5077&1282&2771&2081&2567&2528&2725&420&3121&5561&4159&1693&1935&3041&6524&3533&2302&2940&2149&1311&4824&1864&200&1732&369&5609&5680&2667&6061&1330&4740&1538&6531&5704&3475&5147&3536&5915&2217&6101&2408&5227&6262&3005&4216&1581&2574&6365&7378&2002&4894&2641&5683&5816&4471&4194&3220&3865&6954&4986&5872&89&1807&337&417&5812&4228&571&3781&27&4132&1992&5430&3104&4630&5126&3906&7262&3645&2558&3071&6494&4483&4151&6331&2485&3288&5246&4670&2415&7503&1981&159&2686&3419&1437&1247&7765&903&1753&2552&687&2173&112&3019&529&7757&284&3581&553&2510&2511&3126&4183&1392&824&247&1621&6448&6074&2115&7279&1647&111&6610&1540&4161&5593&785&169&1946&2714&1402&4805&5501&1002&0&1194&7001&4128&3854&2537&307&2660&1782&115&2158&6693&3718&2301&1906&72&4121
377.82895159721375,295,6962&2487&8549&1777&3857&4744&2826&1618&499&1628&2654&1697&1268&1014&1290&1674&4635&1513&5355&815&3366&4612&2409&4479&350&1601&7421&139&655&719&195&3636&292&1729&7658&4346&1974&2539&6836&5764&5522&4322&5409&3740&6321&3673&5240&1604&1359&1205&1989&2499&879&1154&3863&1414&2665&5691&588&5885&2893&5105&5565&2184&353&1231&3022&909&5610&204&1241&383&7158&7623&2986&2722&341&6144&488&2171&1152&3356&6471&532&1207&889&1436&6861&5478&4698&7252&1157&408&6163&2612&1303&3080&175&1441&854&315&148&558&354&7578&4971&5631&3579&3214&616&404&271&3434&2338&1427&1258&4352&1219&3867&3417&3927&8309&905&5510&4293&1273&4193&5270&6945&1266&446&4901&5111&569&983&1282&2771&2081&3239&151&2423&1547&806&2725&420&2211&2638&1935&80&1814&3533&2302&6221&3349&2149&1311&7154&1864&200&1732&3307&369&2057&5609&5680&2667&1330&1538&640&6531&5704&6446&679&2190&4745&3536&6053&1942&3221&7020&88&6101&2408&5227&6262&5780&1132&54&3625&1537&1581&830&698&6365&7378&1527&4894&2824&2641&4283&1945&5683&1660&5816&4471&2336&4194&6954&2781&4986&89&337&6772&5872&7354&417&5812&3559&4228&730&1431&27&5430&1170&4630&3906&1792&565&3402&7262&1384&2558&2823&1281&1089&7543&3071&3258&860&4151&6331&191&3288&7503&159&2686&3419&1437&712&7765&1753&2552&687&680&2173&3019&1458&529&2257&1226&3581&553&2510&1392&3431&247&6448&545&6074&7279&3966&1647&111&2936&1540&5454&785&169&6231&4748&8286&4805&5501&1194&4294&2537&5100&307&115&2158&1886&2301&1627&4121&198
378.62522435188293,303,2487&837&3857&4744&2826&4949&157&1618&956&499&2654&2861&1697&7941&1290&1116&1513&5355&815&6076&4479&31&7421&139&719&195&3636&292&1729&2539&5764&4322&6321&3673&1817&1016&1246&2729&1205&2577&1989&2452&4692&461&1414&5178&3851&607&588&2024&2893&5885&5105&5565&3006&353&2220&219&3022&4611&740&7623&2722&2598&341&188&488&8087&3356&6893&532&889&1436&4330&2880&6861&4698&1157&2649&408&688&6163&1303&3080&175&1441&854&551&315&558&4690&4103&4971&5631&43&1895&3214&352&2457&3434&1427&2343&1219&3867&3417&3927&199&905&5510&215&6490&2169&4293&1273&20&2902&566&3156&4117&1266&4901&569&983&1884&5077&1282&2771&2081&3852&2725&420&8110&3274&3121&5561&1935&2816&80&3041&3533&101&2302&6221&5114&2437&2149&1311&1864&2057&5680&2667&6061&1330&4740&1538&6531&5704&3475&6446&2190&4745&3536&2217&1942&3221&7020&672&88&6101&5780&5227&5530&6262&3993&4216&1537&1828&1581&2574&698&238&6365&7378&2429&1527&4894&2824&1945&1728&5683&1730&4471&2336&4194&7418&2881&2590&6954&2781&4986&89&337&1672&5872&417&1105&5812&3559&4228&730&6657&27&1992&356&5430&3104&4630&5126&3416&6663&3402&982&1384&4937&2558&3245&4070&2527&7543&4342&6494&3258&4151&6331&2485&1631&1701&191&3288&2415&7503&159&2686&3419&1437&1247&5952&4059&2587&1753&2552&2173&112&3019&1458&529&284&3581&553&411&8033&2510&1225&1392&824&2147&247&6448&6074&2115&3966&1647&111&2936&638&1540&4161&7908&785&169&3120&1946&1211&6681&311&4805&0&1194&7001&8534&5174&2537&850&3537&2844&2158&3718&1886&694&2301&1627&6964&3225
