tdg_iter_descent_v2[10000, 1]
time,|TSS|,sol
361.2999095916748,293,5399&1527&2577&5227&6607&672&1992&2613&5885&1359&2539&1111&7279&1981&3356&2301&1779&2638&2057&4894&3080&2667&688&3419&1618&420&11&6535&1581&5704&2429&4698&6074&2217&529&5685&3579&2826&6101&315&1732&1828&3436&2574&2499&1513&7757&3906&88&3927&43&2302&6321&2862&8246&6534&3623&2081&3220&569&1230&1113&1807&4151&200&694&3581&1231&905&409&512&2641&687&4740&1989&2336&1116&1610&6606&1547&2649&2147&3019&1431&6657&2415&4228&1935&3022&1437&1154&698&1205&730&2426&4132&5126&5430&5105&5565&341&4623&1266&889&2487&353&446&462&408&2590&2911&27&284&0&4352&4690&4205&2900&8685&5812&461&7765&2528&6448&3402&4479&1247&3441&89&3434&1219&1282&7886&4744&7578&169&157&2408&5872&7262&697&3533&221&4840&6531&139&3966&2391&4471&2027&983&3004&4322&2612&3006&4888&2771&2686&1441&1392&3636&558&499&2598&44&1945&6331&1697&1157&1040&1864&5355&2260&7421&4630&5501&337&2669&7623&5732&3214&5915&5111&5609&2986&2485&2158&307&5510&824&2361&5617&3121&3307&1194&2654&292&553&3936&488&2936&3536&6954&5631&1532&1718&6365&3417&2893&850&588&404&1753&2149&417&815&2558&1427&909&6061&7209&2552&2222&3041&675&5100&5371&4692&5699&3851&7378&5683&6076&6262&2283&7503&1310&5032&7020&398&964&1647&2423&1729&2625&5114&176&3857&3317&175&2573&854&2704&1538&2665&6163&2861&234&5691&565&1246&1311&159&3274&719&2725&876&112&1627&1322&1274&1207&195&785&1946&5780&1701&6693&1330&148&1537&6490&2190&2781&4194&1458&3559&1890&6446&6861&4161&1942&115
348.2894814014435,290,1527&5689&2848&5227&2577&1992&5885&1359&2539&8286&7279&982&1981&3356&6836&5816&2057&2824&2173&4894&3080&2667&4128&248&350&7117&688&1152&4330&3419&7102&1304&3867&1618&5391&420&11&1581&5704&4698&2217&6074&3579&4745&4048&1014&6101&54&315&1228&1732&5561&5077&6231&2499&1513&3906&88&4183&3927&2302&6321&5299&3349&2115&3623&2081&1904&569&4151&200&694&3581&1273&1231&905&1384&512&4216&956&2641&2448&687&4740&1116&3139&6606&6893&1547&3019&191&2700&5522&6530&6657&4228&5764&2775&1935&4949&3022&1437&1931&3309&1281&1154&198&1205&3673&4986&4010&5126&5430&2604&5105&5565&1266&7154&4294&2487&353&4043&2231&2590&3715&27&284&0&4352&2184&3104&4951&1715&5812&1540&8087&4479&7765&6448&3402&4193&1247&89&3434&4744&169&327&157&2101&1421&369&3156&5872&6907&3533&221&6531&139&3966&6221&4471&4621&4901&983&204&7354&2612&2771&2686&1441&1392&3636&558&499&44&1945&1697&1157&1864&1290&3718&7421&495&5501&3011&2938&7623&3214&5915&5111&3267&2158&5510&824&2615&4525&1194&2654&292&553&544&488&2936&434&1414&3536&1631&426&6954&2623&6365&3417&2893&294&5680&1753&2149&417&2789&815&2558&1427&909&6061&3288&2552&2222&8534&4670&4692&111&3851&7378&5507&5683&6076&6262&2365&7503&4477&7538&80&1990&2221&3258&988&1729&5114&7941&7982&175&4971&1974&854&2823&1538&2665&6163&532&1246&3396&7115&1311&247&3421&3475&159&3740&1728&112&1627&4956&1207&195&785&2268&1946&6693&1330&148&4961&1537&6490&2190&2781&4194&1458&4161&1942&115
362.5573077201843,339,1527&4532&2577&6344&1992&507&5885&2539&8286&7279&5246&7838&1981&3356&2301&6836&2638&5816&2057&2824&2173&1674&4894&3080&2667&5174&6471&6766&350&7117&688&3419&3532&1618&5483&1581&5704&271&4698&6074&529&272&3579&4745&2826&54&315&1732&1828&924&3436&5077&3398&2499&1513&3906&88&4183&3927&657&43&3868&2302&3349&2115&8246&3623&2081&569&4845&200&3126&694&1273&3581&1231&905&1384&2492&4216&2641&2510&687&1628&4740&1989&2336&3692&6144&1116&3139&7001&6606&1547&2649&2147&3019&191&1730&1713&5522&6657&2415&1121&4228&2775&748&6997&1935&1869&3022&1437&7203&1154&198&1205&8297&730&373&7818&4986&184&5126&5430&5105&341&8436&7154&1266&889&2487&353&446&636&3071&4043&7978&6494&27&284&4690&1016&3104&5610&5812&1540&178&4479&7765&6448&3402&1247&2935&915&89&3434&1219&1282&4744&7578&1917&169&327&1374&157&2408&7943&369&5872&680&7262&4293&3533&221&6531&5005&6221&4471&4901&983&6524&4322&2939&7354&3006&2771&2686&1392&2347&1268&566&690&558&3194&499&8415&1945&1697&1157&3999&1864&3718&6962&7421&4630&5501&4308&337&7623&5915&5609&2986&2485&783&2158&4611&5510&1817&824&3121&3307&7543&6964&1194&2654&3112&292&553&5919&2410&2722&4346&488&2936&1414&3536&1943&4320&426&6954&3771&5631&1532&1046&4355&4850&244&3417&559&2893&850&588&1753&2149&417&317&4055&7658&2789&2558&1427&6061&640&2552&3865&2222&8534&4670&8038&3041&5409&5100&4692&1361&111&7378&1886&5683&6076&6262&7503&8330&4805&80&1990&5032&7020&964&1647&3781&3258&5530&2423&988&4362&3856&1729&175&4971&1974&854&1880&1538&2665&6163&2861&532&1246&1775&887&1095&1311&247&3475&159&2725&112&1627&1207&2442&195&3120&5211&785&4639&1330&148&4961&6490&2190&2781&4194&1458&3559&6446&6861&4161&1942&115
367.92568373680115,347,830&2577&5227&1992&507&2613&5885&1209&2539&1111&1359&5478&7279&5246&3962&1981&2409&3356&2301&6836&5816&2057&2824&2173&1674&4894&3080&2667&5174&248&350&688&4330&3419&1304&4111&1618&420&1581&1024&5704&5138&6074&2217&529&3579&3275&4745&7327&2826&6101&315&1228&1732&1828&5561&6731&2343&2574&2437&2499&1513&3221&3906&88&4844&4183&3927&43&2302&6321&3349&22&2115&8246&3623&2081&3220&569&4151&200&3581&1273&3038&1231&870&905&3989&1384&2492&4216&2641&2510&3741&687&1628&4740&1989&2336&1116&3139&7001&6606&6893&1547&2649&3019&1431&6657&2415&3648&5764&2817&5406&1935&3022&2902&1437&2360&1281&698&1154&198&1884&1205&730&4132&7818&4986&5126&5430&3128&5105&5565&341&8436&7154&1266&889&353&446&3071&1791&2590&6494&27&284&0&2023&4690&1016&1206&2144&1540&178&4479&7765&2528&6448&3402&1247&89&3434&4121&1282&2171&4744&7578&169&157&5606&369&3517&5872&7262&4293&3533&6531&139&1303&3966&131&6221&4471&6316&4901&983&903&4322&7354&2612&3006&1117&2771&2686&1441&4566&1268&3636&558&2598&6331&1697&1157&1119&556&840&1864&2260&1693&1290&3718&3680&7421&4630&5396&5501&337&7623&4057&3214&5952&5915&5111&2986&2485&2158&5510&824&5617&3121&3307&7543&6964&1194&2654&292&553&679&3936&977&488&2936&1414&3536&426&2537&1857&6954&6365&244&4850&3417&2893&850&5680&1753&2149&417&1163&7658&5825&2789&815&2558&3658&5188&6061&1427&886&3288&2552&1187&215&2222&4670&3041&675&5100&4692&4940&111&2462&3851&7378&1886&5683&6076&6262&7503&4835&5147&4805&80&1990&7020&279&3258&2423&988&3856&1729&5114&176&3857&175&3645&4971&1974&173&854&2823&1538&2665&6163&2861&532&1246&1311&2220&159&3740&2725&112&195&3120&785&4639&1985&1946&5780&1701&6474&1330&3580&4961&2190&4194&1458&3559&1436&3367&6861&4161&1942&219&115
366.19224190711975,295,2848&5227&2577&1992&5885&2539&1111&5241&8286&7279&982&5193&1981&3356&6836&2118&5816&5929&2824&2173&3080&2667&5174&2642&1621&248&350&3419&1618&420&1581&3866&5704&2429&5138&4698&6074&2217&529&506&5685&3579&3275&4745&2826&6101&54&315&1732&1828&5561&5077&6231&3211&2499&1513&3221&2242&3242&88&4844&3927&43&2302&6321&6851&3623&2081&569&6768&2527&4151&200&3581&1273&1231&1384&2492&4216&3884&687&4740&3442&1989&2336&1116&3139&6606&6893&1547&3019&191&3614&2712&6657&2415&1121&3648&5764&1935&4949&3022&1437&1420&6681&1154&5859&1205&4132&4986&5590&5126&5430&5105&341&1266&889&353&446&2590&27&284&0&4352&4690&5610&5812&1540&8087&4479&7765&3402&1247&4921&89&3434&3713&1219&7886&2171&4744&7578&169&6601&6099&1603&2762&2408&369&3156&5872&6907&6216&221&6531&139&6221&4621&4901&983&6053&6361&567&4322&2612&3006&2771&2686&1441&1392&2002&558&499&2598&6331&1697&1157&1864&5355&245&7421&4630&4413&5501&2087&1195&7727&7623&5282&3214&7010&5609&2485&6937&2158&5510&824&4525&3121&7543&6964&1194&2654&292&553&679&4298&3936&488&2936&1414&3536&426&2537&6954&6365&3417&2893&850&588&294&404&1753&2149&417&2789&5825&815&2558&1427&6061&3288&2552&215&4670&1549&3041&111&7378&2816&1886&5683&6076&6262&7503&156&8330&5413&4823&4805&1990&5032&2221&964&3258&1729&2468&3857&175&2573&1974&854&2823&1538&2665&6163&2861&532&565&1246&1311&876&112&1627&1207&195&785&4639&5780&3431&1330&148&1537&6490&2190&2781&4194&1458&3559&4635&2881&6861&4161&4303&1942
352.3116867542267,322,1527&5227&2577&672&1992&5885&1359&2539&8286&7279&5246&1981&3356&2301&967&5816&2057&2173&1674&4894&3080&2667&5174&6471&248&350&688&3419&1304&420&901&1581&1024&5704&2429&5389&6074&2217&529&3579&3275&4745&2826&5160&54&1732&1828&2343&924&5077&2574&3398&2499&1513&3037&7757&3221&3906&2601&88&4183&3927&43&2302&3349&543&311&2115&8246&3623&2081&3220&4151&200&3581&5137&1231&4442&905&1384&2492&4216&2641&2510&834&687&662&4740&1989&2336&1116&1610&7001&3139&6893&1547&3019&1431&191&1730&2415&1121&4228&3022&2902&1437&7203&1154&198&1205&4345&4132&4986&2478&4010&5126&5430&3128&5105&341&1266&2487&353&4043&2590&6494&27&284&0&5326&3104&4205&5812&1540&3053&3428&4479&7765&2528&6448&3402&2924&1247&89&3434&1219&1604&214&7578&3933&169&6099&157&2408&7632&5606&369&5872&7262&4293&5344&3533&221&6531&139&2278&4471&4901&983&6361&567&4322&3006&2771&2686&1392&2111&2002&558&499&2598&3793&1945&6331&1697&1157&1864&5355&1517&1290&3718&3680&6962&7421&4630&4413&5501&7727&1177&7623&3214&5915&5111&3267&5609&2986&2485&5512&375&2158&824&4972&3121&3307&7543&1388&6964&1194&2654&3112&292&4952&3936&5056&977&488&2454&3536&1143&426&2537&6954&6365&4850&3417&858&2893&850&182&1753&2149&73&417&2789&815&2558&1427&6061&3288&711&802&215&2222&2659&2587&3041&5100&5371&4692&1251&111&7378&5683&973&6262&2283&7503&300&8330&5147&4805&3655&1990&5032&7020&1647&208&3258&2423&4362&1729&7125&2625&3857&7941&175&1974&173&2823&1538&2665&6163&2861&4976&532&1246&2452&3347&159&2725&112&1627&1207&195&785&4639&6060&1330&4795&6795&6490&2190&4194&3559&1436&1970&6446&3991&6861&4161&1942&826
360.14783453941345,290,5227&2577&1992&507&5885&2539&1111&8286&7279&2409&3356&1792&6836&5816&2057&2824&2173&1674&4894&3080&2667&5174&6766&248&350&4330&1260&1618&420&1581&5704&4698&6074&529&3579&5685&3275&4745&3612&6101&54&315&1732&1828&5561&1833&2574&6231&2857&2499&1513&88&4183&3927&3868&2302&6321&2115&3623&2081&569&2527&4151&200&694&3581&1273&5137&1231&905&1384&4216&2641&2510&1707&687&1628&4740&1989&2336&6144&1116&3139&6606&6893&1547&2649&2147&3019&1431&191&1730&1121&4228&5764&2817&1935&4949&3022&2902&1437&1281&1205&730&5493&3673&7818&1965&4986&5430&5105&5565&341&1266&889&2487&353&3071&4043&6494&27&0&4690&2184&4205&2375&5812&461&7765&4479&2528&6448&3402&89&3434&1219&169&327&2761&4937&2215&369&5872&1533&4293&221&3613&6531&139&1303&4471&4901&983&4322&2466&7354&2612&3006&2771&2686&1441&1268&2002&3636&558&499&2598&7112&2606&1945&6331&1697&1157&1864&5355&1290&7421&4630&5501&337&3315&4496&7623&3214&2485&2158&5510&824&7521&4525&540&6964&2654&6714&292&553&679&3936&2722&488&2936&1414&3536&1631&2537&6954&3771&5631&6365&4850&3417&2893&850&588&5680&1753&2149&417&2789&815&2558&1427&6061&7533&3288&2552&2222&4670&3041&6862&5100&111&5882&7378&2816&1886&5683&6076&7503&7538&80&5032&2006&1647&3693&3258&3889&1729&7125&3857&7941&175&1974&173&2704&2823&2665&6163&2452&776&1311&159&4748&3740&2725&112&1207&195&3120&785&2489&4639&1946&5780&6060&1330&148&1537&6490&2190&1583&2781&4194&1458&3559&6446&6861&4161&1942&115
365.84378957748413,297,1527&4957&5227&672&1992&507&2613&5885&2539&1111&5478&7279&5246&3356&978&6836&199&2824&2173&3080&2667&5174&350&688&4330&3419&1304&1618&420&1581&5704&271&2429&4698&2217&249&6074&529&4103&5685&3579&4745&2826&6101&54&315&1228&1732&4065&806&5561&5077&3436&673&2437&2499&1513&2242&88&3927&43&3868&2302&6321&3349&3623&2081&557&3220&2527&4151&200&694&3581&4568&905&1384&2492&4216&2641&2510&2448&687&4740&1989&2336&1116&6893&1547&3019&1431&191&6657&2415&5764&1935&3022&1437&6681&647&1154&1205&730&4132&7818&4986&5430&3128&5105&341&7154&1266&889&353&446&4043&408&6494&27&284&0&1314&4690&4352&3104&4951&2375&1920&5812&1540&4479&7765&2528&3402&1247&2935&915&3434&1219&1604&1282&4744&169&327&5606&369&5872&7262&4293&3533&2092&6531&139&3966&1303&4471&4901&983&3004&4322&2466&7354&2612&2771&1225&2686&1441&1392&4566&2002&3636&3261&558&8381&2598&6331&1697&1157&1864&5355&1290&3718&7421&4630&495&337&7623&3214&5915&5609&2986&2485&2158&4611&307&5510&824&3307&7543&6964&1194&2654&292&3936&488&2936&1414&3536&426&6954&3377&1532&6365&3417&2893&4093&850&588&404&1753&2149&417&2789&815&2558&3658&1427&6061&3288&2552&215&2222&4670&3041&5409&4692&111&7378&5683&6076&6262&7503&2168&4835&4805&1990&5032&1647&3258&2146&988&1729&2625&2160&175&4971&1974&854&2823&1538&2665&6163&2861&4449&1246&1311&3475&159&4056&3740&2725&1728&876&1627&1207&195&3120&785&4639&1985&1701&1330&148&4961&6490&2190&2781&4194&1711&1458&3559&2675&4161&299&1942&219&115
359.3398723602295,298,1527&2848&5885&1359&2539&1111&5478&634&1981&3356&2301&473&1792&1601&2638&5816&2824&2173&4894&3080&2667&5174&6766&688&3419&1304&1584&1618&420&3723&4698&529&4027&3579&5685&4745&2826&6101&54&315&1228&1732&1828&5561&2343&6910&6231&2437&2499&7757&2344&3159&4533&3927&4183&3868&2302&6321&880&2115&8246&389&3623&2081&569&2527&200&694&3581&1231&241&1384&4216&3884&2641&687&1628&1116&3139&1547&2147&3019&1431&191&3050&5522&2415&4228&5764&1935&4949&3022&2902&1437&2380&1154&698&1205&4986&2478&5430&3128&5105&5565&341&1266&889&3239&2487&353&3071&408&2590&27&5914&4352&4690&3104&2900&3945&2375&5812&2144&4479&7765&2528&6448&3402&1247&915&89&3434&3713&1219&1604&1282&7578&169&327&2413&1264&2215&3517&5872&7262&2516&3533&6531&139&3966&4710&6221&4471&4901&983&4322&7354&2612&1545&4888&2686&1441&1392&2002&3636&3261&558&499&356&2598&6331&1697&1157&556&1124&1864&2244&1290&7421&4413&5501&7623&3214&368&5915&2986&2485&824&3307&3121&7543&1194&2654&6714&1535&292&553&3936&488&2936&1414&1253&1631&4320&426&6954&5631&2024&1718&6365&244&3417&559&2893&850&588&5680&404&731&1753&2149&3301&815&2558&1427&909&6061&3288&2552&28&522&4649&3041&1181&7378&2829&5683&7503&4805&80&1990&7020&964&1647&3258&2423&988&1729&5114&7941&175&1974&854&5745&4994&1538&173&6163&532&7590&1246&2588&3347&3475&159&4070&6082&3740&2725&112&1627&1207&195&3120&785&4639&1985&1701&1330&148&1537&6490&2190&1583&4194&638&1458&3559&3596&2675&5767&6446&3991&6861&6103&7678&1942&115
