tdg_iter_descent_v2[5000, 1]
time,|TSS|,sol
234.56413292884827,285,244&1538&858&854&4894&5510&2613&2590&3536&2302&4805&2577&2824&1431&3356&3288&6836&7765&1392&148&6494&2365&7327&2902&6893&6073&2781&785&2826&6356&6448&2686&5227&4611&6163&1729&3417&5872&1195&688&3868&1697&4103&4749&2158&1942&1628&1247&2552&2656&350&7578&27&5409&390&553&292&6997&3258&3859&2558&7020&6101&4745&7421&5631&3966&6061&3645&2537&7262&195&730&7503&4035&3128&5915&4132&327&6365&2222&988&2173&248&169&748&2415&4748&4921&4630&6446&2343&1618&2789&3713&1231&2574&5413&5100&5111&1268&2612&3004&4986&3936&2452&2823&5780&5680&157&529&488&3120&815&1246&4322&272&284&7001&1992&6361&6216&5825&1885&1384&2649&2115&5609&5501&903&6076&2667&5704&3673&1205&7154&221&2584&3080&3156&3041&3112&1207&1359&2817&3366&6490&7378&1945&1908&3927&3559&7941&698&115&3579&3623&88&417&5032&1194&191&111&315&6954&4566&1024&4471&7658&6144&4744&4670&1537&5812&679&369&1437&420&1154&3434&6499&4268&1111&512&3104&5530&3533&5430&353&4194&1441&2499&4937&3581&1974&2301&1627&983&889&6861&452&4698&5683&9&2861&4951&687&5565&1330&7354&43&909&636&5174&2725&2881&1540&6468&7943&6531&2408&558&824&3612&6331&806&175&6231&2771&3718&6581&1732&1981&3019&2190&5114&3402&2338&1157&5493&1513&6074&1116&2641&1266&2665&2002&7818&1273&1282&4525&1436&1290&2893&1427&4850&569&3071&4692&5246&1990&408&2489&4043&4330&3475&446&588&4228&1581&3636&89&3121&532&666&247&5355&1547&499&4479&4293&1864&1311&80&3022
239.3721206188202,283,5522&244&1538&854&4894&5510&2613&2590&3536&2302&4805&2057&2577&5561&2824&1431&3356&3288&2117&6836&7765&1392&148&6494&2902&6893&112&4183&2781&1225&785&2921&2826&341&6448&2403&2686&5227&6959&3307&6163&1729&1304&3417&5872&3692&688&3868&5131&1697&4326&4749&1421&2158&5685&1247&2552&7578&27&5409&553&292&6997&3258&3859&5017&956&2558&6101&4745&7421&5631&3966&6061&7125&337&3645&7262&195&730&7503&1656&3128&5915&327&6365&2222&3625&988&2173&248&169&2415&4921&4949&4630&6446&2343&1618&3713&5100&1268&2612&4010&4986&2823&5780&5680&157&529&488&6524&3120&1246&4322&0&284&272&1016&1992&6361&6216&1384&2649&2115&5609&5501&903&6076&2667&5704&3673&1205&7154&221&3080&3041&3112&1207&1803&4518&4754&1359&2817&3366&6490&7378&1945&3927&115&3579&1935&3623&88&417&5032&1194&1828&191&111&315&4798&6534&6954&1024&4471&7658&4744&6321&4670&1537&5812&679&1437&420&1154&3434&2429&1111&4740&512&1219&159&5530&3533&5430&353&4194&1441&2499&2487&3581&1627&983&1604&4901&3658&889&6861&452&5683&2861&4951&7623&687&5610&5565&1330&7354&909&5174&2725&1540&7943&6531&6657&558&5483&3906&2829&824&6331&806&6231&2771&1732&2089&1981&2190&5114&3402&1157&1513&1116&2641&1266&1458&1886&2665&5478&7818&3469&1273&1282&1436&1290&816&2893&1427&569&5816&4692&5246&352&3071&1990&2634&408&4043&4330&3475&446&588&1581&3636&89&3857&3121&532&247&5126&5355&178&1547&499&3160&4293&1864&1311&6739&80&3022&982
237.22874355316162,275,2862&1538&854&5510&4894&2590&3536&2302&4805&2057&2577&5561&2824&3356&3288&6836&7765&1392&1647&6494&2902&6893&8436&112&2781&785&12&6850&2826&3411&5856&341&6448&2403&2686&5227&3307&6163&1729&1304&1674&3417&5872&688&3868&4532&1697&1421&4749&2437&2158&5685&1942&4959&1628&1247&7578&350&2552&27&5409&553&2237&292&6997&3258&3859&798&2558&7020&6101&4092&7421&6061&7125&337&3645&3398&7262&730&7503&557&2367&3128&4132&6365&2222&766&2173&248&169&2415&4748&4630&2343&1675&2534&1618&2789&3713&1231&5100&5111&1268&2612&4986&2823&5780&5680&157&3120&815&1246&1617&4322&284&0&272&1992&6361&6216&1384&2649&5501&903&6076&2667&5704&3673&1205&7154&3668&3080&3156&3041&3112&1207&1303&1359&2817&6490&7378&3927&3559&7941&115&3579&1935&4857&88&417&1194&1828&191&111&315&283&6954&4471&2713&6144&4744&6321&4670&1537&5812&679&369&1437&694&6082&420&3434&1111&4740&2257&512&159&5530&3533&5430&353&4194&5077&1441&2598&3221&2499&2487&4937&3581&1974&2301&1627&983&4901&6861&4698&5683&2861&5565&1330&7354&43&909&5174&2725&7943&6531&558&5483&3906&824&2146&6331&6231&880&5056&2771&3718&1732&1981&3019&2190&5114&3402&2338&1157&6074&1116&2641&1266&1458&1886&2665&2002&7757&7818&5912&1273&1282&1436&1290&2893&1427&569&3071&4692&5246&352&1990&408&4043&4330&3475&446&559&588&1581&3636&89&3857&3121&532&247&1583&5126&5355&1547&499&1687&1864&1311&80&3022
239.53663969039917,288,5522&244&1538&858&854&3347&4894&5510&2590&3536&565&2302&4805&2057&2577&3356&3288&6836&7765&1392&148&1647&6494&809&6893&112&4183&2781&2826&1791&341&7680&6448&2686&4611&2587&3307&6163&1729&1304&1674&3417&5872&688&3868&1697&4103&4749&1779&2158&5685&1942&1628&1247&7578&350&27&5409&553&292&4027&506&6997&3258&4625&2558&7020&6101&4745&4092&7421&3680&5631&3966&6574&6061&7125&7262&195&730&7503&1656&5915&4132&327&3265&6365&2222&988&2173&248&169&2415&4748&4630&6446&2343&2534&1618&2789&3713&1231&2574&5100&2448&1268&2612&4986&3758&5780&5680&157&6962&488&3120&815&1246&4322&0&284&272&1992&6361&6216&4360&5825&1384&2649&380&2115&5609&5501&903&6076&2667&5704&3673&1205&221&7154&3668&3080&3041&3156&3112&1207&1303&1359&2817&6490&7378&1945&3927&3559&698&3579&3623&88&417&5032&1194&1828&302&5507&191&111&315&1024&4471&3436&4744&6321&4670&2722&1537&5812&679&369&1437&420&1154&3434&6499&6259&1111&4740&512&5371&1219&3104&5530&3533&5430&353&4194&8087&1441&279&2499&2487&4937&3581&1974&2301&983&1604&4901&7543&889&6861&4698&5683&2861&4951&687&5610&1641&5565&1330&3126&7354&5174&6531&2408&558&5483&3906&824&6331&6231&2771&3718&1981&3019&2190&5114&3402&1157&1513&6074&1116&2559&2641&1266&8286&1458&2665&2002&5478&7818&1273&4525&1282&1436&1290&2893&1427&7671&569&5816&4692&3071&1990&408&2489&4043&4330&3475&446&1478&588&4228&1581&3636&89&3857&3121&532&247&5126&5355&1547&499&1864&1311&80&3022&4298
238.55329251289368,305,5522&244&1538&854&4894&5510&2590&3536&2302&4805&2057&2577&1431&3356&2828&2824&2654&3288&887&6836&7765&1392&148&1647&6494&2902&6893&112&1730&4183&2781&785&6850&2826&1791&341&2686&5227&4611&3307&6163&1729&1304&3417&5872&2071&688&3868&4532&1697&4103&4749&2158&1942&1628&1247&2552&350&7578&27&5409&553&292&3859&2558&7020&6101&4745&4092&1693&5631&3966&6061&7125&3645&2537&7262&195&730&7503&1656&5915&4132&327&6365&2222&988&2173&248&169&2415&4921&4949&4630&2343&1792&1618&2789&3713&1231&2574&5100&5111&1268&2612&3004&4986&3758&2452&2823&5780&5680&157&529&488&3120&815&1246&4322&0&284&1016&1992&7001&6361&5825&1885&5147&1384&2649&2115&5609&5501&6076&2667&5704&3673&1205&7154&221&3668&3080&3156&3041&3740&1207&6221&1359&2817&6490&7378&1945&1908&3927&3559&698&1527&11&115&3579&3623&88&417&4285&5032&1194&1828&191&111&315&317&6534&6700&6954&4566&1024&4471&7658&2454&6144&4744&1119&6321&2260&4670&1537&5812&679&369&1437&420&1154&3434&6499&4268&1111&4740&512&1219&3104&5530&3533&5430&353&4194&5077&8087&1441&2539&2499&2487&3581&1974&2301&1627&983&1604&4901&3658&889&6861&452&4698&5683&2861&4951&687&5565&1330&7354&43&4823&909&5174&2725&7943&6531&2408&558&5483&3906&824&6331&806&6231&5056&2771&1732&1981&3019&2190&5114&3402&1157&1513&6074&5527&1116&2559&2641&1266&8286&1458&2665&2002&6141&5478&7757&7818&1273&1282&1436&1290&2893&1427&569&5816&4692&5246&1990&408&4043&4330&3475&446&588&4228&1581&3636&89&3857&3121&532&507&247&5126&5355&178&1547&499&4293&1864&1311&80&3022
238.03641748428345,292,5522&244&1538&858&854&4894&5510&2590&3536&2302&4805&2057&2577&2824&1431&3356&2654&3288&6836&7765&1392&148&1647&6494&2902&6893&1713&112&4183&2781&785&5764&2826&1791&341&6448&2686&5227&3307&1729&1304&1674&3417&5872&688&3868&1697&4749&2437&2158&661&5685&1942&1628&1247&2552&350&7578&27&292&6997&3258&3859&2986&2558&7020&6101&4745&4092&7421&5631&3966&6061&4195&7125&337&3645&2537&7262&195&730&7503&1656&5915&808&4132&327&5952&6365&2222&1132&988&2173&248&169&2415&4748&4949&4630&6446&2343&1618&2789&3713&1231&2574&5100&7203&5111&1268&2612&1890&4986&3936&2823&5780&5680&157&529&488&6524&3120&815&1246&4322&0&1992&6361&6216&5825&1384&2649&5188&5609&5501&903&6076&2667&2936&5704&3673&1205&7154&3668&3080&3041&2660&3112&3156&1207&2749&1303&1359&2817&6490&7378&1945&3927&3559&698&115&3579&3623&4857&88&417&5032&1194&1828&191&111&315&6954&4566&4471&7658&6144&4744&6321&4670&1537&5812&679&369&6082&420&1154&3434&4268&1111&4740&1219&5530&3533&5430&353&4194&5077&1441&2499&2487&4937&3581&1974&2301&983&1604&4901&3658&889&6861&4698&5683&2861&4951&687&5610&1330&7354&43&909&5174&2725&1540&1014&7943&6531&2408&6657&558&5483&3906&824&6331&806&175&6231&2771&3718&1732&1981&3019&2190&5114&3402&3648&1157&1513&6074&1116&2641&1266&8286&1886&2665&5478&7757&7818&1273&1282&1290&2893&1427&569&4692&1990&408&4043&4330&3475&446&588&1581&3636&89&3857&3121&532&1095&247&5126&5355&178&1547&499&4293&5732&1864&1311&80&1552&3022
232.82231760025024,297,5522&244&1538&858&854&4894&5510&2590&3536&2302&4805&2057&2577&5561&2824&3356&887&3288&6471&6836&7765&1392&148&1647&6494&2902&6893&406&112&4183&2781&785&2826&1791&341&6448&2686&5227&4611&3307&6163&1729&1304&1674&3417&5872&688&1697&4749&8534&2158&5685&1942&1628&1247&2552&350&7578&27&5409&553&2940&292&6997&3859&2558&7020&6101&4745&4092&7421&5631&6061&7125&337&3645&2537&7262&195&730&7503&3037&1656&3128&5915&4132&327&6365&2222&988&2173&248&169&2415&4748&4949&4630&6446&2343&1792&1618&2789&3713&1231&2574&5100&5111&1268&2612&4986&3936&2452&5780&5680&157&529&488&3120&815&1246&4322&0&284&272&7001&1992&6361&5825&5147&1384&2649&2115&5609&5501&903&6076&2667&5704&3673&1205&5193&7154&3080&3156&3041&3112&1207&1303&1359&2817&6490&7378&1945&3927&3559&698&11&3579&3623&88&417&5032&1194&1828&5507&191&315&6534&4566&1024&4471&4744&6321&4670&1537&5812&7028&679&369&1437&420&1154&3434&2525&4268&1111&4740&512&1219&1203&3104&5530&3533&5430&353&4194&5077&1441&2598&7905&2499&2487&4937&3581&1974&2301&1627&983&1604&4901&889&6861&452&4698&5683&2861&4951&687&5610&5565&1330&3126&7354&43&909&5174&7197&7943&2408&6531&558&5483&3906&824&3612&6331&806&6231&5056&2771&3718&1732&1981&3019&2190&5114&3402&3648&1157&1513&6074&1116&2641&1266&2347&1458&1886&2665&5478&7818&1282&4525&1436&1290&2893&1427&7671&450&3071&5816&4692&5246&1990&408&4043&4330&3475&446&588&4228&1581&3636&89&3857&3121&532&247&5126&5355&1547&499&4293&1864&1311&80&4496&3022
239.10550117492676,286,3000&1538&854&3347&4894&5510&213&2590&3536&2302&4805&2577&5561&2824&3356&6836&7765&1392&148&5241&1667&1647&6494&6893&2911&112&4183&2781&6766&785&2826&341&6448&2686&5227&1720&2587&3307&6163&1729&1304&1674&3417&5872&688&3868&5482&2129&1697&4103&566&4749&1782&2158&5593&5685&1942&1628&1247&2552&350&7578&27&1662&553&292&6997&3258&956&2558&7020&6101&7764&4092&7421&5631&3966&7125&337&3645&3398&2537&195&7503&1656&5925&1904&4132&6365&2222&4824&988&2173&248&169&2415&4748&870&241&4949&4630&6446&2343&1618&2789&1231&4328&5100&1268&2612&6316&3936&2823&5780&5680&157&488&3120&815&1246&4322&272&4093&1992&6361&6017&1384&380&2115&903&6076&2667&3673&1205&4971&221&7154&3080&3041&3156&3112&1207&1303&1359&314&2817&456&6490&7378&1945&3927&3559&2163&698&115&3579&3623&634&88&417&5032&1194&1828&191&111&315&6954&4566&1024&4471&464&575&6321&4670&5812&679&369&420&1154&3434&4740&512&1219&5530&3533&5430&353&4194&5077&1441&173&2499&2487&4937&3220&1974&2301&983&5307&6606&889&6861&4698&5683&3139&2861&4951&351&687&5326&5610&5565&1330&7354&43&5919&909&5174&2725&7943&6531&2408&558&5483&824&4232&6331&3543&806&6231&2771&3718&4512&1732&1981&2190&5114&3402&1157&5493&1513&6074&1266&1458&1886&2665&2002&5478&2321&7757&7818&1273&1282&1436&1290&816&2893&1427&6768&569&4692&5246&1990&408&4330&3475&446&588&4228&1581&3636&89&3857&3121&532&247&5126&5355&4976&178&1547&499&1864&1311&80&3022
238.96094417572021,297,5522&7783&1538&858&3347&4894&5510&2590&3536&2302&4805&2057&2577&356&2824&1431&3356&3288&2426&1392&148&1647&6494&2902&6893&112&4183&2781&785&1791&341&6448&2686&5227&4611&3307&6163&1729&1304&3417&5872&688&3868&1697&4103&2158&5685&1942&249&1247&2552&2640&7578&27&5409&292&6997&3258&3859&956&2558&6101&4092&7421&5631&3966&6061&7125&337&3645&2537&7262&195&730&7503&1656&3128&6365&2222&988&2173&248&169&2415&964&4949&4630&6446&1618&5859&3713&2625&1231&5100&2588&1268&2612&4986&2452&2823&5780&5680&157&529&488&3120&815&1246&4322&272&284&1992&6361&7418&7279&5825&1384&2649&2115&5609&5501&903&6076&2667&5704&3673&1205&7154&221&3668&3080&3156&3041&3112&1207&1303&1359&2817&3366&6490&7378&1945&855&1209&1908&3927&3559&7941&698&1527&11&115&3579&3623&88&417&4285&5032&596&1194&1828&191&111&315&6534&6954&4566&1024&4471&7658&6144&4744&6321&4670&1537&5812&679&369&1437&420&1154&3434&6499&4268&512&1219&5530&3225&3533&5430&8404&353&4194&1441&2598&2539&2499&2487&4937&3581&1974&2301&1627&983&1604&889&6861&452&5683&2861&687&5565&1330&7982&7354&4823&909&5174&2725&1540&7943&558&2408&6531&5483&3906&824&6331&806&175&6231&3718&1732&2089&1981&5114&3402&3648&1157&1513&6074&5527&1116&5617&2641&1266&1458&1886&2665&2002&5478&7757&7818&4251&3469&1273&1282&4525&1436&1290&2893&1427&450&569&5816&4692&5246&2336&2215&3071&1990&408&4043&4330&2200&446&588&4228&3636&89&3857&3121&25&532&507&247&1583&5126&5355&178&1547&4293&5178&1864&1311&80&3022
