tdg_iter_descent_v4[5000, 1]
time,|TSS|,sol
236.45668601989746,342,4479&2171&6606&3041&3668&27&6221&1432&1732&1207&1303&6361&7354&2452&195&4471&1384&607&6490&4670&558&2190&6144&2539&4894&3419&499&3579&7765&1981&5157&5877&2826&5105&4352&2487&6365&698&6531&5126&1583&112&1527&5260&2902&1547&3261&3112&7262&2704&373&178&2315&5100&6448&4698&5430&3740&292&3581&1618&7020&2823&616&3952&5111&159&2722&1974&5241&1444&157&284&80&6027&2158&4986&2032&2817&5174&785&1441&1537&1304&5699&1540&2638&553&1282&8524&88&20&3307&488&4525&2634&569&948&4824&3156&2149&1181&3623&3071&3673&5114&4293&2558&3288&1205&6101&6231&1231&7503&7941&1427&1121&115&3019&6714&2415&6182&7154&1247&4322&688&3851&1538&5561&4692&1228&2200&1016&1431&3645&3121&148&6321&1701&5522&7421&4043&7757&2528&2437&6836&1437&2881&824&1392&4949&5077&2824&5180&2302&6700&1791&7378&6017&3402&6482&712&43&2173&191&1414&889&4566&6039&3857&369&4850&221&4338&2429&4532&1674&5483&1513&5915&350&2222&4748&1828&2612&139&5816&234&2499&1116&169&4740&5812&1266&1219&588&1177&420&2577&6331&3221&529&8286&3128&5704&6216&3636&2667&765&2301&4611&6644&4161&730&6997&5032&3596&1604&6954&1024&4630&1627&988&5609&1992&4330&3417&5683&1157&2625&1458&4151&806&408&5765&1330&215&2552&2590&1268&1641&5249&2911&5604&1154&2986&7543&6657&4982&2115&3868&6163&5227&2537&1886&315&5510&248&4745&2781&5530&3434&580&1359&247&111&1942&2111&3080&687&1014&1647&5825&815&983&5974&1935&2265&1884&1273&6777&830&2654&5872&5680&3356&3936&3713&2408&2771&2893&1945&3536&1729&4194&1713&7818&1864&4901&5565&2936&6861&3859&1246&6889&1990&1581&4835&2686&5764&89&1697&3906&1896&4805&2665&2057&1290&3927&4183&7125&2861&426&2789&7279&1194&4993&341&5501&6893&3533&2380&272&3214&2649&3966&5355&307&3104&4360&6061&6074
240.2650282382965,347,4479&2171&6606&3041&3668&27&2283&1298&1432&1732&1207&1303&6361&2452&4471&1384&6490&4670&1426&558&2423&5344&6144&1985&4894&3419&2097&532&499&3579&7765&1981&5157&5877&2826&5105&4352&698&1946&6531&5126&7420&719&112&5260&2902&2146&1547&5178&3112&1281&6446&7262&2704&178&5685&790&2315&5100&6448&4698&5430&6468&292&3581&1618&2725&2069&7578&5111&159&2722&1974&157&284&5413&3950&4971&512&679&2158&4251&2817&5174&785&1441&1537&1304&5699&1540&2638&553&88&452&20&3307&5631&488&569&887&3156&2149&3623&3071&3673&5114&4293&2558&3288&1205&6101&6231&1132&1231&7503&7941&1427&1121&115&3019&6714&2415&7154&1247&3954&4322&688&1538&3004&5561&4692&1228&7666&1016&6032&1431&3121&148&6321&1701&5522&7421&4043&2437&1989&6836&1437&2881&824&1392&3022&4949&5077&2824&2534&5180&1601&417&2302&2574&1352&7378&7193&43&2173&191&889&2492&271&4566&3857&175&369&4850&221&2429&5483&1513&5915&2222&2184&1828&2612&139&5816&2499&1116&2700&169&4740&5812&1266&597&1219&588&2577&3221&529&8286&3128&5704&3636&5478&2667&8436&4161&730&6997&5032&1119&6954&1024&4630&2642&1627&988&651&5609&1992&4330&3417&5683&1157&2625&1458&6962&4151&327&806&2211&566&5765&408&1330&2598&215&2552&2343&2590&1268&3020&5249&1154&2986&7543&6657&1807&8303&3139&6076&759&5227&1886&315&5510&4745&2781&3889&580&1359&247&111&1942&2111&3080&687&1311&1647&5825&2449&815&983&1935&5974&1884&6777&2654&5872&5780&5680&337&3356&3713&4744&2408&1656&2771&2893&4132&1945&3536&2002&1729&4194&4159&7818&1864&5859&1371&4901&6861&2936&3859&4951&1246&6889&1990&1581&4835&2686&5764&89&1697&3906&596&3268&4805&2057&3475&3718&1290&3927&4183&7125&5056&2861&2789&7279&426&341&4857&5501&4228&272&3646&0&1449&2516&54&2649&3966&5355&307&3104&4360&6061&3868
236.60683059692383,372,4479&2171&6606&3041&2214&3668&27&6221&1432&1732&1207&1303&6361&7354&2452&4471&1384&6490&4670&558&2190&2423&6144&2539&1628&4894&3419&2097&532&499&4518&3579&7658&7765&1981&5157&5877&2826&5105&4352&7203&2487&698&6531&5126&719&112&1527&5260&2902&1547&6115&3703&3112&1281&6446&7262&2704&373&2532&7031&3120&2315&5100&6448&4698&5430&292&4972&3581&2587&1618&2725&7020&7578&2823&7838&5111&159&7671&1974&157&284&80&6027&679&4251&7514&4986&12&2817&5174&785&1441&1537&1304&3680&1540&2638&553&1282&88&2573&3307&488&2634&569&1815&4824&3156&2149&3623&3071&5114&4293&2558&3288&1205&6471&6101&6231&1231&7503&903&7941&1427&1121&115&1804&3019&6714&2415&6182&7154&1247&4322&688&3851&1538&4692&1228&1016&1431&3645&909&3121&148&6321&6046&5522&7421&4043&7757&2437&1989&6836&1437&4092&3246&2881&824&1392&3022&5077&2217&2824&5180&417&7943&2302&2574&1791&7378&7193&3402&1414&43&2173&191&889&4566&2353&6039&3857&369&1218&4850&2429&4532&1674&5483&1402&1513&5915&350&2222&244&4748&2612&139&5816&234&2499&1116&8087&169&4740&5812&1219&588&420&2577&6331&3221&529&8286&5147&3128&5606&5704&2714&8038&3636&880&5478&2667&854&4611&4161&730&1604&1119&6954&1024&446&1730&4630&1627&988&5609&1992&4330&3417&5683&1157&2625&1458&4151&518&327&806&408&5765&1330&2598&215&2552&2343&1939&2590&1268&5885&5249&3139&6076&5695&6657&1807&2115&3868&759&6163&5227&2537&1886&315&5510&248&4745&2781&5530&3434&580&1359&247&111&2111&3080&687&1311&4103&1647&5825&815&983&5974&1935&1884&1273&2713&2654&5872&5680&337&2220&3356&3936&3713&4744&4840&2408&1656&1388&2771&7117&2893&1945&3536&2002&1729&4496&6934&7818&3036&1864&4901&5565&2936&961&6861&3859&1246&6889&1990&1581&4835&2686&5764&89&1697&3906&4805&2665&2057&3475&1290&3927&4183&1447&7125&1944&2861&2789&7279&426&1194&341&5501&333&6893&3533&1833&272&0&1449&3214&3966&5355&307&3104&6061&6074
231.82760095596313,348,4479&3041&2214&3668&27&1432&1732&1207&1303&6361&8534&7354&2452&195&4471&1384&6490&4670&558&2190&2613&2539&1985&4894&3419&2097&532&499&3579&7765&1981&5157&5877&2826&5105&4352&6824&1111&8292&698&6531&7420&4128&719&112&1527&6006&2902&1547&3112&6446&7262&2704&373&32&178&3120&2315&5100&5409&6448&1891&4698&3104&5430&3740&292&4972&1618&2725&7020&2823&7671&159&2722&6524&1974&157&284&80&6027&2158&4251&4986&2817&5174&785&1441&1304&5699&1540&2638&553&1282&88&2573&3307&2413&488&569&3156&2149&3623&3071&3673&5114&2147&4293&2558&3288&886&1205&6471&6231&1231&7503&903&7941&1427&942&2641&115&3019&2415&7154&735&1247&4322&688&3851&1538&3398&662&3639&1228&1016&3645&909&3121&148&1701&6046&7421&4043&2437&1989&6836&1437&2881&824&3771&1392&3022&4949&2824&2302&5637&2574&1791&7378&964&3402&7193&43&2173&191&889&4566&6039&3603&3857&369&4850&221&2429&1674&1513&5915&350&2222&244&4748&3366&1828&2612&139&2470&4313&5816&2499&1116&2466&169&4740&5812&4121&1266&1219&588&1177&420&2577&6331&529&8286&1146&3128&5704&3636&2667&854&4161&730&6997&5032&1604&6954&1024&4630&1627&1992&4330&3417&5683&1458&2625&4151&327&806&5765&1330&2598&215&2552&2343&2590&1268&1154&3139&7543&6657&6076&4982&2115&3868&6163&5227&2537&1886&315&5510&248&4745&2781&1823&580&1359&247&111&1942&2111&3080&687&5005&1311&766&2561&1647&5825&6103&815&983&5974&1884&830&2654&5872&3356&780&3713&4744&2408&2771&7117&4132&1945&3536&4496&2893&1729&4194&2002&6934&7818&1864&5859&4901&5565&2936&6861&3859&1246&6889&1990&1581&4835&5661&2686&5764&89&1697&3906&4805&2665&2057&3475&3718&1290&4294&3927&4183&7125&5056&2861&2789&7279&523&426&1194&341&2848&1214&5501&6893&3533&4228&2380&272&2516&2427&3214&2649&3966&5355&3434&4360&6061&6074
228.71177887916565,358,4479&2171&6606&3041&3668&27&6221&1432&1732&1207&1303&6361&7354&2452&195&4471&1384&6490&4670&558&2190&2423&6144&2539&4894&3419&2097&532&499&3579&7765&1981&2826&5105&4352&2487&1111&6365&698&5057&6531&1946&5126&1583&719&112&1527&5260&2902&1547&1501&3112&1281&6446&7262&373&11&3120&4902&1211&2315&5100&6448&5430&3740&292&3581&1618&2725&7020&7578&2823&7838&5111&159&2722&1974&4876&157&284&80&6027&2158&4986&2817&5174&1537&1304&5699&3349&553&1282&452&88&3307&488&4525&569&3762&887&3156&2149&3623&3071&3673&4823&5114&2147&4293&2558&3288&1205&6471&6101&6231&1231&7503&903&1427&6494&1121&115&3019&3126&6714&2415&7154&1247&4322&688&3851&1538&5561&4692&1228&2166&1016&1431&3645&3121&148&6321&1701&5522&7421&4043&2437&6836&1437&2881&824&1392&3022&4949&5077&2217&2352&2824&5180&417&2983&2302&5637&2574&1791&7378&3402&1414&43&2173&191&889&2492&4566&6039&3857&369&4850&1659&221&2429&1631&1513&5915&350&2222&244&4748&317&1828&2612&139&5816&2499&3658&1116&8087&1927&169&4740&5812&1266&1219&588&420&2577&6331&3221&529&3128&5704&3636&7537&5478&2667&854&4611&4161&730&6997&5032&1604&1119&6954&1024&446&4630&1627&988&5609&1992&4330&3417&5683&1157&2625&1458&4151&327&806&408&5765&1330&2598&215&2552&2343&2590&1268&5249&1436&2911&5604&1154&2986&6076&6657&1807&4982&2115&6163&5227&2537&1886&315&5510&248&4745&2781&5530&580&1359&247&111&1942&2111&3080&687&1311&4103&1647&5825&815&983&5974&1935&1884&1273&2654&5872&5780&5680&337&3356&3936&3713&2408&1656&2771&2893&4132&1945&3536&2002&1729&4194&870&7818&1864&5859&4901&5565&2936&6861&3859&4951&1246&6889&1990&1581&4835&2686&5764&89&1697&3906&4805&2665&2057&1290&4294&3927&4183&7125&5056&2861&2789&7279&1194&341&5501&915&6893&4105&3533&4228&272&0&54&3214&2649&3966&5355&307&3104&4360&6061&6074
225.13851690292358,337,4479&2171&6606&3041&27&6221&1432&1732&1207&7354&2452&195&4471&1384&3867&558&2190&2539&4894&3419&2097&532&499&3579&7765&1981&2826&5105&4352&2487&1111&6365&1946&6531&5126&7420&719&4827&112&5260&2902&1547&6574&3112&6446&7262&2704&373&732&178&5685&3120&2315&5100&6448&4698&3104&5430&3740&292&3581&1618&2725&7020&7578&2823&2733&159&895&1974&3391&157&711&284&80&6027&512&5694&679&2158&2817&5174&785&1537&1540&553&1282&88&488&569&274&887&3156&2149&3623&3071&3673&5114&4293&2558&3288&3648&1205&6101&6231&1231&7503&903&7941&1427&115&2656&3019&214&6714&7154&1247&4322&688&2361&3851&1538&5561&4692&1228&5341&1016&4961&3645&5952&909&3121&148&6321&1701&7421&4043&4649&2437&1989&6836&1437&2644&1392&3022&822&4949&5077&2824&2940&5180&7943&417&2983&2302&2574&7378&3402&43&2173&191&889&2492&4566&6039&3857&369&4850&221&2429&1674&5483&2525&1513&5915&350&2222&244&4748&1828&2612&5816&2499&3658&1116&1927&169&4740&5812&1219&3330&4325&588&420&2577&6331&529&8286&636&5704&3636&5478&2667&854&4611&730&1584&5032&1604&6954&1024&446&4630&1627&988&1992&2755&4330&3417&5683&1157&2625&1458&4151&327&806&5765&1330&2598&2552&2343&2590&1268&5249&4283&5604&1154&6076&3868&6657&5227&5246&2537&1886&315&5510&248&4745&2781&5530&580&1359&247&1942&2111&3080&687&1311&1647&5825&815&983&5974&1935&1884&1273&5872&5680&3356&3936&2408&1656&2771&2893&4132&1945&3536&2002&1729&4194&4635&4159&8605&5008&4326&7818&1864&5859&4901&5565&2936&6861&4951&1246&6889&4835&2686&5764&89&1697&3906&3268&1896&4805&7024&2665&2057&3718&1290&3927&4183&7125&5056&2861&2789&7279&426&1194&341&3690&5501&2660&6893&4105&3533&4228&272&0&54&3214&3758&3966&5355&307&3434&6061&6074
213.8853678703308,363,4479&3041&3668&27&6221&1432&1106&2478&1732&1207&1303&6361&7354&195&4471&1384&6490&3732&1426&558&2190&2423&2613&6144&2539&4894&3419&2097&532&499&3579&7765&1981&5157&5877&2826&5105&4352&7203&2487&6365&698&6531&1583&5870&719&112&5260&2902&1547&5178&3112&1281&6446&7262&2704&5610&178&5685&3120&72&2315&5100&3436&6448&4698&5430&3740&292&3581&1618&2725&2823&5111&159&2722&507&7671&1974&5241&157&284&80&4971&6027&512&679&2158&7514&4251&4986&2032&2817&5174&785&1441&1537&1304&5699&1540&2638&553&1282&452&2573&88&3307&488&4525&569&887&3156&2149&3673&5114&4293&2558&3288&3648&1205&6101&6231&1132&1231&7503&903&1427&115&3019&3126&6714&7154&1247&4322&688&3851&1538&3909&4692&1228&1016&1431&3645&5952&909&3121&148&6321&1701&5522&6046&7421&7757&4043&4568&2437&1989&6836&1437&2881&824&1392&4949&5077&2217&2824&5180&417&2302&5637&2574&1791&7378&3402&1414&6482&43&2173&191&889&2492&4566&3857&4850&221&5483&1513&5915&4748&1828&2612&139&5816&234&2499&1116&2466&169&4740&5812&1266&1219&588&420&2577&6331&5884&3221&529&8286&3128&5704&6216&3636&5478&2667&6074&2301&854&4611&4161&730&6997&1869&5032&1675&1604&1119&6954&1024&446&4630&1627&988&544&5609&1992&2755&4330&3417&5683&1157&2625&1458&4151&327&806&408&4979&5765&1330&2598&2552&2343&2590&1268&5249&2862&5604&1154&6076&7543&6657&545&4982&2115&5227&5246&2537&1886&2880&315&5510&4745&2781&5530&5326&3434&580&1359&247&111&1942&2111&3080&687&5005&1311&4103&1647&5825&815&983&5974&1935&1884&1273&830&5872&5780&5680&337&3356&3936&3713&2408&1656&2771&2893&4132&1945&3536&2002&1729&4194&7818&1864&1371&4901&5565&2936&6861&3859&4951&1246&6889&1990&2686&5764&89&1697&3906&4805&2665&2057&3475&3718&1290&3927&4183&7125&5056&2861&2789&7279&426&1194&341&5501&6893&3533&272&0&54&3214&2649&3966&5355&307&3104&6061&7905&3868
215.2265703678131,357,4479&2171&3211&3041&559&3668&27&6221&1432&1732&1207&1303&657&8534&7354&2354&2452&195&4471&1384&6490&4670&4375&558&2190&6144&2539&1985&4894&3419&532&499&3579&7765&1981&5157&2826&5105&4352&2487&6365&698&1946&6531&5126&1583&7420&719&112&3354&5260&6006&2902&2146&1547&1814&3112&1281&6446&7262&2704&373&5685&3120&4902&72&2315&1517&4464&6448&4698&3104&5430&292&3581&1618&7020&7578&2823&5111&159&6524&1974&157&284&80&6027&512&897&2158&4251&4986&2817&5174&785&1441&1537&1304&5699&1540&2638&553&1282&452&88&3307&488&569&887&3156&2149&3071&2087&4823&5114&4293&2558&3288&3648&1205&6101&6231&5076&1231&7503&903&7849&1427&1121&115&3019&2415&7154&1247&4322&688&3851&1538&3398&5561&4692&1228&3645&909&3121&148&6321&1701&5522&7421&4043&143&8330&2437&1251&6836&1437&824&1392&3022&4949&5077&2217&417&2302&5637&1791&7378&7193&3402&1414&43&2173&191&889&2492&5299&4566&6039&3857&1858&369&4850&6061&2429&1674&5483&2525&1513&5915&350&2222&4748&1828&2612&139&5816&2499&3658&1116&169&495&5812&1219&6855&588&420&6331&3221&529&8286&3128&5704&5478&2667&2485&4161&730&6997&1869&5032&1604&1119&6954&1024&389&446&4630&1627&988&5609&1992&4330&3417&5683&1157&2625&1458&4151&518&327&806&408&5765&1330&215&2552&2343&2590&5249&1154&2986&7543&6657&3139&6076&2115&3868&5227&5246&2537&1886&315&1350&5510&4745&2781&5530&580&1359&247&111&1942&2111&3080&687&1311&4103&1647&5825&815&983&2449&1935&5974&1884&1273&5872&5680&337&3356&3936&2426&3713&182&4744&2408&1656&2771&7117&4132&1945&3536&2893&2002&1729&4194&7818&1864&5859&4901&5565&2936&6861&3859&1246&1990&6889&3431&4835&2686&5764&89&1697&3906&596&4805&2665&2057&3475&3718&1290&3927&4183&7125&2861&426&2789&7279&1194&2567&341&5501&6893&3533&4228&272&0&1449&3214&2649&3966&5355&307&3434&1908&6074
213.44689345359802,367,4479&2171&6606&3041&27&1432&1732&1207&1303&8534&7354&2452&195&4471&1384&640&6490&4670&558&2190&2423&2613&5344&2539&4894&2097&532&499&3579&7765&1981&5157&5877&2826&5105&4352&7203&2487&1111&6365&6531&5126&1583&719&112&1527&5260&2902&1547&4921&3112&1281&6446&7262&2704&373&1792&3969&5685&3120&2315&5100&6448&4698&3104&5430&3740&292&3581&1618&2725&2823&7623&5111&159&2722&507&1974&7005&157&711&284&80&6027&512&679&7514&4986&2817&5174&785&1441&1537&1304&5699&1540&800&2638&1183&553&1282&452&88&3307&488&4525&569&887&3156&3623&3071&3673&4823&5114&4293&2558&3288&3648&1205&6471&6101&6231&1231&7503&903&7941&1427&1121&115&3019&6714&2415&1247&4322&688&3851&1538&5561&4692&1228&2591&1016&1431&3645&2241&909&3121&148&6321&1701&5522&7421&4043&4649&8330&1251&1989&6836&1437&824&3771&1392&3022&4949&5077&2217&2824&5180&417&2302&5637&2574&1791&7378&7193&3402&1414&43&2173&191&889&4566&6039&3857&369&4850&2429&3416&4268&1674&5483&1513&5915&350&244&4748&1828&575&2612&139&5816&2499&3658&1116&169&4740&5812&1266&1219&588&420&2577&6331&3221&529&5147&3128&5704&3636&5478&2667&854&4611&4161&730&6997&5032&1119&6954&1024&446&1730&4630&1627&988&5609&1992&4330&3417&5683&1157&2625&1458&4151&518&327&806&408&5765&4898&1330&215&2552&2343&2590&1268&5604&1154&2986&7543&6657&3139&6076&2115&3868&6163&5227&5246&2537&1886&315&5510&248&4745&2781&5530&580&1359&111&1942&2111&3080&687&1311&4103&2932&5825&815&983&5974&2265&1884&1273&2713&2654&5872&5780&5680&337&3356&3936&3713&4744&2408&1656&2771&2893&4132&1945&3536&2002&1729&4194&7818&1864&4901&5565&2936&3781&6861&4951&1246&6889&1990&1581&697&4835&2686&5764&2203&89&1697&4805&2665&2057&3475&3718&1290&3927&4183&7125&5056&2861&2789&7279&426&7001&1194&341&5501&549&3533&4228&272&0&1449&2516&54&3214&2649&3966&4990&5355&307&3434&6061&6074
