tdg
time,|TSS|,sol
82.08122968673706,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.84095740318298,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.64790081977844,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.9152307510376,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.68934082984924,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.92856001853943,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.6359395980835,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.96501016616821,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.76458501815796,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
81.7178544998169,332,2293&1675&1318&804&2231&962&125&4285&439&2948&422&3178&4815&3716&39&1659&1181&4740&1389&1544&4230&1398&1620&4041&175&1751&2777&3813&3115&1946&5504&3933&6046&955&62&3285&4159&3364&1743&3900&1404&1943&981&193&1275&1168&2086&1317&307&44&370&3163&2017&2115&1758&1610&4434&2451&1749&325&516&1890&1534&3102&2360&303&3179&1098&929&4689&1814&65&2314&236&33&5063&2690&1369&961&1385&1026&5653&1674&736&1301&1685&1365&868&2362&2345&1562&693&6039&3066&49&5285&2666&3232&55&1636&537&418&4741&3095&1579&1666&1742&1834&4686&3981&3305&4334&1877&4109&4539&1847&1981&3886&2039&4459&3033&3613&1459&4196&1626&66&5168&3296&1644&1994&3312&2498&896&335&3728&310&248&1698&5537&3930&1424&43&1947&521&1703&1307&3363&2523&1108&1787&3913&2906&2094&636&726&1476&1973&5220&1992&4107&1657&1648&2055&1462&668&606&2049&1556&3815&3571&5545&3833&5754&5291&1025&289&3865&576&20&192&1237&1478&478&979&680&1305&3797&3405&4344&873&1445&2596&428&247&2199&4362&1930&886&146&1792&151&169&3616&5406&80&6071&2898&382&1922&3926&4324&2375&963&1141&2761&2871&490&1712&1200&416&3615&667&786&1882&2288&1765&4551&2942&2907&1281&2007&769&2653&659&5154&1974&1359&75&1343&1815&2862&1735&3599&1827&2890&3310&1805&399&1040&3171&4721&948&989&5775&1361&3200&2391&3846&5645&226&3934&2134&196&1400&5096&1466&1785&679&4769&3462&3016&2275&279&1382&1989&4319&326&3771&3866&1002&64&4004&191&4093&4293&4204&2821&1403&1030&922&3475&1753&2828&2852&767&2244&2654&108&1497&686&4781&2384&2102&2798&1669&3810&4206&1075&1969&138&1856&1971&4369&4617&5788&1396&390&3715&1198&136&2114&4880&475&1692&1229&3358&2638&4628&1163&111&131&180
