tdg_iter_descent[5000, 2]
time,|TSS|,sol
131.78911471366882,192,2114&2221&961&2049&236&310&129&390&4423&248&428&111&1429&3715&2498&3398&3615&1163&1636&636&5497&1200&2017&1522&108&1748&3066&279&3571&537&1403&3137&2761&3796&478&873&2523&1025&4139&4639&138&4337&4769&1659&1974&1318&335&3716&747&4369&2828&1108&1877&1703&4875&1685&3295&1785&2596&351&667&576&1098&2053&2798&136&31&5154&559&1520&2244&4754&2451&3405&1230&3930&1815&146&1476&3462&1749&2199&2293&4&3815&3095&2288&1969&4689&4569&5788&3913&1361&3310&4447&1275&3813&1924&3886&1181&418&2654&999&5304&1742&647&3337&2638&1396&64&5572&679&20&527&1466&1556&1644&1260&321&2948&804&5504&2362&193&2942&886&1973&6046&521&5096&3613&693&1343&3259&1075&1626&963&1698&1992&2384&736&3163&1579&1548&3475&4434&4206&5168&5775&3926&896&989&5537&4825&4745&1198&1666&1307&180&786&4334&3849&370&439&247&6071&3771&3364&299&1369&4004&1445&1753&955&133&859&2835&1398&1247&3833&1620&668&43&416&44&1792&192&1657&1462&3312&3285&303
130.97380185127258,191,961&2049&769&236&1141&4282&310&129&390&49&428&248&1222&2345&111&65&5220&3715&2039&3398&3615&1636&1945&1117&636&1610&1200&4880&2017&326&108&2486&279&3571&1734&5285&537&1403&4319&2761&4204&191&873&2523&1882&138&1890&1896&697&2646&3962&1318&335&3716&4369&2828&3296&1877&1703&4875&1685&2134&1836&3295&1785&2596&667&576&136&4107&2244&2451&3930&1815&146&3462&2199&1834&1856&3095&1562&1969&4689&5788&55&1361&3913&3310&1305&4781&2875&5565&1275&303&3463&490&801&2654&967&1742&2102&2638&3115&1396&64&5572&410&5406&20&1453&1466&1191&1556&1644&1026&2281&2948&804&5504&2362&1729&289&193&2942&886&521&5096&4324&693&1075&1626&2384&736&125&2821&3163&1579&3475&2086&1669&4206&5775&1267&3926&896&5537&66&1198&4109&1666&1307&680&5645&180&415&786&3865&2653&370&439&6071&3771&39&3364&1369&4235&2279&4004&821&955&133&1002&3081&1398&1765&3616&3200&3833&1620&2231&43&1792&2145&285&1657&1462&1478&3312&2048&1946&2907
128.78822708129883,204,2114&2221&961&2049&310&4721&390&1454&49&1229&428&2345&2575&111&1383&3715&2498&3615&437&636&1610&1200&2017&1310&326&1772&108&2486&3066&3341&5285&537&4319&3137&4204&3140&478&3733&873&655&169&4293&1882&21&1559&138&697&4769&958&2646&3660&1659&4761&1318&1004&335&1356&2828&3296&4360&4458&1703&1877&1685&2134&250&1785&667&136&5990&2244&3466&2451&3930&1815&146&1749&2199&2871&881&1834&2293&2529&3863&1856&3095&1562&3566&4689&5788&55&1361&3310&2332&1275&5735&1930&2356&1181&2654&967&1742&4846&1237&1030&1751&5406&20&3846&2890&527&1466&4032&1556&1644&1404&2948&804&1999&1891&2014&654&886&1973&521&3613&1814&693&1075&1154&1354&1626&5357&1041&1992&1218&2384&736&125&2821&3163&1579&3475&4434&3926&896&4852&989&5537&659&2290&66&1198&4109&1307&680&5645&2666&180&786&1541&4334&1400&2653&6170&4539&370&1287&3771&1369&4004&2388&1424&1753&4285&133&1002&955&2024&2080&5361&1765&3616&3053&1620&43&6&416&44&192&4362&1657&17&1462&1224&1478&3312&2530&4137&3550&2048&399&674&303
131.80707335472107,220,606&2221&961&2049&769&236&1141&4721&390&248&428&110&111&65&2223&3715&2039&2498&4741&571&3615&1163&1636&1561&636&1610&1200&4880&2017&846&108&3066&279&5285&537&1403&1675&4319&2761&478&191&3981&873&169&3507&1025&1882&138&4769&1659&1674&1318&335&705&3716&196&4369&2828&1108&2217&1877&1703&3824&2134&1785&4815&667&576&1098&136&5154&2375&2244&3466&2451&1815&146&1476&3462&1946&742&1749&448&3797&2871&1411&1834&2293&1805&1856&777&3095&1562&4629&4689&5788&55&3913&1328&3310&4781&1275&1266&4935&1930&801&1181&2654&967&2055&1742&1237&4264&1030&1534&264&2638&3115&1396&64&5572&5406&20&3846&1466&1644&2948&804&5504&2362&1533&193&2942&886&2471&1973&6046&521&4324&922&693&1722&1075&1626&3346&1698&1992&3514&2384&736&125&2821&3163&1579&3475&1758&4434&2391&5168&3893&3926&896&989&5537&659&4041&66&1198&1307&5645&2666&180&1541&4334&1400&3363&1868&4159&370&247&1289&6071&27&3771&39&3364&299&1369&124&2279&2253&4004&2906&1445&4285&3081&1002&859&1398&1765&3833&1620&2231&43&44&1792&145&131&285&1657&1462&151&1478&3312&1494&243&2048&3285&399&303
130.4417119026184,188,2114&961&2049&5016&769&236&2532&310&390&248&428&355&22&111&3715&2039&2498&4741&1497&3615&1636&1884&5291&636&1610&3858&4880&2017&108&3066&3571&5285&537&1675&2761&478&191&3981&873&169&2523&138&4769&1659&1674&1974&335&3716&4369&385&2828&3296&1040&1108&1877&1703&1685&250&1785&2596&667&576&2798&1273&136&5154&2375&559&2451&4739&5529&3930&3933&146&1476&6269&1749&2199&2871&1834&2293&949&3558&1228&572&1856&1562&1969&4689&5788&55&3310&4432&4781&4447&1275&2201&4935&1181&2654&967&1742&2638&1888&5572&1649&20&1466&1556&1644&1026&1404&804&105&5504&2362&289&193&2942&886&1973&521&3613&1814&4324&693&1075&3358&1626&1992&1218&2384&736&125&3163&1579&3475&4434&5775&3926&896&989&5537&4041&1198&4109&1307&5645&180&786&4334&1400&2653&3363&1868&370&439&247&6071&1019&2474&3771&39&2279&4004&1445&1753&955&133&1002&1048&1398&1765&3616&3833&1620&2231&43&44&192&285&1657&1462&151&3312&2593&399&303
129.35956048965454,203,2114&961&2049&769&1855&236&310&1454&390&1229&428&248&2345&111&5220&3715&2039&2498&399&3615&1699&1636&1163&352&636&1610&1200&4880&2017&108&2486&3066&279&3571&5285&1403&4319&2761&3796&478&873&169&4293&2681&1882&21&138&5052&697&4769&2646&1659&1674&1318&335&3670&4369&2828&3296&1108&1877&1703&2134&1785&2596&667&576&2798&136&554&2244&1230&5529&3930&1815&3933&146&1476&3462&1749&7&2199&2871&1834&2293&949&3863&165&1805&1856&1562&2569&1969&4689&5788&55&1361&3310&4781&2193&1275&1181&2654&967&1742&1534&3115&1396&2599&64&5572&679&5406&979&20&4344&3846&2890&1466&2050&2485&1556&1922&1191&1644&2948&2607&804&1999&105&5504&2014&2942&521&5096&4324&1075&1626&177&1992&2384&736&125&2821&3163&2086&4434&422&5775&1370&3926&896&989&5537&1713&66&1198&680&5645&2666&180&786&1400&3849&2653&3363&751&247&439&6071&3771&39&5724&3364&1369&4004&1424&1445&1753&4285&955&1002&859&1398&1527&1765&3616&629&1573&3833&1620&2231&416&44&3178&1657&2907&1462&151&1478&2048&1289&303
132.3220009803772,216,606&2114&961&2049&769&236&1141&310&390&98&248&4093&6273&428&3087&22&2345&111&3866&1429&5220&3715&2039&2498&4741&3615&1163&1117&636&1610&1200&2017&326&108&3066&279&334&3571&537&1403&2761&382&478&191&3981&873&169&2523&1882&4769&528&2646&1659&1674&335&196&4369&2828&652&3296&1108&1877&1685&2134&1785&667&576&1098&2798&136&5154&4891&3038&2751&3016&3930&1815&3810&146&1476&3462&1946&1749&2199&1834&2293&1805&1856&1562&2288&1969&4689&5788&55&1361&3310&2332&1305&1286&1275&3813&1181&2654&967&1742&2102&647&1030&2638&1396&64&5572&679&5406&20&3846&2890&1466&1922&1191&1556&1644&2050&2948&804&4390&5504&2362&3929&2942&1137&886&1973&6046&521&5096&1814&4324&3613&693&1075&3358&2862&1626&963&1698&1992&1297&2384&736&125&2821&3163&1579&3475&3232&4434&1827&5168&5775&3926&896&989&5537&659&4041&66&1198&4109&1307&5645&2666&180&553&786&3865&2653&3363&370&439&247&6071&3771&39&3364&1369&4004&427&1445&1753&4230&4285&133&1002&955&1398&1765&3616&3200&3833&1620&2231&2115&416&43&44&131&1382&1657&1462&151&1478&3312&3285&399&303
131.74859309196472,189,2114&236&2532&310&390&428&248&4628&378&111&5220&2039&3615&1699&636&1200&2017&108&279&3571&537&1403&2761&3140&228&478&191&3733&873&169&4293&2617&2523&1882&138&697&938&2646&4010&3912&1659&1674&1318&335&3716&3468&196&948&3296&1877&1703&1685&1785&2596&667&576&1098&1989&136&5154&2244&2903&1230&3930&1815&146&2084&1749&2199&3797&2871&1411&1834&2293&112&496&387&3815&1805&3823&1856&4587&2712&2288&4689&5788&3913&1361&3056&3310&4447&1275&3813&1930&1181&2654&999&2986&1742&4752&1027&1751&2638&1396&679&1649&5406&2424&20&1466&4890&1556&1644&2281&2948&804&5504&4822&193&2942&521&3613&5096&4324&693&1317&1075&3191&2148&2862&1626&963&1698&1992&2384&736&125&3163&1579&2904&3475&2086&2391&2228&5775&2807&3926&896&5537&4041&66&1198&1666&1307&180&5221&786&2653&3363&370&439&247&6071&3771&39&4004&2253&1753&955&133&859&1398&3616&3833&1620&4740&43&416&44&4362&1657&2338&1462&151&3312&3138&1946&1359&303
131.73269653320312,215,2114&961&2049&769&1855&236&310&390&428&248&1222&2345&111&5220&1625&3715&2039&2498&399&1163&1636&636&1610&1200&4880&2017&108&4312&1212&3066&279&537&4319&2761&4204&3140&478&3981&873&169&2523&646&4293&1025&1882&138&1890&4769&1659&1318&335&1441&4369&2828&3296&1040&1108&1877&1703&4200&1685&2134&1785&2596&667&576&2798&1098&1989&136&5154&2244&2451&3016&3930&1815&146&1476&3462&1749&2199&2871&1834&2293&3417&112&2529&1805&3285&1856&3095&1562&455&1969&4689&5788&55&1361&3913&3310&1275&3813&1930&2654&967&2055&1742&1751&2638&1396&64&5572&679&1649&5406&4344&3846&1922&1191&1556&1644&1026&2281&1404&2948&804&5654&5504&2362&2014&2048&289&193&2942&1973&521&3613&5096&4324&693&1075&2314&2885&198&1992&2184&2384&1548&736&125&2821&3163&1579&3475&1758&2086&4434&5168&5775&1473&494&896&5537&558&6123&66&1198&1307&5645&180&1290&1400&2653&3363&87&370&439&247&6071&3771&39&3364&1369&4004&2906&1445&1753&955&133&1002&859&3081&1398&2639&1527&1765&3616&3200&3833&1620&43&2115&44&226&192&1657&1462&151&1478&3312&516&2020&1946&1359&2907
