tdg_iter_descent[5000, 1]
time,|TSS|,sol
127.45326280593872,185,3700&537&963&1222&1361&4324&3475&1657&2049&3163&3310&2657&3066&55&1459&636&1785&279&1307&1562&310&1579&1275&821&5291&2017&1026&961&2907&1476&196&4334&3363&20&2761&1699&3926&133&1644&236&1610&1573&1659&955&4004&3613&1945&1534&2293&572&169&2654&1674&4107&303&2596&1749&1305&33&129&22&3930&65&1466&44&1877&5241&4285&5406&804&5504&859&5096&1742&3615&667&1030&2039&1815&4073&1666&989&4686&521&2523&3616&478&896&1191&1856&5788&248&2048&2498&3833&4741&1163&1141&1620&2821&1445&2158&3246&3140&4344&247&1365&629&3813&1992&4319&3312&4093&1698&693&3179&2362&2384&4369&2134&1556&1198&1647&4293&1753&3715&2638&335&1703&370&416&2948&1930&1626&1098&146&66&1318&3564&576&769&4781&5537&3571&3771&3934&1200&2388&5154&2102&64&1814&3080&399&4434&4041&390&180&4689&108&3364&3462&111&736&1260&1462&967&1181&1834&1772&3981&1765&1748&1028&3095&1400&428&2828&1478&4628&4769&125&873&5645&138
127.34529280662537,195,537&963&2199&4324&1361&389&3475&4995&1657&2049&3163&3310&786&55&636&1250&279&1307&3056&2906&1562&310&355&1579&1275&961&2053&1476&1396&3363&2055&2056&20&1075&948&289&3926&133&1644&49&1610&1659&955&4004&3613&2080&2293&6071&169&2654&1674&3820&2596&303&5977&1749&4880&3081&551&3930&1466&44&1877&2114&5241&804&5504&859&1742&3615&4740&667&2039&1815&1666&989&521&2523&3616&478&226&679&1669&1856&5788&248&2048&192&654&2498&5572&4741&4662&1369&1620&1141&1445&4875&1403&5497&1751&247&2288&629&2871&3813&1992&4319&3312&439&693&2362&2384&3010&2798&4369&2134&1556&1198&2086&3810&1753&3715&2638&151&1946&3716&335&1703&528&370&1626&440&146&66&1685&43&576&3564&2898&5537&1411&2079&3571&3771&4159&367&3934&1200&1398&1694&5154&2102&64&2653&1814&700&399&1002&4434&999&4041&390&180&4689&3364&3462&111&27&736&3797&39&1462&1108&2942&886&967&1181&5168&1834&412&1972&1400&2345&428&3346&136&5775&1882&193&125&5645&138&2859&3846
130.76409149169922,193,537&1850&1361&2199&3475&1657&1223&2049&3163&3310&786&3066&55&636&2244&1785&922&2808&1307&3296&5221&191&1562&1579&1275&2017&1026&961&2279&1476&490&4200&1396&5847&3363&878&1969&2055&20&2761&1075&1040&1923&3926&133&2575&1644&236&49&1610&1659&955&4004&3613&2391&1534&2862&2293&801&169&2654&2596&303&3507&659&1305&4880&3930&1466&2252&1877&2114&5016&5406&804&5504&5096&1742&3615&4740&667&1815&4043&989&3465&521&2523&478&3448&680&896&1191&1856&5788&228&248&2498&3833&5572&1369&1141&1620&1445&1403&3140&2231&247&2871&1625&1992&3312&1698&1267&693&2362&4369&2134&719&3038&1198&4293&1753&3715&151&1946&4752&335&1703&1805&370&3358&6046&2948&146&66&1318&1685&4282&43&576&3178&422&5537&1564&165&4362&3571&3771&5220&1917&1200&1398&1228&64&668&3138&1287&399&1002&175&4041&390&326&180&4689&108&3364&3462&111&39&736&1462&1108&2942&886&967&112&1834&243&3981&4721&1400&428&2828&1478&4628&193&4769&873&5645&3398&138&3846
125.24022722244263,202,2292&1084&559&2199&1361&3475&1657&2281&2049&3163&3310&3558&2115&2897&717&2485&786&2050&55&636&3200&922&1785&2244&2808&1307&3296&2224&1562&310&1579&1275&979&4459&2017&1026&961&2279&2907&1370&490&2646&4334&5285&1969&7&1792&3016&1075&20&2761&289&4533&3926&133&1644&2052&49&1610&1659&955&4004&3613&1534&2293&6071&2654&1674&4516&2596&303&924&1749&1305&129&724&1417&44&1877&2114&4285&804&5504&859&5096&1742&3615&667&2039&1815&1666&521&2523&3616&478&1441&679&896&4684&1191&264&5788&3191&248&228&192&3833&4788&4741&1620&2821&1445&1403&1751&1896&247&1365&1968&2871&2338&3312&439&473&606&1698&3285&693&1636&855&2362&2486&2384&2798&4369&2134&1025&455&1198&2086&4293&1753&3715&1389&1046&335&370&416&1930&1626&1098&146&1193&66&576&769&4781&165&4793&3771&1200&1398&1520&5154&64&2653&399&999&4041&390&180&4689&4204&108&3364&2309&39&111&736&4890&1462&1108&2942&886&2890&967&149&5168&1834&112&1229&4721&428&2828&1478&1882&4628&1654&193&125&5645&3398&138
130.58092617988586,211,652&963&458&2199&4324&1361&3475&1657&2049&3163&3310&4447&2115&786&1001&797&427&55&2050&636&2244&1785&1307&3086&1974&5529&191&2471&2860&4242&310&1579&1275&5291&4815&1026&961&469&196&2646&732&4334&3363&5285&1969&484&2761&289&1075&948&1040&1644&236&49&1610&1659&955&1836&3613&4004&2293&686&6071&253&169&2654&1674&2596&303&924&1749&1466&44&1877&2114&4285&3466&804&5504&5096&1742&3615&4740&667&2039&1815&1666&989&521&2523&3616&478&4745&679&896&264&3014&5788&248&2048&1404&2498&3833&5572&881&1369&1141&1620&247&1859&3813&1992&3312&439&606&283&693&8&2362&2384&2798&4369&2134&1556&1198&2086&4293&3810&1753&3715&151&1946&3247&335&1703&528&370&3358&416&2948&1098&1626&146&66&1318&1685&43&576&769&3178&165&5537&3571&3771&5220&4441&1200&64&668&2653&1814&2377&3733&1002&4434&1243&4041&4891&326&180&390&4689&3364&3966&3462&1890&111&736&3797&39&1168&131&1462&1108&5545&2890&967&1181&3742&1834&3981&1772&32&3095&4196&1400&2345&428&3514&2828&1478&136&5775&1882&4769&125&873&5645&138&4739&3846
131.757896900177,201,1527&1973&2199&4324&1361&3475&1657&382&2049&3163&3310&4447&786&2451&3066&55&703&2244&1785&279&3296&4109&191&310&1579&1275&1414&2017&1026&961&4553&196&1396&3791&4334&5285&1969&20&1075&2826&1415&1923&4206&3926&133&2575&1644&1610&1659&955&4004&3613&2391&2293&571&6071&2654&1674&2596&303&1749&924&1305&22&3930&65&1466&1294&44&1877&2114&804&5504&859&5096&1742&3615&667&1030&2039&1815&906&521&2523&478&1758&679&896&2014&1856&3479&5788&248&2048&1404&105&145&2498&3833&5572&1163&1369&1620&351&2821&4263&2231&1675&247&36&2288&1992&4319&2001&3312&4093&448&606&3285&693&1636&2362&2384&2134&1198&697&2904&1753&151&1946&3716&335&1703&370&1027&2948&1930&1626&1098&146&66&1318&1685&43&576&4781&5537&3571&3771&1200&1398&5154&2102&64&423&2653&1814&2377&399&1002&4434&2205&4041&390&326&180&31&4689&4204&108&3364&1247&39&111&3886&736&1462&1108&2942&886&967&1181&718&5168&1834&3981&1765&412&1229&428&2828&1478&136&1882&4769&125&873&5645&138&686&392
129.00321459770203,188,537&1973&559&2199&1019&3475&1657&2049&3163&3310&797&3066&55&825&636&2244&1785&922&1212&279&3296&4109&2376&1562&310&1579&5291&2017&1232&1692&196&2646&4334&3363&1969&5285&2761&2575&3926&1644&236&49&1610&1836&955&4004&1534&2293&950&6071&2666&169&2654&1674&981&1934&303&1749&3034&22&1466&1877&2114&4285&5406&804&5504&5981&5096&1742&3615&667&1030&1815&989&521&478&1758&896&2014&1856&5788&248&2048&1404&654&2498&3833&5572&1163&1369&1620&2318&3140&527&4344&247&2871&3813&1992&1714&3312&101&606&1698&693&2362&2384&2798&4369&2134&1556&2670&1198&4293&2904&3715&2638&3716&335&1703&416&2948&1930&1626&1098&146&66&1318&1685&576&769&4781&5537&4793&3771&2313&4441&1200&1398&1889&5154&2102&64&4803&1547&2653&1814&399&1002&4434&2835&4041&390&180&4689&108&3364&3462&1890&111&736&39&1616&131&1462&1108&2942&2890&1181&5168&1229&3095&1972&4196&1400&428&2554&288&2828&1478&5775&4769&193&125&873&138&2866
130.0284743309021,243,537&1527&652&1973&963&1424&4324&2199&3475&1657&382&2049&3163&3310&2115&2897&786&2451&3066&3468&636&3200&2244&1785&922&279&1307&3086&4109&3557&1974&191&2906&1562&310&3866&1579&1275&1920&1414&3459&2017&961&2279&2907&490&1396&3363&5285&2055&1792&20&2761&289&1075&1040&3016&948&3815&3926&1644&236&49&1610&1659&955&4004&3613&2862&1534&2293&4761&6071&1359&2666&169&2654&1674&2596&303&1749&659&4880&3930&65&1466&44&1877&2114&4285&5406&804&5504&5096&1742&3615&667&1030&2039&1815&1666&521&2523&3616&478&2719&3933&679&680&896&1922&1191&1856&5788&2048&192&1404&3913&2498&3833&5572&4741&1163&1369&1620&3728&2821&1403&1382&4344&1751&2231&1675&247&1365&2288&1992&4319&3312&439&448&606&1698&693&1636&3179&855&2362&2384&126&2134&1556&1198&2314&2086&4293&3810&1753&3715&2638&151&1946&3716&335&1703&528&370&3358&6046&416&2948&1930&1626&1098&146&66&1685&43&576&769&4781&5537&3115&3571&3771&1200&1398&1520&5154&2102&64&2653&1814&3823&399&1002&4434&3232&4041&4891&326&180&390&4689&4204&108&3364&3462&1890&111&736&39&131&1462&1108&5545&886&2890&967&2942&1181&5168&1834&5207&5257&1229&4721&4196&428&2828&1478&136&5775&1882&193&4769&125&873&5645&138&2094&686&3846
127.99246120452881,190,1222&1361&3475&1657&2049&3310&2485&3558&4447&786&55&636&1307&4109&2224&2332&191&472&1562&310&3866&1579&1275&1920&2017&961&2279&1118&2243&2278&1396&4334&516&1969&20&1075&1699&3815&1040&2761&289&2148&3926&1644&236&1610&1659&955&4004&3613&5404&1534&2293&1286&6036&169&2654&1674&2939&2596&303&1305&3991&3930&1466&44&1877&2114&5241&4285&5406&804&5504&859&5096&1742&3615&4740&667&2039&1815&989&2523&478&1758&1317&679&896&1191&1856&5788&2927&248&2048&267&1004&2498&3833&5572&762&1369&1620&1445&4875&1403&3140&475&247&4183&2871&1992&3312&439&1698&693&2384&410&2134&1556&719&1165&1198&3542&697&2086&3715&2638&151&3716&335&1703&528&370&3358&1027&1098&1626&146&66&1318&1685&576&4781&3178&5537&3115&1402&3771&352&1200&1398&647&5154&64&1814&399&1002&4434&3232&390&4891&4798&180&4689&108&3462&111&39&736&3797&131&1462&2942&886&1181&718&5168&1834&1999&4721&2345&428&2828&136&193&4769&125&873&5645&138
