tdg_iter_descent[5000, 2]
time,|TSS|,sol
236.01163029670715,328,6499&2902&785&967&1266&4151&3434&247&6490&350&6221&6446&6448&3071&1527&7001&2426&983&3966&7378&1024&3906&2654&5405&1536&2437&1242&4566&1247&3536&1441&3533&4228&3022&2499&3989&6693&1384&3398&3645&6657&2158&4805&5396&4639&2336&1330&4194&175&1427&4525&5147&2713&3579&7421&5084&1647&1437&1540&3356&1154&452&2002&3112&2861&5510&7578&870&1864&5704&4005&4132&3041&5561&2649&139&4692&6606&1729&5764&1656&446&3718&1063&5680&553&1538&2667&1981&2612&1886&2936&1274&3713&2893&4823&1431&5609&4690&2537&1392&964&889&248&4012&6524&3349&916&694&824&284&54&5575&1281&5077&3857&1303&173&6739&6893&3841&5174&1471&3153&2115&2278&799&1205&1359&4043&1989&6531&7503&499&4293&3604&3019&2686&1231&1311&198&1618&4611&4951&3559&545&1449&43&5816&1290&2598&426&2173&1917&3258&988&6777&2487&532&4901&221&191&6262&7941&6163&353&5691&1273&2217&5430&2149&2638&2725&6144&1194&5188&420&2552&4740&2190&4744&7279&1942&1992&408&3436&3214&2665&2485&111&3366&687&4850&5114&2452&3121&1458&6061&1537&854&27&6964&68&4988&11&679&4322&5409&1931&4971&2057&292&698&5157&1974&529&3006&3080&241&3419&200&3581&1547&1753&2816&2081&2415&169&7020&4471&3120&80&1697&5604&2826&4961&6231&1627&558&5683&337&4698&2539&8246&5915&3417&1157&7886&1121&3636&369&1946&5825&2302&2558&4630&3275&7757&1414&588&195&2789&2510&3267&404&5483&6364&341&3927&380&6836&507&88&1246&2283&6845&1945&3475&5105&3623&8286&4949&4216&6103&6954&2641&148&4479&1935&4103&2301&7623&3402&4986&3668&6321&5885&89&1513&7765&730&850&6101&1581&805&2244&4352&488&1207&5812&4183&3246&5126&688&159&1016&569&5427&1219&8087&7849&219&6032&1807&5501&5872&5227&6365
225.09360218048096,366,909&2902&6074&785&1266&2528&4151&3434&247&6490&350&6221&4092&6448&3071&1527&983&3966&2025&4268&112&7378&1024&3906&1701&2654&2437&1242&1247&3536&2595&1441&3533&4228&3022&2499&3195&3989&1384&3645&2158&4805&2336&1330&331&157&4121&175&1427&2408&4525&2713&3579&7421&1647&1437&1540&3356&1154&4835&244&3112&5510&7578&1864&5704&4132&3041&5561&2649&4251&139&6606&3307&5764&1729&2921&2693&4670&2722&446&2824&3718&5680&2771&553&1538&2667&2612&1886&4748&2936&2893&4823&1431&5609&2704&5193&2613&4690&2537&434&2881&1392&964&2590&889&248&6524&3349&916&7431&824&284&54&3867&5100&1281&5077&3857&1303&173&6893&5174&2115&5872&1205&1605&1359&4043&1989&6531&7503&7543&7125&4293&3019&4330&2686&1231&1311&3128&1618&1884&1304&0&4951&8534&3559&43&5816&234&5530&1290&1970&2598&426&2173&3258&3156&988&2487&532&1256&4901&903&221&191&5610&3221&26&887&353&1273&7354&2171&2217&5430&2149&2638&2725&6144&1194&420&2552&4740&2190&3851&1731&4744&3936&7279&3104&1942&1992&5478&1268&408&28&3436&3214&2665&2485&111&3366&687&4850&5114&2452&215&327&3121&1458&6061&1537&854&417&3673&4161&3599&2516&7818&5780&27&2222&6964&880&1282&858&11&679&4745&4322&6331&4971&2057&292&813&1974&529&3080&1990&3419&200&3581&5745&1547&3859&2625&6149&2423&2413&1753&2577&2081&2587&2415&169&3648&6361&7020&4471&3120&1697&5604&2826&1119&6231&1627&558&5683&337&2539&8246&5915&7203&3417&1157&6076&7886&905&3517&3636&369&1946&2302&2558&4630&624&3275&5522&1414&588&195&3126&2789&2510&404&5483&2781&806&6216&341&3927&7154&6836&507&88&1246&6845&1945&115&4894&5105&3623&8286&4949&4216&2823&5326&6954&2641&148&4479&1935&4103&1730&2301&6115&7623&6494&1674&1732&4986&6321&5885&3288&89&1513&7765&2817&730&850&1583&1581&488&1207&5355&4183&5812&5126&688&159&1016&1111&3658&6714&7197&219&2574&2986&4749&5501&512&5227&6365
230.39717960357666,370,909&6499&2902&6074&785&2528&4151&3434&247&3811&6490&6221&350&4092&6446&6448&3071&1527&7001&983&3966&3537&112&7378&3906&1701&2654&1536&2437&4566&1247&3536&566&7345&3533&4228&3022&2499&1384&6657&2158&4639&2336&1330&4194&175&1427&1628&5147&2713&2559&4942&7421&3579&1647&1437&1540&3356&1154&452&4835&244&1237&2002&3112&2861&5510&7578&1864&5704&5859&3041&5561&2649&4251&139&4692&6606&5764&1729&4670&5056&2722&557&2824&5680&2771&553&1538&2667&1981&2612&1886&4748&7117&4532&2936&3713&2893&4823&5609&2704&4690&1392&964&889&248&3349&7031&4544&916&694&1225&824&284&6603&5100&1281&5077&3857&1303&173&7658&6893&7504&5174&2168&2115&6534&1205&4043&1989&6531&5726&7503&1904&7543&6910&499&4293&4937&3019&4330&2686&297&1231&1311&3128&198&1618&567&0&3559&43&5816&5530&2598&426&2173&3258&988&2487&4901&1451&221&191&6262&3221&7941&6163&353&915&1273&3172&7354&2171&2217&5430&2149&2638&1194&420&2552&6471&4740&2190&3851&4744&3936&7279&3104&1942&1992&2032&5478&1268&3436&2429&3214&2665&2485&111&3139&687&4850&2452&215&327&3121&1458&6061&1537&854&417&3673&4161&27&2222&6964&3868&1282&880&858&11&679&4745&5685&5409&6331&719&4971&2057&292&5157&1974&529&3006&3080&241&3419&200&3581&1547&8067&1116&1753&2577&2081&2415&169&6361&7020&4471&3120&80&1697&5604&2826&4961&6231&1627&558&5683&337&4698&2539&8246&5915&2144&3417&1157&6076&512&905&1121&3636&369&1946&5825&1604&2302&2558&4630&3275&7757&1414&588&5522&195&3126&7240&2789&2510&404&3678&2781&6861&2492&806&978&341&3927&7154&2087&6836&307&507&88&1246&6845&7262&115&1945&4894&3475&5105&3623&4216&2823&6954&2641&148&3725&1935&5133&4103&7623&5089&6494&3402&1732&4986&3668&6321&5565&5885&2090&3288&89&1513&7765&2817&730&850&6101&1581&488&1207&5355&4183&5812&5126&688&159&1016&569&1111&1219&7197&1228&219&2986&1807&4749&5501&377&5872&2353&5227&6365
234.25265741348267,342,909&2902&6074&785&1266&2528&4151&3434&2714&3740&6490&350&6221&6446&6448&3071&1527&983&3966&4887&112&7378&1024&3906&1701&2654&1247&3536&1441&3533&4228&3022&2499&3195&1800&1384&3645&2158&1218&4805&6663&4639&2336&1330&4194&454&175&1427&268&205&1628&4525&4942&7421&3579&1647&1437&1540&3356&1154&4835&244&2002&3112&2861&5510&6820&1864&3041&185&2649&4692&6606&3307&757&5764&1729&564&2722&2824&1063&3718&2771&8134&7347&553&1538&2667&1981&1886&4532&4888&2936&2893&4823&5609&4690&2537&434&2881&1392&2590&3349&694&824&284&2224&5100&1281&5077&3857&1303&173&5884&6893&1814&5872&1205&2278&1359&4043&79&6531&5062&7503&1617&7543&6910&499&7125&4293&3019&2686&290&1231&3347&1311&3128&198&567&1884&411&0&296&4951&8534&3559&1449&43&5816&1290&426&2173&2487&532&4901&903&221&191&3221&7941&495&6163&353&5691&915&1273&7354&2217&5430&389&2149&2725&1194&420&2479&2552&6471&4740&2190&4744&3936&7279&3104&1942&1992&1268&2429&3214&2665&1828&5032&111&3366&687&5114&215&3121&1537&6061&1458&854&417&3673&4161&320&3599&2516&7818&27&2222&6964&880&1282&1011&679&4745&5685&4322&5409&6331&719&292&529&3080&3419&3581&1547&2423&1116&1753&3650&2577&2081&2415&169&2343&7020&4471&3120&1697&5604&2826&293&6231&2214&1627&558&5683&337&4698&2539&462&8246&5915&7203&2144&3417&1157&6076&2449&512&905&3261&172&3636&369&1946&1604&2302&2558&3275&1414&588&195&3126&404&2781&6861&2492&806&2027&341&76&6836&307&88&1246&4894&1945&115&3475&5105&3623&4216&1944&2823&6954&2641&148&4479&1935&2301&7623&3402&4986&6321&5565&5885&3288&89&7765&730&1603&850&6101&1581&2244&4352&488&1207&5812&4183&688&1792&159&1016&3680&5291&569&3658&1219&1228&4105&219&6748&2231&4749&5501&398&5227&6365
227.91756129264832,361,909&2902&6074&785&1266&2528&4151&3434&6490&4362&350&4092&6446&6448&3071&983&112&7378&3906&2654&2437&4566&1247&3536&1441&3533&4228&563&3022&2499&1800&299&1384&3645&6657&2158&4805&1895&2336&1330&204&4194&157&175&1427&2408&4525&5147&3579&7421&1647&1437&1132&1540&3356&1154&2912&4835&244&2002&3112&5510&870&1864&5704&4132&3041&5561&2649&6606&1729&5764&1656&5056&446&2824&3718&5680&2771&553&1538&2667&1981&2612&1886&4748&7117&4532&2936&2893&4823&5609&2613&4690&2537&434&1392&2590&178&889&4012&3349&8330&694&824&284&3867&5100&1281&5077&3857&1303&173&1660&6893&684&5174&2115&5872&1205&1359&4043&6531&7503&7125&4293&3019&2686&1231&1311&3128&4283&2230&1618&1884&1304&2098&4951&8534&3559&43&5816&5530&1290&2598&426&2173&3258&1013&988&2215&2487&532&6141&6892&4901&221&191&5610&3221&6163&887&353&915&1273&7354&2171&2217&5430&2149&2638&2725&6144&1194&420&2552&4740&2190&4744&7279&1942&1992&1268&408&28&3436&2429&3214&2665&6150&111&687&5114&215&327&3121&1458&6061&1537&854&417&3673&4161&7818&27&2222&6964&6768&1282&858&11&4745&133&1922&4322&5409&6331&3693&719&4971&2057&292&698&5157&1974&529&3006&3080&241&7838&1990&3419&200&3581&1547&2625&2423&1116&1753&2577&2415&169&6361&2343&7020&3539&4471&80&3120&1697&4053&2826&5111&1119&6231&1627&558&5683&337&4698&2539&709&8246&7203&3417&1157&7886&905&670&3636&369&1946&5825&1604&2302&2558&6344&5522&1414&588&195&3126&2789&2510&3267&404&5483&843&2781&6861&2492&806&6216&341&3927&7154&307&6468&1246&6073&7262&115&1945&3475&5105&3623&4685&4216&2823&5326&2641&148&4479&1935&7623&1674&565&3402&1732&4986&1791&6321&5565&5885&1388&3288&89&1513&7765&2817&730&850&2466&5627&1583&3709&6101&1581&4352&1890&488&1207&5355&4183&5812&5126&688&159&569&1111&3658&1219&7849&219&3223&5501&1178&512&67&5227&6365
229.42627000808716,333,909&2902&6074&785&1266&188&4151&2528&3434&3740&6490&6221&6446&6448&3071&1527&983&112&2041&7378&4477&3906&3866&1701&2654&2534&2437&1247&3536&7943&1441&3533&2900&4228&3022&2499&4303&3989&1384&3645&6657&2158&2684&4805&6663&4639&2336&544&1330&4194&157&175&1427&2408&3579&7421&1647&1437&3356&1154&4835&2002&3112&5510&870&1864&5704&7004&4132&1403&3041&5561&2649&139&4692&6606&3307&5764&1729&96&4670&5056&2722&1230&2824&3718&5680&2771&553&1538&2667&5341&2612&1886&4748&2936&2893&4823&1431&5609&2704&2537&2881&1392&555&2590&178&889&3519&916&694&942&824&54&1498&5077&3857&173&7658&2115&6534&1205&4043&1989&6531&7503&7543&499&5870&4293&3019&7533&2686&1231&1311&3128&1618&0&8534&3559&43&5816&1290&426&2173&3258&988&2487&532&6365&4901&221&191&6262&3221&6163&887&3805&353&2217&5430&3151&2149&2638&2725&1194&420&2479&2552&6471&4740&2190&4744&7279&3104&1942&5247&408&2429&3214&2665&3933&111&687&4850&948&2452&215&1458&1537&6061&3121&854&417&3673&4161&2516&7818&1195&27&2222&3868&1282&68&679&5685&725&6331&3693&719&4971&2057&292&1974&529&3080&3419&5745&3581&1547&2423&1116&2809&1753&2577&2081&3648&169&1146&4471&80&1697&5111&4961&6231&1627&558&5683&337&4698&462&8246&7203&3417&1157&6076&7886&905&1121&3636&369&1946&5825&2302&2558&4630&291&5522&1414&588&195&3126&2789&2510&5483&2235&2781&6861&806&341&3927&6836&307&6468&6609&1246&4894&3475&5105&3623&4216&4949&2823&6954&2641&148&4479&1935&4103&2301&7623&3402&1732&4986&6321&5885&3288&89&1513&7765&730&850&1583&6101&2064&1581&4352&488&3543&5787&5355&4183&6766&1207&5812&5126&688&159&3863&1016&569&1111&3658&1228&3865&219&6032&2574&5501&314&67&5227&1095
232.35217213630676,346,909&6074&785&1266&2528&4151&65&188&247&3740&6490&6446&6448&1527&7001&3966&4551&7378&4477&1104&1024&3726&3906&1701&2654&2265&301&3536&294&1441&3533&4228&3022&2499&3989&1384&2158&1218&4639&2336&544&1330&4194&2347&157&175&1427&2408&5147&3579&2361&7421&1647&1437&1540&3356&1154&2002&2861&1864&5704&5631&7951&4132&5561&2649&139&811&6606&757&5764&1729&4670&2722&446&3025&3718&5680&2771&553&1538&2667&1981&2612&1886&2936&2893&1431&5609&2704&4690&2537&434&2881&2753&1968&1392&2590&178&248&889&3349&916&8330&694&824&2596&54&5100&5077&3857&2184&1303&173&6893&680&684&5174&2115&1205&4043&1989&6531&7503&8013&1056&7543&7125&4293&3019&4330&2686&1231&1311&5137&3028&1618&1884&0&4951&3559&5816&1290&426&2173&3258&988&2487&333&532&4901&6262&5610&3221&887&353&644&1273&7354&2171&2217&5430&352&2149&2638&1194&420&2552&4740&3851&4744&3936&1942&5478&3214&2665&2485&3366&4070&3121&1458&6061&1537&854&417&3673&4161&2211&2516&5780&27&2222&6964&1282&858&679&4322&5409&2057&7607&2006&292&760&698&529&3006&3080&1990&3419&200&199&3581&3859&2625&1116&1753&1985&2081&2415&169&6361&7020&4471&3120&80&2525&1697&5604&2826&4961&1119&6231&1627&558&5683&337&4698&2539&5915&3417&1157&6076&905&1121&3636&369&1946&1604&2302&1448&2558&4630&7757&1414&588&195&3126&2789&404&5483&1141&2781&6861&806&6216&341&3927&7154&2087&6836&2644&208&88&7914&1246&2870&6073&4894&1945&115&3475&5105&1740&1445&3623&8286&4216&156&1206&5326&1046&2641&148&6681&1935&2301&7623&4882&3993&3402&1732&4986&3668&6321&5565&5885&3288&89&1513&7765&850&6101&72&1581&4352&1890&488&3149&1207&5355&4183&5812&5126&688&1792&159&3082&3680&569&1111&1219&6223&8087&6139&2574&5742&2986&1807&5927&4749&314&6862&1829&5872&5227&6365
233.2447018623352,334,2902&6074&785&1266&2528&3434&6490&350&6446&3071&1527&983&3966&2025&112&7378&1024&7177&2654&2437&1247&3536&749&1441&3533&4228&3022&551&299&1384&2470&6657&2158&7890&4805&5858&544&2336&1330&331&4205&157&4121&175&1427&2408&1628&4525&3579&7421&1647&1437&1540&3356&1154&244&2002&2861&5510&3138&1790&7578&1864&1693&5704&5859&7951&3041&5561&2649&139&4692&3307&1729&1124&1230&446&2824&5680&553&1538&2667&1981&2936&2893&4823&1431&2704&4690&2537&2590&3349&824&284&54&3867&1281&5077&3857&2184&1303&173&6548&6893&684&5174&2115&1205&4043&1989&3758&6531&7503&7543&499&4293&3019&4330&2686&4398&1311&198&2230&1618&1884&354&0&43&23&5816&5530&6709&1290&3937&2598&426&3258&4308&988&2487&532&6365&6892&4901&903&635&6262&1610&5610&3221&6163&887&4923&353&2146&1273&3944&2171&2217&5430&2149&2725&1194&420&6471&4740&2190&4744&3936&7279&3104&1942&1992&2032&5478&3436&2429&3214&2665&2485&111&3366&3139&4850&5114&2452&2642&327&3121&1458&6061&1537&4595&854&3673&4635&27&2222&6964&2163&1282&6962&11&4745&4280&4322&6331&719&4971&5487&292&698&5138&5157&1974&529&3080&200&3581&1547&672&2911&4902&2423&1116&1753&7671&1985&2577&2081&2415&169&2220&7020&4471&3120&1697&2826&1119&1627&558&5683&2539&6868&8246&5915&3417&1157&6076&905&1121&637&3636&369&1946&5825&2302&6802&2558&4630&1414&4405&195&2789&2510&2781&6861&341&634&3927&2212&6836&88&6468&839&3644&1246&4713&4894&115&5105&5246&3623&6807&4949&4216&2823&6954&2641&4479&1935&3431&6115&7623&6494&1674&565&3402&4986&2117&6321&5885&2829&89&1513&7765&730&850&6101&3913&1581&1420&2338&488&1207&5355&4183&5812&5126&159&3863&569&1219&1228&3887&219&6748&4749&5501&1763&6027&5872&5227&1095
224.94190192222595,367,909&6499&6074&785&1266&4972&4151&2528&3434&247&3740&6490&350&4092&6446&6448&3071&1527&983&3966&4268&112&7378&3906&1701&2654&1247&3536&7943&1441&3533&4228&3022&2499&1384&2158&4805&4639&2336&4144&1330&1117&157&175&1427&2408&1628&4525&5147&2713&3579&7421&1647&1437&1540&3356&1154&2002&3112&2861&5510&2880&7578&870&1864&5704&5631&5859&4132&3041&5561&2649&4251&139&4692&6606&5764&1729&4670&1656&5056&446&2824&3718&5680&2771&1538&2667&1981&2612&3771&1886&4748&2936&3713&2893&1431&5609&2613&4690&2537&434&1392&889&248&6524&3349&4544&8330&694&824&54&1281&5077&3857&173&6739&6893&1241&5174&2115&5872&6534&1205&1359&1989&6531&7503&1056&2935&7543&499&5299&7125&4293&1659&4937&3019&4330&2686&1231&1311&3128&198&2230&1618&1884&1304&0&4951&8534&3559&43&5816&1290&2598&834&426&2173&3258&3156&988&2215&2487&532&6141&4901&903&221&191&6262&5610&3221&6163&3902&887&353&915&1273&2217&5430&2149&2638&2725&6144&1194&420&2552&6471&4740&2190&3851&4744&7279&3104&1942&1992&5478&1268&408&3436&3214&2665&2485&5032&111&3366&687&4850&5114&215&3357&327&1537&6061&854&417&4161&2516&27&2222&3868&880&679&4745&5685&4322&6331&719&4971&2057&292&698&5157&1974&529&3006&3080&7838&315&3419&1782&200&3581&1547&3859&2423&1116&1753&7671&1985&2577&2081&2415&3648&169&4203&6361&2343&7020&4471&3120&80&1697&5604&2826&5111&4961&6231&558&5683&337&4698&2539&8246&5915&7203&3417&1157&6076&905&1121&3636&369&1946&5825&1604&2302&2558&4630&291&1414&588&195&3126&2789&2510&2781&6861&2492&806&6216&341&3927&507&88&1246&6845&4894&115&3475&5105&3623&1842&8286&4949&4216&2823&6954&2641&148&4479&1935&4103&1730&6115&7623&6494&1674&3402&1732&4986&1791&6321&5565&5885&1388&3288&89&1513&7765&850&6101&1581&4352&488&1207&5812&4183&5126&7982&688&159&569&1111&3658&6714&1219&7197&1228&8087&2986&4749&5501&512&5227&6365
