tdg_iter_descent_v2[5000, 1]
time,|TSS|,sol
226.04355645179749,330,3041&694&3475&2686&1231&5114&5100&139&4403&6471&5077&1246&1311&5409&2722&1303&4355&3623&5631&3104&248&4322&1458&5683&1537&6531&730&7797&5680&4525&1106&1441&2893&2829&2940&1610&6076&544&6074&2823&6574&2986&5227&148&4566&2081&3366&1647&3868&850&1074&6657&858&3927&3581&2452&3019&2534&983&1886&3317&292&1527&1974&434&1674&1247&1782&2789&7503&369&676&27&4698&89&2002&4961&2537&5084&327&1814&4532&3645&956&1879&3856&2222&1732&2173&2725&3579&5885&2437&2190&6262&2826&1437&1990&4330&1895&1414&2817&1946&5174&3349&3636&5522&1266&6446&5086&5767&1753&2936&6448&7623&6954&1618&728&2115&200&2797&6365&3121&1207&1697&1547&1627&8246&2189&3288&4471&1989&2301&1116&996&3434&2665&1513&3258&1194&4744&1282&6221&111&4823&2158&569&4749&3214&4161&3128&3559&1359&221&5430&5825&420&157&7125&4093&3673&1882&7378&2528&2649&6061&8303&2590&499&6910&1729&5812&4692&1540&785&1945&284&4901&2217&3572&988&7421&409&6231&2824&2415&2380&4103&3006&4630&4228&300&3658&1273&5561&6163&815&4151&1943&7543&2302&3533&7279&115&1205&5870&2667&1154&3980&4740&2510&4986&889&3536&2487&688&353&2429&1330&1384&532&2423&2902&1538&1157&4745&80&529&7658&1701&5609&2598&5816&2588&7765&4477&2343&3080&7020&131&341&159&1111&315&7943&272&824&5105&1392&350&408&2214&4956&6331&195&6490&2336&2552&4805&909&2781&6718&6101&3022&2558&5872&887&488&1621&2881&169&2809&6524&1581&5704&1427&4824&1002&7354&964&4902&3172&1268&1864&2455&175&11&5915&5126&698&0&244&1981&3417&3156&2057&854&5355&687&3356&3857&4479&404&3120&2654&6259&7154&4690&558&4183&6494&3966&3402&2149&3436&8173&7578&112&6836&1219&1935&4971&1290&4894&1828&6964&3221&4280&4194&7838
222.1778063774109,347,5371&3041&2686&1231&5510&4293&5114&8286&139&1807&5077&4639&1246&6893&1311&187&8534&5409&675&2722&1303&3623&1063&5631&2539&3104&4322&337&1458&5683&1537&6531&730&4525&1441&2893&5565&2641&4043&2861&6074&2986&198&5227&148&2081&1304&3366&3713&1647&5056&3868&850&4949&6657&6606&858&3927&3581&2408&3019&983&1886&292&2771&1527&4251&1974&4937&1247&2789&7503&369&3991&27&4698&1716&89&4961&679&2537&1792&327&3645&3863&2222&43&1732&2173&2725&3579&5885&2190&6262&2826&1437&1990&1414&1533&1946&5174&3349&3636&2574&5522&1266&6446&2492&1992&1753&6700&4132&806&2936&6448&7623&6954&417&1618&2115&200&6365&1985&7849&6103&234&6739&3121&1228&1207&1697&1547&1627&205&3288&4471&1989&4128&1116&1884&3434&6321&2665&1513&3258&1194&790&5478&4744&4951&6221&111&4823&5157&2158&495&569&2268&5530&7886&3214&4161&2625&3559&221&5430&2499&5825&157&7125&3673&7378&2129&2528&2649&5111&6061&2590&499&1729&5812&4692&1540&785&1945&284&4901&512&4121&1501&2217&6861&988&7421&1121&6231&2824&208&2415&1617&4103&3006&1281&4630&4216&4228&3658&3906&1273&7203&247&6163&815&4151&7543&2302&1730&3533&2485&7279&115&1205&2667&191&719&5764&1154&2510&4740&4986&889&3536&2487&2729&3398&688&353&2429&2816&1330&54&1384&532&924&6216&88&2902&4778&1538&1157&80&7658&5147&2598&5816&219&7765&5062&3080&5501&7020&341&159&315&272&824&6714&1392&350&408&195&6490&2336&2552&4805&880&909&2577&553&2781&6101&3022&2558&5872&488&2881&169&380&1581&5704&1427&2032&7354&3126&1942&1431&588&1268&1864&4021&446&175&5915&5126&452&1119&698&0&3275&3417&1815&2057&854&426&7818&4670&5685&687&3419&3356&3857&2654&404&3120&7154&6073&4690&558&4183&6494&3966&3402&2149&3436&4913&112&1219&1935&2612&4971&1024&1828&6964&6845&3221&5859&4194
229.02795505523682,309,1436&5483&3041&694&3475&2686&4070&1231&5510&5114&8286&139&2448&1807&6471&4639&1246&6893&101&7240&5409&5631&3740&4322&337&1382&5683&1537&6531&1441&7262&2893&5565&2627&6076&2641&4043&6074&2986&198&5227&2081&1304&4266&1647&3868&850&4949&6657&5643&3581&3927&2211&1263&3019&2534&983&2422&5477&1886&292&2771&1527&3139&1264&1974&434&1674&1247&3718&2789&7503&369&27&4698&89&679&327&5743&1879&2222&1732&2173&3579&2190&6262&2826&1437&1990&3351&4330&1414&1946&3349&3636&6784&1266&6446&1992&1753&294&4132&2936&6448&7623&6954&417&1618&379&2115&200&640&6365&6103&3639&234&3121&1228&1207&1697&1627&8246&3288&4471&1989&1116&905&1884&6321&2665&1513&3258&1194&711&1282&6221&111&4823&2158&3421&569&1739&7886&3214&4161&3128&3559&3648&1359&221&5430&420&157&7757&3673&3071&7378&2528&2649&6061&499&1729&5812&4692&1540&1707&785&1945&4901&512&5780&6861&6844&988&7421&2591&6231&2824&173&2415&1281&4216&4228&3906&1273&7203&5561&247&6907&6163&815&4151&2302&1730&3533&2485&2171&7279&1205&4352&2667&191&719&1154&4740&4986&889&3536&2487&688&353&1330&54&878&1384&532&2423&88&1538&1157&4745&249&80&529&2598&5816&7765&2343&3080&5501&2903&7020&341&159&315&7219&824&5105&1392&350&1842&3367&195&6490&2336&4805&2577&2781&3260&6101&3022&2558&5872&488&169&1581&5704&1427&466&7354&4982&3126&84&1942&3936&588&3650&1268&1864&446&175&3159&5915&5126&0&3275&3417&1152&2057&854&5355&3307&4670&5685&2087&3419&3356&3857&4479&404&3120&1558&2654&7154&1170&4690&558&4183&3966&3402&2149&3436&112&1219&1935&2612&4894&3221&4194
227.14337515830994,311,3041&694&3475&2686&1231&5510&4293&5114&5100&139&5077&1246&6893&675&5217&3623&2539&3104&4322&337&1458&5683&3112&6531&730&5680&320&1441&557&2893&1016&6076&544&3644&2641&6074&2823&2986&5227&2081&1304&3038&1647&3868&850&6606&6657&3581&3927&2408&2452&3019&983&5344&1886&292&2771&1527&1974&1247&1782&3718&2789&7503&369&27&4698&89&679&6761&327&3865&4532&5743&43&1732&2173&2725&3579&5885&2437&5241&2190&6262&2260&2826&1437&1990&2817&1946&3053&5174&3349&3636&2574&2231&329&296&5522&1266&4326&3113&1992&1178&1753&767&6954&417&2115&4827&200&2024&6365&1985&1775&3121&1207&1697&1547&1627&8246&2221&3288&4471&1116&3434&6321&2665&1513&3258&1194&4744&2321&1282&6221&111&2017&4823&2158&2844&569&5530&3214&4161&3128&2625&3559&1359&5430&2499&622&420&7757&3673&1605&7378&2528&6061&2590&499&4850&1729&3551&5812&4692&271&785&1945&284&4901&512&2217&3572&5780&6861&988&7421&2824&7626&2415&967&6962&3006&2413&1281&4630&4216&4228&3658&3906&1273&7203&5561&6163&4151&7543&2302&2485&2171&7279&1205&2704&2667&191&5764&1154&4740&2510&4986&889&3536&2487&688&353&1067&2429&2816&1330&1384&532&6216&566&565&1538&942&1157&4745&529&5609&2598&5816&7765&2343&3080&1217&7020&341&159&315&824&5105&1392&350&408&1639&195&2336&2552&4805&909&2577&1195&553&2781&6101&3022&2558&5872&488&2881&169&1581&5704&1427&870&7354&4982&964&2830&1942&7083&1864&894&175&6850&5915&1119&1981&3417&2057&854&5482&5732&5355&5685&687&3419&977&3356&3857&4479&404&2654&7154&4690&558&6494&3402&4621&3436&7578&112&6836&1201&2612&4971&1290&4894&6964&4056&4194
223.8726007938385,307,5483&3041&694&2686&1231&5510&4293&5114&5077&4639&1246&3256&4449&1303&3623&5631&2539&4322&337&1458&5683&3112&1537&6531&730&5680&4525&1106&1441&7262&2893&6076&2641&4043&2861&6074&2823&2986&198&5454&148&2081&1304&1647&3868&850&4949&6657&6606&3581&3927&3019&983&4210&2642&292&2771&1527&4251&1974&434&1674&1146&1247&2789&7503&3991&4159&27&4698&2340&89&2002&679&2537&2257&4532&3645&639&3856&2222&43&903&1732&2173&2880&3579&5885&927&6262&2826&1437&1990&4330&1414&2817&5174&3349&3636&4282&1266&6446&4748&1992&1753&806&2936&6448&7623&6954&417&1618&200&6365&3121&1207&1697&1627&8246&307&3288&4471&1989&2301&1116&905&3434&2665&1513&3258&1194&6221&111&2158&5157&569&3214&4161&3128&2625&3559&5430&2499&420&157&3673&3071&7378&6061&7951&4055&1729&5812&1540&1501&2217&915&988&7421&1121&6231&2415&2283&3006&1281&4630&4216&4228&1388&3906&5561&247&6907&6163&815&4151&7543&2302&3533&7590&2171&7279&115&1205&2704&4352&2667&191&719&5764&6824&4740&2510&4986&3536&2487&5610&688&353&1067&6603&2429&1330&54&5032&1384&532&2423&6155&507&88&2902&1538&1157&4745&249&529&1261&2598&5816&7765&8330&2343&3080&4014&5501&341&159&315&824&839&5105&1392&350&408&195&1583&6490&2336&2552&4805&909&2577&553&1059&2781&6101&3022&2558&5872&488&3347&3267&169&68&1581&1427&1002&3126&1723&2587&1942&1431&3936&588&1864&175&5915&5126&1119&0&3275&1981&3417&854&426&5732&5648&5355&7818&3307&4670&5685&687&3419&3356&3857&4479&2654&3120&7154&4690&558&4183&3402&7578&112&6836&3004&1219&2573&1935&4971&1290&4894&3221&4194
226.15387225151062,335,3041&694&3475&2686&1231&5510&4293&5100&139&1117&1604&1807&6471&4639&1246&5077&6893&1311&8534&215&2722&6144&1303&3623&5631&2539&3104&4322&1458&5683&1537&6531&730&5680&320&1441&2893&5565&6076&2641&6074&2823&2986&198&5227&148&2081&1647&3868&6606&6657&2375&3581&3927&3842&3019&983&1886&292&2771&1527&3139&1974&434&1674&1247&2338&3718&2789&7503&369&3114&27&4698&89&2002&4961&2537&1659&327&4611&4532&2222&43&903&1732&2173&2725&3579&5885&2437&927&2190&6262&2826&1437&1990&4330&1414&2817&1946&5174&3349&3636&2574&1266&6446&1992&1753&2454&4132&806&2936&6448&6954&2377&417&1618&6141&2115&200&2713&3851&2024&6365&3121&1228&1207&1697&1547&816&1627&6361&8246&307&3288&4471&1989&2604&2301&1116&905&3434&6321&2665&1513&3258&1194&4744&6221&111&2158&5157&569&4749&1628&3214&4161&2625&3559&3648&221&5430&5825&420&157&4093&7757&3673&3071&7378&2528&2649&6061&1444&499&1729&5812&4692&1540&785&1945&284&4901&988&7421&6231&2824&2415&1281&4630&4216&4228&1388&3906&1273&3276&5561&6163&815&4151&7543&4362&2302&1730&3533&2485&7279&115&1205&4352&2667&191&719&5764&1154&4740&2510&4986&889&3536&2487&5610&688&353&2429&1330&54&1384&532&2423&507&6777&88&2902&1538&1157&4745&80&529&1701&5609&4010&2598&5816&219&7765&8330&4477&3080&7020&341&159&315&824&5105&6714&6182&1392&5246&6331&195&6490&2552&909&2577&3138&553&2781&6101&3022&4544&2558&488&169&1581&5704&1427&1731&3994&3126&5406&4957&1942&1431&3936&1864&4021&175&6850&11&5915&5126&452&698&0&1981&3417&3156&2057&854&426&4670&2087&687&3419&3356&3857&4479&2654&3120&638&4690&558&6997&4183&818&3966&3402&2149&4621&3436&7578&112&1219&1935&2612&4971&5326&1290&4894&1828&6964&178&4194
223.16134476661682,324,1436&5483&3041&694&2686&1231&5510&4293&5114&139&1604&5077&6567&4639&1246&6893&1311&215&8590&6144&7001&1303&3623&6967&2539&3740&3104&248&4322&1458&2640&5683&1537&6531&730&5680&4525&1441&2893&1348&1603&5565&2641&2861&6074&2259&2235&2823&2986&198&5227&148&2081&5974&3366&1647&3868&4949&6657&3927&6115&2452&3019&983&1886&292&2771&1974&1247&3752&2789&7503&369&3991&27&4698&89&2002&679&2537&327&3856&2222&2184&43&1732&2173&2725&3579&5885&2190&6262&2826&1437&1990&4330&1414&1533&5174&1869&2163&3349&2574&5522&1266&6446&2492&6534&1753&6700&4132&806&2936&6448&6954&417&1618&2115&200&3851&2024&6365&1985&234&1228&1207&1697&1547&1627&8246&3288&4471&1989&2301&1116&905&3434&6321&2665&1513&3258&1194&790&1282&6221&4823&2158&569&7886&3214&4161&2625&3559&221&5430&6846&5825&420&157&7757&3673&3071&7378&2528&2649&5111&6061&2590&499&1729&647&5812&4692&1540&785&1945&284&4901&7982&2217&5780&6861&988&3442&6231&2824&2415&1552&1281&4630&4216&4228&3658&3906&1273&7203&247&6939&6163&815&4151&2302&2485&3533&2171&7279&115&1205&2667&191&719&5764&1154&2510&4740&4986&889&3536&2487&5610&353&2429&1330&5749&5032&1384&532&2423&88&1538&1157&529&1701&7765&8330&3080&5501&7020&341&159&315&824&5105&1392&350&408&4956&1639&6331&195&6490&1046&2336&2552&4805&909&2577&553&2781&6718&6101&3022&2558&5872&887&488&169&1581&5704&1427&7354&1942&1431&3936&588&1268&1864&446&1894&175&3159&5604&11&5915&5126&698&3417&1815&2638&3156&854&426&2057&5355&2353&1891&4670&687&3419&1920&3356&3857&4479&2654&3120&7154&4690&558&4183&3402&2149&7578&112&6836&1219&1935&2612&4971&4894&1828&7936&2862&1095&4194
227.16028809547424,336,3041&694&2686&1231&5510&5114&5100&8286&139&389&2448&1807&6471&4639&1246&6893&4105&1311&5409&215&6144&7001&1303&3623&5631&2539&3104&248&4322&337&1458&5683&1537&6531&730&5680&2893&2829&1016&2382&5565&1610&6076&6074&2823&198&5227&3205&148&4566&2081&6468&1647&6606&3581&2452&3019&983&1886&292&2771&1527&1264&2708&1974&434&1146&1247&2516&3718&2789&7503&369&27&89&2002&6637&679&8221&327&807&2222&43&1732&2173&2725&3579&5885&3037&5241&2190&6262&2826&1437&2699&1990&4330&1414&2817&1946&5174&8066&4400&3636&6446&8605&1992&1753&4835&806&2936&6448&7623&6954&417&1618&2115&1314&6365&3121&1207&1697&1547&283&1627&3288&4471&4554&2301&1116&905&3434&6321&1513&3258&176&4744&1282&6221&111&1135&2158&2844&5530&3214&4161&3128&2625&6&3559&221&5430&2499&420&157&7757&7378&3532&2649&6061&2590&6807&1729&1922&5812&4692&1540&785&1945&284&4901&512&5780&6861&1526&988&7421&2462&1121&2824&2067&2415&967&5068&2413&1281&4630&3692&4216&4228&3658&3906&5561&6163&815&4151&7543&2302&3533&2171&7279&840&115&1205&4352&2667&191&719&5764&1154&4740&2510&889&3536&2487&688&543&2429&1330&54&5749&5032&3225&1384&532&507&88&311&1157&4745&249&529&7658&1701&4117&2598&5816&219&7765&2343&3080&5501&7020&159&1111&315&272&824&5105&6714&1392&1740&5246&1890&6331&195&1583&6490&2336&4805&909&2577&553&2781&6101&3022&2558&5872&2244&488&887&3347&2881&169&1581&5704&1427&293&7354&964&1942&1431&1937&1268&1864&446&3607&175&2869&5915&5126&452&698&0&1981&3417&1152&3156&2057&854&5355&3307&1426&4670&3841&687&3419&3356&2654&4479&3120&7154&6073&4690&558&4183&818&6494&3966&3402&2149&3436&7578&112&6836&1219&2583&4627&1935&4971&2612&4307&4398&1290&4894&4194
224.85980701446533,334,3041&694&3475&2686&1231&5510&4293&5114&5100&8286&139&5077&4639&1246&1311&8534&1214&3231&2722&2092&3623&5631&597&2539&3740&3104&4322&337&1458&5683&3112&1537&6531&7941&4525&1441&2893&1348&2027&1603&6076&2641&2861&6074&2823&2986&5227&148&4566&2081&3366&3713&1647&850&6606&6657&3581&3927&2408&545&2452&3019&983&5344&1886&292&2771&1527&3139&1974&1674&1247&3718&2789&7503&369&2457&27&4698&89&2002&4961&679&2537&327&5743&2222&1098&43&1732&903&2725&3579&5885&2173&2437&2190&6262&2826&1437&4330&1414&3668&5174&3349&7197&3636&2574&5522&1266&6446&1715&1992&6534&1753&4835&4132&806&2936&6448&7623&6954&1618&2115&1656&3851&6365&1985&571&3121&1228&1207&1697&1547&2122&8246&607&3288&4471&1989&4027&2301&1116&905&1884&3434&6321&2665&1513&3258&1194&176&5478&4744&1282&4951&6221&111&2158&569&4749&1628&7886&3214&4161&3128&3559&221&5430&2499&5825&420&157&7125&7757&3673&1211&1402&7378&2528&2649&6061&2590&4268&1729&5812&4692&684&1540&785&1945&284&4901&7982&4121&2217&6861&7421&3442&1748&1121&6231&2824&2415&4103&916&1281&4630&4216&4228&5927&3906&1273&5561&247&6163&815&4151&1943&7543&2302&2485&3533&2171&7279&115&1205&5870&4352&2667&7671&191&5764&1154&4740&2510&4986&889&3536&2487&5610&688&353&2429&1330&54&1384&88&1538&1157&80&529&7658&5609&7765&7117&3080&5501&341&159&1111&315&824&5105&1392&350&5246&1857&195&1583&6490&2336&2552&4805&909&2577&553&2781&6101&3022&2558&5872&3267&169&1581&5704&1427&870&3993&7354&3126&1942&1431&1864&446&175&5604&5915&5126&8579&1119&0&1981&3417&2638&426&4670&5685&3419&3356&3857&4479&404&2654&3866&7154&6073&558&4183&3966&3402&2149&3999&3436&112&6836&1219&2612&4971&1290&4894&1024&6964&4194
