tdg_iter_descent_v3[10000, 1]
time,|TSS|,sol
214.46930742263794,214,2523&1992&1163&1191&1305&3296&4362&1751&370&1749&2080&1267&2288&5645&3833&1877&428&680&3823&2053&1692&279&3599&1318&1735&2828&1466&571&1276&1742&1385&20&1247&2949&310&2690&2852&130&2767&1200&2498&1834&3066&1626&1792&2017&1669&3771&767&2635&4324&3312&1284&4781&2039&129&1229&2575&5154&1301&3014&169&480&4355&179&896&192&3080&335&979&1942&576&2293&418&5537&3232&2384&180&2821&2345&736&1815&4319&1445&64&496&1281&1478&44&2337&478&1772&3475&1814&1198&2907&4344&146&2360&4400&1947&3179&5073&66&4686&786&2244&125&5788&764&3866&693&1317&719&3981&123&1579&2653&3934&1030&2224&5220&659&989&2654&1403&2638&1476&307&2007&2314&3615&3913&1969&4285&1540&2761&1307&769&4689&3634&3767&2942&390&1389&2862&948&3900&2546&2102&1075&886&1946&4301&3033&804&1999&4935&108&667&248&2086&2014&2049&521&2719&55&2871&1620&4369&1864&32&4191&1181&75&961&1398&873&1644&3930&922&3398&4403&1002&111&1847&955&175&4109&1657&475&2639&2362&3613&2221&2948&1237&2569&4041&3551&22&1556&1890&5063&1753&5504&1566&21&2114&3405&1544&5406&4004&1025
210.76266598701477,235,2523&1992&1163&1026&3364&3296&236&6046&1751&3810&3102&370&1749&2544&5645&3833&4740&2873&963&1877&428&2053&1785&1692&1534&3599&1318&1466&2828&1742&191&759&310&4204&1223&2898&2852&1610&2237&1200&4459&1674&2596&412&2498&1834&3066&1562&1626&1669&1400&469&3096&250&3771&2646&3312&6293&1361&4334&1229&718&5154&4434&846&1301&2411&169&4230&4769&896&2199&192&1866&979&1541&576&1888&1004&5537&2798&2384&1765&4880&180&736&1815&652&2821&4319&1209&1445&49&44&478&3475&1814&1930&1198&1025&3571&516&5285&4242&138&78&146&2360&1947&3716&4539&2615&66&1836&786&2244&125&1136&2870&693&1317&560&3981&1098&1579&726&1805&3129&2024&1030&5220&2358&659&3926&1685&2654&1365&551&2638&307&929&2007&2617&636&3886&2314&3615&998&1969&2761&855&4689&390&2942&1108&4617&3310&2862&4337&2102&1075&2599&886&1946&3033&679&804&1396&39&108&3046&2231&647&945&667&717&248&2049&422&55&3171&1856&399&2871&1245&3220&1620&4369&32&1181&2597&75&247&1569&961&1398&873&1644&5440&1989&439&1459&6099&4973&3797&1002&962&111&1943&1847&955&868&1636&131&1926&1657&2134&1882&2362&2948&1237&1462&1404&151&1753&5504&4628&21&3405&2275&5406&4004&175&3095&3991
210.26753497123718,220,801&2300&2523&1992&1163&3364&5653&4362&236&3781&1751&1749&2927&1659&5645&1877&428&2492&1692&1534&3599&1318&1735&1466&2773&289&1742&109&264&759&1414&310&4204&2898&1666&1397&1200&2596&3358&1834&1626&1562&3066&2017&1669&3771&250&1019&2193&4324&3312&4781&3616&5763&1292&1229&950&2343&2575&4434&1301&846&169&4769&896&2199&192&979&1547&576&209&418&5537&2666&1765&180&2821&2345&736&1815&4319&1445&3178&4107&1981&1137&2176&49&3115&2248&478&3475&3715&1814&1930&1198&516&2094&2831&4176&146&2079&160&4400&3462&5304&3660&98&4539&66&4686&786&5788&4940&472&1343&693&1317&3866&1579&726&2653&1030&2939&5220&699&3926&1723&1685&2654&2638&307&929&636&1675&33&2314&3615&1969&3285&2761&427&3813&1307&769&4689&390&2942&1108&4617&3310&2529&27&1048&2075&886&1880&1946&804&4330&108&2231&647&5754&248&906&2086&2014&2049&521&2719&422&55&3171&2683&399&1497&4741&1620&2388&7&1068&350&961&1398&1080&439&1459&3846&1002&1699&111&5096&3542&133&955&1636&4012&4847&4752&1657&2134&1086&2639&3613&1237&2890&4041&1703&1556&1890&1753&5504&2114&3405&2275&5406&4004&1025&3095
206.37574195861816,233,1992&1163&4159&629&3364&4362&5653&1751&236&1305&370&1749&1659&2288&5645&732&3833&1877&963&428&4502&1785&1692&1534&3599&165&1735&1466&2828&43&289&1742&1385&20&310&4204&697&2898&1666&1610&1200&1994&1674&2498&1834&3066&1626&1792&2017&1400&3771&3003&250&767&4324&3312&1361&2039&62&4815&2451&3616&4334&1229&5154&4434&3014&3259&169&958&4769&896&2199&192&1547&3484&1787&576&418&6039&1040&5537&2798&2384&1765&180&2345&736&1815&2821&1701&4293&1494&1445&3178&4081&64&4107&1981&49&1478&44&2248&478&3715&1814&1198&1602&1713&2907&516&6071&1438&138&1129&146&2360&3716&4539&66&3676&4686&786&2244&5788&1343&693&1973&3981&3163&1098&1579&726&1411&2653&3934&5220&3926&1685&2048&2654&1403&307&1476&929&2007&3886&1675&33&2314&3615&1724&1969&4285&2761&1307&3813&769&4689&390&2942&1389&3310&1075&886&3733&3033&679&804&1396&108&2231&695&999&248&2086&2049&2835&5682&422&55&2115&2278&1856&1497&1245&4741&4369&1286&1181&2597&1698&247&961&1398&873&1644&5241&537&439&1459&3846&1002&111&5096&1943&1847&955&136&3363&131&1657&2134&475&1882&2362&3613&2948&4041&1462&1404&1703&1556&1753&5504&2114&3405&3962&2275&5406&4004&1025&3991
206.48731088638306,220,2523&1992&1163&629&4362&1139&1751&3102&1527&370&1749&1659&5645&3833&4740&1877&428&1785&1692&3599&244&1318&1735&198&165&3305&1742&20&264&2949&2485&310&2690&2852&2898&1666&1200&2498&1834&1626&1562&2017&1669&3771&3003&3312&2225&1361&2039&4334&1229&718&5154&76&4434&1859&169&4769&1758&2199&192&3080&1547&1862&576&3152&2798&1765&2384&2821&180&2345&736&1815&4293&1494&4839&3178&64&2904&1478&1814&2391&1198&1025&3571&516&3396&6071&146&4587&5304&4539&66&3676&5788&786&125&5538&693&1317&1973&1098&726&1805&3129&2653&3016&3934&3117&5220&3926&1685&2654&1365&1403&2638&1476&929&2617&5724&3886&924&2314&3615&1969&4285&2761&766&1307&1217&390&2942&1108&4617&3310&821&1389&2862&3900&1075&386&886&1946&679&804&3466&2532&1453&108&1234&647&5754&695&667&2086&2049&422&1589&2115&1856&1497&5886&1620&4369&1289&1864&4143&3635&1181&75&753&247&83&961&1398&2332&873&1644&537&922&1459&4973&1402&3797&1002&1382&111&5096&3524&1847&955&2336&136&4109&131&1657&4073&2134&475&1882&1743&3613&2948&5221&1369&1237&4041&1212&1462&1703&5270&1556&151&1753&5504&2114&2275&4004&175
211.90638375282288,227,2523&1992&1163&1026&3364&3296&236&1751&370&1749&147&1659&5645&3833&4093&963&1877&428&1692&3599&165&1318&1735&2828&1466&43&1273&289&20&2485&4160&310&697&2690&2852&1610&1200&4459&2375&1674&412&2498&1834&1626&1562&1792&2017&1424&1400&3771&2635&5129&4324&3312&4781&62&2201&4815&3616&4334&1229&700&2826&5154&4434&1301&169&958&2199&192&335&1787&576&209&418&6039&5537&2798&2384&1765&180&2821&736&3933&64&1981&1281&4635&1478&44&4577&478&3475&1814&1198&3571&516&5285&1394&3564&138&78&1129&2376&146&3462&3179&98&66&2615&5788&2244&125&693&1317&325&3981&1098&1579&726&1805&2653&252&3934&5220&3926&1649&2654&1365&1403&2638&4382&636&6152&1675&2314&3615&1969&4285&1307&3813&4689&390&2942&1108&4617&3310&2862&2546&2102&2591&1141&1075&886&3033&1413&804&108&1234&2231&695&667&559&2086&2049&521&2719&422&5775&55&399&3220&1620&1971&4369&1286&1181&1698&2670&247&2332&961&1398&873&1644&537&922&439&1459&3846&1002&111&303&1943&1847&955&4232&175&136&3363&4109&144&131&1657&2134&1743&2362&3613&4183&2948&1369&1237&4041&1212&1462&1703&1556&151&1753&5504&2114&3405&2275&5406&4004&1025&3095
206.06397891044617,230,2523&1992&1163&3364&3296&4362&236&1305&1751&370&1749&2279&1659&2288&5645&3135&4093&1877&428&1785&1692&279&3599&1318&1735&2828&1466&43&1273&289&1742&1385&20&264&310&697&1223&112&1610&1520&1200&3587&377&1674&2596&3358&2498&1834&3066&1562&1792&2017&1400&1669&3771&752&4324&3312&382&4781&1625&1601&3616&4&4334&1229&718&5154&4434&169&4769&896&2325&2199&192&335&1942&1787&576&2293&418&6039&1004&5537&2798&2384&1765&3232&2345&736&1815&180&2821&1445&4081&64&4635&1478&44&478&3475&1814&2897&1198&1025&2907&516&6071&3966&138&146&2360&3462&5073&66&4213&786&2244&125&4686&5788&719&3163&1579&2653&425&3934&1030&5220&2052&3926&1685&2654&1403&2638&1476&307&636&1675&33&2314&3615&1969&4285&2761&1709&3813&769&1217&4689&390&1108&2862&4617&3310&3900&1075&886&4068&3468&3033&458&804&108&2231&5754&667&248&2086&2014&2049&2835&2092&55&2683&1856&1497&4741&1620&1971&4369&1286&1181&1698&75&247&961&1398&873&1644&3930&439&1459&3846&1002&1699&2607&111&5096&1847&955&868&1636&1780&4381&136&3363&4109&1657&2134&475&3613&2221&2948&1369&4041&1462&1703&22&1556&1890&410&1753&5504&21&2114&2275&5406&4004&175
218.73054790496826,214,2523&1992&1163&1026&3364&5653&4362&1305&1751&370&1749&1659&5645&3833&4740&1877&428&1692&3599&1318&1735&1466&43&1230&988&289&3305&1742&109&20&310&4204&2898&1666&193&1200&1674&2596&3358&2498&1834&3066&1626&1792&2017&1669&3771&80&250&4324&3312&1290&4781&5432&62&3616&4334&700&950&5154&4282&4434&1301&4423&169&4769&896&5177&1192&1758&3967&192&3080&1547&1787&576&1734&418&6039&1004&5537&2798&2384&180&3232&736&1815&3933&1209&1281&1478&44&478&3475&4206&1814&1198&1025&5285&4344&138&2376&146&2360&554&2079&1947&66&1836&4686&786&5788&125&0&3866&693&1317&127&1098&1579&726&2653&2322&3016&3934&5220&351&659&3926&4235&2654&2638&929&2007&636&924&1675&33&6152&3615&1969&3285&1307&3813&769&4689&390&2942&4617&3310&821&2102&3822&1075&1141&886&938&1946&1413&804&4004&108&2231&1910&667&2049&521&2835&422&55&4441&2683&1856&399&4741&1620&3220&2453&4369&1181&961&1398&873&1644&537&3930&1459&1222&111&303&1847&955&1855&131&1657&2134&2362&3613&2948&5221&1369&4041&1462&1703&22&151&1890&5504&21&3405&2275&5406&1785&175
202.0459156036377,222,801&1992&1163&1026&3364&3296&5653&421&3102&1527&370&1749&1659&3833&4093&963&1877&428&1785&1692&3599&1735&1466&43&3305&1742&109&1247&5794&310&3200&2898&878&1666&1200&2596&2498&1707&1834&3066&1562&1626&2017&1400&1669&1792&3771&767&4463&2646&4324&3312&1361&4781&5432&62&3197&1229&2826&2575&4434&3259&169&4230&4769&896&2199&5613&979&576&418&5537&2666&2384&2798&3232&2345&736&1815&1294&180&2821&64&1441&1889&1137&478&3475&3715&1814&1198&3929&2907&516&6071&4242&972&138&2360&3462&3469&4539&66&4686&786&2244&125&5788&3865&693&2859&1317&3981&1098&1579&341&2653&3934&1030&5220&351&1784&989&3926&1649&1685&2654&1403&2638&307&551&929&2007&105&3615&1969&2761&11&3813&769&4689&2020&390&2942&1108&1389&3310&2862&948&3900&2102&1141&1075&886&2241&938&1946&3033&1413&39&108&5754&667&248&2086&2049&422&55&2115&1856&399&2871&1620&4369&1181&75&2888&247&961&1398&873&1644&537&3930&439&1459&196&1002&1699&111&5096&1943&1346&1847&955&1636&1218&60&131&4109&686&1657&4073&2134&475&1743&2362&3613&2948&2621&3266&1237&2890&1462&1703&22&1753&2114&5855&4004&1025&3095
