tdg_iter_descent[10000, 2]
time,|TSS|,sol
205.55859279632568,217,1626&801&370&3305&3771&3475&1644&32&31&98&760&2529&2093&4421&3926&428&1999&2654&472&1002&3171&146&1971&582&1459&886&66&922&2617&125&270&1943&2049&979&576&1478&111&193&422&109&852&2798&3364&2134&418&5537&3981&1173&864&4781&1163&2114&1181&1969&64&1454&1297&4285&1075&3564&1748&75&3462&516&4798&3930&3312&236&1848&2942&1462&3900&5220&896&3309&1787&1973&169&3833&4344&3363&1026&1286&2199&1198&39&2337&4004&3846&988&108&4617&1602&2852&4741&1742&5154&929&3670&2596&2360&1398&1636&175&2498&1659&5504&786&2828&804&2761&2451&1981&958&2314&2384&2091&151&1307&307&3615&3310&1409&1229&1579&873&1287&3468&3095&2345&2653&4852&3259&3327&4846&2638&636&334&1625&3524&992&4689&279&736&248&399&537&196&4041&1562&3797&1556&2086&1765&1343&5788&1749&3163&2871&1698&1005&2424&136&693&1025&3571&247&1620&478&3613&2523&1669&310&4434&1780&4769&531&1685&1596&2275&5645&43&726&1814&4587&1091&1792&1815&2952&1255&3966&1877&2870&1692&3913&2898&1445&1212&3519&1753&3716&4539&149&1200&955&1992&1657&3886&303&2530&2017&131&3296&2532&390&49&667
217.059907913208,232,1626&370&1090&473&3358&1890&3771&750&351&1497&1644&1649&760&1118&3926&191&428&2654&4986&146&326&66&1459&886&1856&922&125&2486&4389&2049&979&2821&576&4159&1478&439&1168&193&422&109&2798&3364&2134&418&5537&1411&3285&4781&1163&5406&2114&1181&1969&3616&64&1847&3676&1075&3934&3405&75&635&158&3462&516&3930&3312&2942&1675&5220&896&3309&4390&1973&169&33&3833&416&4344&4362&938&180&2199&948&1198&4004&988&108&427&2228&2852&1369&2948&1520&1946&1742&5154&929&3670&2596&2360&1398&2961&962&2498&1735&1785&1659&5504&786&804&2761&3409&1703&1098&2384&22&777&307&3615&3813&3310&2231&2102&1229&1579&873&961&3634&4324&2638&1476&636&6039&4689&736&399&55&1237&537&4041&4778&4740&3797&5653&3526&1556&2086&1389&3220&5788&1749&1751&412&3163&2871&1698&1403&5754&1930&136&693&1025&2690&3571&247&1620&3232&178&2523&478&3613&1669&310&1534&5110&4434&4769&3566&2275&5645&43&726&5168&1891&1815&3823&715&3066&1877&1834&3715&1692&2055&3&2898&1445&4293&4686&2184&1753&3716&4539&999&1200&955&5241&44&1992&1657&2362&3886&1466&2554&3115&126&924&2068&2017&1030&1305&1301&131&138&1108&4093&3296&787&390&0&5177&667
216.41343784332275,228,1626&801&1090&473&1890&3771&1743&1497&1644&101&31&652&484&2529&3926&191&428&2654&1651&753&1002&3171&425&1459&66&886&6245&125&4124&1943&2890&2049&979&576&111&350&109&422&284&3364&418&2260&5537&3981&3285&4781&1163&5406&2114&105&1181&1969&3616&64&1847&4285&1075&3564&1748&3934&75&516&3930&3312&236&1385&2942&3178&1462&5220&3900&896&1787&1973&33&3346&3833&868&4459&6071&3363&821&2907&1026&180&1198&1286&4362&2199&355&4004&1137&988&108&2773&4617&3863&5171&2852&2948&717&4741&2244&1946&1742&5154&929&62&2596&1636&1398&2360&1735&1785&1659&5504&786&2828&804&2761&1674&4319&4003&38&2719&1307&3615&1141&1317&2102&1229&4073&5941&1579&873&961&2345&769&1010&1365&3016&2638&1476&2377&6039&289&1250&475&4689&736&248&2079&55&1237&537&856&2646&1974&5653&1556&2086&4369&1765&1389&1749&3866&606&1698&4334&1397&693&1025&1139&247&1620&3232&478&2523&3613&1669&4434&1534&4769&341&2275&726&43&4&1814&1359&2088&1815&415&3066&1877&2391&1834&1692&2338&2898&4686&490&356&3716&4539&1200&1733&4107&2293&44&1992&1657&2362&2143&1466&2530&2267&2017&1030&1301&3296&1108&122&390&937&346&2635&667
217.95739674568176,222,1626&351&3771&2050&4109&3475&1644&1497&32&652&98&1649&484&3926&428&1318&2654&1002&146&66&1459&922&5545&125&2927&2049&979&2821&576&1478&111&752&422&686&2798&3364&2115&2134&148&418&5537&3981&3285&4781&1163&5406&2114&1181&1969&3616&1454&2888&64&1847&703&3676&1075&680&3564&3934&75&516&4051&3312&2007&1385&2942&4746&3178&1462&1675&5220&1610&896&169&3833&4344&2907&180&2199&1198&39&1947&4004&1836&108&2826&129&2599&5423&1369&2948&2288&2244&1946&1742&5154&929&2596&1398&175&962&2498&1735&1785&5504&786&2828&804&2761&147&1098&2384&307&1307&3615&3813&3310&1317&1229&724&1579&873&3468&961&3095&2345&226&769&4635&4324&4619&2862&636&6039&289&475&279&736&248&55&3033&1237&196&1228&4041&2544&5653&2086&4369&1765&1389&5788&1749&5211&606&5063&5754&1403&4334&1882&1930&693&1025&2690&1361&247&1620&3613&2523&1669&310&4434&1534&531&3102&1685&1758&1596&2275&5645&43&726&1814&1815&415&3066&1877&1834&1692&2055&4643&2898&4686&490&229&3716&2300&1200&955&4107&1992&1657&4191&859&3886&3179&303&3115&1089&1030&1301&1305&131&138&3296&2532&0&390&49&887&667
222.18750858306885,217,1626&370&1972&351&3771&1700&2897&3475&1644&1497&484&1118&3926&428&1318&2654&469&3810&3742&3171&146&326&582&1459&66&886&1541&1856&125&6046&2049&2821&576&3635&439&1922&111&350&193&422&3364&2351&5537&3981&1411&945&4781&1163&5406&2114&105&4183&1181&64&3616&1454&1847&1075&3405&516&3930&2942&1462&5220&896&1610&3833&3363&551&180&2907&1026&1198&4362&253&4004&2332&3551&108&2350&4355&4617&3863&1396&2228&2852&554&20&866&1946&3719&1742&5154&929&62&2360&1398&2733&175&2498&695&1785&5504&786&2828&2314&2056&3409&1703&1098&3615&1141&1317&3310&2102&1229&989&1579&873&961&2345&2653&4852&4324&2862&3016&2638&636&1920&1896&1625&1699&289&867&1402&4689&2094&736&399&55&27&856&196&1237&4041&1562&707&3797&4740&1556&1400&4369&1765&1666&5788&2356&805&1749&3929&3866&1698&5285&1382&1930&693&1025&1620&478&2523&310&4434&1534&4769&1701&1685&1531&3893&1424&726&43&3943&1814&1359&1891&1792&1815&2088&1255&3066&3966&1877&1834&1692&3913&2338&2898&1445&4686&490&2831&1753&4539&999&1200&955&44&1992&1657&2362&3886&1466&1030&1305&138&390&533&667
211.2270016670227,219,1626&370&1743&3771&3475&1644&1497&32&101&1649&949&926&1362&352&238&428&2654&3433&2728&1404&1002&146&66&1459&886&1856&125&2049&576&764&1478&439&1168&111&244&422&686&2798&3364&1028&418&5537&3981&3160&3140&5406&1181&64&2069&4285&1847&680&3934&5724&3405&3462&2201&3312&2007&1462&896&1610&1787&1973&169&3346&3833&4459&1346&4344&1029&180&2199&1198&2237&4004&1866&108&1746&4617&129&2228&2948&2906&1520&2244&2733&5154&929&1724&2596&2360&3670&2498&1735&1785&5504&786&2828&1859&2761&1674&2314&1098&2384&878&22&777&151&1307&4420&3615&3310&3813&1317&1294&1229&1880&112&873&3468&961&3095&2653&4324&2862&2638&1476&636&848&5529&700&475&4689&736&248&399&55&1237&196&1562&1556&1400&1666&1389&5788&2474&1749&412&2871&1698&3244&4334&1882&1930&4458&9&693&1025&2690&1620&478&3613&3135&310&127&1534&4769&2014&2860&531&1685&1424&2275&5645&43&655&1814&494&726&521&3823&2285&3888&3046&3066&1877&4940&1834&3715&1692&2338&3&2898&1445&1069&2039&1753&3716&4539&999&1200&955&1992&1657&2362&3558&4081&2017&1030&1305&131&138&3296&963&390&8&389&667
219.5129325389862,225,2790&1626&370&3358&3305&65&3475&1644&679&3926&428&1318&2654&1002&326&66&886&1459&1856&125&2666&2049&576&1478&1168&111&1165&193&422&109&684&2798&3364&2134&148&1028&418&5537&3981&1411&4781&5406&105&1181&1969&3616&64&1297&1847&3676&1075&3934&3405&76&516&173&2001&3312&236&2007&1385&3178&1675&896&1610&5220&3599&5535&169&33&3833&6071&3363&2907&180&4362&2199&1198&948&1947&3398&4004&548&3846&108&129&2852&4111&1369&2288&731&4741&2244&1742&5154&929&2596&2360&1398&175&2498&1735&1785&1659&5504&786&2828&804&2314&4319&1945&1729&1703&1098&2384&777&22&151&1307&1141&3310&1229&989&1579&873&961&2345&2653&769&2092&2053&4324&3016&2638&636&1699&700&4689&279&736&2094&399&55&3033&1237&537&2796&4041&1562&4740&3797&1547&4369&1666&1389&5788&1749&1751&3163&2871&1698&1403&5754&2392&1888&1882&559&136&693&1620&3232&478&2523&3613&310&4434&1685&3566&1424&726&5168&43&1814&1792&1815&5677&2224&1877&2823&1834&1692&2712&2338&2898&1445&4293&4686&3469&1004&490&1753&3716&2145&1200&955&1733&44&1992&1657&1676&4191&1466&6277&2017&1030&1305&113&138&4093&963&3296&390&5177&4935&667
223.36037039756775,217,1626&3849&370&351&1890&2904&4109&3475&1497&1644&101&31&652&410&448&1118&3926&428&1318&2654&1002&146&326&66&1459&886&1856&2617&125&665&2049&2821&576&1168&111&1143&109&193&2798&418&5537&3981&2597&4781&1163&2114&105&1181&1969&64&2069&1847&703&1075&4338&3934&1917&5175&516&2001&3865&3930&4051&3312&236&2007&1385&3178&1462&5220&896&1610&1787&169&33&4362&1026&180&1198&4004&1137&108&1589&4617&1396&1453&129&2852&20&2948&1637&1742&5154&929&2596&1548&1735&1659&5504&2828&2761&1260&1868&3120&1703&2384&777&1307&3615&1317&3310&1229&5915&1579&873&1654&961&3963&3095&2345&2653&3259&4324&2862&2808&2638&636&251&1699&4896&4689&3484&736&399&55&421&1237&537&2148&4041&1556&1400&4369&1389&2195&3220&5788&1281&667&1749&4629&606&1698&3463&5063&5754&1403&5285&4334&257&693&1025&1413&2690&3571&4388&247&3232&3613&2523&1234&1669&310&4434&1534&1780&4769&1685&1424&726&5645&43&1814&1792&1815&715&3046&4684&3066&1877&1834&1692&4839&3&1445&4293&377&3831&705&2248&1200&955&44&1992&1657&2362&1466&2017&1305&131&138&3296&2532&390&1222&123&8
221.75381445884705,251,1626&370&3358&1090&1890&3771&750&4109&3475&1644&1497&679&410&1354&3926&428&1318&2654&1002&3171&146&66&1459&886&5096&3038&1856&922&125&4021&2049&979&576&1275&1478&439&1168&111&350&193&852&109&3364&659&2115&1390&418&5537&3981&3285&981&4781&3098&1163&5406&2114&1181&1969&2888&64&4285&1847&3934&3405&75&3462&516&1084&2001&3865&3930&3312&236&2007&2942&1462&1675&5220&1610&896&1973&169&868&3833&4459&1029&3363&1026&180&4362&1198&39&1947&4004&108&1589&427&3056&1369&20&2948&2288&2906&4741&2244&1742&5154&929&62&1636&1398&2961&175&2498&695&1735&1785&1273&1659&786&2375&804&5504&2828&2761&1981&1674&2314&1703&1098&2384&2080&307&1307&3615&3813&3310&2231&1317&1229&1579&873&3468&961&1287&4206&3095&2345&2653&769&2638&636&1920&6039&289&2639&4689&279&736&248&399&2079&2094&55&196&1713&1415&1228&1237&1562&537&5653&4740&1556&2086&1400&4369&1765&1389&3220&1343&5788&881&2225&1281&1749&606&1698&1403&4334&1882&559&693&1025&1361&247&1620&3232&478&2523&3613&1669&310&4434&1534&4721&4769&2275&5645&43&726&1814&335&521&1815&715&1877&1834&1692&1209&2055&2898&4293&4686&1004&1753&3716&4539&1200&955&44&1992&1657&2362&4880&3886&1466&303&6102&3115&2068&2017&1030&1305&1301&131&138&1108&3296&390&667
