tdg_iter_descent_v4[10000, 1]
time,|TSS|,sol
209.3403615951538,173,2184&2828&1749&20&5788&169&4741&236&1659&131&1108&4769&4189&310&2948&335&2293&1644&2134&3163&4432&3178&3571&1794&2723&43&2275&3140&4740&279&697&2049&1527&66&859&228&1141&2761&1200&1198&4875&4043&1670&1685&2927&2871&3549&886&5285&193&1626&1398&4230&175&146&5537&1275&5154&4369&3373&1877&804&2384&4434&180&1462&1520&695&4973&138&3066&2199&1920&3813&1397&390&1004&1992&2241&5645&636&3312&355&22&4694&2498&2278&2798&700&736&49&3700&1742&1040&1620&2014&1815&3615&576&1117&3771&2017&64&2654&55&4362&747&724&5504&303&967&1445&3296&108&786&1369&1026&667&1713&4293&2942&1389&521&1307&1666&2244&2646&4041&1098&1856&3462&136&341&693&3364&955&3616&1359&3310&961&2039&428&873&4004&1305&4159&1440&4689&32&192&1657&125&1596&1753&896&1163&2471&1411&2683&1724&1075&2362&1751&129&39&1610&2345&2463&1086&109&1403&948&478
199.19497895240784,181,4324&1749&20&5788&1318&247&169&236&478&1659&2338&131&4746&2948&439&335&719&2293&1644&2596&2134&3163&151&43&2904&3475&3140&5096&4740&279&2049&3613&989&1181&1223&1476&66&859&2523&2761&1200&1198&1212&963&1685&3135&2871&3926&5285&193&248&1466&1626&4230&111&382&1294&146&2897&5537&3016&1275&1648&4369&1877&2638&804&2332&4434&1462&180&44&1866&4334&138&1785&3066&2199&3813&1361&390&1992&105&636&3312&2498&4285&4738&736&2288&1002&5775&1540&416&1742&5545&3095&3599&1620&1815&3615&679&4180&2075&1117&3710&4093&3771&2017&64&2654&325&55&1579&3833&5504&303&1668&1193&3363&1005&1445&3296&108&786&2102&5572&1369&667&165&1765&1048&4293&2942&1389&3295&521&1666&2646&5406&1856&3462&1847&1896&693&3364&3616&2048&961&1973&1946&2039&4355&1834&873&4004&4689&191&32&192&1657&2069&647&1753&896&67&2279&1758&1075&238&2362&1562&1751&2114&39&769&686&4739&1403&948&310
207.12347078323364,196,1969&2828&4324&247&5788&1318&478&169&4741&236&1659&131&1108&3115&4769&2948&439&335&2293&1644&2596&2134&3163&2451&370&3178&3571&2723&1636&43&2231&1698&17&3475&5096&4740&2653&3409&2049&2890&680&1385&989&1181&1476&1118&66&133&859&2523&1141&1200&1198&1685&2871&3926&3716&3998&886&469&3810&248&193&2396&1466&1626&111&1994&146&5537&326&1275&1877&2638&537&4109&1890&2086&2384&4319&180&44&4334&138&1354&1785&250&4400&2199&390&1992&5847&5645&636&5228&3312&5887&2498&700&736&1030&1002&1742&1556&3095&3599&1620&6071&1400&1815&3615&679&576&3771&1478&64&579&2654&55&1579&1218&3833&5504&303&1675&110&3363&1445&3296&108&797&2102&786&5572&1369&1792&1191&667&1765&3285&5361&4293&2907&2322&2942&1674&521&1307&2080&1098&1856&3462&1025&693&3364&955&4721&65&2048&264&3310&961&2039&428&1834&873&1534&4004&1305&4689&191&192&533&1657&125&1753&896&1703&1758&1075&2362&1562&4242&1751&2114&39&1610&686&2345&3846&1396&1403&948&310&1281&399
203.77704048156738,158,1969&4324&1749&2828&5788&20&1318&169&4741&236&1659&2485&1108&3138&4769&906&1286&335&2293&1644&3163&370&3571&4778&1698&5096&5113&2657&279&2049&680&3613&1181&1476&66&859&2523&2761&1200&1198&1685&3926&3716&5285&3810&193&248&1466&1626&111&1399&1331&1294&3503&146&5537&27&1275&5154&1877&2638&1890&804&2384&1462&180&138&1785&3066&250&2281&3813&1361&390&1992&962&1589&548&5645&636&3312&2498&2278&736&1030&1002&821&1540&1556&427&1620&1400&1815&3615&576&316&1289&4867&3771&1478&2654&55&1260&1579&3833&3191&5504&1669&1504&1743&967&1814&289&4825&3296&108&4880&786&531&5572&1792&667&3285&1222&3038&521&2646&1098&5220&3462&1847&693&955&3616&3934&2048&3310&961&1946&2039&428&873&1534&4689&2079&1657&125&896&1075&2362&1751&2114&1610&1930&1396&1403&948&4781
200.21537041664124,179,2828&1749&20&5788&1318&247&169&131&1108&1701&1836&4769&3014&2948&439&335&2293&1644&2596&2134&3163&370&2231&151&1850&3140&5096&2653&697&2890&989&1181&4891&1476&66&2761&1200&1198&1685&2871&3926&3716&886&193&248&1019&1466&1626&4230&111&351&1870&3991&146&5537&326&5154&2391&1877&1882&537&4109&1890&5168&804&2384&4434&1520&180&138&1785&4803&2199&2281&1361&390&1992&636&3312&257&1229&2498&4738&2798&736&1030&49&1002&5775&821&1742&1556&777&3599&1649&1620&6071&1400&1815&3615&679&4180&576&3771&2017&1478&64&3266&1566&2654&3463&55&251&3833&5504&303&1743&967&3363&112&797&108&4880&786&531&4935&5572&667&165&1765&5361&4293&2942&521&2646&5220&1856&3171&1847&637&693&3364&955&3930&3310&4196&2193&2039&4355&428&1534&4004&4788&4689&192&1657&125&896&1703&2279&1758&2007&1333&1075&3715&2362&4628&1751&3846&39&1610&2114&1930&1396&4781&948&310&1281&399
203.2107253074646,181,3179&4324&1749&478&5788&1318&169&236&1659&131&4769&3200&2228&2948&335&2293&1644&2596&2134&3163&3571&2231&1636&151&2653&279&2049&2890&3613&989&1181&1476&66&859&2523&1200&1198&1685&1717&2871&886&5285&248&193&1466&1626&130&111&1399&382&146&5537&27&326&1275&5154&2391&1877&1882&2638&537&1890&3966&3933&804&2384&4434&4319&44&1354&1785&3066&4400&2199&1541&2281&3813&1361&390&1992&21&5645&105&636&3312&2498&4285&571&736&1002&416&1742&1556&3599&1165&1620&1815&3615&679&4459&576&3886&3771&2017&1478&64&2654&55&1579&3191&5504&303&1243&1743&967&3363&3296&108&4880&2102&786&5572&1792&667&1301&2942&1674&521&1307&1168&4124&1098&5220&5406&1805&1856&3462&693&3364&955&3616&5618&2048&3930&3310&961&4196&2039&1438&2133&428&1834&873&4005&4004&4420&4689&191&192&1657&125&1753&896&1703&1654&1411&238&2362&1562&1751&2114&39&769&3846&1930&1396&4940&4781&948&1534&399
211.9243938922882,181,4324&1749&20&1318&3790&1404&1659&131&4769&516&1424&4746&310&2948&439&335&1644&2596&3086&2719&2134&3163&370&3571&1636&151&43&1698&3475&5096&2474&3024&2653&3409&2049&2890&490&680&1181&2529&1476&66&4403&859&2523&4664&2761&1200&1198&1685&3926&4&248&193&1466&1626&554&1398&111&433&3232&1994&146&5537&3016&326&1275&5154&4369&2391&1877&2638&537&1890&2617&3933&804&2384&4319&4434&656&387&4334&138&1785&2281&1920&5253&1361&390&1692&422&636&5887&2498&4738&116&1230&2798&736&31&2201&1742&3599&1620&6099&1400&2055&3615&576&2581&3771&2017&64&1273&2654&55&1218&3191&5504&303&1366&3296&108&786&1369&1026&3733&4896&667&4293&1674&3468&1307&1666&1168&2646&4041&1098&1856&3462&136&693&3364&955&3616&2048&3930&3310&2039&428&1834&873&4004&4689&191&448&192&1657&1089&125&1753&896&1703&4684&1497&999&3259&1724&528&1075&2666&1751&2114&39&1610&2345&769&2569&948&478
207.7955141067505,175,1969&4324&1749&5788&1318&169&236&2485&2859&1108&4769&2228&4587&3244&310&2948&1286&335&2293&1644&2596&2134&3163&370&3571&3178&151&1850&43&1636&4778&2723&2904&279&1522&2049&4891&3670&1476&66&133&859&2523&2761&1200&1198&1685&1717&3926&3716&5285&248&1466&111&3981&146&5537&326&1877&537&4033&2384&4434&180&44&138&2803&2199&1541&3813&1361&390&1992&3346&5645&2336&2498&2798&736&1030&1002&821&416&1742&1556&3095&846&1400&2055&1815&3615&5016&679&576&654&1117&4107&3771&579&1478&64&2654&3463&55&4631&1218&3833&5504&303&1675&967&289&1445&3296&108&1228&2102&667&1301&4293&2907&2942&1674&2269&988&521&2244&1098&1805&1856&136&1025&3364&955&2048&3930&3310&961&1973&1946&2532&2193&867&428&1834&873&0&4004&1864&4689&32&192&1657&125&647&1753&896&2279&1250&1075&3715&2362&606&1562&1751&2114&39&3558&1396&2862&1403&948&1534&2961&399
205.1748285293579,180,1969&1749&20&5788&1318&169&1404&1659&1108&4769&3014&310&2948&2293&1644&2596&2134&3163&3178&3571&2231&1636&17&1698&3475&4740&2653&279&2049&3613&989&4891&1476&1700&66&133&2523&228&1200&1198&963&1685&2871&3926&1717&3716&886&193&248&1466&1626&111&1399&146&5537&3016&5154&1877&1882&2638&537&804&2384&4973&180&4319&4434&1462&138&3066&2199&2281&1361&929&390&1992&659&1692&5645&636&3312&22&1229&2900&736&2288&1002&49&3700&1742&3599&1620&2014&6071&1815&3615&423&679&576&4107&3771&2017&64&2654&3463&55&1260&4362&1579&3833&5504&1445&3296&108&786&2102&2285&5572&1369&3733&1191&667&1765&3285&2942&1674&760&521&1307&979&2646&5220&5406&1856&1805&3462&136&1025&693&3364&955&3616&2593&3310&961&2039&4355&1438&428&1834&873&3137&4004&4689&32&192&1657&125&1753&896&2279&4344&1724&1075&3715&2362&1562&2329&1751&3846&39&1610&2569&769&129&923&948&478&1281&399
199.77498745918274,163,1749&20&5788&1318&1027&1659&2485&131&1108&4769&2228&1424&310&2948&335&2293&1644&3163&370&151&1636&2275&1698&2904&3475&5096&4740&2653&279&4551&680&3613&1181&473&66&2761&1200&1198&6062&3333&3926&3716&248&193&1924&1466&1626&111&3981&146&5537&326&5154&4369&1877&1882&2638&4109&1890&804&2332&2384&180&44&4319&138&1354&3066&390&1992&21&422&5645&3246&636&3312&257&1699&2498&571&736&1742&1556&2352&3095&5545&3599&1165&1620&6071&1815&3615&5905&423&576&654&3771&64&1478&2654&4312&1579&3191&5504&303&967&1814&1445&3296&108&786&797&5572&1792&1369&667&2942&1674&3038&521&979&2646&5220&5406&1856&136&350&3171&1847&1548&356&693&3364&955&3616&4721&3310&961&2039&4932&428&1834&873&4788&4689&191&192&1657&125&1703&1411&1758&1075&3715&1751&2114&1610&769&1396&109&948&478&399
196.34906554222107,173,2184&4324&1749&2828&5788&20&1318&169&4741&236&478&1659&1108&4769&335&1644&2596&3163&2451&3178&3571&151&1636&43&2904&2710&2653&279&2049&680&3613&989&1181&1476&473&66&133&859&4903&98&2761&1200&1198&963&5285&248&193&1466&1626&111&382&1399&1454&146&5537&2391&1877&2638&2384&1462&180&44&726&3096&4334&138&1354&1785&3066&250&2199&390&1992&1365&2241&5645&3312&355&1699&2498&2278&571&2798&3500&736&1030&1002&416&1742&1556&3599&1620&3635&2055&1815&3615&679&576&3771&2017&2425&2654&3833&5504&303&945&1445&3296&108&786&797&5572&1792&667&1301&4293&2942&1674&1459&988&3038&521&1666&1168&1945&2646&4041&2544&5406&1856&1805&3462&1025&350&693&3364&5492&955&3934&65&3930&3310&961&2532&2039&428&1834&873&2639&1402&4004&1305&4689&191&192&1657&125&1163&896&1703&1250&1333&1075&3715&2362&1562&1751&129&109&1403&948&310&399
199.19945883750916,180,1969&2184&4324&1749&2828&5788&1318&247&169&236&1108&4587&1424&310&2948&3120&335&2293&1644&2596&2134&3163&370&3178&3571&43&2275&3475&5096&3256&2653&279&2195&2049&1181&66&133&859&2523&4875&2761&1200&1198&1212&3247&963&1685&3716&2821&886&1237&5285&975&193&248&1466&1626&4230&111&1294&2486&146&5537&326&1275&1882&3933&804&2384&4434&180&1462&138&3066&3813&390&1004&1992&5202&1692&2376&5645&3246&636&3312&257&2498&2798&4745&736&2288&49&1002&5775&1742&1556&4635&3599&6071&1815&3615&679&576&654&2017&3931&64&4356&2654&251&1579&1881&3797&3833&5504&303&967&112&2221&1445&3296&108&2102&5572&1974&1369&1792&1026&667&165&226&4293&2942&521&1307&2866&3962&3011&5406&1856&3462&136&3171&1896&693&3364&5177&955&3616&3930&3310&961&2039&428&4004&1305&4689&191&3393&32&1657&125&1753&896&1703&1758&1075&3715&2362&4628&1562&2114&129&39&196&1396&1403&948&478&399
208.72786402702332,175,1969&2828&1749&1318&169&1387&1108&4769&516&1424&310&335&1644&2134&3163&2451&3178&4183&151&1636&1698&2653&279&1453&2049&3613&1181&4891&4216&133&859&2523&2761&1200&1198&963&1685&3703&3926&886&248&193&1466&1626&554&1398&111&1454&351&1888&28&1994&146&5537&27&3866&326&5154&1877&2638&1287&804&2384&4319&180&44&4434&1462&5385&138&1785&2974&4890&2199&2281&390&1992&5645&636&907&736&2870&1002&1742&2599&3095&3599&1649&1620&2014&6071&3865&1815&423&679&576&4107&3771&2017&1478&701&2654&1579&747&3833&5504&303&1669&407&967&1814&1010&289&1445&3296&108&4880&5572&1369&253&667&1713&1765&1222&2942&385&1389&988&521&1666&2080&2244&2646&1098&136&1025&693&3364&955&65&3930&3310&961&428&1834&873&4004&1305&418&4689&448&60&32&192&1657&125&1163&896&6245&1753&2279&1758&4344&1075&3715&2329&1562&2114&3558&4813&4739&1403&948&478&1281
