tdg_iter_descent_v3[10000, 1]
time,|TSS|,sol
199.53839135169983,202,151&8&693&335&264&2654&2948&1992&667&1748&1275&192&769&3599&679&1002&1400&4769&1301&537&3350&1476&2134&44&2690&2205&2338&647&1478&1644&1855&2288&390&267&3913&2114&2808&576&926&4423&1198&1868&1685&2221&4004&2761&3409&3616&1659&4781&958&3266&736&4073&1243&3310&1030&43&2075&146&174&111&697&1877&1108&1396&1398&2293&1890&2017&3823&370&3235&3981&310&169&133&66&1785&2384&1675&1657&3771&1620&1117&3813&2523&5504&886&247&2529&1540&180&2486&1466&1834&636&1181&1534&1025&349&3163&1556&3364&248&21&78&3462&4081&439&2362&2039&804&3475&351&963&2464&138&428&4016&1987&719&1462&2024&238&399&2821&3615&3380&873&1703&955&303&4334&896&2828&4319&2498&1882&1229&5572&4174&1404&2723&5788&2798&1200&516&1098&1369&2596&1579&1973&2199&478&750&55&1856&2048&3309&3312&4891&4206&49&1749&3716&352&1666&949&961&1866&1742&3466&1318&1753&110&801&122&64&5645&126&1163&2870&5537&3670&2080&2049&1218&777&4434&412&382&211&989&3296&5510&1669&3715&1815&4400&5096&2279
205.60775470733643,167,191&335&3846&2654&2948&1992&667&1275&192&2391&1850&1002&4769&2055&3350&3613&3138&1476&2646&3363&236&44&4220&864&4740&1478&108&1644&390&2114&1698&576&1547&98&3463&1198&1685&1361&4004&2761&1659&3571&4781&3522&736&3149&43&146&4587&1297&1877&697&2253&559&1396&125&2906&1398&147&2293&1890&1610&370&3981&1969&169&66&1785&906&2384&3771&1620&2635&5154&4689&2523&5504&180&116&1596&5508&2345&636&4041&1181&1534&4935&3163&4293&1556&1191&3462&439&2362&1075&804&3475&3926&4180&138&428&3140&547&1751&4308&399&873&955&303&896&988&1854&2828&2942&2498&1882&5572&6266&1307&4109&5788&1200&516&2231&1098&2862&2596&131&478&1856&3312&4533&4206&1749&61&3716&475&3066&1625&1305&949&961&718&967&1742&4721&1247&4635&1318&1753&786&801&1424&64&686&5645&2904&1167&5537&4434&3296&2638&1836&3715&1815&5096&2279
206.14697170257568,197,191&151&3246&693&335&2654&2948&1992&667&2396&1275&3962&5952&3599&1002&3542&2897&4769&537&2134&44&864&196&1478&108&1644&390&1397&2114&2808&576&1547&263&1198&1361&1670&4004&2761&63&3616&2102&2050&1734&736&1857&1243&3310&1030&43&3100&1433&3095&3930&4587&111&280&1877&1108&3833&1019&1701&4694&125&3405&2293&2017&370&310&1969&1714&133&66&1785&1657&4833&3771&1620&5154&1562&4689&2523&5504&886&1994&247&3676&1466&1834&2345&1181&1765&39&1025&531&3163&1626&1556&472&4324&4516&3364&852&992&439&2362&2039&804&3926&138&4420&1294&428&1338&1674&719&830&399&3615&20&873&1703&652&1713&668&955&303&896&2828&2942&4319&2498&2938&1229&5572&3448&3032&1118&5788&136&2798&1200&2890&3566&1098&1369&2596&1579&5220&2199&478&867&2048&5285&3312&3963&700&4891&1212&1749&6071&3066&1666&949&961&1974&1742&4684&1247&1318&1753&31&416&1699&1649&4343&64&686&1445&521&5645&3849&5406&299&1163&2870&3670&2049&3232&4434&989&2638&3296&1836&1669&3715&1815&3514
205.01947164535522,173,1864&335&3846&2654&2948&1992&5016&667&1275&769&3599&572&1723&4769&3613&1476&2646&2134&1548&4805&108&2225&1644&1409&390&4282&2114&1698&576&4242&1361&4004&1659&3571&4781&2102&736&3310&1030&43&2803&197&385&3095&1877&3833&1396&125&1398&950&3405&2293&1890&2017&1610&370&2653&3981&310&169&2952&133&66&1785&2384&1657&3771&1620&5154&1562&4689&3813&2523&5504&886&1834&1181&39&4293&3163&1626&250&1556&241&3364&127&3333&1191&401&2362&1075&804&3475&3926&963&138&428&1338&1674&4207&1462&2821&3615&873&1703&101&1520&955&303&4369&4334&896&381&1237&2828&2942&2498&3539&5572&3929&2014&4109&5788&1200&2231&1098&2596&378&2199&1141&478&55&1856&2048&3312&700&2223&1749&1729&1026&961&1866&1742&1981&3191&1318&1753&31&2388&786&198&1445&521&5645&5241&2904&3137&2115&1228&1163&1847&5537&2049&4434&412&989&2638&3296&3715&1815&5096&1048&3514
205.89372062683105,177,151&1864&693&335&113&2654&2948&1992&667&1748&1275&192&3599&679&2897&4769&1301&2055&537&606&3613&2134&2646&1548&1086&236&422&2591&647&4740&1478&108&1644&390&548&2114&1698&576&4242&1198&1685&1361&2221&1670&105&4004&2761&1659&3571&1636&736&2309&3310&3468&2313&146&1877&1108&3833&3866&2253&1396&125&5053&1398&4191&950&2293&1890&1610&310&3981&1602&133&66&1785&2384&22&1657&3771&1620&5154&4689&3813&2523&4230&5504&180&1805&1466&1834&636&2193&39&4403&1626&1556&1888&4324&3364&248&1292&1191&2039&1075&3475&3926&963&3220&138&910&428&1317&1674&1758&1462&3615&20&873&955&3897&303&896&4334&1237&1854&2942&2498&1882&5572&5788&136&2798&1200&2890&1098&2596&1579&1973&378&2199&478&55&2048&3312&4891&49&6071&3066&1026&1666&1305&1043&961&3259&1742&1318&289&416&786&3810&64&5406&521&5645&1163&5537&2080&3991&3232&4434&989&3715&228&1815&5096&999
209.6485948562622,181,2068&1864&1250&2228&335&2654&2948&1992&667&2391&1359&769&3599&679&1400&4769&3415&1301&2575&3613&1476&2134&1459&44&236&4502&1086&196&108&1644&2288&390&2314&4282&2114&1698&576&1547&32&1685&1361&2761&577&3616&4778&1168&736&4073&1243&6046&1030&3310&1433&146&3930&111&1323&1877&125&1398&249&370&1772&3981&310&4875&169&1969&133&1785&2384&22&1657&3771&1620&4583&5154&659&1562&4043&4&4689&2523&5504&180&2829&1466&1834&636&1765&39&3163&3178&1626&1089&1556&4324&3358&4093&3364&248&1191&4432&2039&2362&1075&804&3926&963&138&428&3140&1674&238&399&3615&20&873&3900&955&303&381&2871&988&1814&2828&2942&2498&1217&1882&1943&5572&1118&1743&3087&1307&5788&1930&136&1200&2332&2231&3&1369&1794&2596&1579&5220&2199&478&4628&750&55&1856&3312&1387&4206&1749&1026&961&718&1974&967&1318&786&1445&521&5645&3558&4285&1847&5509&5537&3991&4434&989&2638&3296&3715&1815&999
209.2667634487152,188,191&4362&377&693&335&2654&1992&667&1275&192&769&3599&3933&679&1002&2767&4769&2698&537&3613&1476&2134&2086&44&3363&236&1478&108&1403&1644&390&930&3081&2114&1698&576&1198&1685&1361&105&2761&3616&1659&3571&4781&2102&1636&2050&736&3310&43&1030&2336&146&3930&1972&111&1877&1108&3833&3256&1398&2293&2017&370&3016&310&4875&169&1602&133&2384&820&1657&22&3771&1620&659&1562&2569&4689&2523&5504&886&1994&247&180&1805&2634&1466&1834&636&629&1181&39&4293&3163&3178&1626&1556&4324&3176&3364&248&3462&4432&3934&1692&2039&2362&1075&804&3475&4107&3926&138&428&1751&1462&3865&399&3615&20&873&1703&955&4334&2871&896&2828&2942&4319&2498&1882&1229&5788&1930&5012&136&1200&516&2890&2596&1579&2826&2199&478&55&1856&2048&469&3309&5285&3312&700&4891&1749&6071&3716&1625&1026&5515&961&949&1974&3726&1742&1247&1318&1753&786&1649&5645&5241&1163&5537&2080&3991&2049&1218&4434&989&760&2244&1669&3715&1815&2279
212.37391066551208,209,191&1382&151&693&335&3846&2654&2948&1992&667&1275&192&2391&769&3599&3933&679&1002&1260&4769&2575&1301&537&3613&1129&1476&2646&2134&4880&2086&3363&236&196&4740&1478&108&4407&448&1403&1644&1855&390&2114&1698&5224&576&1198&1685&1361&2221&4004&2761&3616&1659&3571&4781&2102&1636&736&4754&3310&3095&146&3930&111&1297&1877&1108&3833&1396&125&326&1398&2728&2293&2017&1610&1772&3016&2653&3981&310&169&1602&66&1785&2384&1657&3771&1620&5154&1562&4689&2523&5504&886&247&2529&180&1805&1466&2345&1522&4041&1181&1534&39&1765&1025&4293&3163&1626&1556&4324&4196&3358&4093&3364&248&1191&3462&439&2362&1075&2039&804&3926&963&17&138&428&1751&1674&1462&399&2821&3615&20&873&1703&527&668&955&4334&896&1237&2828&2942&4319&2498&1217&1882&3448&1743&5788&1930&2798&1200&2890&4746&2231&1098&2332&1792&6169&2596&1579&131&2199&4628&750&55&2048&3312&4206&49&1749&3066&1287&1026&961&1974&967&1742&3726&3191&193&1753&110&786&64&1445&5406&521&5645&4285&2657&2870&5537&2049&4434&5291&989&2638&1669&3715&1815&5096&1429
209.1011369228363,190,191&9&728&6138&693&335&3846&113&264&2654&5016&1992&667&1748&1275&192&1365&3599&679&5168&1002&2471&2001&3542&4769&2646&2134&129&236&647&1478&108&1403&1644&390&3913&4242&3463&1868&1198&1361&4004&2761&2201&3616&1506&3797&1636&736&4735&3310&1030&3468&146&3930&1799&111&1323&2176&1235&1877&3833&1701&559&125&1398&855&2293&2017&1610&370&310&717&169&1785&2384&1657&4761&1620&1562&2683&279&4689&3813&2523&5504&886&247&180&3676&2032&1540&1466&1834&2345&636&1181&1534&4293&3163&1626&2866&4324&1388&2892&4303&3364&248&3934&4330&2039&2362&1075&4095&804&1603&3475&3926&910&4617&3615&20&873&1703&1767&101&668&4204&303&896&2451&2942&2498&1497&4686&1307&2014&5788&136&1200&2890&1792&2596&1579&131&2199&478&4628&55&1856&2048&469&5285&3312&948&49&1749&6071&3066&961&1223&967&1742&2490&193&1318&1753&289&416&786&1649&1413&64&1445&521&5645&2904&5406&4285&1163&1847&859&2049&1218&4434&2638&1836&1815&2279&3733
