tdg_iter_descent[10000, 5]
time,|TSS|,sol
214.65156149864197,207,537&4344&2948&1200&111&1753&4369&786&5220&2498&750&1181&863&5510&1459&369&703&3014&804&2275&428&138&3296&4362&1534&4617&2314&4206&2134&559&1644&886&2635&922&667&105&1398&238&1136&1657&169&4381&6114&1255&1877&3771&2362&1426&961&1025&2523&1163&125&2345&1026&2829&2195&2653&1317&2199&289&1698&1890&2039&576&20&2862&5154&151&2114&1866&370&1191&1307&4434&3846&247&1785&3232&668&2049&1369&1228&469&1743&191&4078&3616&2828&478&1969&418&146&129&3409&3066&3886&1735&3405&180&175&1413&1923&33&1748&2942&945&1847&1389&1305&1209&335&4769&193&252&4004&3364&4081&378&5804&1318&3613&1856&2201&1301&873&1091&196&108&2360&3&427&5537&4324&3312&5788&1626&411&1222&1403&1749&1002&896&4689&1685&647&1075&2638&715&236&3981&4781&1992&55&326&726&390&3930&4686&1198&475&1649&2654&3309&2244&310&131&1834&75&516&1742&2086&4109&353&66&334&2761&2228&736&3615&2596&5645&5585&720&410&5096&1361&3926&1692&1620&4539&4041&1659&1946&2384&3315&1794&1237&1882&5504&1669&1610&2017&2529&1636&1792&3933
206.91025948524475,218,1556&1625&1200&111&4369&5406&136&786&5220&2498&1181&1459&3813&2440&1666&804&2275&428&138&846&1787&1454&1534&2314&2134&1644&886&1108&279&922&667&1579&1398&1657&169&412&1877&3771&64&307&961&1025&3310&3797&2523&2529&125&693&2345&1026&3129&2897&1230&2653&2852&2052&1317&999&1943&2199&289&1698&1890&1089&576&972&2862&5154&151&2114&2719&192&906&370&7&4434&2666&1497&247&1098&2375&1758&2900&2049&1369&399&5063&731&1397&1814&4792&469&929&1027&3058&422&1674&2828&478&1969&418&146&1703&6039&1735&180&1836&356&1030&1847&948&1389&3095&343&1004&193&252&4004&3364&2055&87&1318&2145&1648&2201&1856&92&873&1429&158&108&955&427&5537&3475&3312&1654&423&5788&1229&3716&1699&1749&1466&2887&2690&896&1002&1685&3276&647&1075&3571&3056&2638&636&715&3981&4781&2822&1992&55&551&1536&726&390&759&1118&3930&1815&3096&3046&1198&3344&2654&4880&4676&310&131&1834&439&1540&963&516&1742&2086&3285&66&2228&752&736&3615&2596&5645&5653&4783&1361&5389&3926&1620&1212&4041&1734&17&2949&1701&1040&635&21&5504&1669&1610&2821&2017&2808&2080&3599&6071
216.54223895072937,221,2948&1200&111&1753&4369&5406&136&786&659&5220&531&2498&1181&863&1459&3738&3813&1666&804&2275&5285&138&428&1141&1534&1973&4617&559&1644&886&1108&279&105&667&1579&958&1398&2871&169&1657&1765&1877&3771&3462&2718&64&307&1250&1025&3967&3310&2523&868&22&3635&44&1026&303&2852&1317&2424&1943&2199&1890&2102&576&5276&43&2862&5154&3463&2114&2719&606&370&3733&1850&1307&3634&1462&4434&351&4447&1497&2115&3846&247&2375&1019&1785&554&668&2049&1369&248&2075&1814&416&929&2599&2798&422&191&3564&3137&3616&1223&1969&3514&418&146&1703&949&3066&4421&3886&122&1735&180&175&655&1522&2942&1030&2952&1847&2205&1209&950&4769&3904&2907&4004&521&769&1318&2201&1856&873&108&955&5537&2288&1930&3475&1675&1377&2898&5788&1626&1403&1229&1749&1387&2451&2690&1002&4689&697&165&1390&1075&3934&2638&636&3676&133&4781&3833&2388&62&1992&55&726&2143&390&4686&5147&1198&1649&3033&2654&4740&4880&1478&2244&310&2906&1834&75&516&1742&2086&3285&4109&4204&66&2225&2050&736&3615&2596&5645&1361&490&3926&1692&4539&4041&1445&1165&3900&864&1659&2384&1237&174&1882&5504&1669&2017
223.01302218437195,224,537&4344&1556&2948&1200&111&1753&4369&5406&136&786&659&5220&2498&1181&2621&1459&3813&703&1666&804&2275&428&138&4362&1454&1534&1973&4617&2314&2134&1644&886&279&958&667&1579&105&1974&169&1657&264&1765&307&961&1426&1025&3310&3967&2523&22&1163&125&693&44&1026&4196&4654&1477&1245&3244&1862&2852&2653&2826&1317&251&3496&1943&1890&2102&576&20&43&2544&2381&5154&2114&250&2612&31&370&4319&4&1400&1286&198&1462&4434&1497&3246&3846&4183&1785&2049&1369&248&399&1814&929&2599&2798&3137&3363&2828&1969&418&146&1703&3507&3066&654&3886&1735&3405&180&175&1413&2001&33&2942&1847&2205&4769&4004&769&1318&1396&4986&3613&1856&2087&1429&196&108&955&2360&4180&5537&1930&5221&3475&3312&1675&5788&1626&1403&1564&1229&1749&2690&896&1002&4107&4689&1129&1685&1343&1075&4016&3934&2638&636&3981&4781&62&1992&55&797&4285&726&4754&390&3930&1815&4686&560&1198&2654&1920&694&2244&310&131&1834&439&75&516&1742&2086&3160&3285&4109&2761&736&3615&801&410&5096&4741&490&5168&3926&1692&1620&1445&2384&2819&1701&1040&126&5504&1669&2821&1562&2017&992&1610&2080&4021&6071&2575&1792&3670
216.50791764259338,237,537&4344&1556&2948&1200&111&1753&4369&5406&136&786&659&5220&1181&1459&804&2275&428&138&3398&3296&1787&4362&1534&4617&2314&4293&1644&886&1108&4694&958&279&667&5432&1398&527&1974&169&1724&1657&1765&1877&3771&3462&64&307&961&1025&3310&2523&868&1864&125&693&2345&3244&3179&2653&1317&999&2199&1337&1890&2039&576&20&43&2862&5154&5543&2114&194&1866&606&370&4319&1307&1400&1286&2666&2115&3846&1785&760&3232&2049&1369&248&399&5063&1814&2798&422&3363&3616&2828&1969&3514&146&1703&6039&4421&1735&3405&180&175&686&5273&33&655&2942&1030&3469&1847&1279&948&49&979&2639&1305&335&1424&4769&1143&3259&4004&3364&521&769&3613&2201&1301&873&196&108&955&3&2360&4176&5537&1930&4334&3475&3312&4908&3411&2898&5788&1626&2733&3468&1403&1561&5754&1749&1466&1002&896&4107&4689&496&1685&1075&3934&2638&636&715&236&1859&62&1917&55&4285&726&390&3930&4686&3096&1198&475&3033&2654&4740&1478&3102&2244&310&131&3117&3266&1834&963&2281&1742&4420&4109&353&66&244&2761&2228&1385&736&3615&2596&5645&2079&5653&3991&5096&1361&4741&3897&3926&1692&1620&1445&4041&449&1659&4510&2384&2278&1237&377&4355&5504&1669&1610&1562&448&2017&2080&1636&1792&3670
215.73587226867676,227,537&1556&2948&1200&1753&4369&5406&786&5220&2498&1181&4121&1459&703&1666&804&2275&5285&428&846&3296&3341&4362&1534&4617&820&2314&1644&699&886&667&1398&2871&1657&1877&3771&2362&64&307&961&1025&3310&3797&2523&868&125&693&44&2345&1026&4654&4245&1230&2852&1317&2199&289&576&20&2862&2091&4469&2114&2831&2719&1866&370&1462&4434&1497&1520&3846&3358&247&1590&760&4459&2049&1369&248&399&1814&3346&929&719&2798&422&191&3363&1192&3616&1589&2828&5304&1969&418&146&3066&654&3886&27&1735&3405&180&1748&5175&5291&1030&1548&1847&2205&1389&81&2038&1305&1004&3943&4769&252&3719&4004&1476&769&1318&1648&2145&3613&1856&1301&873&4487&1932&2835&108&955&4180&5537&1930&4334&3475&4324&3312&1675&32&5788&1626&243&1403&1561&1229&3716&1749&1002&896&1772&1685&3092&647&1075&3934&3056&2638&236&3981&4781&2388&109&1992&55&4285&3408&390&1815&4686&867&1198&475&110&3033&2654&3163&4740&131&2245&1834&516&1742&2086&2927&4109&66&2761&736&3615&2079&5645&801&1533&5682&4587&1361&1409&3715&1352&3926&1692&4539&4041&1445&325&864&1946&2384&2278&17&1987&1882&5504&1669&1610&1562&2017&3599&2080&1636&1792&3670
210.23697018623352,256,537&2859&4344&1556&111&1753&5406&786&5220&1459&804&138&3296&1787&825&4362&1139&1973&4617&2314&4639&1644&1281&886&1108&1218&922&667&169&412&1877&3462&1857&307&961&3310&2523&509&251&2391&2199&289&20&0&5154&1866&370&4319&1307&4434&4447&1098&4875&2049&248&229&929&2798&191&3732&3616&1589&1969&418&3886&27&2942&1030&1847&149&1389&193&4004&521&5775&3613&1547&955&423&5788&1403&1749&2053&496&1685&1343&4242&647&1075&236&3981&133&1992&4285&2292&4635&390&759&1815&4686&3033&2654&1478&2244&310&1834&1504&963&1742&2086&3285&4109&382&341&1068&1361&2181&679&1882&5504&1562&2231&1200&80&4369&2503&136&3040&2498&750&1181&3813&2275&428&1141&1534&2134&279&1579&1596&1398&1657&2237&3771&2362&3178&1025&3797&125&693&44&1026&1382&2852&3710&1317&1947&1890&576&3463&856&2114&3922&2612&327&3846&3358&247&1785&399&1814&422&1743&2828&1234&146&1703&6039&3066&1735&175&4336&33&5241&3095&49&1305&2904&2907&1476&1297&2094&962&4487&1301&873&108&2360&4180&5537&4628&2288&4334&3312&1626&2007&1229&1699&1466&2690&896&1168&1002&4107&4689&3934&2638&636&4151&3833&55&797&326&726&3930&29&1198&1649&4880&3705&1441&439&66&2761&736&3615&2596&4741&5168&3715&3926&1620&1445&4041&1212&1659&2384&892&1237&874&1669&2821&2017&4721&1792&4940
215.7986660003662,207,537&4344&1556&2948&1200&1753&4369&5406&786&5220&2498&5545&1181&1459&3813&1666&804&2275&428&138&1415&1141&3296&1534&2314&559&1644&886&1108&279&667&1579&1398&2871&169&1657&1877&3771&2362&1550&2048&2003&307&961&1025&3310&3797&2523&22&1163&125&693&44&2345&1557&1527&2653&1317&4033&2199&2039&576&2862&5154&3463&192&370&1462&4447&1431&4434&4158&2115&1098&1785&4459&668&2049&1369&399&695&1814&731&4792&929&2532&2798&422&191&3363&3616&2828&4973&478&3503&91&1969&146&129&3066&180&424&2723&2942&389&1030&910&1847&1389&4664&49&979&1305&1424&4769&193&1143&2907&3364&2055&1297&1318&5177&1856&873&1547&2835&196&108&955&1930&3475&3312&423&2898&5788&1411&1626&243&1403&1229&3716&1749&2690&896&1168&1002&4689&2721&165&1010&1685&1075&3934&2638&133&1950&62&1992&55&3408&326&726&390&3930&1815&4686&1198&475&1649&2654&2244&310&1834&516&1144&2184&1742&2086&2014&66&2761&736&3615&5645&801&490&680&3926&1620&4539&1692&1212&1659&1946&2384&1040&679&5538&5504&1610&3220&1562&2017&3599&6071&3670
208.94179892539978,222,537&2231&1556&1200&111&4369&136&878&786&1929&5220&531&484&2498&1181&1459&3813&1981&1666&804&2275&428&138&3296&1787&4362&1454&4617&2314&559&1644&886&1108&922&667&1579&1398&2871&1657&1971&1877&3771&1494&3178&64&5196&307&1025&3310&3797&2523&1163&125&693&2345&1026&1245&2653&2852&1317&1947&2391&1943&2199&289&1698&2102&576&20&43&4629&5154&194&1258&370&4319&473&425&1462&4434&1497&2115&247&1098&226&1758&1365&4459&3232&2049&1369&399&1814&2798&1743&191&4973&2828&478&2253&1969&418&1234&146&1703&129&3066&3886&1735&3405&180&33&2942&1805&1847&979&1888&335&193&4004&2145&5177&5775&3613&3865&873&1547&228&108&955&2360&4390&5537&3312&2898&5788&1626&1403&1229&1699&1749&1002&896&4689&496&2338&1343&1075&2638&636&236&3981&4781&3833&62&1992&55&1247&4285&4635&326&726&551&390&4330&3930&1815&4686&3038&1198&475&1649&2654&4740&732&2244&310&131&968&3266&1834&439&516&1742&2086&66&334&2761&98&1385&736&3615&2596&5096&1361&4741&3715&3926&1692&1620&4539&4041&1445&1659&2384&4551&17&1237&5504&1669&2821&1562&448&2017&3599&3270&2024&6071&3220&992&4940&3933
