tdg_iter_descent[10000, 5]
time,|TSS|,sol
384.9838035106659,437,4183&139&420&8671&111&6490&8330&3668&1628&6777&1427&7193&988&7158&2577&903&2492&1384&2487&3112&2343&3006&4293&4901&2537&634&1631&4362&1583&3022&956&404&6910&5178&1894&7578&4285&4566&1988&234&7943&7354&2336&6046&2511&4161&6344&191&666&1480&27&5765&3636&6700&5685&687&1540&5409&5825&4216&3417&711&4823&1190&3139&655&1246&3121&3307&129&870&72&7117&7125&7757&4266&1205&175&3761&3936&350&159&3398&4951&6863&307&1927&7849&115&6657&2158&983&5430&426&244&2558&1304&4630&446&2146&178&1730&3851&4961&148&4479&2429&4894&80&3623&4330&694&6027&5781&6262&5974&5291&854&39&1610&3758&3475&1119&3709&7420&2722&1989&4338&2880&7562&337&7503&2111&7537&1359&1732&4105&6904&1392&1154&7765&7942&640&5126&5764&5147&2519&8246&3927&221&4745&3288&1348&2986&2573&1016&6101&1869&1731&2797&3658&2217&1426&639&5816&876&3156&3607&2574&5877&6739&790&889&5661&2452&8087&1974&2686&198&719&8534&4471&880&7533&579&7521&195&5610&3126&7623&3128&5227&2380&1728&5326&1219&1498&341&1124&112&1146&4744&1519&1116&679&2900&909&3419&3356&6494&4627&2534&4888&1857&1729&1697&6039&3596&3239&588&824&2893&3762&834&3221&417&5530&4850&2462&173&3080&4698&3071&2667&776&292&748&3366&5671&6074&6361&5872&1687&5482&2203&1111&2881&2408&2641&4667&1157&2499&559&5399&3744&4103&3889&2173&3976&2301&2002&2613&352&1945&1908&2097&1441&2321&2789&6531&730&2590&6964&2422&184&2092&1990&5157&434&499&6468&1716&2598&3966&4294&4193&1303&6499&5680&5604&1618&948&5704&6889&826&1946&3019&2222&5260&2625&1437&5683&2771&89&1311&3713&1627&2085&6479&3572&4554&5925&6331&6017&1027&7262&1713&2817&3537&31&5501&1458&3648&2826&3646&3857&4621&5483&4194&215&4092&3581&2725&3579&2824&1002&1388&1895&1102&858&5077&373&1886&2654&1970&3536&3859&4360&1672&1330&390&951&2025&3740&3037&3214&4982&6861&4489&22&7020&204&6574&2149&5561&4228&1527&79&523&2762&1181&4398&558&564&2936&4190&6836&2912&785&3120&1266&4798&4251&1290&6693&2302&4639&200&5812&2415&2115&2665&488&4986&0&401&822&5174&2829&1247&3655&6321&1920&1535&4649&4635&1230&353&2887&54&1121&3436&6556&6231&1268&2642&1864&5859&1992&1282&157&369&1194&3771&3969&1513&4611&1581&4352&5609&512&169&3442&2552&806&4325&1890
382.7841787338257,394,4183&139&420&3868&111&3668&4942&2171&4692&7045&1427&988&2577&1384&2487&3112&5129&3006&2537&3434&4375&634&5344&6448&2940&404&1894&2147&7578&4285&234&7943&907&3104&4161&688&2485&6344&191&666&1480&327&27&3636&5685&32&687&1540&5409&5522&3417&4823&245&3139&655&2823&465&1246&3121&1884&129&6216&870&72&280&7757&4266&1205&175&4805&3761&159&307&1927&3398&6657&115&5111&5430&798&426&244&2558&4630&2361&4961&148&5510&4479&553&4496&4894&2957&44&4330&694&2344&1221&6262&5974&5291&6606&455&854&39&3758&2190&7420&2722&6163&1989&4338&2880&7503&2111&1693&1359&6524&1732&3020&4105&4690&1392&1154&7765&1985&5126&1152&7514&5764&3927&7543&4745&3288&1348&1016&1281&6101&1869&1731&2217&3349&1426&2612&7378&876&3156&2527&2574&1374&5877&790&2781&2452&1974&2686&8218&198&2375&2081&4471&7533&579&195&5610&3128&5227&2380&1728&818&1219&1498&1146&1116&2900&3419&3356&4627&1942&2534&1729&1697&6039&3596&588&1135&672&5631&43&824&2893&3221&417&2623&3080&2124&5100&4698&2667&292&8522&6061&6361&5872&1791&5482&6714&1111&2881&2408&1157&6954&231&2499&559&3889&2173&2352&352&2097&2321&730&6531&2590&224&4740&184&182&2092&1990&1207&499&6468&2598&2057&3966&1303&4503&6499&6844&1404&2437&1538&948&1618&5704&6889&826&3019&2222&5260&2625&1437&2771&89&1311&3713&1627&2085&6479&3572&6155&4554&4959&5057&6017&4225&1027&7262&1713&1218&1235&2817&5501&1458&2826&2528&3857&4194&215&5355&3581&1214&3579&2725&5056&7339&1895&5077&373&1886&2654&1970&3536&3859&1981&4360&1672&460&1330&247&5017&390&1357&3867&951&5105&3037&4298&3214&4982&6861&1249&22&4593&7020&204&7951&2259&6574&837&1432&2149&5561&4228&1527&79&5383&2762&1181&3258&7941&558&408&1647&2936&6836&785&1266&731&1290&5565&2302&636&4639&4151&1414&200&1533&5812&2415&2115&2665&488&4986&0&822&1247&3655&6321&1920&4635&676&982&353&4824&7818&297&1268&2642&1864&5859&1992&1282&7243&157&369&1194&3771&3533&4845&3260&1581&1513&5609&512&616&169&34&2909&3442&2552&5885&1890
390.3899128437042,421,5927&4183&139&420&3718&3256&6490&6962&8330&1024&6073&2171&4692&1427&988&5275&1258&2577&903&2492&5866&1384&2487&3112&1935&329&3006&4901&3434&4375&1674&634&4362&3022&404&2147&7578&4285&1988&234&7354&2160&6046&3104&4161&688&2485&6344&191&666&3242&1480&327&27&5765&406&3636&6700&687&1540&4216&3417&4823&4971&3139&655&284&1246&3121&1884&1449&72&7125&4266&1205&175&4805&3761&159&887&350&3905&3398&307&4951&1927&7849&3339&8662&5430&798&426&5914&2558&4630&2604&2861&6365&2146&178&148&4479&2525&553&4894&3623&80&2539&4330&88&1807&5781&6262&5974&854&39&3758&3475&2190&1119&7420&6163&1989&4289&2880&4949&7562&337&7503&2111&1359&6524&1732&7203&4105&241&4690&1392&1154&7765&7942&1985&5126&1152&7514&5764&3927&221&4745&3288&2986&1281&1016&6101&1869&1731&2828&1547&3658&2217&1426&2612&1659&5816&7378&876&607&3156&4887&1231&915&5114&2574&5877&790&2781&889&8087&2452&1974&2686&198&8534&2081&4471&7533&579&5362&815&195&3732&5610&3126&3128&5227&2380&1728&2704&1219&1498&341&945&368&1641&112&684&1146&1116&4744&313&3419&3356&2534&4888&1439&1729&644&1697&3596&588&2168&824&7154&2893&3221&4850&2623&173&3080&5100&4698&3071&219&2667&292&3366&6845&6061&6074&4532&5872&212&1791&5482&6714&1111&2881&1157&188&2499&5399&3292&3889&2173&638&352&1945&1666&2321&2789&6531&730&2590&4740&3932&184&2092&1798&5157&1207&499&6468&4020&2598&5106&3966&4294&1303&4503&6499&6844&1404&5680&1618&948&5704&2510&826&6889&529&1112&2222&3019&5260&6572&1437&2625&5683&2771&89&1311&1627&2085&6479&8286&6155&1027&2817&5501&2826&7220&3857&4621&5483&215&2725&3581&3579&1002&5056&987&1895&5077&373&1886&2654&1614&1970&3536&2699&4360&2649&1672&1330&1085&172&390&2516&951&5105&7658&3275&3740&3037&3214&4982&6861&3245&204&3073&1432&2149&5561&4228&1527&1181&2762&3815&558&1647&6836&3120&2912&96&1266&4798&4322&4251&5780&1290&6693&816&2302&5565&4639&4151&1414&200&3625&2415&2115&4986&488&5174&0&2829&1247&2626&6321&1920&1701&1237&4635&20&353&8458&54&2642&1864&5859&4043&1992&1282&157&369&1194&1558&5249&4670&3771&3533&1513&4352&512&169&34&2552&806&4325&5885&1890
400.00901889801025,390,4183&420&3668&111&6962&8330&3989&1024&2171&4692&1427&988&903&1384&2487&3112&2343&6406&1935&545&2537&3434&4375&1674&634&4362&3022&5773&7578&7197&2753&7354&2336&688&6344&191&666&580&749&27&406&5765&3636&6700&6635&687&1540&4216&3417&1190&655&465&2823&1246&3121&5929&1884&805&72&6137&7125&1842&4266&1205&175&4805&4320&159&307&1927&3398&3339&5111&983&5430&426&2558&569&4630&2861&6365&178&148&4479&2429&152&2027&553&4894&80&44&4330&88&694&4055&5974&5291&7819&854&1610&3758&3651&1119&2190&2722&2818&6163&12&2880&4949&337&489&7503&1359&1392&7765&8309&5126&2567&7514&3804&5764&5915&221&360&3288&1477&1348&2986&1281&1016&6673&1242&3658&2217&1426&2612&855&2908&3906&5816&7378&2338&876&3156&4887&1231&2574&5877&8221&3317&790&2781&889&4653&198&4471&7533&195&5478&5610&3126&3128&5227&2380&1728&1498&341&766&964&112&3046&1116&2900&4525&3419&3356&4627&1942&4888&2534&830&1729&1697&3596&588&824&7154&3863&2893&3221&417&5530&2623&173&1402&3080&4698&4749&1545&1371&81&2667&776&292&2249&3041&6845&6074&6361&5872&7847&1791&2881&1157&2499&5399&4103&3889&2173&2301&352&1945&1441&2321&730&4844&2590&7209&4740&184&1990&5157&434&293&499&6468&1716&2598&2057&3966&4294&1303&2144&1404&495&2437&1195&5604&1538&948&1618&5704&7057&6889&1946&3019&2222&5260&2625&3645&1437&5683&89&1311&1627&2085&6997&220&3377&1027&7262&5593&2817&1609&2826&1014&3857&4621&7464&2700&4194&215&3581&1431&3579&3567&1002&5077&2454&2215&1886&2654&1970&507&3692&3559&3536&1981&1330&390&5521&3673&3037&3214&4982&5784&6861&3245&22&1379&452&6574&5561&4228&6907&4398&558&408&1647&6836&2912&7014&785&1266&4798&4322&4251&1290&6693&6364&816&2302&5565&4151&200&5812&4898&2415&4070&6305&2115&4986&401&822&0&5174&2829&1247&1532&6321&1922&4635&7432&20&353&54&4824&271&6231&7818&297&1268&2642&3866&1864&5859&1992&1904&1282&157&369&1194&3771&3533&3969&1513&1581&4352&5609&2242&512&616&169&888&3442&2552&806&5885&1890
390.43844175338745,423,139&420&3668&111&6490&8330&389&2638&1628&878&1427&988&903&1384&2487&3112&2343&3006&3434&634&5344&4362&956&74&2147&7578&1988&5653&234&2336&3104&2200&4059&2485&4996&327&673&827&749&27&406&5765&2922&5685&6700&687&1540&1492&4216&3417&7132&4132&4971&77&100&655&2843&1639&1246&3121&3307&1449&72&7117&7125&6091&4266&1205&175&4805&3416&159&887&6748&5111&2158&5430&3460&426&244&2558&1304&4630&2861&2146&148&5371&4093&2027&4894&4496&3623&2539&88&362&3592&1807&1221&6262&5974&854&848&39&1119&7420&6163&2818&1989&2880&4949&337&7503&1359&1201&6784&1732&7203&4105&5838&4690&1392&241&1154&1297&5126&1152&2567&5764&3927&221&4745&3288&1348&2986&1281&1016&6101&6056&943&1547&3658&2217&2612&1659&6045&698&3906&7378&3156&1231&1603&5114&4109&5877&2781&6223&2672&5268&1974&198&1468&1126&2660&4471&880&3732&3126&3128&5227&7886&2380&1728&1498&341&4571&4014&766&964&112&2773&2900&3094&3419&2478&6182&1942&1729&1697&3596&3239&588&5507&43&824&7154&1613&1529&5530&2623&173&5892&3080&4698&3071&1371&2667&292&3366&3041&6156&5872&6666&1111&2881&311&1157&5117&2499&559&5399&3744&2173&2301&2002&2352&352&1945&2097&2409&5391&1441&2321&2789&730&2981&149&4740&3932&843&184&464&2265&1990&2040&499&151&3966&4193&4294&1777&3903&4937&2902&1303&6844&2267&2437&4111&5680&5604&1538&948&1618&5704&2315&7057&6889&3019&2222&5260&2625&1437&3645&5683&2875&2771&89&1311&1627&8286&4554&4769&6331&6017&5299&2587&1218&2817&5501&1458&7220&3646&3857&4621&409&4194&215&1431&1214&3579&3567&2305&985&3261&2454&1102&1886&2654&1970&3677&1748&3536&1981&2699&5699&1604&1330&1067&28&390&3867&951&5105&916&3740&3037&1183&1617&3214&4982&6861&5487&4593&7020&204&6166&609&1109&556&1432&2149&5561&4228&1527&1181&5692&2762&7941&558&408&1647&2936&3223&6836&785&7014&1499&1266&4322&4251&6693&3820&5565&4442&4268&200&5812&4940&2115&5990&2665&488&4986&2829&1247&3805&3655&6321&1701&2457&1920&4635&543&353&54&1121&271&3195&6556&7255&4516&911&1226&2642&1864&1992&4010&1282&7243&4&157&7984&1800&5249&4670&3771&3533&3260&4845&1581&4352&441&1513&5609&512&169&34&2552&806&1890&4325&2283&2725
391.2307138442993,417,521&4183&139&420&111&3668&6962&2171&1176&4465&1427&755&988&6144&903&2492&3112&2343&329&3006&4293&2479&3434&4375&1674&634&1631&268&3022&1583&404&2147&7578&4566&234&2336&4059&5857&4161&2485&191&1480&3242&2606&2244&27&5765&807&5685&6700&687&1540&3417&4823&4132&4971&4021&3139&655&2823&1246&3121&2220&3138&7757&4266&1205&175&4805&3761&2122&159&350&1927&3398&307&6863&6657&7849&115&5111&2158&983&355&426&244&2558&569&4630&2861&2146&178&1730&148&4479&553&4894&44&4330&88&1807&3950&7119&709&6262&5974&854&39&5651&3758&3475&1119&3651&7420&2722&1989&2880&4949&7562&337&532&5623&7503&2111&1359&6316&1732&7210&4105&4690&1392&1154&7765&261&1985&1152&2567&4303&3279&3804&5764&3927&7543&221&4745&3288&1348&2986&1281&2573&1016&6101&1869&1547&2217&1426&1659&6045&3906&7378&876&607&3156&4887&101&6893&2574&315&5877&790&2781&889&2686&198&2024&4471&880&7533&8101&7521&815&195&356&3126&7623&5227&2380&1728&7211&1498&341&3841&112&1116&4744&2900&3419&3356&6494&2534&4888&1089&5889&1729&1697&3596&588&672&5631&2168&824&7154&5324&2423&2893&3221&417&4850&1228&173&3080&5100&4698&4748&219&2667&292&5671&3041&6074&6361&5872&6474&1791&5482&6714&2881&3889&2173&2301&2613&2002&352&1441&4835&2321&2789&6531&4844&5405&730&2590&839&4740&196&1803&6964&182&1896&2092&1990&1207&499&6468&2840&7671&3966&1303&6844&1404&2437&8510&456&5680&1538&948&1618&5704&2510&826&1889&6889&3019&2222&5260&2625&3645&1437&1059&5683&1233&2771&89&1311&1627&2085&8286&6452&5648&6331&1027&5593&2817&5501&1458&2826&3857&4621&5483&6473&4194&215&3581&5355&174&2725&4313&1273&5077&373&2654&1225&3536&5699&1330&247&28&3999&3402&3740&3037&3214&4913&4982&5784&6861&4489&22&7020&204&783&757&1432&2149&5561&1527&1181&4398&7941&558&3551&6836&3120&785&3268&1266&4798&4322&4251&5780&6693&5565&2302&4151&4639&4268&5775&200&1533&5812&3625&2415&2665&488&4986&7935&2618&2829&1247&3655&6321&2457&1920&4635&353&54&1121&3436&6231&3354&2642&2163&1864&5859&1992&1436&6&4027&157&369&6453&1194&1800&1558&4670&3771&3533&3969&1513&5609&4180&512&169&2552&5885&1890&690
398.4748868942261,401,4183&139&420&1549&5796&3868&4726&111&8330&6962&1024&1628&6073&4692&1427&2577&2492&903&1384&2487&3112&270&1935&3006&4293&3434&1674&634&5344&4362&1583&3022&956&6910&7578&4285&4566&234&2336&4560&6046&3605&3104&688&2485&6344&2504&191&1480&3242&27&5765&3636&6700&5685&687&1540&5825&3417&4823&1265&3139&2823&4719&3121&72&4266&1205&175&4805&2391&159&350&1927&3398&4951&6748&6657&983&5430&426&244&2558&569&2604&2861&446&4630&6365&3603&148&4479&2429&553&4894&3623&44&88&1807&6027&1222&6262&5974&854&3709&1260&2722&6163&8044&2818&2880&4949&7503&1359&3020&7203&4208&4105&1392&7765&7942&5126&1152&1550&7514&5764&2519&3927&221&4745&3288&6072&2986&2573&1016&3396&1869&1731&1547&2217&3349&1426&1659&2612&6045&2908&5816&876&607&3156&1231&5114&2574&1138&5877&315&2781&889&6223&2686&198&4471&7533&1537&3126&5227&2380&518&2704&1219&1498&341&112&3046&2773&1116&4744&1146&2900&4525&909&7894&3419&2478&3356&1942&4888&2534&1729&1697&6039&588&43&824&7154&4782&2423&2893&3762&857&417&4652&4121&5530&1228&173&3080&5826&5100&4698&219&3038&2667&292&3041&6845&6074&2839&967&5872&1791&411&5482&2881&2408&4972&1157&2499&3744&3889&2173&2301&2352&352&2097&1441&730&2590&839&4740&196&184&4912&3811&1990&2324&7252&6468&4449&151&2057&2622&1303&6844&1404&1538&948&1618&5704&2510&826&5247&529&6889&2222&1421&3019&2489&5260&2625&3645&1437&5683&2771&89&1947&1311&1627&6479&8286&1098&2118&4554&6331&7262&3648&2826&3857&4621&5483&6473&4194&215&3581&409&5749&1214&3579&1002&3220&1273&1388&2655&3991&5077&6850&373&1886&2654&732&507&3536&8114&1981&5699&1604&2649&4360&1330&28&951&3673&3275&3740&3214&4982&6861&1249&204&452&6574&1432&2149&5561&1527&558&7941&408&1647&3455&2936&6836&3120&2912&785&2713&4798&1266&4322&4251&1290&6693&2302&4151&3517&200&5812&2415&4283&2115&2665&488&4986&0&401&1448&5174&2829&3655&6321&1701&1535&4635&2601&353&1121&6475&5372&6231&7818&1268&2642&1864&1992&369&1194&5249&3771&3969&1513&4611&1581&4352&512&169&8362&2552&806&1890&5885&2725
388.65721440315247,388,521&4183&139&420&8495&111&6490&6962&1024&1578&2638&389&1628&1913&2171&2644&1427&755&988&462&6144&2577&903&2492&1384&2487&3112&2343&3011&3006&4293&329&1095&3434&4375&1674&634&6448&4362&1583&2940&7578&4566&234&1315&7354&2336&3104&4161&6471&2485&6344&191&327&6681&2244&27&4945&3636&5685&6635&687&5409&5522&3417&4132&3139&1246&3121&3307&2816&870&72&7757&4805&1205&175&3761&7969&159&1927&4951&983&426&238&2558&1304&2604&2861&446&6365&2146&2703&4419&3851&4961&148&4479&5936&7421&4894&3623&44&3592&6262&5974&854&2184&3758&3475&1119&2722&6163&12&1989&294&4544&1091&2880&337&532&7503&1359&2768&765&5691&6446&1392&1154&5126&4303&2348&7514&5764&6530&3927&221&4745&3288&2986&1281&6101&1869&1547&1426&2612&639&4364&698&5816&3906&7378&876&607&3156&1675&4887&7902&2231&2574&3317&790&2781&889&637&2583&1974&2686&8218&2081&4471&880&7533&195&3732&3128&2380&1219&1498&341&112&3046&2316&1116&1022&156&3356&6494&1942&1729&1697&6039&3596&588&672&4710&824&2893&3221&417&4850&2623&173&3080&2124&5100&4749&4698&1545&2667&4005&292&3041&6361&7727&5872&5341&7173&1420&1111&2408&6954&1753&2499&1178&5399&2173&2613&352&1945&2321&2789&730&2590&4740&3932&3608&1990&2693&1207&499&6468&5638&4957&67&4294&4193&1303&2902&6844&1404&1538&948&1618&5704&2315&1946&529&2222&2064&3019&760&5260&2625&1437&3645&5683&89&1311&5839&8038&567&3961&8286&1098&6331&6017&1027&7262&5593&5501&2826&1014&8381&3857&215&3581&3579&4313&4033&5077&373&2654&1970&3536&1672&2365&1330&390&2516&4857&6115&5105&6099&3037&3214&6861&1249&22&757&850&2848&2149&5561&1527&1181&3258&7941&558&2916&5246&1647&2936&6836&3120&2713&1266&4798&4322&731&1290&6693&2302&4151&4639&6307&4442&200&5812&2415&4070&544&697&2115&3441&7169&23&2665&488&4986&0&401&822&2829&1247&3655&1920&2457&4635&353&54&3436&5372&2163&298&1864&5859&4043&1992&1282&5453&157&1194&1800&5249&3771&1885&3969&1581&5609&512&169&4035&2552&806&1890&4325&2725
388.82379055023193,420,139&420&3868&111&3668&3989&3672&1427&988&6464&903&1384&2487&3112&1935&329&3006&3011&4293&2537&3434&4375&1674&634&1631&1153&3022&956&2940&404&1667&7578&5752&4285&4566&1312&7354&2336&2485&6344&191&1480&27&4307&3636&6700&687&1540&5522&6862&3417&4823&4132&961&3139&655&2823&465&1246&3121&5929&1449&1884&805&7757&4266&1205&175&159&2636&350&3398&1927&4951&6657&115&983&5430&426&244&2558&1304&4630&2861&446&6365&2146&178&3851&325&148&380&4479&2429&2525&1823&7421&553&3623&2957&4894&80&4330&88&2539&44&694&6027&4994&6262&5974&6606&854&39&3758&3475&2190&1119&7420&2722&6163&1989&4338&2880&7562&337&532&7503&2111&1732&4105&2032&241&1392&1154&7765&1985&5126&800&1152&7514&5764&2519&3927&221&4745&3288&2006&1348&2986&1281&1016&3396&6101&1869&1547&3658&2217&1426&1659&6045&2797&698&5816&3906&7378&876&607&3156&4887&1231&7327&5877&790&2781&889&2452&1974&2686&2081&4471&7533&579&195&7623&3128&5227&2380&1728&1219&1498&341&1253&112&1116&4744&7450&679&2900&909&4525&3419&2413&3356&4888&1729&1697&6039&3596&588&672&43&824&7154&2423&2893&6807&3221&7052&4850&2623&173&3080&5100&724&2667&292&3366&5671&6845&6061&4144&6074&6361&1111&2881&2408&4328&1157&6954&1753&2499&5399&3744&3889&2173&2613&2352&352&1945&2097&1441&2321&2789&6531&4844&730&2590&4740&3811&2092&3608&1990&434&1207&499&6468&2057&4294&1303&6499&4937&3903&1404&2902&351&5680&1618&948&7057&5704&2510&826&2760&3019&2222&5260&2625&3645&1437&5683&2771&89&7698&1311&1627&2085&3572&8286&4959&5057&6331&7262&1218&2817&5501&1458&2826&3857&4621&4194&3912&215&3581&5355&3579&2824&1002&5056&985&1895&373&1886&2654&3536&3859&1981&5699&2365&1330&247&28&390&5105&3275&3740&3037&3214&4982&5784&6861&1274&7020&204&6574&757&301&2848&1432&2149&5561&4228&1527&7865&1181&7941&558&5246&6836&3120&2912&785&1266&4251&731&1290&6693&2302&4151&4639&200&5812&2415&4070&2665&4986&401&822&5174&2829&1247&3655&6321&1701&1920&4635&353&2887&3852&1121&271&3436&6231&7818&1268&2642&7453&1864&5859&6&1282&7243&157&1194&5249&3771&3260&3969&1513&1581&4352&5609&512&169&34&4035&9&4325&5885&1890
