tdg_iter_descent_v4[10000, 1]
time,|TSS|,sol
370.911251783371,418,426&4982&1181&3006&588&1981&4320&1664&915&200&6941&353&4161&5227&34&8326&7818&569&1404&2675&4268&28&1547&1768&1157&1038&1729&148&8369&2485&2558&1540&6163&6714&983&2111&2781&3126&1550&1992&1449&4285&5056&5974&6601&6321&4986&3614&115&1002&824&420&215&5249&195&1426&5775&5637&4525&1119&3545&477&5448&4362&89&341&3713&889&2881&4898&22&6369&3636&6361&1437&1890&3112&5680&3906&1303&3758&5764&6494&5648&1311&191&4352&315&2222&1614&3857&1858&3969&4228&8045&499&580&390&7279&1268&0&2880&854&655&1384&2667&3080&5174&3012&292&2173&6221&4183&806&2259&1282&4692&3581&293&4325&4844&2380&7941&2315&1828&3436&6490&2117&219&3868&2665&72&1427&4670&401&6365&175&8330&3668&6693&7838&532&553&5565&2171&3019&5501&5430&4132&2002&1121&2510&6606&2826&1112&2321&1332&4635&1659&6344&1990&4949&4951&1480&730&1807&5399&5604&2024&4375&2149&6861&785&3927&5114&964&607&2158&2492&7378&369&5246&688&640&7020&2999&111&3037&1627&2057&2519&3398&1432&7550&504&2534&8046&1218&634&3536&719&3288&1701&2590&272&2817&159&3104&2552&54&558&5482&1498&4894&3356&2829&323&2824&5371&11&3419&1441&6530&3596&2762&2092&1505&1098&6076&6531&2499&1628&4471&1154&5885&3434&3718&512&5126&464&7533&417&1920&6074&1205&5877&2336&2789&1281&909&2146&1392&1895&1027&169&244&1935&1864&6889&1886&1942&4105&8495&198&2623&3579&139&5749&234&815&1247&3851&4293&4745&5530&1946&7503&5561&1226&1631&8198&1974&1388&1116&2771&2649&1207&924&5260&124&3417&1024&173&43&6524&1194&4639&2577&6017&3740&1513&7757&1359&3214&2986&27&3128&3402&7154&367&1266&1647&1178&2686&4971&2097&3729&3771&368&3120&1728&3311&1231&88&5105&1869&1290&3655&1687&5784&687&5609&8246&350&1526&3156&2722&3121&4740&988&5872&5057&3732&4216&2613&3242&249&4621&307&1944&1927&6836&4896&4251&6962&3623&3221&1195&5111&2081&2217&4845&1538&5704&4294&4360&327&2654&2861&1581&1945&7354&6468&3867&5077&434&2437&2102&7420&7125&6331&1246&2487&7578&1152&2887&5409&5765&6574&5825&956&2725&2900&1263&2452&1988&1643&4798&5344&1330&5683&397&446&6101&2415&4151&790&5816&2302&7203&672&142&5859&5812&1732&1697&488&352
389.5456717014313,400,1779&4799&426&1181&3006&7849&588&1981&3651&915&6663&7886&353&2474&4479&5227&4901&7818&8087&2413&7671&569&373&1404&4268&28&1547&6115&1729&3936&1501&148&826&221&2558&1540&6163&983&907&5178&6556&679&1187&5005&2781&4266&1992&1449&2672&337&5974&1618&6321&4986&115&1314&1002&824&215&5117&2343&195&1426&2936&5637&1119&4362&89&341&3713&889&1672&3648&2881&4898&22&3636&1437&3112&1303&3758&5764&6494&2823&876&1311&191&7765&5507&315&2222&3857&499&3969&4228&2489&8286&580&390&3781&3366&3339&0&3859&854&2880&616&655&1384&6395&2667&3080&292&2173&4183&639&178&1282&2380&2315&1828&4611&6448&2147&7193&4496&3868&1427&411&4670&401&5017&175&2902&5565&553&2171&3019&765&5430&4132&2002&1121&2510&6606&2826&2321&2391&4635&6344&1990&4949&2190&4951&1480&730&5478&1731&3041&5399&5604&2024&3741&4375&2149&6861&785&3220&5114&3927&2703&465&3566&7378&4805&5246&688&951&3004&7020&4835&2999&3037&111&7514&1627&5671&2519&3398&1432&880&3567&404&5610&634&3536&3288&2590&3572&2714&2184&2817&39&5685&159&3104&1943&2775&2552&54&558&5482&4823&1498&4894&4532&887&3356&2829&2824&1348&424&1660&3980&7262&8534&3419&2144&1441&822&3596&2762&3336&4322&6076&4283&559&6531&4566&2499&5885&4471&1154&3434&512&5126&417&1674&1920&6074&1205&2336&1281&909&1458&1392&1027&169&244&4744&1935&77&1864&6889&1886&1942&3396&198&2623&1228&1414&1985&139&3579&234&815&1247&3851&2642&7503&5561&2561&1974&1116&2771&2573&1207&80&5260&1016&43&3417&1024&4887&3740&44&7757&1513&1359&3214&3330&2986&27&3645&3402&3128&7154&6844&1266&2686&3771&6073&3120&1728&1231&88&1527&5105&1290&3655&6700&687&112&5609&350&903&4690&3889&3156&4740&2722&988&7057&5872&3732&4216&2613&3242&579&1989&307&1927&4698&6836&2032&4896&3761&6962&3623&948&2081&2217&7543&2612&5704&1538&4294&4360&1537&2654&2861&1581&1617&7354&6468&351&2437&6331&284&1246&2487&1152&2887&5765&2423&6574&2900&694&4798&5344&1330&5683&6101&2415&4151&3559&2527&698&3966&5816&2302&1431&4630&672&5812&1732&2163&1697&488&352
388.27485632896423,370,426&4982&1181&588&1067&200&1304&2312&1697&5227&34&1404&28&1547&1157&1729&3936&148&1106&3071&2558&2478&1540&6163&6714&983&2111&2441&356&3307&2781&4850&1992&4285&5056&337&5974&1618&6321&5884&824&420&215&2343&195&1426&6907&4525&6265&4362&89&341&3713&889&2881&4921&7421&4898&22&3636&6361&3112&1890&1303&5680&3758&2823&876&184&1311&191&4352&2222&499&3969&4228&8286&1219&3366&1268&2880&854&616&666&655&1384&2667&3080&5174&4033&292&2173&6221&4183&806&178&1282&3581&4325&4844&5180&2380&1828&2147&1723&1713&188&6479&3868&2665&72&894&1427&4670&401&175&6693&5565&553&2171&3019&5501&5430&4132&2002&1273&2625&165&2826&2321&157&1117&4635&1659&6344&4949&730&5478&4194&1731&3041&5399&5604&1253&2149&6861&3878&759&3927&2156&607&2492&7378&4805&369&5246&5510&7020&4398&4391&3037&111&3884&1627&2057&5671&551&3398&2534&634&2656&3536&5915&3288&2590&272&2539&2699&2817&5685&159&2552&3211&5482&558&4823&1498&4894&6262&3356&2824&1348&5371&7262&1441&822&314&3596&3950&3550&2762&5241&4056&6076&559&6531&2499&6777&1628&4471&1154&3434&5885&6954&3932&512&5126&2260&1674&1920&6074&2220&1205&2336&2789&2146&1001&1392&169&244&1209&4744&1935&1864&6889&1886&1942&2623&1228&1985&7210&3579&5749&234&815&1753&1247&4293&2642&749&4745&1946&7503&5561&2193&1974&1388&3377&1116&2771&3351&1207&2265&6231&80&5260&2025&3417&1024&4887&4639&5326&2577&6039&6017&44&1513&1359&3214&2986&27&7154&1266&2686&3771&2893&1231&247&88&5105&1869&1894&1290&1884&3655&1687&2605&4888&6700&687&112&903&1792&3156&2722&3121&4740&988&3442&3732&4216&4210&529&4621&4698&6836&4251&6962&3623&2797&2081&2217&2612&5704&4360&2654&8539&1581&1945&6468&5077&7420&5483&7125&6331&1246&2487&5522&1152&5409&5765&6574&956&2725&2900&694&1988&4489&4798&1330&830&2115&6101&446&2415&4151&698&5816&2302&1111&311&4630&3225&5812&1732&3349&3533&7623&488&352
383.87843084335327,408,426&1181&4982&3006&588&4503&1981&915&200&4479&4161&5372&1304&5227&34&7818&986&5084&7197&373&1404&4268&1547&6115&1157&1729&3936&148&826&221&2558&1540&6163&6714&983&2111&1420&5178&1187&961&2781&3126&4103&1992&4285&4544&4338&3933&5974&1618&6321&4986&7551&5884&115&824&420&215&5249&195&1426&4654&4525&477&89&341&3713&889&1672&2085&2881&22&3762&3636&1437&3112&1890&1303&5680&3758&5638&5764&6494&2823&4298&876&1311&7765&315&2222&3857&3969&4228&6141&6061&7279&1268&0&6855&2880&1146&854&666&655&1384&2667&6657&5699&4961&1383&3080&5174&7942&292&5631&2173&4183&806&6221&1282&3581&4844&2380&2315&1828&4611&7193&4055&455&72&1427&1791&6365&175&6710&401&4021&2902&6693&507&553&2171&3019&5501&3159&5430&4132&1273&1121&2510&2361&6606&2826&2321&2391&157&4504&1659&6344&4951&1480&2190&1436&730&5478&5399&5604&2024&4375&2149&6861&785&3673&3533&4442&3927&5114&76&607&2158&465&7378&5246&688&4835&2999&3037&111&2057&5671&2519&3398&1432&2912&404&5610&4749&2534&1218&3536&5915&3288&2590&2817&5147&159&2552&54&558&5482&1613&5767&1498&4894&5929&887&3356&2829&2824&7262&3419&822&1825&3022&3596&208&2092&7141&5241&4322&6076&6531&6729&4566&2499&1628&4471&1154&3434&6954&512&5126&417&1674&1920&6074&1205&850&5877&2336&2789&1392&1027&169&244&1935&1864&6889&1886&198&6964&2623&1228&1985&139&3579&6027&815&3989&1247&4293&2642&4745&4043&897&1946&7503&5561&1388&1116&2771&6144&1207&4449&6231&80&5260&1016&3417&1024&1194&2577&241&3740&1513&7757&1359&3214&2986&27&6910&3128&7154&6844&1266&1647&5691&2686&2097&3771&6073&3120&1728&2893&1357&1231&88&3517&1869&2354&1290&1884&3655&4888&6700&687&112&8246&350&903&4690&1526&3156&3121&4740&2722&1740&5872&5057&2613&4216&204&3242&529&4621&1989&6836&6962&3623&3221&5111&5100&2081&2217&7543&4294&5704&4360&327&1537&541&2654&2861&1581&1945&7354&6468&5077&2437&4959&6331&284&1246&2487&7578&1152&5825&5765&46&956&2900&694&2008&1138&5131&1330&5683&2700&2115&6101&2415&4151&790&698&3966&5816&2302&1431&1885&4630&672&5859&5812&1732&1979&1697&488&352
391.3145606517792,390,1763&426&1181&3006&7849&588&3658&1981&200&353&4479&4161&549&34&4901&373&1404&28&1547&1157&1729&3936&148&1106&826&3071&221&2558&1540&6163&2111&5811&356&4571&7658&6556&961&2781&3126&1550&1992&1449&337&5974&1618&6321&115&420&215&5249&2343&195&2936&4362&89&341&889&2085&22&4330&3636&6361&1437&1890&3112&3906&1303&3758&5764&916&2823&184&4298&876&1311&191&7765&4352&5355&315&2222&3857&499&3969&4228&390&3366&2880&854&655&1384&2667&977&5174&292&2173&4183&806&178&766&3581&4325&3138&2380&5180&7941&7014&6448&1828&7193&1713&2665&72&1427&401&6365&175&8330&3668&6046&6693&7838&5565&553&3019&5501&5430&4132&2002&2625&1121&2510&3692&5694&2826&2321&488&157&1659&6344&4951&4949&2190&1480&730&3041&5399&5604&4375&2149&6861&785&3673&3927&5114&964&607&2158&7378&4805&369&5246&688&111&3037&1627&2057&2519&3398&1432&2912&404&5610&4749&2534&1218&634&3536&5915&4824&3288&2590&2817&5147&39&5685&2602&3104&159&2552&5482&558&3441&1498&4894&8259&6262&3356&2829&2824&4244&7262&8534&3419&3022&3596&2762&2092&5241&6076&4283&559&6531&4566&2499&1628&5885&4471&3434&3932&6681&512&5126&417&6074&1205&5877&2336&1281&2146&1458&1392&1895&1027&169&244&4744&1935&1864&6889&1886&1942&4105&2375&2623&6964&1414&1985&139&3579&234&815&5493&1247&4293&2642&4745&967&7503&4342&4057&1388&1116&1207&80&5260&1016&3417&1738&4887&1194&4639&3585&241&5467&6039&6017&3740&44&1513&1359&3214&2986&27&3128&3402&7154&6844&1266&1647&2686&3771&1504&3120&1728&2893&88&1527&4213&5105&1869&1290&3655&4888&6700&687&112&350&903&4690&1792&3156&3121&4740&2722&988&5872&3732&4216&2613&204&529&4621&905&1927&4698&6836&3761&4251&6962&3475&3623&3221&948&1538&5704&4294&327&2654&1581&1945&7354&6468&3113&5077&434&2429&2437&5483&6331&1246&2487&5522&1152&5409&5765&6574&5825&956&2725&694&2452&1988&4798&1330&5683&7169&2115&6101&446&2415&4151&3559&790&1315&698&3966&5816&2302&1421&1111&4630&4158&672&461&5812&1732&1697&2911&352
385.37240266799927,364,426&1181&4982&302&1981&200&7886&353&2474&4479&5227&34&4901&7671&373&1404&28&1547&1157&1729&3936&1501&148&2485&3071&221&2558&2478&1540&6163&6714&983&2111&5178&2781&4850&1550&1992&4338&5056&1103&3993&337&5974&1618&6321&4986&5884&115&420&5249&2343&195&2716&5775&4525&4596&4362&89&341&3713&889&2881&2085&6868&4330&3636&1437&3112&1890&1303&3906&5764&6494&2823&4298&184&876&5648&1311&191&315&2222&499&3969&4228&8286&6061&1219&390&1268&2880&854&7546&655&1384&2667&3080&292&2173&6221&4183&806&178&3194&1282&3581&4844&2380&4611&2665&72&1427&411&401&175&3025&6693&2319&5565&553&3019&5501&5430&4132&2002&1273&2625&1121&2510&5694&2321&157&4635&1659&6344&1990&4949&730&1807&1731&3041&5399&1371&2409&5604&4375&1730&2149&6861&4623&785&3220&5114&964&3927&607&1532&7378&4805&369&5246&688&6637&2999&111&3037&7514&551&3398&1432&2912&2534&5610&634&3536&5915&3288&1701&2590&2817&39&159&2552&54&558&1613&4823&1498&4894&5929&6262&3356&2829&1348&7262&1441&314&3022&3596&2762&2092&5241&6934&559&6531&2499&3932&1628&4471&1154&5885&3434&355&512&5126&417&1674&1920&6074&2220&1205&2789&1281&2146&2027&1392&4400&169&244&1864&6889&1886&3396&3274&198&6964&3579&234&6027&815&1247&3851&2642&2129&4745&3805&3038&7503&1226&1631&1388&1116&2771&2573&1207&80&5260&1016&3417&2704&5521&6635&1194&4639&5326&2577&6039&6017&3740&44&7757&1513&1359&3214&2986&27&3645&3402&7154&6844&1266&2686&3771&2893&1231&88&3991&1527&1869&1290&3655&502&5784&6700&687&112&5609&8246&8244&350&903&4690&1792&3156&4740&3256&3442&3732&4216&3242&529&4621&1989&1944&905&1927&4698&6836&6962&3623&3221&2217&2612&5704&1538&4294&2654&2861&1581&1617&1945&7354&6468&5077&2437&1246&2487&5522&1152&5765&6574&2725&2900&4680&694&2452&245&1249&1330&5683&397&2115&6101&4151&790&5816&2302&4630&5812&1732&3533&1697&352
373.2378623485565,386,1947&426&4982&1181&3006&588&1981&915&200&353&4479&4161&2426&5227&34&7818&2641&7671&373&1404&28&6115&1547&1157&1729&3936&148&2587&2485&3071&221&2558&1540&6714&983&7658&3307&5178&6556&961&2781&4850&3126&248&4266&1992&4338&337&5974&1618&6321&4986&1002&824&420&195&1426&2936&89&341&3713&889&2881&2085&4898&4330&3636&6361&1437&1890&3112&5680&3906&1303&3758&5764&1604&184&1311&191&7765&4352&315&2222&2244&3857&499&3969&4228&8286&1219&390&3366&1268&2880&1146&666&655&1384&2667&3080&977&5174&3012&292&2173&6221&806&1282&6223&3581&4325&1237&2380&1828&6448&6490&2972&6479&2665&463&1427&1842&1791&6365&175&401&6693&301&532&553&5565&2171&1063&3019&5501&5430&4132&1273&2625&1121&8413&2510&2826&1112&2321&6344&1990&4949&2190&1436&730&4194&1731&3041&5399&5604&4375&2149&6861&785&3927&5114&964&2158&2492&7378&1603&4805&369&688&1190&4398&2999&3037&111&1627&5671&4010&3398&2912&2534&4749&634&7701&3536&5915&3288&1701&2590&272&39&5685&159&2552&5482&558&3441&4823&4894&3356&2829&2824&1348&3419&7982&3022&3596&2762&2092&3336&1098&4322&6076&4027&4566&2499&5885&4471&1628&3434&512&5126&67&1674&1920&1205&850&5877&2336&1281&1177&1001&1392&1895&169&244&1209&4744&1935&1864&6889&1886&1942&2598&198&6964&2623&1985&3579&2122&234&815&1753&1247&5158&768&4745&4043&5530&7503&2301&1974&1388&2771&1207&80&1016&3417&1024&8014&4887&6524&545&1194&4639&5326&2577&5150&3740&44&1513&1359&3214&2986&27&3645&3402&3128&7154&1266&2686&2097&3771&3120&6096&3311&2893&1728&1231&88&1527&5105&1290&1884&3655&5784&6700&687&350&903&4690&3889&3156&3121&4740&988&5872&3732&4216&2613&204&3242&579&4621&3347&1989&1927&4698&6836&3761&6962&3623&3221&948&2669&2217&7543&4294&5704&4360&7004&2861&1581&1617&1945&7354&6468&5077&351&1777&2437&6331&284&1246&2487&5522&1152&5765&2423&2725&2900&694&2452&1988&4798&1330&5683&7169&446&6101&2415&4151&790&698&3966&5816&2302&7203&4630&5812&1732&3533&1697&488&352
375.65596890449524,393,3116&4799&426&4982&3006&588&3658&1981&915&200&1241&353&4479&1697&5227&7818&7197&7671&569&1404&28&1547&1768&1729&3936&1501&148&4508&2485&3071&221&2558&1540&983&2111&4121&5042&2574&7658&2455&2781&4850&4103&1550&4266&1992&755&4726&2166&337&6453&5974&1618&6321&4986&115&2348&1314&824&420&215&195&1119&4362&89&341&889&2881&7421&3636&6361&1437&1890&3112&1303&3758&5764&6494&916&2823&184&876&1311&191&7765&4352&315&2222&2244&499&3969&996&3139&1219&2880&2753&854&666&655&1384&2667&3080&5174&3012&292&2173&6221&4183&178&1095&1282&6223&3581&2380&3945&7941&1828&4611&1723&7193&8436&1040&2665&1427&411&5017&1791&6365&175&2902&3668&6046&6693&7838&5565&553&4159&5501&5430&2625&1121&2510&2826&2321&647&1659&6344&1990&4949&4951&1436&730&1807&3041&5399&5188&2024&4375&2149&6861&5114&607&2158&839&4805&369&688&4050&7020&4835&2999&111&1627&2519&2534&5610&1218&634&3536&5915&6103&719&3288&1968&2590&2699&2817&5147&213&5685&159&3104&1917&2552&54&558&5482&2528&4894&887&6262&3356&2829&4323&2824&1348&7262&8534&1441&3022&3596&1908&2092&6076&6531&4566&2499&5885&4471&3434&3932&333&512&5126&417&1674&1205&5877&2336&597&1281&2146&1458&1392&4400&1027&169&1935&1864&6889&1886&1942&2598&4105&198&2644&2623&1228&1985&139&3579&4923&815&1247&4293&4745&4043&3866&7898&7503&2301&2816&1631&4057&1974&1116&2771&1207&80&4612&3417&173&4887&837&545&6635&1194&4639&1545&5326&6039&44&1513&1359&3214&2986&27&7010&3402&1782&6910&3128&6844&1266&2686&2097&3771&1728&2893&1231&88&5105&2818&1290&3655&3902&4888&5784&6700&687&5609&350&4690&1792&3156&2722&3121&3889&1448&3256&3442&5872&3732&4216&2613&204&4621&2449&1989&307&3046&1927&4698&6836&4251&7212&6962&3623&3221&2797&2217&1538&5704&4294&4360&327&4093&2221&4876&1581&1617&1945&6468&3248&5077&2437&7420&7125&284&2487&7578&6072&1152&4937&5409&5765&2423&5825&956&2725&2452&1988&1330&5683&2115&6101&2352&2415&4151&790&2527&3966&5816&2302&1431&4630&672&5812&1732&6893&7623&488&352
381.8209490776062,393,5617&426&4982&3006&588&3658&1981&200&1241&353&4479&1304&5227&34&7818&2413&7671&1404&28&1547&1768&1157&1729&3936&1225&148&3071&6816&221&2558&1540&6163&300&760&2111&299&356&679&2781&1992&4285&3933&697&337&5974&1618&6321&4986&420&215&5249&4307&2343&195&2087&1119&89&341&3713&889&4483&2085&2881&2848&22&4330&3532&3636&1437&1890&3112&1303&3758&5764&2823&876&184&1311&191&7765&4352&2751&315&2222&3857&499&3969&4228&3139&580&1219&390&1268&2880&854&616&655&1384&2667&1904&5699&5098&1383&3080&292&2173&6221&4183&806&178&2330&4692&1237&2380&7941&7014&1828&1312&72&1427&6458&1791&6365&175&5302&401&2902&5914&6693&7838&5565&553&2408&2171&4159&3019&5501&5430&4132&2002&2625&2510&2361&6606&2826&2321&157&4635&6344&4951&4949&730&1807&1731&3041&5399&2024&2768&1730&2149&6861&785&3927&5114&964&607&2158&567&7562&465&7378&2470&839&369&688&6006&5619&7020&2999&111&3037&1627&2057&5671&4010&3398&1432&2534&4749&5887&3536&5915&3288&1701&1968&2590&2817&5685&159&2552&54&558&3441&1498&4894&5929&3356&2829&7262&3419&314&3596&1824&3950&1558&2762&2092&1098&4322&6076&6531&4027&4566&3932&1628&4471&1154&3434&5885&6845&512&5126&417&1920&1205&2336&1281&1392&1027&169&4744&1935&1864&6889&1886&1942&3396&198&2623&1985&139&3579&2122&4560&234&815&1247&4293&4745&1946&3038&3511&4201&7503&5561&6446&1974&1388&1116&2771&2649&1803&4449&6231&80&4612&43&2704&4887&6182&6635&1194&2577&6039&6017&3740&44&1513&1359&3214&2986&27&3128&3402&7154&6844&367&1266&1178&1647&2686&3771&368&2893&1357&88&1527&3625&5105&1869&3517&1290&3655&4888&5784&6700&687&112&5609&8246&350&903&4690&1792&3156&3121&4740&988&5872&3732&4216&204&3242&4621&3347&1989&3046&1927&4698&4383&6962&3623&948&2797&1739&2217&3020&1538&5704&4294&327&1537&1163&2654&2861&4111&1945&7354&6468&351&7125&6331&2487&7578&5522&1152&5825&5765&6574&2900&816&694&2452&1138&4798&1330&5683&2115&6101&2415&4151&3559&467&5816&2302&5859&5812&1732&1211&2163&1697&488&352
