tdg_iter_descent_IMP[5000, 1]
time,|TSS|,sol
122.55225825309753,425,369&2613&964&4698&6657&794&3139&3071&7623&4745&1219&3536&1392&495&1231&4688&6221&4872&4093&1864&1732&2516&159&5430&2487&3626&5704&1056&4273&1581&3868&7006&2302&903&6074&115&6061&262&4823&1441&1990&20&6231&5104&488&2641&3377&4043&2657&1753&2499&4894&486&1792&1154&5032&1207&3080&6402&1410&3851&4161&139&3668&5478&3966&4639&6446&169&2057&4663&558&3408&1628&1946&7421&5859&4292&932&361&1974&4673&1016&3592&4951&3214&3356&850&1513&6331&554&3104&3559&1303&5056&529&55&5522&1273&284&5609&4986&6365&2242&148&6490&1729&3581&3906&2512&2024&7154&3419&687&3740&4322&4805&3623&6954&5764&6076&4616&1116&4312&2590&5683&797&4566&5680&2781&1498&3185&1631&916&1256&327&7503&909&2843&7020&5816&3022&310&6907&553&247&1945&2824&6045&3366&4010&4479&2558&2173&1414&5482&3859&315&1701&7212&4132&4835&360&804&4850&1656&7943&350&1384&8666&3983&1583&2674&7279&2826&4293&4937&2667&2081&2686&1884&4731&6626&1916&2336&1540&1538&4318&1458&1641&5872&3936&806&341&5111&6548&7849&2598&2437&8286&7390&4047&1985&785&3307&1537&6531&292&2217&2695&3475&1290&420&679&2612&426&399&3713&2771&5885&7183&887&8066&4151&6861&2485&7763&3436&6101&4794&1304&7477&5541&1121&6293&2681&2515&2415&2360&4744&4525&1246&1431&5174&499&3413&5780&5452&2355&6144&157&108&623&5077&7818&3673&1618&1886&694&1942&6893&2541&7765&543&3221&475&272&1247&2767&1427&3533&889&7890&175&1697&1152&1541&5561&4283&3258&0&6836&1006&1205&5538&5812&3857&2158&4037&6766&6739&141&2188&6964&395&1647&1266&5598&1527&988&2510&4901&2823&4664&5114&1627&3649&8534&1791&854&248&4228&5510&427&2665&6494&2722&2938&983&7001&2904&4268&112&2552&3019&6321&221&203&3254&5100&6141&2343&5227&2893&6073&4494&1547&6524&6404&1157&2254&27&6448&2577&111&915&6163&2528&2725&408&4194&3128&8180&532&1330&4670&1992&195&4092&688&2169&191&2638&7543&446&3251&2222&4471&2537&4130&5126&3402&844&3927&792&7840&2861&1437&4337&5501&719&730&1989&3041&7125&569&824&1171&1981&2539&2149&7658&1388&6892&2423&5217&1024&930&3434&3959&1807&2301&80&4630&1935&612&89&3417&4428&6606&7378&6216&3006&4740&1917&7131&1420&2377&1684&1194&3758&337&3579&2324&2936
126.1032018661499,425,870&6845&964&4698&6657&6471&3071&7623&4745&5483&1219&3536&1119&1392&1231&6221&2166&507&1864&159&5430&2487&5631&7068&5704&2272&3017&1581&2302&903&6074&115&2171&379&633&4823&1990&6231&3155&488&2641&2649&4043&3972&1753&2499&4894&1792&7838&1154&3080&1207&6817&4161&139&3668&5178&3015&5478&3966&4639&6446&169&3237&3031&1102&5610&815&558&1258&2408&244&1946&7421&5859&1974&306&7932&419&7859&3214&3356&850&1513&6331&3104&3559&5056&529&6921&5522&1752&284&5609&4986&6365&148&6490&1729&3581&3906&7154&687&3612&3740&4322&4805&5550&2712&6954&5764&6076&2817&949&607&2280&6514&1116&6257&3780&5326&6277&2590&5004&5683&68&5105&6655&318&327&1143&7503&909&3046&3022&3121&247&1945&2824&3366&2997&4479&2558&2173&3516&215&1414&6638&3859&315&2190&2231&5409&4835&88&4850&1656&1034&350&1384&219&2674&1731&7279&2826&4293&4937&2667&2081&685&2686&1884&976&6902&2336&1540&1538&1458&4330&5872&3936&4949&6977&806&2378&5111&2598&2437&5355&8286&2026&1436&5726&785&3566&3288&2654&1537&6531&7773&292&2217&3475&1290&420&2986&3456&679&426&3713&1228&2771&5885&4483&887&8066&4151&6861&2485&3655&3719&1304&5541&4216&4611&3120&7779&2282&2415&2360&7671&11&4744&2676&1431&5174&499&588&4251&1674&157&5077&7818&3673&417&1886&1618&694&6961&1942&7354&2979&7765&3221&2029&272&1247&3156&1427&38&2452&889&2002&3718&7890&175&1697&5561&8378&2876&1359&3258&0&6836&6115&5812&3857&2158&657&2574&353&2583&395&1647&1003&1268&1114&1527&988&2510&4325&7757&4901&4989&43&2823&8065&173&5114&1627&3649&8534&1791&854&3866&4228&5510&1136&2665&6494&2722&983&7001&4268&112&307&1050&2514&2552&3019&452&6321&221&5371&5100&2246&6141&2343&5227&2893&6073&1547&6524&1157&27&7120&6448&2577&111&1188&4124&6163&7197&2528&2725&4748&408&3128&532&4735&1330&1992&265&4873&195&7648&5825&1794&4092&688&1257&5429&998&2638&5944&7543&446&2222&4471&2537&4130&5126&3402&3927&6544&1437&3863&1546&5501&1617&311&730&1989&3041&7125&569&824&1981&2539&2149&7658&6892&1890&2423&1024&3434&7350&234&7578&2301&80&4630&1935&2344&6199&3946&89&3417&4428&6606&2789&1217&7378&3835&2353&5530&3006&4740&1917&1194&8203&4612&337&3579&2936
123.08931088447571,425,870&369&964&3973&4698&6657&698&3071&1260&3944&1219&3536&1392&6722&5708&5860&1231&6221&1864&2516&159&5430&2487&5631&1289&2527&5704&1111&1581&3868&7006&1098&2302&6074&115&1919&6061&4823&2939&1990&4196&7492&6231&488&2641&2649&1753&2499&4894&1792&7838&1154&3080&1207&5012&4161&3668&3742&3966&1970&6446&169&6343&944&7480&815&558&2408&1946&2310&4200&7421&2142&932&1974&1319&1016&5288&3214&3356&850&1513&6331&3559&1303&5056&529&1273&284&5609&4986&6365&148&6490&1729&3581&3906&3759&7154&3419&687&3612&7941&4322&4805&4183&3623&6954&6076&2817&1116&3193&5326&2590&5683&2642&4566&2781&1631&5105&5473&327&1143&7503&909&7020&5816&3022&3121&5645&7117&2824&3387&4479&2558&2173&4309&8596&1414&3859&315&2190&1701&1364&4132&88&1656&7943&2391&350&1384&1731&7279&187&2826&4937&2667&2081&8109&3220&3069&5038&2336&3893&1540&1538&3636&1458&4330&5872&3936&341&390&5025&670&2437&5355&8286&2026&5726&2704&6997&785&3307&5402&2654&1537&6531&1898&4310&292&2244&3475&1290&6635&420&2986&426&2612&2771&1228&2416&5885&8330&887&8066&4151&6861&2485&3436&6101&7262&1304&2708&7477&4216&1121&4611&1814&3905&3401&512&6305&2415&3648&2360&11&4525&7534&1246&5174&6086&2662&4251&7886&1674&6144&157&3883&5539&623&5077&7818&3673&417&1886&434&54&1618&1942&6893&7354&543&3221&2643&272&5915&1247&2326&1427&3533&2452&5745&7328&889&2002&3438&3718&175&1697&1152&2027&5561&5604&1359&3258&0&1205&3920&5812&3857&2158&2574&353&6766&6739&2583&6964&1647&4103&1268&1266&1527&988&2510&3112&4901&43&173&5114&1627&8534&1791&5019&854&248&5076&4228&5510&4352&2665&983&7001&4268&112&2514&2552&3019&6321&221&4971&5100&2343&5227&2893&7583&1547&6524&1157&27&8087&6448&2577&111&915&188&6163&2528&2725&408&4194&5588&532&1783&1330&6534&1992&195&5825&4598&1426&1543&4092&688&5685&3830&191&7543&446&4471&2537&4964&6352&5126&3402&2115&844&3927&792&1424&1437&335&1421&5501&1617&5830&858&719&8020&730&3041&7125&569&824&7814&264&845&1981&2539&2149&6892&1388&342&2423&1259&4486&948&4433&3434&7578&2975&5565&1807&4630&1935&3227&18&7961&89&3417&6606&2789&7378&6216&973&1604&5530&3006&4740&1194&15&1406&337&3579&2936
122.82022857666016,425,4961&6845&369&2613&4855&6657&3139&698&6471&3110&4745&1693&1219&3536&7418&5708&1231&6221&2700&1689&507&1864&1732&4093&159&5430&2487&5704&1282&3016&6714&1111&1581&3868&4169&2302&5319&115&6061&262&4823&1990&6231&488&2641&2649&4043&1753&2499&4894&1792&294&7838&1154&5032&1207&3080&3851&4161&139&3668&3966&4639&6446&169&2057&1895&5610&1828&558&2408&244&4532&1946&5977&7421&5859&1281&1974&7544&5157&1016&6301&4951&3214&3356&1513&6331&2891&5399&3559&529&1273&284&5609&4986&6365&458&6490&1729&3581&7154&3419&687&3740&4322&4805&4183&2492&6954&5764&949&607&1116&5246&5403&2590&908&3957&5683&6600&634&5680&2781&750&5105&401&1256&327&7503&5816&3022&3121&2409&247&1945&2824&3366&4010&4479&2558&2173&4309&1414&3859&315&2190&2902&4132&4835&3940&1656&7943&350&1384&219&1731&7279&2826&4293&2667&2081&2686&4136&2336&1540&1538&1458&1776&5426&5872&3936&4949&2976&806&341&2766&5111&7849&4383&5355&8286&3692&1436&1773&1969&6997&785&5402&3288&2654&1537&2404&6531&292&7190&3475&1290&420&2986&679&3713&1228&2771&5885&8066&4151&6861&2485&5253&3436&6101&2221&7262&1304&480&4216&1121&880&4611&3120&512&2415&3648&7671&2360&4744&4525&1246&8084&5174&588&5780&684&4251&552&6144&6166&157&4610&7818&417&1618&434&54&3268&1942&6893&7354&7765&543&4461&5915&1247&7430&3156&1427&2452&782&4692&889&2002&1872&3718&175&5604&1359&3258&0&6836&4769&1205&6115&5812&3857&2158&2215&2574&353&6766&6739&1647&3865&1003&4103&1268&1266&1527&3112&2429&4989&43&2823&173&4664&5667&5114&1627&5277&1791&2791&854&4228&5510&4352&2665&6494&2722&983&7001&3239&4268&112&307&4086&5525&2552&3019&6321&221&783&3846&6141&2343&4487&5227&2893&6499&1547&6524&1157&27&8087&1188&2577&111&915&6163&2078&2528&4748&3271&3128&2185&532&1330&4670&1745&6534&1992&195&5424&5825&2534&4092&688&5685&2460&998&2638&2659&7543&2222&3238&2537&5126&3402&2115&3927&710&1437&3340&5501&1617&3658&858&719&730&3041&7125&569&824&6361&7977&462&1981&2539&2149&7658&1388&3943&1242&1014&3434&1785&7578&2975&5565&80&1807&208&1935&3227&89&3417&4428&6606&2789&285&7378&4159&5530&3006&2604&4740&4695&1194&1100&4409&337&1686&1713&2324&4868&2936
119.4685800075531,425,7751&5822&369&964&3973&4698&1719&698&7623&4745&2468&5483&1219&6103&3536&1392&1231&7126&6221&507&1864&962&5430&2487&5631&1289&1908&5704&1282&6714&1111&3017&1581&3868&7714&2302&903&6074&115&6061&204&6033&633&4823&3754&614&6231&2376&488&2095&2641&2649&4339&1753&7838&1154&5032&1207&4749&3080&1341&4161&139&3966&4639&6446&169&2057&815&1828&981&558&2408&244&4532&1628&1946&5705&6682&7421&7761&3352&1281&268&1974&3645&4343&1016&2449&6705&4951&3214&3356&850&329&6331&8101&3559&529&1273&284&5609&4986&6365&148&6490&1729&3581&3906&6792&458&3419&687&4322&4183&3623&2492&6954&5764&6076&949&1116&5246&8495&5326&4773&5683&6600&2642&4566&2781&5105&327&2094&7503&909&7020&5816&3022&3121&2713&2409&247&1945&2824&3366&1053&3387&2558&2173&1414&3859&315&2190&1701&2848&2902&5409&4132&4835&88&3137&7943&560&1384&4386&1583&219&6609&7279&2826&4937&2667&7487&2081&2686&1869&5927&3049&62&1540&1538&3636&1458&4330&5872&3936&4949&806&341&5111&2437&381&5355&8286&1230&5694&1985&785&6997&3307&2654&1537&6531&6428&292&2217&5453&3475&1290&420&679&2612&2771&1228&5885&8330&8066&4151&6861&2485&3436&6101&5821&8271&355&7477&4216&1121&2924&880&4611&2214&3120&8197&2415&2360&7671&11&1246&1431&5174&499&588&3341&7886&1674&7707&157&6718&108&5077&7818&417&1618&1942&6893&7354&7765&543&5915&1247&2326&4307&3818&3156&1427&3533&77&1751&2452&3934&4692&889&2002&5836&5978&175&3880&1697&1940&1359&3258&0&1205&3857&2158&3122&353&4276&6964&1647&2752&4103&1268&3067&1527&988&2510&1971&7757&4901&2429&2823&173&5245&2205&5114&1627&3729&8534&854&248&4228&71&5510&8308&1709&2665&6494&2722&28&983&3239&4268&112&4086&4208&2514&2552&3019&452&6321&221&2343&5227&3129&2893&6499&1547&862&1157&27&8087&6448&2577&111&915&6163&7197&2528&4748&408&4194&3128&532&4735&1330&4670&6534&1992&195&5138&4289&1932&5612&4092&688&7543&446&2222&4471&2537&5014&3402&4734&2115&3927&1748&710&1437&5501&719&730&1989&2839&569&824&6361&1372&1981&2539&2149&7658&1388&6892&2423&1649&3441&5187&3434&7578&1807&80&4630&5323&89&3417&4428&6606&2789&7378&333&5222&4740&4695&1684&1194&15&2114&1311&337&3579&2936&3734
124.67291021347046,425,870&4961&334&6845&369&1060&4698&6657&4689&3139&698&3071&7623&4745&2468&398&1219&3536&1119&1392&7203&1231&6221&3513&1864&1732&159&5430&2487&5704&1282&178&6714&1111&2914&1581&652&2302&115&6061&1441&1990&6231&3113&488&2641&6869&3377&1753&2499&4894&1027&1792&7838&1154&5032&1207&3080&4161&139&3668&5478&3966&4639&6446&169&1102&5610&815&1828&558&611&2408&6910&244&4532&1946&186&4972&7421&1281&361&1974&3645&1016&5288&6705&3214&3356&850&1513&6331&3104&3559&1303&5056&529&291&3992&1273&284&5609&4986&6365&6904&6490&1729&3581&392&7154&3419&687&7941&4322&3740&4805&4183&6954&5764&6076&2817&6844&805&607&2573&1116&5326&6810&2590&608&6244&5683&2781&1498&68&5105&916&2580&327&2094&7503&909&7020&3022&3121&553&247&1945&3366&4479&2558&6638&215&1414&3859&4941&315&2190&1701&2902&4132&2413&560&350&1384&1731&7279&5147&4293&4937&2826&2667&2081&2686&1884&2336&1540&1538&3636&1458&4330&5872&3936&806&341&2598&5355&8286&1436&6997&785&2654&1537&6531&3105&292&2217&3475&4333&420&2986&679&2612&426&3713&1228&2771&5885&192&887&8066&4151&6861&2485&3436&6101&1578&2248&1304&4216&1958&880&3120&512&2415&3648&7671&2360&8669&1246&1431&5174&499&588&4923&5810&4251&7886&1674&6144&157&5551&7818&3673&417&1886&1618&54&1942&6893&5782&7354&7765&543&3221&7168&1247&3818&1427&3533&4308&4692&889&4499&3718&175&1697&5561&3929&1359&3258&0&6836&5404&1205&6115&5812&3857&2158&4037&2574&1252&353&6766&6739&6964&1647&1527&988&3112&1069&2429&4989&43&5114&1627&4429&854&248&5510&4352&2665&6494&2722&4394&983&7001&3207&4268&112&307&3239&2698&2552&3019&6321&221&7237&5100&6141&2343&5227&2893&7583&1547&263&1157&27&8087&1261&6448&111&915&2256&4124&6163&2528&4748&408&1330&4670&3867&1992&7808&195&1932&4092&2881&5685&1257&2169&191&2638&7543&446&1979&2222&472&4471&2537&5126&3402&2648&2115&3927&1782&3317&710&1437&5627&4187&4085&5501&1064&3658&682&719&730&1989&3041&569&4552&824&1403&462&2625&1981&2539&2149&6892&1024&5187&3434&3010&7578&5898&1807&80&4630&4844&1935&1009&89&3235&3417&6606&2789&1781&7378&1604&5530&3006&4740&2650&4695&1420&1194&1311&1100&700&337&6802&3579&2324&2936
117.77907586097717,425,870&4961&334&369&2613&964&2321&4698&6657&3139&698&6471&3071&4351&5483&1219&3536&1119&1392&7203&1342&1231&6221&507&1864&1732&159&2381&5430&2487&5704&1282&178&6714&1111&2914&1581&3868&600&2302&903&6074&115&2171&3978&6061&204&6080&262&4823&1441&1990&2274&6231&5104&1703&488&2641&2311&4339&1753&2499&4894&1792&7838&1154&5032&3080&3851&4161&139&3668&3966&4639&6446&169&2057&815&1828&3980&6398&2408&244&4532&1628&1946&3045&1081&7421&5859&1974&3645&4673&4951&7214&3214&3356&850&1513&6331&2323&3104&3559&5056&1273&284&5609&4986&6365&4123&148&6490&1729&3581&3906&687&2421&3740&4322&4805&4183&3623&6954&6076&2699&929&1116&5246&4312&2590&2479&5683&4065&615&5680&1953&2781&5105&7503&909&2843&7020&5816&3022&3121&6907&553&1945&2824&3366&3140&4479&2558&6638&2921&215&1414&3859&2922&315&793&2190&2797&2848&2535&2902&5409&4132&4835&5709&88&4850&560&350&1384&1583&219&6609&1367&7279&2826&261&2667&7487&2081&2686&976&6902&1299&2336&5038&1540&1538&3636&1458&4330&3936&4949&1149&806&5111&2598&5355&8286&2704&785&3566&3288&2654&1537&6531&1059&292&2217&2436&3475&1290&420&2986&679&2612&2771&1228&5885&4151&2485&3655&7879&3436&6101&7262&2020&6696&4216&1121&7345&1958&880&3120&512&2415&2360&11&4744&2201&1246&1431&5174&499&588&5780&712&4251&6108&1674&6144&157&4046&7818&3673&417&1886&434&54&1618&7425&1942&6893&7765&543&3221&1040&7327&272&4461&1247&5975&1427&3533&1751&4692&889&4514&175&1697&4635&5561&733&1187&5604&5404&3258&0&6836&5505&1205&5538&5812&3857&2158&1768&3874&7051&6766&2795&1647&1268&8639&1527&988&2510&3112&7757&4901&2429&5767&43&173&1569&5114&1627&1791&854&2299&4228&5510&5606&6494&983&112&307&4086&2552&3019&452&6321&221&3617&155&2343&5227&2893&6073&6499&1547&2448&1157&27&7092&6448&2528&2725&408&4194&7242&532&1330&4670&6534&1992&195&1932&6891&688&5685&2169&6204&7543&446&4471&2537&4443&3724&3402&2115&3927&792&1437&4085&2672&5501&3658&858&3240&730&1989&3041&569&824&6361&1981&2539&2149&6892&1388&2423&1930&1730&3434&3060&7578&5565&2301&80&1807&4630&1935&3810&89&3417&6606&7378&5222&1604&3006&4740&1917&1194&4612&1311&337&3579&1713&1658&2936
124.4188461303711,425,870&4961&369&2613&964&6657&3071&1305&4745&5483&3536&1119&1392&7203&6768&1231&636&6221&3082&1689&507&1864&1732&1182&2516&159&1463&5430&2487&5631&1289&239&6636&5704&1282&1111&1718&1581&2302&6074&4007&6061&204&633&4823&1990&6231&1031&488&2092&2641&2649&4043&5349&1753&2499&4894&1792&7838&1154&4749&1207&3080&3037&5554&1857&4161&139&1678&1102&3966&4639&6446&169&2780&815&558&1258&2408&244&4532&1946&3045&7421&1281&1974&1016&4951&3214&3356&850&1513&6331&7158&3559&5056&529&5522&1273&284&5609&4986&6365&148&6490&1729&3581&3906&7154&3419&3960&687&2442&3740&4322&4805&3623&2492&6954&5764&6076&2817&6651&1116&5246&6257&5403&5326&2590&5683&797&4566&5680&2045&2781&615&5105&916&3852&7503&909&5816&3022&3121&7117&553&247&1945&3567&1660&4479&2558&2173&1414&7171&315&339&2190&1701&6014&2902&5409&4132&4835&88&4850&1656&7943&350&1384&219&1731&7279&2826&4293&4937&2667&7487&2081&2686&1884&4988&2336&6560&1538&3636&1458&4330&5872&4949&806&341&5111&5892&7849&2598&631&5355&1436&785&2503&3566&3288&2654&6531&292&2217&3475&1290&420&2986&2612&3713&1228&2771&5885&8330&6512&8066&4151&6861&2485&202&5259&1105&3436&6101&7262&1304&2788&4216&6850&4611&3905&3120&871&2415&2360&7671&11&3836&4525&1246&5174&499&588&5780&4251&1674&157&5077&7818&3673&417&1886&434&54&1618&1942&6893&5782&7354&7186&7765&543&3221&2815&272&5915&1247&2326&3156&1427&3533&277&468&889&3718&175&1697&1541&5561&5604&1359&3258&0&1006&1205&6115&1532&5812&3857&2158&2660&353&6739&6964&1647&1268&1266&5493&1527&988&2510&2170&7757&4901&2429&43&2823&173&3470&1627&1791&854&248&4228&5510&2665&6494&983&3239&4268&112&307&2552&3019&6321&221&5100&2246&6141&4487&5227&2893&4494&6499&6524&1157&27&1261&6448&2577&111&915&4124&6163&2528&2725&4748&408&4194&3128&532&1330&6534&1992&195&688&4717&5685&680&7543&446&2222&4471&5126&3402&2115&3927&1941&1437&5765&4187&1546&5501&5509&3658&858&719&730&3041&569&824&6361&1981&2539&2149&7658&1388&6892&6953&5217&1012&1024&3434&234&3010&3073&5565&2301&80&1807&4630&1935&4485&4844&3070&89&3417&6606&2789&4813&7378&6216&5530&3006&4740&1194&2375&337&3579&1713&6777&2936
116.42315936088562,425,4961&2613&964&1691&4698&6657&4855&6471&2948&3071&7623&4745&1219&3536&1392&7203&1939&583&1231&6221&1689&507&1864&1732&159&3246&5430&2487&6077&6752&5704&1282&1056&3539&1111&1581&3868&7714&7912&2607&2302&6074&115&6061&1441&3688&1990&4750&488&2641&2649&4043&1753&4894&5464&1154&5032&1207&3080&7963&4161&139&5178&3966&4639&169&2057&815&1828&558&1258&2408&244&1628&1946&186&4972&7421&4087&1281&1974&3645&2226&6431&5350&4727&5157&1016&3592&8093&3722&504&3214&3356&850&1513&6331&2323&3968&3030&3559&1303&837&529&8160&5711&5522&1273&284&4986&6365&148&6490&1729&3581&3906&3419&687&2421&7941&4322&4805&2712&2492&6954&5764&6076&2817&7987&949&6286&293&5246&3193&1095&396&4516&5326&996&5683&4566&5680&3627&5874&5105&4642&1256&7503&909&7020&5816&3022&107&3121&2713&3538&6907&553&2824&5690&2264&4479&2558&2173&648&215&5482&3859&2039&315&2190&2797&4450&2902&352&4132&4835&88&1656&1034&766&1384&560&2905&7279&2502&5147&2826&2667&7487&2081&2686&1191&1884&1540&1538&4121&3636&1458&5338&5872&806&341&2598&2437&5355&8286&1436&2704&1985&785&3307&3288&2654&1537&6531&4957&292&2217&440&3475&1290&1146&420&2612&3713&1228&2771&2416&5885&8066&4151&6861&6281&3656&3436&6101&2917&1304&7477&4216&1121&880&1749&3120&2415&2360&1843&1246&1431&499&588&5780&4665&684&6144&6166&157&5607&3547&6718&5077&7818&3673&417&1618&54&1942&6893&7765&543&3221&272&5915&1247&1427&3533&889&2002&175&1697&791&2027&5561&1359&3258&1205&5812&3857&2158&3122&353&2863&1647&1268&2918&1527&1069&2510&4901&2545&3036&43&2823&173&6876&5114&1627&1791&854&248&7381&5510&2665&6494&2722&471&983&70&4272&112&28&2552&3019&6321&221&155&4373&2246&6141&2343&5227&2893&6073&736&6499&1547&1283&6524&2451&1157&27&6468&6448&2577&6163&2528&408&4194&532&1330&1992&195&1426&1543&688&2881&5685&191&2638&4520&7543&446&4471&2537&3724&5126&3402&3927&710&7352&1437&1421&4376&5501&1617&3658&4632&2796&858&2034&730&1989&3041&7125&6971&569&824&6361&5862&2625&1981&2539&2149&6892&1259&1649&3634&3133&5017&3434&299&3651&7578&5565&2301&80&1807&4630&1935&89&3417&6606&2789&7378&217&333&5530&4740&5641&3758&337&3579&3261&2936
