tdg_iter_descent_IMP[5000, 1]
time,|TSS|,sol
69.5249855518341,263,3616&3285&3310&5154&3716&3771&1275&2948&1793&5162&4362&133&108&1890&879&165&1870&3922&686&1856&279&428&2767&439&4036&53&111&399&1181&937&1163&3571&1169&1579&14&193&6071&419&2319&4124&1088&2048&1742&58&3833&1659&138&989&4204&2049&3599&2056&2596&4230&2668&1899&818&1648&963&1854&1404&3364&2384&390&1398&1298&1763&2890&39&4769&3384&465&2906&2440&2228&1882&4689&0&146&804&606&6245&4004&80&2293&4830&1200&1815&886&4465&3951&136&3163&1685&2859&1286&370&797&4741&3415&1751&1562&693&1712&1994&1394&1999&1636&3179&2761&2498&1075&4721&1478&1610&3358&1474&3475&724&1992&4781&415&2687&636&4434&1989&129&192&421&1108&1353&5299&490&1002&1962&1247&1284&46&3797&55&1556&1403&1527&2523&1198&101&1973&5176&5433&2530&151&4324&769&305&1907&5243&3066&1985&576&873&1814&1519&5645&1202&1974&1154&2559&20&2638&896&13&5345&3232&335&2199&4395&1307&1682&1191&1699&3613&5729&4519&5406&1030&513&70&2653&5168&1044&2646&2471&4740&2654&1445&5537&180&1657&4399&1045&1497&2376&5504&1411&382&310&2942&3967&2017&2620&1004&1765&6183&955&723&1626&5524&948&4263&2191&478&961&537&3177&5738&3926&5572&3715&1644&4401&736&578&3309&118&3930&1749&1098&175&764&5545&2976&1877&5344&1396&667&1026&2828&4041&2798&1969&521&4801&967&1597&4546&2244&573&5775&3615&487&1753&883&1389
68.06815147399902,263,4050&3310&5154&3771&62&4285&1275&4912&108&520&879&929&165&1856&2619&801&5725&428&3749&1785&111&399&1181&4744&3571&1666&4588&1169&1579&193&125&3913&6071&2114&4334&1758&303&3685&1462&4630&21&516&2048&1742&4985&3833&1659&32&138&989&2944&3462&1466&2049&3599&4204&2596&3366&4866&902&4369&1648&963&3364&2384&390&72&1398&2625&3980&2890&2575&4499&39&4769&6059&5788&250&2440&2031&5600&1882&146&804&752&1516&4004&80&3469&2293&2119&1200&5391&652&5085&136&3163&2757&4293&1685&1286&370&1698&535&4741&3146&1668&1208&1751&3417&4891&1562&693&1712&131&2761&2498&1075&4721&1541&1478&1610&1361&326&1040&5240&2737&2526&48&3646&759&170&1992&4781&867&636&4434&1989&894&192&1521&1108&43&4200&1002&3871&3797&105&741&55&1556&200&4959&1403&4086&2523&1198&101&1973&1723&2209&151&4324&769&456&4421&1413&1121&1244&4422&1620&3066&576&873&901&1814&2795&1250&5645&1974&2568&3109&20&2638&4319&910&3232&2688&335&2199&4395&3312&10&1307&3465&5096&104&5406&2652&243&1030&2653&2201&2654&1628&1445&5537&1792&1964&2565&1657&1497&2376&5504&4127&5868&310&2942&2017&569&3813&2053&1004&955&78&3755&1626&948&4263&2279&5587&478&961&1168&2034&3926&3715&2655&1644&736&3030&67&3930&1749&1877&667&5285&786&1026&4041&1834&1969&842&2615&967&3166&2244&5775&3615&169&1753&4231&2313
69.45449423789978,263,3616&5291&3285&1105&3310&5154&3716&3771&4402&4285&1275&2948&1382&133&108&289&2451&1890&2651&520&4502&560&3436&1856&1243&3134&3966&1192&3137&3414&279&428&1785&528&1693&2888&111&399&2039&1181&1043&1354&1163&655&3898&3571&1579&193&125&3802&6071&5019&2114&4334&5510&1086&4289&1462&1318&1742&1876&4242&1659&989&2858&2103&2944&3462&1466&2049&3599&4204&5107&2663&2596&2597&196&647&1648&1404&3364&2384&3144&390&72&1398&2121&39&2189&5788&2927&146&1919&804&26&41&4004&109&80&2293&1200&1815&972&27&5085&136&3163&2086&1523&1685&370&1698&5192&3728&1751&1471&4891&1932&693&1712&65&4029&2761&1502&2498&1075&1534&1101&859&473&4377&1478&1610&176&454&3358&1992&245&2687&636&4687&2794&192&2669&1108&1896&1353&1625&490&1002&1284&4137&5020&55&1305&1556&1547&2523&410&1198&1973&1425&5629&510&151&4324&769&5024&602&1291&4109&1620&576&1930&873&1814&3637&1250&5645&1202&1974&1242&20&2638&1196&30&335&2199&3312&1307&4066&1699&1041&5096&6225&2870&1030&140&3865&2653&5168&1170&2646&2471&2654&2808&5228&1445&5537&180&1657&2197&4437&5504&310&2942&1433&2017&897&3813&1004&703&955&992&98&1626&948&478&961&537&680&3926&5572&475&4056&5571&1644&1588&736&1694&5545&1877&1229&1396&667&5285&786&1026&1922&2828&4829&1834&1969&521&730&3001&5775&3615&1753&883&1703&4173&3815
69.89316725730896,263,3616&3310&5154&3716&3771&3241&1275&3240&4174&2948&4362&133&108&1117&2821&1856&3906&1738&9&428&1785&3447&4911&439&2362&111&22&399&1181&1354&1163&3898&3571&1666&1169&1579&193&125&1213&6071&1734&2114&4334&1103&303&1462&926&216&516&1748&1100&1266&1533&1318&1742&2317&36&3833&2856&1120&1476&2364&138&2858&3462&1466&2049&3599&4204&2668&1545&695&4369&1648&239&3364&2384&3144&559&390&189&1398&2278&1435&4769&2502&3946&5788&2906&37&1882&4689&5304&146&804&2486&3795&2659&3796&2747&752&4344&1847&4004&4702&80&2293&1200&1815&886&652&136&3163&1685&1339&370&1698&3686&798&3728&4891&1562&3870&693&2115&1999&1636&1669&2761&2498&2637&1075&5045&3164&859&5779&1610&570&1946&3358&3075&3475&1992&4781&636&4434&1989&192&1108&43&1002&3797&4628&1248&55&1305&1020&3272&1403&2523&354&1198&571&1973&4324&1449&2960&5331&5332&1620&3066&3866&576&873&2584&1814&5645&1974&2568&2485&2638&896&4319&335&2199&2052&1920&3312&1307&3613&285&2871&4365&1113&5406&2652&930&3826&1030&2653&484&4361&2646&2201&2654&4126&1628&2174&5692&5537&3238&180&1657&3143&2897&5504&310&2942&2017&3813&703&1765&955&1626&1295&948&2176&2279&4910&565&478&961&1168&537&152&3926&2904&5572&3715&1644&736&4870&3309&1522&1749&3346&6070&3215&2314&3822&1877&1396&4154&667&786&2828&1834&1969&521&5775&3615&1963&1753
69.77534103393555,263,4534&3310&3716&3771&1941&1035&2940&1275&3240&133&108&1890&110&165&560&3886&1856&1263&6224&64&3361&3414&279&5725&428&1414&439&998&2362&2862&2888&2881&4097&111&22&399&3670&2039&1181&2784&937&1354&1163&3898&3571&1666&2664&2432&1579&193&125&6071&2309&303&4206&2640&1137&107&5614&1088&1318&1742&1659&3311&1476&138&2522&989&3462&1466&2049&49&3599&4204&2056&2663&3601&2596&958&3463&3703&3445&1648&963&1404&3364&2943&2384&559&390&1398&2342&39&4769&3052&2930&5788&1882&4689&0&146&1486&1222&4344&4004&2293&1200&1815&2010&1118&3600&1695&3951&1687&136&3163&5262&370&1698&650&797&3728&1751&1562&693&65&1636&1669&2761&2055&2498&1075&3200&859&73&1478&1610&5240&3358&5182&1829&3475&1992&4781&4032&4977&245&636&4434&1989&129&192&1108&4200&490&1002&1247&922&4628&1403&1527&2523&2468&1198&410&1973&1603&1369&659&2553&1620&576&1930&873&1814&5645&3806&1061&525&20&4397&4319&335&2199&4081&1674&1307&1241&1191&3613&3981&2871&3016&1030&418&3468&2653&3941&2646&668&2011&4740&4408&2654&1445&1365&5537&180&1657&5504&114&310&2942&897&2017&4537&4341&955&717&1626&948&1455&2279&478&961&1168&537&280&3926&5572&3715&1644&736&2907&1098&4355&2314&1877&1680&1396&667&786&1922&2095&2828&4041&1834&1969&2841&532&521&2615&4546&2244&1256&1827&3615&1260&169&1753&5932&453&1703
67.96782946586609,263,3896&4534&3310&5154&3058&3716&1382&5140&108&1117&2451&110&905&1856&3577&648&4561&801&279&5725&428&5683&755&1785&439&4036&3057&3558&111&399&1453&937&1163&1579&4264&193&5736&1734&2114&4334&1086&1758&303&4124&2048&1742&4400&1025&871&1659&3006&1476&642&138&989&2103&1466&2049&3599&2663&3601&2596&1648&3140&1854&2943&3364&2384&3144&1398&2575&4394&39&4646&4769&2930&5788&2906&3777&3&69&2927&1882&2345&4689&146&804&606&5890&102&4004&1757&2094&80&5520&2293&1501&1200&1815&1598&5391&3587&886&1695&4700&3163&1685&3619&1698&2001&535&797&4741&1459&1668&2363&1751&1562&693&4815&1636&149&2761&2055&2498&1075&846&1534&1478&1610&1289&1040&3358&3475&724&1992&4781&1761&192&1108&43&1417&1002&1247&922&105&55&1500&3892&5450&2523&410&1198&571&1973&2044&1369&338&3891&1723&151&4324&3846&1620&3066&2375&576&1930&873&1814&5645&1974&20&5469&2638&2332&4319&575&2116&336&1042&335&2199&4547&1675&3312&1307&4111&1191&3613&5096&3981&2871&243&3865&2653&4361&579&2654&4126&3769&639&1445&5537&1792&180&1657&3466&1472&1141&5464&5504&310&2942&2017&234&3813&955&1626&3360&948&2279&2779&952&536&478&961&537&680&3926&710&1644&1418&736&3309&3930&1749&3215&5545&6232&1877&1229&3507&1396&667&786&2828&4041&2798&1834&1969&191&521&34&1827&2093&5775&3615&883&4767&523&1703&3815
66.66619300842285,263,3616&3310&5154&3716&3771&2709&4285&1275&2948&108&2391&289&4502&1890&3934&3115&1856&3472&226&648&279&5509&4738&4844&428&1785&439&2362&1693&4221&11&1494&111&399&2039&1181&1354&1179&1163&3571&1817&1666&1579&193&6071&2114&4334&1086&100&303&1462&4124&1100&2048&1533&1742&1659&1476&498&138&3462&4204&2049&3599&2056&5941&5999&821&4410&5364&196&4369&1648&647&963&3364&2384&390&899&1398&1298&2484&1104&5171&2257&5788&2906&2440&1743&1933&1882&4689&0&804&3810&4344&5777&4004&2094&2293&1501&1200&1815&994&1118&3600&886&136&3163&1888&4293&1685&1286&370&1698&4741&3146&1668&3728&1751&1562&693&2063&1636&1075&1534&3200&4974&1610&5521&326&1040&5240&1946&3358&1474&1992&4781&636&4434&192&697&1108&1504&922&3797&4628&568&55&1556&1403&2298&2523&1198&1973&6029&5629&4324&769&4779&1620&3066&1225&576&1930&873&1814&3851&5645&4196&1974&2482&4059&20&2638&993&3232&335&2199&3312&4081&1424&1307&1682&1241&2335&1191&4420&5096&3981&2871&496&1726&3016&2653&484&4107&4740&2654&3474&3178&1365&5537&1792&1978&2728&2281&1567&180&1657&906&1141&5504&1411&1450&310&2942&955&33&98&1626&3187&1167&948&2279&478&961&2051&1498&537&680&280&3926&2904&3715&3928&1644&736&3406&3930&1749&4355&1877&1396&667&2658&4041&1834&1969&2841&191&521&28&1511&1256&2093&3615&3717&2969&1753&4231&523&1584
66.54545497894287,263,3896&3310&5154&3716&3771&5584&1275&3250&2948&1382&2516&108&2451&1890&929&560&1856&3472&463&2621&279&428&1414&1785&439&2862&11&1494&111&22&399&2039&1181&2367&3571&193&4027&6071&2114&4334&1758&303&1462&2234&216&884&516&4216&2048&1533&1318&1742&36&58&3833&1659&1476&138&1143&989&3462&1466&2049&3599&4204&1676&3752&2596&4410&5278&1294&1545&4369&1648&963&3364&2384&2998&390&3252&1400&1398&2890&2575&39&4769&1664&4501&5788&250&706&1882&2345&4689&146&26&1297&606&3810&41&4004&80&519&3710&2293&1200&1815&5241&136&3163&2086&1596&1523&370&633&4455&1668&798&3529&472&1751&970&3823&3005&1562&693&1712&2115&131&2063&1636&2761&2055&2498&4249&1520&1075&1534&473&4721&1610&326&4773&3475&1992&4864&837&3028&129&192&1108&43&612&490&46&3696&1403&571&1973&1369&659&3895&769&1291&4282&2164&3687&1334&4109&1620&3066&1225&576&873&1814&1915&5645&1974&1242&20&2638&1196&4319&999&2199&1920&2632&4915&3312&1307&3933&5096&3251&2653&5168&2527&5087&1001&2646&2011&3695&2654&3178&1445&5537&180&1657&906&2639&1497&5504&1218&416&448&310&2942&1765&1774&955&1262&1626&948&2176&2279&478&961&2034&2928&537&680&939&280&4980&3926&5572&4641&736&1683&3930&1749&4051&3879&2314&1877&1396&667&786&1026&2828&4041&1834&1969&1265&1827&5775&1260&6251&169&4033&2810&3899&1703&3815
66.04563760757446,263,3589&3310&5154&4482&3716&3771&1275&4174&66&4920&2948&108&1890&3185&1161&110&4474&1856&3134&463&5914&3604&1601&428&1785&439&111&3169&399&2550&937&1163&3571&2432&1579&193&125&6071&2114&4334&1758&2682&303&2984&1462&511&1102&4124&516&2135&502&2048&1318&1742&3833&1659&138&989&2103&3462&1466&2049&3599&1886&3463&958&196&647&1648&963&3354&3364&1&2384&1454&390&1398&731&1290&2890&2278&39&4769&5788&5304&146&804&2659&4950&4207&1222&920&4004&1757&1944&1359&2293&1200&1815&994&156&3951&136&3163&2086&2859&370&4380&5698&1881&3146&1751&4891&1562&424&693&5263&1394&1636&3179&2761&469&2498&476&1075&859&473&2139&1940&2296&3475&1992&4781&935&636&4434&1108&1504&43&4200&922&3797&904&1070&1403&4022&2523&410&1198&988&659&802&1723&5629&151&4324&1702&1491&692&1244&4109&5243&1620&3066&3866&576&873&1814&1250&5645&1974&20&2638&4319&575&209&910&1869&335&2199&531&1920&1307&2080&1191&269&1041&5096&5633&5690&5406&3016&1030&418&2653&2529&4107&2646&2124&2654&3178&1445&1365&5537&180&1657&4399&1106&2639&2474&1141&2376&5504&3925&448&310&2017&940&2150&955&717&1762&33&723&1626&5016&1295&948&1455&1484&2279&478&961&537&680&931&3926&5572&1644&736&3406&2907&1749&175&4355&1877&1396&1913&667&5285&786&2095&3473&1834&3142&4683&5775&3615&3972&1703&4173&4239&4247
